CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_CLICS3_WKB	AROUSAL_LANGUAGE_CLICS3_WKB	DOMINANCE_LANGUAGE_CLICS3_WKB	VALENCE_LANGUAGE_FAMILY_CLICS3_WKB	AROUSAL_LANGUAGE_FAMILY_CLICS3_WKB	DOMINANCE_LANGUAGE_FAMILY_CLICS3_WKB	VALENCE_MEAN_CLICS3_WKB	AROUSAL_MEAN_CLICS3_WKB	DOMINANCE_MEAN_CLICS3_WKB	LINE_IN_SOURCE
1425	GREEN	green	6.12618095930233	3.94333194905869	5.66486088039867	5.95916340066325	3.98501055170335	5.63548839312632	5.89371428571429	3.87228571428571	5.57542857142857	769
1426	EXPENSIVE	expensive	5.31476034858388	3.89146723646724	4.93670018434724	5.17466666665794	4.06416666665606	4.94408333332203	5.32199993654304	4.04924993135832	5.02524992257655	101
1427	BEAUTIFUL	beautiful	7.68568783068783	4.21224498880749	6.35680606430606	7.54416352200995	4.07767295597164	6.4134968553425	7.31039996615629	3.9735999633911	6.57079995870749	261
1428	BURNING	burning	4.49184931506849	5.02931506849315	4.48472602739726	4.94543859649123	4.85824561403509	4.89771929824561	5.33666666666667	4.60555555555556	5.40111111111111	1112
1429	FULL	full	5.23557994566621	4.30995983338584	5.48000770502487	5.4018760986011	4.00155543184306	5.52094598228763	5.47014896025093	3.94967656567873	5.50846522981709	160
1430	STAR	star	6.31714285714286	3.59571428571429	5.92571428571429	6.3	3.64	5.9	6.3	3.64	5.9	624
1431	FREEZE	freeze	6.06	3.3	4.89	6.06	3.3	4.89	6.06	3.3	4.89	1553
1432	CUT	cut	4.47359219961511	4.60089443076019	5.50272458001718	4.62832107565609	4.52452835832935	5.41802986534403	4.76225894092321	4.37350013837963	5.27191772086073	738
1433	HIT	hit	2.99815789473684	5.76197368421053	4.26381578947368	2.57965517241379	6.21413793103448	4.10448275862069	3.67	5.37	4.805	815
1434	STAB	stab	4.17254385964912	4.77586124401914	4.99661881977671	4.56845679012346	4.76098765432099	5.17481481481481	4.686	4.608	5.233	928
1435	HUNT	hunt	4.57192871514803	4.64534205231388	5.21766455878126	4.50934148374548	4.57041678243957	5.19112809113643	4.43652777777778	4.62395833333333	5.16902777777778	387
1436	SCRATCH	scratch	4.41828571428572	4.20942857142857	4.53742857142857	4.3575	4.33125	4.5425	4.30666666666667	4.41333333333333	4.54333333333333	903
1437	SPLIT	split	4.49486825888348	4.50676978383796	4.93169159571792	4.53730517946814	4.44727571125014	4.86869138051182	4.70799412915841	4.25692759295489	4.88139432485312	828
1439	SWIM	swim	6.53140969162996	3.36277533039648	6.1226872246696	6.59833333333333	3.33981481481481	6.05592592592593	6.33	3.49	5.93222222222222	38
144	MACHINE	machine	6.18	4.66727272727273	5.99636363636364	6.18	4.66727272727273	5.99636363636364	6.135	4.73	5.955	1089
1440	SPIT	spit	2.6990625	4.5425	3.8	3.2225	4.3475	4.0925	3.63666666666667	4.19	4.31	473
1442	STAND	stand	5.08578801562688	3.89894557808029	5.82508157193102	5.05683659830342	4.08890488037497	5.80172795753093	5.36506469583683	3.91264383114424	5.89396760058102	109
1443	WALK	walk	6.00624202979758	4.61096098311572	5.41571772900106	5.83269082151437	4.46470475959811	5.49565901920678	5.67926231128552	4.41477317143273	5.51996243493585	45
1444	TURN AROUND	turn around	5.38726712319833	3.81416843003141	5.71234754347616	5.41284502359394	3.84906767482382	5.6481542947895	5.34197970812218	3.87334934082076	5.50627590184144	1114
1446	COME	come	6.20634985069774	4.53307476775197	6.1209080566357	6.09565322878447	4.4225499610224	5.92879095460561	5.99664363877442	4.35554764334023	5.75791698829425	52
1447	GIVE	give	5.62943227007686	4.12363090174252	5.75412063436814	5.60858068044022	4.16680627325752	5.68804070576718	5.65039347399964	4.31233287759816	5.60705308338467	78
1448	HOLD	hold	5.02688614225907	4.05094649129216	5.29655617273833	5.26908188058778	4.09175497807935	5.37533580205905	5.35024638587712	4.1574165971643	5.51514386989158	74
1449	RUB	rub	4.61392127313882	3.96373999399549	5.27746101395024	4.70213877151528	4.12671421104399	5.24044693613333	4.73888388027264	4.20057564735861	5.22566905545393	602
1450	ROOM	room	6.64759689922481	3.70193798449612	6.18054263565891	6.36206896551724	3.62206896551724	5.99379310344828	6.092	3.526	5.768	566
1451	SMILE	smile	7.56	6.62	7.39	7.56	6.62	7.39	7.56	6.62	7.39	1275
1452	PUSH	push	4.77817307692308	3.95163461538462	5.19557692307692	5.0869387755102	3.89959183673469	5.41224489795918	5.06583333333333	4.03833333333333	5.47333333333333	64
1453	WASH	wash	6.83607305936073	3.47100456621005	6.34223744292237	5.84459016393443	3.99967213114754	6.01377049180328	5.39076923076923	4.42	5.78076923076923	608
1454	WIPE	wipe	6.05031934855727	4.30107456580319	6.2467310241734	5.68714113597246	4.2669390896921	5.86371533754064	5.32574870912201	4.40812392426836	5.4434595524955	836
1455	PULL	pull	4.55046636207086	4.41312057507321	5.42471734043481	4.36152148212023	4.72437567368466	5.27478538079029	4.39314592480043	4.64421995499581	5.14923461929886	604
1456	THROW	throw	4.19658597314889	5.11843200024436	4.97521153801468	4.45702680527876	4.80112364670259	5.13314237241279	4.69910609774661	4.5249768946124	5.27750633973404	33
1457	SEW	sew	5.04371197866863	3.64603869712823	5.78435765928266	5.21581527015738	3.93705745218903	5.64569989162094	5.23851851851852	4.08283950617284	5.59845679012346	548
1458	SAY	say	5.74362662269193	4.07493046150118	5.78957283545635	5.76097506334868	4.03820838282318	5.81651610126328	5.68984778845697	4.10491223781449	5.76700263350725	307
1459	IF	if	5.74810199772674	3.79132803796873	5.50084707588681	5.69324428994984	3.79102602048831	5.48053375599683	5.77735488340383	3.82213118978803	5.58894070182522	291
146	SUGAR CANE	sugar cane	6.56	5.29	6.32	6.56	5.29	6.32	6.56	5.29	6.32	1503
1460	IN	in	5.68891987766523	3.79770989396462	5.3249792539207	5.72021417569168	3.81665449852696	5.32346536523765	6.0549976187075	3.91011865598589	5.67155932509815	912
1461	AT	at	5.68360671236089	3.82473836761475	5.33493687442269	5.76599195427073	3.87573124854284	5.40113245312685	5.96632339308697	3.97182709842499	5.63842190485447	916
1462	POT	pot	5.4072972972973	3.17898648648649	5.78763513513513	5.50791044776119	3.23820895522388	5.69731343283582	5.528	3.332	5.642	807
1464	LADDER	ladder	5.44	3.48	4.78	5.44	3.48	4.78	5.44	3.48	4.78	1500
1467	CIRCLE	circle	6.07230769230769	3.23230769230769	5.28948717948718	6.074375	3.238125	5.294375	6.255	3.6025	5.4625	147
1468	LOOK FOR	look for	5.91056338028169	4.33084507042254	5.79007042253521	5.9571186440678	4.08220338983051	5.86983050847458	6.09833333333333	4.0875	5.84833333333333	748
1470	FOLD	fold	5.52510900337907	4.03867904992834	5.80443189512683	5.45489757617607	4.07836710040384	5.6721141387515	5.37015891439745	4.0789455812673	5.61096839453603	1116
1471	WINTER	winter	5.83692307692308	3.35153846153846	5.36692307692308	5.26133333333333	3.42333333333333	5.34066666666667	5.3775	3.41	5.33	1012
1472	KEY	key	4.61333333333333	3.01090909090909	4.19121212121212	4.6425	3.016875	4.235625	4.78	3.045	4.445	722
1474	SEA	sea	6.94078703703704	3.65342592592593	5.77407407407407	7.08756756756757	3.58189189189189	5.70445945945946	6.858	3.72	5.658	942
1475	COMB	comb	5.48022727272727	3.13170454545455	6.20840909090909	5.51153846153846	2.98384615384615	6.29538461538462	5.56	2.755	6.43	724
1476	CHAIR	chair	5.31	2.99519230769231	5.88653846153846	5.44461538461538	3.06307692307692	5.95538461538462	5.41	3.025	5.9075	1186
1477	KEEP	keep	5.42180005306263	3.64727901095748	5.7523697623826	5.51947151701145	3.81659975178422	5.55120727724545	5.56177195602511	3.95600573253125	5.47437816867521	76
1478	WITHOUT	without	5.09063920717949	3.88147428864468	5.03260004570286	5.16964808588884	3.9522316517355	5.09315215404389	5.33002005737881	3.72399089845217	5.17709577448938	1574
1479	DOLPHIN	dolphin	5.81	4.2	5.57	5.81	4.2	5.57	5.81	4.2	5.57	422
1480	BODY	body	5.02327865226264	3.98202617270561	5.0046611390978	5.25663321167883	3.88216309306569	5.17615237226277	5.3127485380117	3.95385964912281	5.41602339181287	676
1481	HAMMER	hammer	3.61714285714286	5.57142857142857	4.91285714285714	3.6	5.58	4.9925	3.6	5.58	4.9925	1444
1482	SHOULDER	shoulder	5.40440885453938	3.38119927484376	5.76850655980154	5.4591130936762	3.43953883495145	5.88329834689057	5.40628571428571	3.36221428571429	5.81442857142857	448
1485	BELOW OR UNDER	below or under	4.53357346870155	2.92581812405254	3.80651202437163	4.74781599541215	3.13662544551154	4.11718656690758	5.01221734936529	3.39621651878999	4.55008833598149	796
1487	POUR	pour	5.35763112055231	3.72325066383431	5.26748688263409	5.41439686565812	3.80367913760304	5.47141453030166	5.43289156626487	3.80669535283979	5.52060240963836	607
1489	CLOUD	cloud	5.99004269472237	3.53980483091784	4.58196565489701	5.54191542405074	3.82383513294071	4.55370019589773	5.38670909090909	4.07036363636364	4.60214545454545	625
149	ITCHY	itchy	3.52	5.1	6.58	3.52	5.1	6.58	3.52	5.1	6.58	1389
1490	RAT	rat	4.8	3.38	4.29	4.8	3.38	4.29	4.8	3.38	4.29	1580
1491	MOUSE	mouse	3.21	5.9	3.35	3.21	5.9	3.35	3.21	5.9	3.35	925
1493	ONE	one	5.42741338031938	3.19700939735951	5.21922101254447	5.20220227852229	3.51034819896806	5.10545395563981	5.3792599226324	3.50473153521198	5.26960645582554	774
1494	DIE	die	2.64901515151515	5.61098484848485	3.82265151515151	3.0137037037037	5.29851851851852	3.92425925925926	3.651	5.017	4.339	759
1495	HAPPY	happy	7.62464285714286	4.60535714285714	6.46821428571429	7.62464285714286	4.60535714285714	6.46821428571429	7.57125	4.62125	6.51875	230
1496	GRANDMOTHER	grandmother	6.05179407367723	3.82909448661592	5.73043724630363	6.11998375253702	3.85564817846566	5.44044117323736	6.48062533675979	3.84225533824329	5.46022960011269	352
1497	POSTCARD	postcard	5.68	3.19	5.97	5.68	3.19	5.97	5.68	3.19	5.97	1564
1498	TWO	two	5.14487199789783	3.62820628116882	5.75699774920377	5.37074174818035	3.52837152109092	5.82260099197758	4.81393690372769	3.71106130733739	5.19938931627401	775
1500	FOUR	four	5.409375	3.496875	5.5875	5.41333333333333	3.47444444444444	5.56111111111111	5.415	3.465	5.55	777
1501	BORE	bore	5.10514895096789	3.286842471311	3.9176828561493	4.84066282967277	3.93540900175712	4.47322397447764	4.86342465753407	3.80890410958888	4.35164383561626	612
1502	GOAT	goat	5.60992877492877	3.51742165242165	4.8687037037037	5.75854037267081	3.61256211180124	4.97090062111801	6.27466666666667	3.796	4.99	813
1503	SALIVA	saliva	3	3.57	4.36	3	3.57	4.36	3	3.57	4.36	1388
1504	FLY (INSECT)	fly (insect)	4.06287128712871	4.98154069065443	4.4057691378894	4.02285714285714	5.0147619047619	4.36444444444444	4.55	4.94375	4.6325	661
1506	MEASURE	measure	5.088	3.71391304347826	5.34321739130435	5.34796875	3.62125	5.478125	5.71428571428571	3.72285714285714	5.81285714285714	130
1507	FRUIT	fruit	6.4323315423049	3.62432751461525	5.61746619516451	6.24508731617647	3.47892922794118	5.37286764705882	6.26229166666667	3.56118055555556	5.41208333333333	675
1508	KING	king	5.83293438914027	4.52944683257919	5.17304298642534	5.714609375	4.610234375	5.01008713942307	5.5173015872937	4.66079365078737	4.85793650792936	1023
1509	MOSQUITO	mosquito	3.70519204506658	5.10643820416524	4.16606435643564	4.94681818181818	4.95045454545455	4.78893939393939	5.02666666666667	4.86833333333333	4.88333333333333	662
151	RAZOR	razor	4.33	4.86	5.29	4.33	4.86	5.29	4.33	4.86	5.29	560
1510	CHIN	chin	4.89973684210526	3.69690789473684	5.65513157894737	4.86491228070175	3.88614035087719	5.73912280701754	5.474	3.896	5.718	805
1511	ROOSTER	rooster	5.83135593220339	3.45661016949153	5.4128813559322	5.92235294117647	3.40323529411765	5.37529411764706	5.62666666666667	3.54666666666667	5.47	1356
1514	HEN	hen	5.61907216494845	3.76876288659794	5.32268041237113	5.50276595744681	3.86127659574468	5.35404255319149	5.42333333333333	3.94	5.37	417
1515	TEN	ten	5.08054802286173	4.5918413387476	5.42664611965576	5.29155880737785	4.36758397047021	5.47652316478924	5.22851015060355	4.13079763486295	5.40819697960315	1223
1517	WASP	wasp	3.77	5.5324	5.2564	3.79842105263158	5.49526315789474	5.23631578947368	4.055	5.16	5.055	1361
1518	STUPID	stupid	2.83733333333333	5.05366666666667	4.84066666666667	3.146	4.5932	4.786	3.69	4.21666666666667	4.90333333333333	270
1519	RUN	run	4.96361581920904	4.55062146892655	5.21525423728814	5.316875	4.568625	5.2545	5.79307692307692	4.60153846153846	5.29692307692308	47
1521	SEEM	seem	5.79845360824742	3.98041237113402	5.89701030927835	5.9795	3.92975	6.074	6.01125	3.96	6.03875	269
1523	FORGET	forget	4.714	4.346	5.06	4.88777777777778	4.29222222222222	5.16222222222222	5.105	4.225	5.29	1172
1524	WINE	wine	5.36141626794258	4.49953110047847	5.00488038277512	5.43163157894737	4.4441052631579	5.08350877192983	5.875	4.1745	5.4275	536
1525	COAST	coast	5.4985546875	4.37181640625	5.15658203125	5.41046153846154	4.43569230769231	4.99476923076923	5.31375	4.5025	4.805	1040
1526	MEAL	meal	7.11535545023697	4.38516587677725	6.26739336492891	6.94025974025974	4.28415584415584	6.2087012987013	6.25	3.90625	6.24625	520
1528	FORGIVE	forgive	4.57111111111111	4.24444444444444	4.63888888888889	4.54933333333333	4.26733333333333	4.59	4.4425	4.205	4.5375	255
1529	LAST (FINAL)	last (final)	4.63262507751937	4.10949337210681	4.69871716195473	4.68224267662408	4.1617158639199	4.7434707645409	4.751987117254	4.13254265765163	5.00098857013687	166
153	GREY	grey	6.53	3.69	5.79	6.53	3.69	5.79	6.53	3.69	5.79	1521
1530	BOWL	bowl	5.55035294117647	3.238	5.48117647058824	5.4719587628866	3.34556701030928	5.51886597938144	5.4175	3.49125	5.5275	519
1531	BRANCH	branch	5.43934782608696	3.24782608695652	5.25934782608696	5.39166666666667	3.35333333333333	5.305	5.235	3.7	5.455	798
1533	BE HUNGRY	be hungry	3.14230769230769	5.1	3.15923076923077	3.125	5.19	3.153	3.075	5.45	3.135	1404
1534	FEVER	fever	4.68490566037736	5.2422641509434	4.66981132075472	4.74379310344828	5.12724137931034	4.75241379310345	4.2775	5.3075	4.575	495
1535	SWORD	sword	4.34707317073171	4.83268292682927	5.24048780487805	4.35727272727273	4.81636363636364	5.21090909090909	4.36333333333333	4.80666666666667	5.19333333333333	1340
1536	UNDERSTAND	understand	6.60701896441509	3.56547624121031	5.96858512678457	6.52373517786561	3.6899209486166	5.99587615283267	6.37277777777778	3.76777777777778	5.9525	265
1538	SCORPION	scorpion	3.84411764705882	5.18882352941177	3.82235294117647	3.75	5.51666666666667	3.80666666666667	3.65	5.865	3.79	1363
1539	BASKET	basket	5.20681596086319	3.32922171015683	5.05734307526033	5.28635385339858	3.33648936555507	5.06798941990441	5.44404761904762	3.24190476190476	5.16285714285714	919
154	UDDER	udder	6.45535087719298	5.04114035087719	5.33570175438596	6.4408064516129	4.86693548387097	5.42951612903226	6.37	4.53333333333333	5.65	463
1540	EYELASH	eyelash	5.30545794392523	2.83822429906542	5.26300934579439	5.30071428571429	2.84571428571429	5.27	5.3075	2.835	5.26	441
1541	CULTIVATE	cultivate	6.04701883983528	3.90757467591827	6.04243096123208	5.99076195940223	4.00462803595334	6.0652473840942	5.73228915662544	4.09924096385471	5.9795602409627	575
1543	SNAIL	snail	6.05	3.23	5.62	6.05	3.23	5.62	6.05	3.23	5.62	1360
1544	SOMETIMES	sometimes	4.97428246301466	4.52044206041556	5.35538629306223	5.05395518557745	4.31856769208518	5.34857838315474	4.94481987366419	4.26430412937412	5.28888915078826	1249
1545	HOST	host	5.83825688073394	4.42678899082569	4.57761467889908	5.80857142857143	4.54952380952381	5.01666666666667	5.84	4.6825	5.42	335
1546	TWICE	twice	5.23	3.48	5.35	5.23	3.48	5.35	5.23	3.48	5.35	1234
1547	SOUP	soup	6.58529411764706	3.95352941176471	6.07411764705882	6.4125	4.055	6.055	6.21666666666667	4.17	6.03333333333333	531
1548	UGLY	ugly	3.22492307692308	4.90092307692308	3.88092307692308	3.21846153846154	4.91846153846154	4.01846153846154	3.205	4.955	4.305	1272
1550	PREVENT	prevent	4.125	4.7375	5.29	4.31142857142857	4.72142857142857	5.40571428571429	4.56	4.7	5.56	1345
1553	MALE	male	6.04529411764706	4.32764705882353	5.55529411764706	5.92	4.2665	5.58	6.31	4.15	5.72	1325
1554	MAN	man	6.74123455883605	4.19088637810545	5.81861114016942	6.66935566849683	4.2355667167199	5.79780572696668	6.54917260723934	4.2324395441177	5.65895780975043	872
1556	YOLK	yolk	6.09	3.83	6.35	6.09	3.83	6.35	6.09	3.83	6.35	538
1557	BEGINNING	beginning	6.885	3.875	6.05	6.885	3.875	6.05	6.885	3.875	6.05	1232
1558	SIMILAR	similar	5.47612302716489	3.32897097388118	4.87550117680076	5.50229741807085	3.36011838697923	4.96429235646091	5.47547097668077	3.41042623795761	5.07378814036505	150
1559	MONEY	money	6.95027149321267	3.72764705882353	6.63058823529412	6.63237288135593	3.5671186440678	6.36593220338983	5.812	3.514	5.716	84
156	RED	red	4.84334482758621	5.08279022988506	5.01911781609195	4.96944700460829	5.00634792626728	5.09158986175115	5.35232142857143	4.97607142857143	5.15607142857143	764
1560	FACE	face	5.80870459056047	3.78357019898453	5.80454770965571	5.66113179487567	3.67656855407838	5.76801646869908	5.56113577067791	3.72466396506174	5.58330752195049	679
1561	ARMY	army	5.27645833333333	5.79270833333333	5.706875	5.07136363636364	5.66590909090909	5.54954545454545	4.95333333333333	5.25	5.17666666666667	1338
1562	MIND	mind	6.63401408450704	4.21985915492958	6.20394366197183	6.63813186813187	4.27065934065934	6.16791208791209	6.52181818181818	4.25545454545455	6.18727272727273	263
1564	LAZY	lazy	3.46538461538462	4.42692307692308	5.22	3.36230769230769	4.52153846153846	5.24	3.62	4.285	5.19	1397
1565	HEAVEN	heaven	7.14207331990545	2.91651510493335	5.59667795124771	6.94126109117381	3.11836195342877	5.56595357732119	6.26146652018696	3.77187316186714	5.50383047892471	1194
1566	GUN	gun	5.46	3.85	5.95	5.46	3.85	5.95	5.46	3.85	5.95	1541
1567	DOOR	door	5.65454204056049	4.01736321600476	5.69372428154838	5.78148921407112	3.81809173038035	5.52131898314559	5.73475169176726	3.74179960581049	5.48803282993386	567
157	DYE	dye	6.33901315789474	3.88578947368421	6.70151315789474	6.58484848484848	3.68090909090909	6.8030303030303	6.685	3.7175	6.57	550
1571	SELL	sell	5.75578260869565	4.61804347826087	5.73378260869565	6.02392156862745	4.51392156862745	5.90372549019608	5.76357142857143	4.43214285714286	5.79642857142857	97
1572	SURPRISED	surprised	2.93	6.14	3.32	2.93	6.14	3.32	2.93	6.14	3.32	229
1573	SWELL	swell	6	3.48	6.06	6	3.48	6.06	6	3.48	6.06	1225
1574	FLOAT	float	6.60351515151515	4.9849696969697	6.24909090909091	6.54121951219512	4.81634146341463	6.09951219512195	6.51833333333333	4.40166666666667	5.89166666666667	37
1576	PILE UP	pile up	5.57507327046559	3.6736799481107	6.11425909023254	5.45136617140761	3.7818672975571	5.95580238363855	5.33190503826285	3.96175170523429	5.75145259180405	746
1577	AND	and	5.8197650724073	4.02928008156514	5.60222486275511	5.9034266078118	4.12612409208817	5.67185165548836	5.95482406051287	4.12950144570727	5.80657328533689	289
1579	BE	be	5.78275196793048	3.57971723955561	5.80787150627254	5.74742919407764	3.53881756877878	5.80052968915385	6.04279098678242	3.64424575017874	5.97348182978471	754
158	PUT ON	put on	5.74480769230769	3.86653846153846	5.85019230769231	5.71756097560976	3.95170731707317	5.90585365853659	5.601	4.076	5.915	539
1580	ONLY	only	5.63723404255319	2.93882978723404	5.34574468085106	4.91105263157895	3.37	5.00210526315789	4.97	3.335	5.03	164
1583	BRAIN	brain	6.52620689655172	4.92586206896552	5.98034482758621	6.476	4.89	5.94866666666667	6.28	4.75	5.825	438
1584	BLISTER	blister	4.022125	4.94425	4.70075	3.9865	4.93833333333333	4.66483333333333	3.9675	4.82666666666667	4.61083333333333	499
1585	SLEEP	sleep	6.34505737469342	3.8712388025526	5.29615060158743	5.99147960751639	4.0526359647088	5.36149021296918	5.7158550390712	4.30014525637464	5.44506433841033	735
1591	UP	up	6.13049287678518	3.661513567734	5.62205034242222	6.06547054922673	3.78915783635997	5.64483847682699	6.06879912112173	3.63123897120285	5.44298287354827	943
1592	CHEST	chest	6.49698275862069	5.05258620689655	5.08	6.34955555555555	4.72555555555556	5.19866666666667	5.945	3.90833333333333	5.355	460
1593	DEEP	deep	5.35187120580608	3.79838169283231	5.05441103022065	5.46334077756368	3.73118583846107	5.17190190296015	5.04908935807455	3.70888591769897	4.7408006381783	140
1594	FLOUR	flour	5.97244897959184	3.98469387755102	5.85591836734694	5.88769230769231	3.86346153846154	5.71615384615385	6.03333333333333	3.85833333333333	5.75333333333333	847
1595	SOUTH	south	5.73184210526316	3.11210526315789	5.18263157894737	5.92833333333333	2.87166666666667	5.34333333333333	6.13666666666667	3.59333333333333	5.68666666666667	128
1596	LOCK	lock	5.51396825396825	3.52	5.77730158730159	5.32341463414634	3.42292682926829	5.52512195121951	5.34	3.44	5.56333333333333	721
1598	NORTH	north	5.82626758684214	3.48842620786695	4.89162700199623	5.70588853667929	3.49929638660208	4.81996599512145	5.26293304037391	3.43374632373428	4.59099429118276	127
1599	WORD	word	6.17555555555556	3.75905982905983	6.73094017094017	6.07424242424243	3.83	6.62909090909091	5.91384615384615	3.89692307692308	6.15538461538462	312
1600	SKIRT	skirt	6.20858823529412	4.55670588235294	6.02552941176471	6.29038461538461	4.085	6.08576923076923	6.2225	3.7625	5.91	851
1601	WEAK	weak	4.68460317460317	3.52126984126984	5.27984126984127	4.845	3.52111111111111	5.41277777777778	4.446	3.786	5.024	492
1602	WAKE UP	wake up	5.50745098039216	3.70274509803922	6.1621568627451	5.815	4.19666666666666	6.30833333333333	5.9725	4.195	6.2	478
1603	MOSQUE	mosque	5.21	3.63	5.04	5.21	3.63	5.04	5.21	3.63	5.04	1605
1604	TEMPLES	temples	5.3	3.36	5.84	5.3	3.36	5.84	5.3	3.36	5.84	991
1605	SKULL	skull	5.89379310344828	4.42103448275862	5.72655172413793	5.88625	4.4275	5.689375	5.93	4.39	5.905	437
1606	INSIDE	inside	5.09168519726376	3.55869120777088	4.75320776776737	5.15713903412027	3.6032921748369	4.72275932960523	5.34926145961092	3.80281925834372	5.01491584704786	642
1607	HATE	hate	3.00315789473684	4.91947368421053	4.45368421052632	2.95090909090909	4.91636363636364	4.24545454545455	2.99	4.86666666666667	4.26666666666667	752
1608	LISTEN	listen	6.30894472361809	3.75356783919598	6.12643216080402	6.32257142857143	3.78438095238095	6.07	6.37125	3.8225	5.9275	730
1609	IDEA	idea	6.27042253521127	4.37845070422535	6.43887323943662	6.36780487804878	4.4309756097561	6.39073170731707	6.41	4.115	6.475	1294
1610	PROSTITUTE	prostitute	2.81	6.42	3.33	2.81	6.42	3.33	2.81	6.42	3.33	340
1611	INVITE	invite	6.10803856382979	3.396875	5.76745844414894	6.03956958393113	3.49131994261119	5.83203730272597	5.94857142857143	3.67571428571429	5.96	1318
1612	LETTER	letter	6.58526315789474	3.33017543859649	6.15754385964912	6.25	3.50925925925926	5.96259259259259	6.1075	3.6725	5.8475	870
1613	COLOR	color	5.63636363636364	4.17707070707071	6.08969696969697	5.7056	4.1676	6.076	5.75	4.0075	5.85	1417
1614	SUMMIT	summit	6.77	4.05	5.84	6.77	4.05	5.84	6.77	4.05	5.84	1038
1615	ESCAPE	escape	4.31592592592593	5.0037037037037	5.08148148148148	4.55388888888889	5.03055555555556	5.12222222222222	5.125	5.095	5.22	1144
1616	CLOTH	cloth	6.2868	3.22153333333333	5.57826666666667	5.99628571428571	3.34228571428571	5.59357142857143	5.867	3.491	5.798	540
1617	GRANDCHILD	grandchild	6.72338114578346	3.84002832501154	5.9474454798557	6.58863634033101	3.97769495515851	5.53662131433164	6.64217611829733	3.97314120709448	5.70598967879514	1082
1618	GRANDSON	grandson	6.80443942905713	4.41620405079118	5.53520708106674	6.79875957340057	4.3479483535044	5.55060227265387	6.79329875538967	4.24110590532086	5.67074225909635	353
1619	GRANDDAUGHTER	granddaughter	6.43431276909727	3.70041844343921	5.47390870476531	6.51713344196648	3.77329971003414	5.5125691259195	6.58747447247694	4.04265109254046	5.57686206183989	354
1620	SON	son	6.27293276903792	4.49401915963215	5.3625693691428	6.60959918354698	4.7304200569284	5.24680443716258	6.49713076477922	4.57836124474254	5.18567206199422	350
1621	SNEEZE	sneeze	5.621	3.548	5.692	5.035	3.82	5.28	5.035	3.82	5.28	1304
1622	SHIRT	shirt	6.36548387096774	3.84677419354839	6.06387096774194	6.24444444444444	3.76111111111111	6.02888888888889	6.12833333333333	3.755	5.86333333333333	849
1623	SPEAK	speak	5.91549893842888	4.07505307855626	6.45665605095541	5.91586419753086	3.95833333333333	6.25592592592593	5.89666666666667	3.97428571428571	6.03214285714286	305
1624	EMPTY	empty	5.24361296709088	4.27851813340957	5.47983400344621	5.10819041220125	4.11930588371505	5.49393002235482	5.17703250245641	4.16879980898397	5.38796577555073	161
1625	DEAD	dead	2.0125	6.14125	3.41	2.10263157894737	5.94157894736842	3.44421052631579	2.32333333333333	5.54666666666667	3.64333333333333	1396
1626	EXPLAIN	explain	5.93216216216216	3.88391891891892	5.82810810810811	5.80153846153846	3.85653846153846	5.75942307692308	5.67571428571429	3.91571428571429	5.78285714285714	279
1627	CHAIN	chain	6.85	3.52	5.64	6.85	3.52	5.64	6.85	3.52	5.64	963
1629	EVENING	evening	6.23533333333333	3.72977777777778	5.21788888888889	5.88666666666667	3.86466666666667	5.20066666666667	5.585	3.93333333333333	5.16	1109
163	BLACK	black	4.78317307692308	4.269375	4.91081730769231	5.00355555555556	4.18155555555556	4.97977777777778	5.52285714285714	3.90857142857143	5.13142857142857	768
1631	FAST	fast	5.7124611880747	4.91427862177888	5.43506154270095	5.79512478862288	4.79042292775682	5.49951445255676	6.00204485303277	4.88743381801301	5.66744379321553	179
1632	FLOOR	floor	6.12190501062107	3.87427997647097	5.52795314618843	6.01078187121881	3.82329600263556	5.49026625694018	5.51908793352288	3.52480832928013	5.36379959932543	977
1633	FLAT	flat	5.86520086934515	3.11125919919113	6.15194730945457	5.61937184708125	3.27702052858477	6.03288667119386	5.46861211170821	3.3884855673604	5.96267907715315	142
1635	OBEY	obey	6.4580303030303	3.60340909090909	5.81212121212121	6.52701298701299	3.64	6.0025974025974	6.25875	3.67375	5.795	332
1638	TRUTH	truth	7.260625	4.32375	7.02625	7.339	4.53	7.018	7.225	4.23	7.03	1286
1639	BEER	beer	5.1401934322987	4.71482681061628	4.91623481781377	5.20473684210526	4.64203947368421	4.99923245614035	5.22833333333333	4.64416666666667	5.00583333333333	795
1640	SIBLING	sibling	6.53598441417989	4.02917848332977	5.49262569026206	6.52962292351152	3.92678502487824	5.46954945832193	6.6475034885246	4.00172823680159	5.4353482289729	1003
1642	NIECE	niece	6.64840914874087	4.21595766319335	5.5159931009281	6.56417261508547	4.070631286617	5.41438411577704	6.49161145372968	3.98367657889316	5.20547415004252	357
1643	COUSIN	cousin	6.66179285988613	4.19605529344129	5.32464855694161	6.64858006937934	4.11592725736827	5.36134089526949	6.62483738865134	4.01901151211785	5.36756040682368	1000
1644	RELATIVES	relatives	6.53683129995587	4.09350369465944	5.50033807618523	6.61010096751839	4.10003214028963	5.58294696939609	6.40733532193192	3.92756033431151	5.60442395341862	367
