CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_CLICS3_NRCVAD	AROUSAL_LANGUAGE_CLICS3_NRCVAD	DOMINANCE_LANGUAGE_CLICS3_NRCVAD	VALENCE_LANGUAGE_FAMILY_CLICS3_NRCVAD	AROUSAL_LANGUAGE_FAMILY_CLICS3_NRCVAD	DOMINANCE_LANGUAGE_FAMILY_CLICS3_NRCVAD	VALENCE_MEAN_CLICS3_NRCVAD	AROUSAL_MEAN_CLICS3_NRCVAD	DOMINANCE_MEAN_CLICS3_NRCVAD	LINE_IN_SOURCE
1389	TOE	toe	0.335176470588235	0.28540522875817	0.307790849673203	0.364425531914894	0.324212765957447	0.338659574468085	0.4508	0.3596	0.3634	459
1390	WRONG	wrong	0.172107913669065	0.633381294964029	0.265352517985611	0.181509433962264	0.615660377358491	0.277264150943396	0.199285714285714	0.616857142857143	0.295285714285714	259
1391	TOWN	town	0.694094736842105	0.380578947368421	0.458652631578947	0.692152173913044	0.381130434782609	0.506347826086957	0.6855	0.379333333333333	0.586	323
1392	LOUSE	louse	0.426113319654248	0.341787767929707	0.319261082830439	0.472774642522012	0.335874360372699	0.353092889810658	0.530454180944225	0.321680331822157	0.391040602545003	425
1394	BONE	bone	0.502512426900585	0.348758771929825	0.342716374269006	0.499511666666667	0.3780425	0.375661666666667	0.493631578947368	0.381184210526316	0.385657894736842	695
1395	ROUND	round	0.537574468085106	0.317904255319149	0.339	0.570489795918367	0.329795918367347	0.338102040816327	0.5406	0.3064	0.3272	146
1396	SHARP	sharp	0.467193747534819	0.57168447855869	0.556450961512401	0.457452113656012	0.576934890282624	0.539201839118431	0.459136774940499	0.639938592745454	0.533376892324626	221
1398	DRY	dry	0.317035714285714	0.516767857142857	0.293821428571429	0.333235294117647	0.377294117647059	0.264705882352941	0.3526	0.4032	0.2892	224
1399	CLAY	clay	0.519072727272727	0.260836363636364	0.411775757575758	0.496948717948718	0.274615384615385	0.4095	0.5005	0.30425	0.448	620
1401	DRINK	drink	0.616092307692308	0.522465384615385	0.450776923076923	0.588161904761905	0.527219047619048	0.446690476190476	0.598294117647059	0.531294117647059	0.453088235294118	735
1402	BREAST	breast	0.672618464950849	0.417369028716309	0.398654073392989	0.622025794457038	0.490846978472836	0.417467882250484	0.560925903153237	0.480816244605892	0.41218663618886	462
1403	BITE	bite	0.52509260166585	0.558481626653601	0.440952964233219	0.516573622402891	0.552988256549232	0.449953929539295	0.458282352941176	0.583323529411765	0.462494117647059	476
1404	STRAIGHT	straight	0.802680555555556	0.304052083333333	0.643038194444444	0.752945205479452	0.322753424657534	0.596780821917808	0.6966	0.3519	0.5529	143
1405	NAME	name	0.527324532051016	0.359258700373344	0.410795918710172	0.549042274348883	0.371414025045333	0.43905056745874	0.547023291040947	0.366233869985866	0.442884050980682	314
1406	FAR	far	0.563719145462274	0.360851609375388	0.532509066839946	0.567884288296957	0.360140608678537	0.527624041221218	0.612332520946209	0.367846445527674	0.511571025043827	764
1407	BREATHE	breathe	0.684	0.392	0.451	0.684	0.392	0.451	0.684	0.392	0.451	1550
1408	HEAR	hear	0.722050312570611	0.401724184680274	0.513991602018528	0.70674390758074	0.406681592039801	0.505236276245889	0.670484126984127	0.410305555555556	0.487428571428571	205
1409	SEE	see	0.691800681640866	0.428305219069519	0.573048741428161	0.687857872166633	0.436602409638554	0.564438942209516	0.635314102564103	0.408439102564103	0.522692307692308	209
1410	KNOW (SOMETHING)	know (something)	0.745016892363535	0.444301968448974	0.621487784447857	0.73555614973262	0.428584076054664	0.602267379679144	0.717431818181818	0.442840909090909	0.600068181818182	267
1413	PLAY	play	0.8315	0.778833333333333	0.527708333333333	0.809571428571428	0.742571428571429	0.519357142857143	0.798	0.7	0.514666666666667	233
1414	SQUEEZE	squeeze	0.468058823529412	0.529597759103641	0.438552941176471	0.454201030927835	0.493061855670103	0.419726804123711	0.432158333333333	0.47815	0.401558333333333	892
1416	SIT	sit	0.656098574444997	0.302488432850319	0.561202981428683	0.659461574771696	0.352970329802575	0.554019646459651	0.650142559719497	0.397648664681848	0.539843814009582	107
1417	KILL	kill	0.248470260528079	0.756771786592933	0.533918875190705	0.294623579887184	0.714483328848758	0.526036078172714	0.378427441062536	0.635439326032212	0.506074512120104	821
1418	DIG	dig	0.419242674701469	0.518232095635194	0.475189894033974	0.423317314234961	0.509684523734319	0.445998635081119	0.434114167298115	0.519069274188536	0.43643601305242	813
1420	COUNT	count	0.625240174672489	0.371069868995633	0.52553711790393	0.565373493975904	0.367987951807229	0.492481927710843	0.575818181818182	0.361454545454545	0.516	152
1421	SUCK	suck	0.660822085889571	0.615846625766871	0.498570552147239	0.59334328358209	0.555492537313433	0.454671641791045	0.563416666666667	0.519083333333333	0.42975	516
1422	BE ALIVE	be alive	0.752360098154945	0.442887375645499	0.677029832042217	0.658465997872467	0.380503952002316	0.595451327122516	0.652242069459991	0.405631511962303	0.575776099904798	905
1423	FIGHT	fight	0.207132743362832	0.854610619469027	0.618818584070796	0.228967741935484	0.820129032258065	0.608056451612903	0.2562	0.7579	0.58785	373
1424	YELLOW	yellow	0.66465873015873	0.378611111111111	0.465793650793651	0.619793650793651	0.324507936507936	0.42884126984127	0.662875	0.33125	0.44775	768
1425	GREEN	green	0.568037929125138	0.211491244462901	0.318881852159468	0.533798311727465	0.230201236056678	0.331093457943925	0.514657142857143	0.254342857142857	0.350571428571429	772
1426	EXPENSIVE	expensive	0.60721568627451	0.454990196078431	0.612274509803922	0.56105	0.51005	0.5978	0.575	0.49675	0.60525	101
1427	BEAUTIFUL	beautiful	0.912718574929972	0.414182948179272	0.573395133053221	0.904962264150943	0.369603773584906	0.587150943396226	0.891533333333333	0.327	0.635733333333333	262
1428	BURNING	burning	0.367643835616438	0.685212328767123	0.522301369863014	0.461719298245614	0.632631578947368	0.536526315789474	0.560111111111111	0.564444444444444	0.535111111111111	1115
1429	FULL	full	0.504146409584613	0.593388623663612	0.620323919303105	0.557336390178802	0.515383413449675	0.638402465230916	0.546439089081741	0.490749623473599	0.613112705418122	160
1430	STAR	star	0.519	0.273571428571429	0.325	0.5205	0.2725	0.3375	0.5205	0.2725	0.3375	627
1431	FREEZE	freeze	0.44	0.265	0.219	0.44	0.265	0.219	0.44	0.265	0.219	1560
1432	CUT	cut	0.332993311928519	0.595237319194974	0.478471323647643	0.368106677684499	0.559009896621762	0.435682560049064	0.398895040794778	0.51265889627053	0.425383260114142	741
1433	HIT	hit	0.145552631578947	0.779907894736842	0.621131578947368	0.160310344827586	0.835896551724138	0.680344827586207	0.31375	0.687	0.6015	818
1434	STAB	stab	0.404848484848485	0.567530303030303	0.535590909090909	0.347833333333333	0.616444444444444	0.546055555555556	0.3808	0.5716	0.5312	931
1435	HUNT	hunt	0.464053751077896	0.626922247772348	0.55577996550733	0.465363434287302	0.636393442622951	0.554452625729369	0.439347222222222	0.627201388888889	0.53	388
1436	SCRATCH	scratch	0.380142857142857	0.587857142857143	0.493457142857143	0.397	0.5725	0.481125	0.407333333333333	0.563333333333333	0.471333333333333	906
1437	SPLIT	split	0.410437074829932	0.487110884353742	0.412111054421769	0.415311078503302	0.490222303741746	0.425924981658107	0.418030612244898	0.491622448979592	0.455892857142857	831
1439	SWIM	swim	0.626563876651982	0.313057268722467	0.358568281938326	0.646796296296296	0.335259259259259	0.382777777777778	0.617777777777778	0.332888888888889	0.413666666666667	38
144	MACHINE	machine	0.664636363636364	0.545	0.567272727272727	0.664636363636364	0.545	0.567272727272727	0.6535	0.5455	0.574	1092
1440	SPIT	spit	0.15071875	0.537125	0.2444375	0.19425	0.4885	0.26925	0.234666666666667	0.461666666666667	0.296333333333333	474
1442	STAND	stand	0.536569508902525	0.371752247846753	0.533744252467784	0.519605925232871	0.381678486456946	0.535939497986487	0.574062202398467	0.375453267514059	0.537526224724352	109
1443	WALK	walk	0.536752222207225	0.459166399100433	0.471113635897514	0.564812879370266	0.472895770030392	0.493997353921708	0.589039111700204	0.496123573215927	0.51333031238439	45
1444	TURN AROUND	turn around	0.506367064816645	0.432428253064893	0.396817827868624	0.515212602894707	0.434843430658715	0.386373855786847	0.518705521813898	0.443369373088787	0.352969741296268	1117
1446	COME	come	0.680332211559939	0.450781463429259	0.53619889754036	0.629559332927504	0.458251402178321	0.521173580290645	0.596079077200589	0.488224195221111	0.517375832203992	52
1447	GIVE	give	0.595799593705449	0.496201166084469	0.504079773142075	0.576596385586122	0.4866058648064	0.501233811664682	0.561850516779413	0.488448201072608	0.493614945066556	78
1448	HOLD	hold	0.61982386849556	0.511676977253917	0.557609051660183	0.644178820501965	0.509001941780382	0.546687853384744	0.625393105365582	0.547910411453989	0.572083680845149	74
1449	RUB	rub	0.529513847652434	0.502918273397924	0.48222725559203	0.495201726159296	0.517836014866921	0.454024719998004	0.483288353413646	0.535567871485937	0.463011244979913	605
1450	ROOM	room	0.60568992248062	0.180341085271318	0.499263565891473	0.629551724137931	0.226413793103448	0.494379310344828	0.6356	0.2598	0.4916	567
1451	SMILE	smile	0.98	0.639	0.587	0.98	0.639	0.587	0.98	0.639	0.587	1280
1452	PUSH	push	0.404192307692308	0.553173076923077	0.451625	0.465918367346939	0.546367346938776	0.480816326530612	0.459916666666667	0.54	0.477333333333333	64
1453	WASH	wash	0.63462100456621	0.341821917808219	0.381776255707763	0.577016393442623	0.423524590163934	0.414049180327869	0.528923076923077	0.484846153846154	0.424615384615385	611
1454	WIPE	wipe	0.502500639247851	0.509937876910368	0.397877260478747	0.511754207305412	0.473005861541404	0.395717316886594	0.484617900172099	0.487359724612723	0.405024096385527	839
1455	PULL	pull	0.469908612715504	0.573557206776245	0.439997285873117	0.392895542358666	0.611796842796345	0.453983997583867	0.380281547165682	0.600186336270244	0.458222533111008	607
1456	THROW	throw	0.273610788848532	0.692499455748311	0.504564773518086	0.33855921665155	0.616707827911321	0.473347492735081	0.402903099484275	0.557538360285046	0.452411459696296	33
1457	SEW	sew	0.514918645404363	0.413018487689477	0.325885174800666	0.483635778635779	0.485214607464607	0.415804375804376	0.468962962962963	0.529814814814815	0.46237037037037	549
1458	SAY	say	0.664657802265258	0.4700509468466	0.536772587780326	0.639899803487162	0.462307510747186	0.557451750392429	0.602539995867181	0.47205748569636	0.562509845874255	308
1459	IF	if	0.591539930562209	0.359250465967729	0.494968762356626	0.5770298871698	0.355475505745718	0.482537411890661	0.581226761909199	0.339468593308815	0.481503770985195	292
146	SUGAR CANE	sugar cane	0.896	0.382	0.402	0.896	0.382	0.402	0.896	0.382	0.402	1510
1460	IN	in	0.61101605361571	0.36865286256974	0.491040915992859	0.604410225738895	0.36049407954916	0.487387312368736	0.599585018717181	0.317266065197343	0.494629304699341	915
1461	AT	at	0.613989116672392	0.379904424814026	0.489366346742247	0.605817425785436	0.369498957867681	0.486210677824889	0.60980021875828	0.358929844132295	0.489695939556204	919
1462	POT	pot	0.578756756756757	0.301459459459459	0.332148648648649	0.53044776119403	0.342417910447761	0.320134328358209	0.5576	0.3122	0.3064	810
1464	LADDER	ladder	0.625	0.324	0.519	0.625	0.324	0.519	0.625	0.324	0.519	1507
1467	CIRCLE	circle	0.609350427350427	0.402470085470085	0.36248717948718	0.621229166666667	0.405833333333333	0.3564375	0.646	0.3995	0.3845	147
1468	LOOK FOR	look for	0.658704225352113	0.566711267605634	0.570964788732394	0.650881355932203	0.533	0.530372881355932	0.675166666666667	0.529416666666667	0.528	751
1469	WEEK	week	0.687333333333333	0.207666666666667	0.379666666666667	0.7095	0.20475	0.38325	0.643	0.2135	0.3725	197
1470	FOLD	fold	0.573630375457231	0.428007147932208	0.404670155215751	0.553421123393046	0.430560658222748	0.38014515675555	0.547765784576373	0.444369670444239	0.410028641838811	1119
1471	WINTER	winter	0.583461538461538	0.331384615384615	0.407846153846154	0.5098	0.403466666666667	0.386266666666667	0.52575	0.391	0.39025	1015
1472	KEY	key	0.286030303030303	0.545969696969697	0.562181818181818	0.29425	0.524625	0.5415	0.333	0.424	0.444	725
1474	SEA	sea	0.658814814814815	0.288180555555556	0.505157407407407	0.724405405405405	0.293040540540541	0.552810810810811	0.668	0.2662	0.4814	945
1475	COMB	comb	0.49	0.256931818181818	0.190659090909091	0.49	0.232230769230769	0.204923076923077	0.49	0.194	0.227	727
1476	CHAIR	chair	0.525711538461539	0.238480769230769	0.335807692307692	0.536307692307692	0.234692307692308	0.342615384615385	0.53325	0.2325	0.338	1189
1477	KEEP	keep	0.709059312333848	0.447815874398623	0.638597013693173	0.669875325282537	0.476282349528669	0.601269565790807	0.647366433024206	0.535427709452486	0.566727010967586	76
1478	WITHOUT	without	0.464682080678728	0.373938144745717	0.401930115539118	0.479910758422095	0.387503264031878	0.406565443401618	0.492239440091276	0.339412227963783	0.404471791328314	1581
1479	DOLPHIN	dolphin	0.582	0.398	0.509	0.582	0.398	0.509	0.582	0.398	0.509	423
1480	BODY	body	0.501895266365076	0.436172056284161	0.423964080316242	0.507811496350365	0.439419434306569	0.435489461678832	0.522883040935673	0.481023391812866	0.466222222222222	679
1481	HAMMER	hammer	0.284	0.712285714285714	0.533428571428571	0.2855	0.7095	0.53375	0.2855	0.7095	0.53375	1451
1482	SHOULDER	shoulder	0.497465483517008	0.332713868613139	0.382862878679452	0.501677118866439	0.312781225400157	0.376762529519811	0.492	0.3227	0.369757142857143	449
1485	BELOW OR UNDER	below or under	0.2923786138785	0.319359121860977	0.258815561034629	0.341054446751773	0.33069140016057	0.290449761906656	0.410844214703715	0.342013567351775	0.336999668311893	799
1487	POUR	pour	0.477505862984599	0.507586133828996	0.477374301646309	0.478372406920917	0.488663447776067	0.486574300208352	0.500617900172099	0.478216867469866	0.482595524956956	610
1489	CLOUD	cloud	0.606805797101449	0.263515942028986	0.326211014492754	0.521230235783634	0.322739251040222	0.348509015256588	0.450909090909091	0.402454545454545	0.387272727272727	628
149	ITCHY	itchy	0.219	0.796	0.51	0.219	0.796	0.51	0.219	0.796	0.51	1394
1490	RAT	rat	0.427	0.441	0.206	0.427	0.441	0.206	0.427	0.441	0.206	1587
1491	MOUSE	mouse	0.271	0.567	0.255	0.271	0.567	0.255	0.271	0.567	0.255	928
1493	ONE	one	0.486746263984101	0.25541894190757	0.315802101747231	0.474233666063187	0.248372133564697	0.300474216344822	0.493244486775611	0.270328938052115	0.333908010200683	777
1494	DIE	die	0.144840909090909	0.691068181818182	0.448840909090909	0.190685185185185	0.640907407407407	0.429333333333333	0.2777	0.5979	0.4327	762
1495	HAPPY	happy	0.945107142857143	0.490535714285714	0.722214285714286	0.945107142857143	0.490535714285714	0.722214285714286	0.941125	0.498375	0.742	231
1496	GRANDMOTHER	grandmother	0.774783953825937	0.324975396362549	0.526831926612384	0.74348899146948	0.334000716711273	0.506950090922742	0.770022439024622	0.36385550507032	0.51454052346363	353
1497	POSTCARD	postcard	0.635	0.279	0.342	0.635	0.279	0.342	0.635	0.279	0.342	1571
1498	TWO	two	0.478290821790641	0.334315479194029	0.278733040527734	0.516005271059699	0.30676528007138	0.292086340554612	0.484187210306138	0.315913651441551	0.30129392961969	778
1500	FOUR	four	0.5546875	0.22225	0.3226875	0.573555555555556	0.222777777777778	0.333111111111111	0.5815	0.223	0.3375	780
1501	BORE	bore	0.482601271860095	0.380934817170111	0.392155696873344	0.411949843260188	0.48783518205932	0.496538803150872	0.441142857142857	0.445738095238095	0.447833333333333	615
1502	GOAT	goat	0.573594017094017	0.309311965811966	0.267981481481481	0.567287267080745	0.331319875776397	0.293745341614907	0.6262	0.3442	0.2844	816
1503	SALIVA	saliva	0.149	0.545	0.436	0.149	0.545	0.436	0.149	0.545	0.436	1393
1504	FLY (INSECT)	fly (insect)	0.348425259599131	0.537946872736054	0.305958947114224	0.355952380952381	0.527714285714286	0.312603174603175	0.439875	0.598875	0.38825	664
1506	MEASURE	measure	0.47364347826087	0.420434782608696	0.422826086956522	0.523765625	0.43190625	0.4376875	0.604857142857143	0.441428571428571	0.428428571428571	130
1507	FRUIT	fruit	0.688907184695912	0.247788714821445	0.328111074447113	0.601952205882353	0.251748161764706	0.344140165441176	0.612986111111111	0.286576388888889	0.362534722222222	678
1508	KING	king	0.485183823529412	0.541845588235294	0.835205882352941	0.563903846153846	0.558211538461538	0.849173076923077	0.626714285714286	0.561	0.834714285714286	1026
1509	MOSQUITO	mosquito	0.329789347900307	0.47634636394674	0.288773130761352	0.533090909090909	0.642	0.471969696969697	0.510166666666667	0.665166666666667	0.451666666666667	665
151	RAZOR	razor	0.344	0.717	0.573	0.344	0.717	0.573	0.344	0.717	0.573	561
1510	CHIN	chin	0.521276315789474	0.378006578947368	0.394822368421053	0.532508771929825	0.416350877192983	0.40359649122807	0.587	0.3454	0.3982	808
1511	ROOSTER	rooster	0.484813559322034	0.309457627118644	0.320474576271186	0.495588235294118	0.305705882352941	0.326588235294118	0.496333333333333	0.323333333333333	0.333	1361
1514	HEN	hen	0.537896907216495	0.346618556701031	0.354989690721649	0.528765957446809	0.353957446808511	0.349617021276596	0.521	0.359666666666667	0.344333333333333	418
1515	TEN	ten	0.517784823516551	0.646206577991485	0.71599847064246	0.57932797236731	0.572318567238075	0.694000065169255	0.515758757734631	0.488476885454603	0.606408114551423	1226
1517	WASP	wasp	0.49072	0.52388	0.30096	0.481473684210526	0.528578947368421	0.298421052631579	0.398	0.571	0.2755	1366
1518	STUPID	stupid	0.248933333333333	0.759183333333333	0.31615	0.2734	0.6614	0.3472	0.347	0.584333333333333	0.484	271
1519	RUN	run	0.464621468926554	0.636723163841808	0.372248587570622	0.5080375	0.6144375	0.4205875	0.561384615384615	0.568076923076923	0.488307692307692	47
1521	SEEM	seem	0.659123711340206	0.419701030927835	0.526587628865979	0.655025	0.4205	0.5472	0.67925	0.438125	0.5465	270
1523	FORGET	forget	0.4498	0.4398	0.3394	0.474333333333333	0.437444444444444	0.355888888888889	0.505	0.4345	0.3765	1175
1524	WINE	wine	0.509036363636364	0.542236363636364	0.405945454545454	0.530333333333333	0.546466666666667	0.419533333333333	0.5892	0.454	0.4004	537
1525	COAST	coast	0.60701171875	0.39796875	0.408693359375	0.5732	0.396384615384615	0.393461538461538	0.537375	0.393625	0.373	1043
1526	MEAL	meal	0.830265402843602	0.357369668246446	0.482421800947867	0.817194805194805	0.349896103896104	0.469779220779221	0.71	0.34075	0.40075	521
1528	FORGIVE	forgive	0.462111111111111	0.441222222222222	0.390555555555556	0.456133333333333	0.4416	0.3858	0.447	0.425	0.363	256
1529	LAST (FINAL)	last (final)	0.276862791747288	0.354761115163578	0.334703873849714	0.285288702273907	0.358412000252686	0.341803419261415	0.335000952049352	0.3546105805613	0.378000140384773	166
153	GREY	grey	0.646	0.137	0.291	0.646	0.137	0.291	0.646	0.137	0.291	1528
1530	BOWL	bowl	0.574094117647059	0.223752941176471	0.281494117647059	0.567020618556701	0.22940206185567	0.292237113402062	0.555125	0.235375	0.29475	520
1531	BRANCH	branch	0.37845652173913	0.302478260869565	0.244478260869565	0.379166666666667	0.325	0.257666666666667	0.3815	0.399	0.301	801
1533	BE HUNGRY	be hungry	0.101461538461538	0.582846153846154	0.323846153846154	0.107	0.5915	0.3226	0.123	0.6165	0.319	1409
1534	FEVER	fever	0.406415094339623	0.694566037735849	0.506094339622641	0.417379310344828	0.669068965517241	0.477241379310345	0.377	0.64675	0.44425	496
1535	SWORD	sword	0.372341463414634	0.697195121951219	0.560536585365854	0.389272727272727	0.685363636363636	0.553090909090909	0.399333333333333	0.678333333333333	0.548666666666667	1345
1536	UNDERSTAND	understand	0.759500532708289	0.411996590666951	0.590227146814404	0.754897891963109	0.424700263504611	0.561833992094862	0.747472222222222	0.44725	0.577027777777778	266
1538	SCORPION	scorpion	0.284176470588235	0.429	0.373176470588235	0.273666666666667	0.455666666666667	0.384	0.2625	0.484	0.3955	1368
1539	BASKET	basket	0.499329241493847	0.325303878958933	0.359293125832639	0.511236820174453	0.333087213304531	0.367055001992576	0.540142857142857	0.304357142857143	0.360571428571429	922
154	UDDER	udder	0.702675438596491	0.483578947368421	0.455561403508772	0.700370967741936	0.482032258064516	0.443161290322581	0.683333333333333	0.495	0.414	464
1540	EYELASH	eyelash	0.502822429906542	0.210441121495327	0.235398130841121	0.503571428571429	0.209142857142857	0.234	0.5025	0.211	0.236	442
1541	CULTIVATE	cultivate	0.647035603283912	0.396875251386434	0.480395375360212	0.645463459279294	0.418876130371827	0.487574078627435	0.62599036144563	0.489321686746875	0.514902409638429	576
1543	SNAIL	snail	0.615	0.408	0.391	0.615	0.408	0.391	0.615	0.408	0.391	1365
1544	SOMETIMES	sometimes	0.457551941768376	0.61109748703527	0.656463931763893	0.479396603001115	0.532777722858892	0.615084431964215	0.441407670338101	0.510889852414878	0.583340398735559	1252
1545	HOST	host	0.689293577981651	0.489321100917431	0.786211009174312	0.657761904761905	0.485571428571429	0.687714285714286	0.6285	0.48225	0.591	336
1546	TWICE	twice	0.49	0.21	0.25	0.49	0.21	0.25	0.49	0.21	0.25	1237
1547	SOUP	soup	0.711058823529412	0.286764705882353	0.422647058823529	0.669	0.355	0.42	0.621333333333333	0.432333333333333	0.417	532
1548	UGLY	ugly	0.131030769230769	0.589461538461538	0.329276923076923	0.133615384615385	0.574230769230769	0.310538461538462	0.139	0.5425	0.2715	1277
1550	PREVENT	prevent	0.333625	0.6995	0.625	0.364857142857143	0.701428571428571	0.628857142857143	0.4065	0.704	0.634	1350
1553	MALE	male	0.709941176470588	0.444705882352941	0.724	0.6983	0.432	0.71895	0.701666666666667	0.43	0.672666666666667	1330
1554	MAN	man	0.679446801271864	0.45735126595436	0.640996156133352	0.664195359124352	0.465640139627719	0.642640653797161	0.700238733043933	0.446200102793981	0.623261278784186	875
1556	YOLK	yolk	0.671	0.275	0.387	0.671	0.275	0.387	0.671	0.275	0.387	539
1557	BEGINNING	beginning	0.651	0.5345	0.7755	0.651	0.5345	0.7755	0.651	0.5345	0.7755	1235
1558	SIMILAR	similar	0.506531878645964	0.284507112571539	0.339397234096151	0.516080370235891	0.282554865222551	0.347292777223799	0.528045352380942	0.275493718661243	0.365100754196332	150
1559	MONEY	money	0.648714932126697	0.469049773755656	0.57837556561086	0.625610169491525	0.482762711864407	0.550389830508475	0.5196	0.4402	0.5702	84
156	RED	red	0.4582	0.493489655172414	0.559068965517241	0.449096774193548	0.499209677419355	0.523225806451613	0.42875	0.48975	0.4795	767
1560	FACE	face	0.571489450568115	0.313768632177725	0.453507778347276	0.571225937816863	0.32085270340041	0.447861631174644	0.572604776284372	0.336899968255151	0.419635650846077	682
1561	ARMY	army	0.4016875	0.7203125	0.775729166666667	0.413136363636364	0.734863636363636	0.784863636363636	0.449666666666667	0.721	0.787	1343
1562	MIND	mind	0.736633802816901	0.416147887323944	0.653711267605634	0.737	0.424527472527473	0.64967032967033	0.716545454545455	0.410636363636364	0.630181818181818	264
1564	LAZY	lazy	0.158846153846154	0.270230769230769	0.101153846153846	0.163076923076923	0.264384615384615	0.0899230769230769	0.1525	0.279	0.118	1402
1565	HEAVEN	heaven	0.925810199927711	0.257419242767915	0.419914500650486	0.888276361562241	0.282998838960019	0.440335914306844	0.753618365364669	0.363059563910823	0.500222910182557	1197
1566	GUN	gun	0.53	0.306	0.408	0.53	0.306	0.408	0.53	0.306	0.408	1548
1567	DOOR	door	0.595477538638228	0.288463132038715	0.404607753175047	0.585732797236731	0.297465190057141	0.418800006516926	0.572293126289105	0.305079480909101	0.424068019091904	568
157	DYE	dye	0.726506578947368	0.323835526315789	0.385171052631579	0.747575757575758	0.31	0.371151515151515	0.74375	0.28175	0.37975	551
1571	SELL	sell	0.521704347826087	0.619978260869565	0.570382608695652	0.567921568627451	0.590176470588235	0.570176470588235	0.535142857142857	0.566357142857143	0.559142857142857	97
1572	SURPRISED	surprised	0.073	0.84	0.293	0.073	0.84	0.293	0.073	0.84	0.293	230
1573	SWELL	swell	0.602	0.255	0.704	0.602	0.255	0.704	0.602	0.255	0.704	1228
1574	FLOAT	float	0.666969696969697	0.380012121212121	0.462654545454545	0.666560975609756	0.398512195121951	0.471073170731707	0.657666666666667	0.417833333333333	0.468166666666667	37
1576	PILE UP	pile up	0.599957885471027	0.49819466212999	0.52585717494944	0.569309512814128	0.521179139233088	0.539877803765648	0.542482010197892	0.551721172333025	0.567209629424883	749
1577	AND	and	0.61129798067519	0.398992851557776	0.518145752519838	0.620415704668781	0.396705010980433	0.519273578020555	0.614309101322174	0.370599756331698	0.506515194643736	290
1579	BE	be	0.735252867659458	0.402273647390589	0.636181767718809	0.724014740504348	0.395833772444702	0.628716814124724	0.722873678243332	0.44343858532705	0.6382960166508	757
158	PUT ON	put on	0.600384615384615	0.425903846153846	0.463153846153846	0.585487804878049	0.439682926829268	0.471756097560976	0.5448	0.4715	0.4744	540
1580	ONLY	only	0.499755319148936	0.266734042553191	0.338872340425532	0.432	0.226210526315789	0.288947368421053	0.4375	0.2295	0.293	164
1583	BRAIN	brain	0.625172413793104	0.405379310344828	0.612724137931034	0.618	0.4104	0.6086	0.59	0.43	0.5925	439
1584	BLISTER	blister	0.3087	0.6711	0.3412	0.296666666666667	0.669666666666667	0.331	0.296666666666667	0.669666666666667	0.331	500
1585	SLEEP	sleep	0.636309267053834	0.24937976318457	0.375692477349298	0.620511803192963	0.341892985720329	0.41556969487808	0.602384267241155	0.408316760741829	0.418391123518339	738
159	SWEET POTATO	sweet potato	0.515375	0.216875	0.194375	0.519945945945946	0.220108108108108	0.206972972972973	0.5205	0.2205	0.2085	594
1591	UP	up	0.717796797542157	0.392004254109126	0.521093022116513	0.70068815226194	0.404483455180267	0.530036778872528	0.645710192188012	0.361357383464935	0.476337461095341	946
1592	CHEST	chest	0.726965517241379	0.420120689655172	0.515181034482759	0.699244444444444	0.410822222222222	0.528133333333333	0.6195	0.365333333333333	0.520166666666667	461
1593	DEEP	deep	0.47635	0.456866666666667	0.4653	0.530119047619048	0.453904761904762	0.468333333333333	0.463	0.44325	0.43675	140
1594	FLOUR	flour	0.606795918367347	0.275265306122449	0.382020408163265	0.611230769230769	0.304	0.372807692307692	0.640666666666667	0.326	0.386833333333333	850
1595	SOUTH	south	0.609815789473684	0.262973684210526	0.456342105263158	0.587	0.270333333333333	0.4855	0.643	0.285666666666667	0.521	128
1596	LOCK	lock	0.511507936507937	0.27352380952381	0.434571428571429	0.485048780487805	0.273463414634146	0.414829268292683	0.489666666666667	0.274	0.421333333333333	724
1598	NORTH	north	0.581222336654723	0.306424057880148	0.434329157982874	0.568302768878238	0.310943885289543	0.428481427116025	0.541570064062652	0.332119127821634	0.398779153698432	127
1599	WORD	word	0.651831908831909	0.367840455840456	0.609977207977208	0.641825757575758	0.383787878787879	0.587462121212121	0.608769230769231	0.394692307692308	0.495461538461538	313
1600	SKIRT	skirt	0.663258823529412	0.389905882352941	0.268211764705882	0.728038461538462	0.314307692307692	0.313269230769231	0.72325	0.30475	0.304	854
1601	WEAK	weak	0.418698412698413	0.277603174603175	0.185126984126984	0.431805555555556	0.273861111111111	0.198111111111111	0.37	0.3056	0.2022	493
1602	WAKE UP	wake up	0.619509803921569	0.399313725490196	0.546137254901961	0.636666666666666	0.462666666666666	0.548666666666666	0.63825	0.46475	0.5095	479
1603	MOSQUE	mosque	0.708	0.198	0.61	0.708	0.198	0.61	0.708	0.198	0.61	1612
1604	TEMPLES	temples	0.612	0.269	0.66	0.612	0.269	0.66	0.612	0.269	0.66	994
1605	SKULL	skull	0.58551724137931	0.454620689655172	0.557034482758621	0.573125	0.4585	0.55725	0.645	0.436	0.556	438
1606	INSIDE	inside	0.48005356094865	0.3632617638128	0.41264666636588	0.478479499577229	0.362768673110779	0.407658663915387	0.505916852178979	0.365375967074724	0.434810400764144	645
