CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	ENGLISH	DUTCH_VALENCE_MEAN	DUTCH_AROUSAL_MEAN	DUTCH_DOMINANCE_MEAN	DUTCH_AOA_MEAN	DUTCH_VALENCE_MALE_MEAN	DUTCH_AROUSAL_MALE_MEAN	DUTCH_DOMINANCE_MALE_MEAN	DUTCH_AOA_MALE_MEAN	DUTCH_VALENCE_FEMALE_MEAN	DUTCH_AROUSAL_FEMALE_MEAN	DUTCH_DOMINANCE_FEMALE_MEAN	DUTCH_AOA_FEMALE_MEAN	DUTCH_POS	LINE_IN_SOURCE
1466	EXACT	stipt	punctual	4.96875	4.140625	4.640625	7.2258064516129	4.96875	4.1875	4.40625	7.25	4.96875	4.09375	4.875	7.5	A	3412
1467	CIRCLE	cirkel	circle	4.265625	3.453125	4.03125	5.19354838709677	4.21875	3.59375	3.90625	5.5625	4.3125	3.3125	4.15625	5.0	N	502
1468	LOOK FOR	zoeken	to search	3.84375	4.95238095238095	3.625	4.96774193548387	3.9375	5.03225806451613	3.4375	6.0	3.75	4.875	3.8125	4.375	V	4235
1469	WEEK	week	weak	4.0	3.6875	3.390625	5.35483870967742	3.90625	3.9375	3.46875	5.875	4.09375	3.4375	3.3125	5.3125	A	4053
1471	WINTER	winter	winter	4.015625	3.0625	4.625	4.70967741935484	3.9375	3.09375	4.59375	4.75	4.09375	3.03125	4.65625	5.0	N	4123
1472	KEY	sleutel	key	4.4375	3.4375	4.125	4.54838709677419	4.40625	3.625	3.9375	5.3125	4.46875	3.25	4.3125	4.3125	N	3158
1474	SEA	zee	sea	5.234375	4.078125	5.140625	4.29032258064516	4.9375	3.96875	4.84375	4.375	5.53125	4.1875	5.4375	4.5	N	4186
1475	COMB	kam	comb	4.203125	3.34375	3.65625	4.87096774193548	4.125	3.6875	3.375	5.5	4.28125	3.0	3.9375	4.625	N	1463
1476	CHAIR	stoel	chair	4.25	2.75	3.734375	3.74193548387097	4.21875	2.78125	3.40625	4.25	4.28125	2.71875	4.0625	3.5	N	3414
1481	HAMMER	hamer	hammer	3.84375	4.40625	5.171875	5.12903225806452	3.9375	4.59375	5.0	5.75	3.75	4.21875	5.34375	4.9375	N	1198
1484	OIL (ORGANIC SUBSTANCE)	olie	oil	3.765625	3.546875	4.625	6.35483870967742	3.84375	3.78125	4.78125	6.375	3.6875	3.3125	4.46875	6.6875	N	2290
1487	POUR	gieten	to pour	3.96875	4.484375	3.984375	5.58064516129032	4.0	4.34375	3.875	6.5	3.9375	4.625	4.09375	5.125	V	1063
1489	CLOUD	wolk	cloud	4.546875	2.921875	3.578125	4.7741935483871	4.59375	2.84375	3.53125	6.0625	4.5	3.0	3.625	3.875	N	4136
1491	MOUSE	muis	mouse	3.796875	4.359375	2.75	4.2258064516129	3.875	4.1875	2.71875	4.4375	3.71875	4.53125	2.78125	4.5	N	2190
1494	DIE	doodgaan	to die	1.390625	3.671875	3.890625	5.64516129032258	1.375	3.875	4.21875	6.25	1.40625	3.46875	3.5625	5.375	V	648
1495	HAPPY	gelukkig	happy	6.609375	4.640625	5.359375	5.7741935483871	6.5	4.375	4.875	5.9375	6.71875	4.90625	5.84375	6.0	A	1004
1496	GRANDMOTHER	oma	grandmother	5.296875	2.984375	3.65625	3.2258064516129	4.96875	2.84375	3.46875	3.1875	5.625	3.125	3.84375	3.375	N	2293
1501	BORE	boren	to drill	3.546875	5.140625	4.796875	6.61290322580645	3.65625	5.0	4.65625	7.0625	3.4375	5.28125	4.9375	6.5	V	384
1502	GOAT	geit	goat	4.15625	3.78125	3.390625	4.51612903225806	4.1875	3.84375	3.40625	4.75	4.125	3.71875	3.375	4.5625	N	993
1504	FLY (INSECT)	vlieg	fly	3.375	4.28125	2.828125	4.25806451612903	3.40625	4.28125	2.75	4.6875	3.34375	4.28125	2.90625	4.125	N	3914
1507	FRUIT	fruit	fruit	5.21875	3.34375	4.015625	4.32258064516129	5.03125	3.5625	3.65625	4.5	5.40625	3.125	4.375	4.625	N	929
1510	CHIN	kin	chin	4.0625	3.265625	3.828125	4.41935483870968	3.90625	3.65625	3.65625	4.8125	4.21875	2.875	4.0	4.4375	N	1547
1511	ROOSTER	haan	cock	4.09375	4.375	4.25	4.61290322580645	4.03125	4.25	4.15625	4.8125	4.15625	4.5	4.34375	4.75	N	1178
1518	STUPID	dom	stupid	2.21875	3.109375	2.6875	4.7741935483871	2.28125	3.46875	2.9375	4.875	2.15625	2.75	2.4375	5.0625	A	640
1522	SOCK	sok	sock	3.984375	2.921875	3.328125	4.38709677419355	3.9375	3.21875	3.1875	5.125	4.03125	2.625	3.46875	3.9375	N	3249
1524	WINE	wijn	wine	4.984375	3.546875	4.46875	7.0	4.9375	3.46875	4.15625	7.4375	5.03125	3.625	4.78125	6.875	N	4108
153	GREY	grauw	gray	2.6875	2.953125	3.70967741935484	8.48387096774194	2.8125	3.21875	4.25806451612903	8.625	2.5625	2.6875	3.16129032258065	8.625	A	1133
1532	SHEAR	scheren	to shave	3.8125	4.578125	4.140625	6.7741935483871	3.90625	4.4375	4.21875	7.5625	3.71875	4.71875	4.0625	6.375	V	3002
1535	SWORD	zwaard	sword	3.53125	5.015625	5.5	5.35483870967742	3.875	5.15625	5.28125	5.5	3.1875	4.875	5.71875	5.5	N	4273
1537	SPRINGTIME	lente	spring	5.765625	3.984375	4.265625	5.41935483870968	5.59375	4.0	4.21875	5.6875	5.9375	3.96875	4.3125	5.5625	N	1873
1539	BASKET	mand	basket	4.125	2.96875	3.515625	4.87096774193548	4.0625	3.1875	3.34375	5.5625	4.1875	2.75	3.6875	4.625	N	2020
1543	SNAIL	slak	snail	3.578125	2.328125	2.65625	4.87096774193548	3.59375	2.4375	2.90625	5.1875	3.5625	2.21875	2.40625	4.875	N	3145
1547	SOUP	bouillon	broth	4.5	3.09375	3.546875	8.54838709677419	4.28125	3.21875	3.5	8.125	4.71875	2.96875	3.59375	9.25	N	393
1548	UGLY	lelijk	ugly	2.203125	3.453125	3.671875	4.87096774193548	2.09375	3.5625	3.8125	5.875	2.3125	3.34375	3.53125	4.375	A	1867
1552	GLOOMY	somber	gloomy	2.375	2.625	3.109375	7.16129032258065	2.4375	2.59375	3.09375	6.875	2.3125	2.65625	3.125	7.75	A	3256
1554	MAN	man	man	4.703125	4.171875	4.90625	3.90322580645161	4.53125	3.84375	4.6875	4.3125	4.875	4.5	5.125	3.9375	N	2019
156	RED	ros	reddish	3.95081967213115	4.04918032786885	4.05084745762712	8.33333333333333	4.0	4.17241379310345	3.86206896551724	7.66666666666667	3.89655172413793	3.9375	4.23333333333333	9.0	A	2889
1560	FACE	gezicht	face	4.765625	3.78125	4.34375	4.90322580645161	4.6875	3.875	4.34375	5.5625	4.84375	3.6875	4.34375	4.6875	N	1054
1564	LAZY	lui	lazy	2.59375	1.96875	2.5625	5.61290322580645	2.6875	2.09375	2.75	6.0625	2.5	1.84375	2.375	5.4375	A	1968
1566	GUN	pistool	pistol	2.28125	5.40625	5.40625	5.93548387096774	2.53125	5.46875	5.1875	6.75	2.03125	5.34375	5.625	5.5	N	2566
1567	DOOR	deur	door	4.125	3.5625	3.9375	3.83870967741935	4.15625	3.75	3.65625	4.3125	4.09375	3.375	4.21875	3.8125	N	594
1569	CHEESE	kaas	cheese	4.84375	3.125	3.859375	4.38709677419355	4.78125	3.28125	3.71875	4.75	4.90625	2.96875	4.0	4.4375	N	1445
1572	SURPRISED	verbaasd	surprised	4.171875	4.546875	3.671875	7.06451612903226	4.25	4.6875	3.625	7.375	4.09375	4.40625	3.71875	7.0	A	3805
1574	FLOAT	drijven	to float	4.296875	3.53125	3.78125	6.54838709677419	4.4375	3.5	3.65625	7.4375	4.15625	3.5625	3.90625	6.0	V	699
1580	ONLY	enig	any	4.84375	3.609375	3.78125	7.58064516129032	4.625	3.6875	3.84375	7.9375	5.0625	3.53125	3.71875	7.625	A	805
1585	SLEEP	slapen	to sleep	5.5	1.90625	3.640625	3.06451612903226	5.34375	1.90625	3.59375	3.8125	5.65625	1.90625	3.6875	2.875	V	3149
1586	SMELL (PERCEIVE)	ruiken	to smell	4.53125	4.359375	4.109375	4.80645161290323	4.34375	4.34375	3.8125	5.3125	4.71875	4.375	4.40625	4.6875	V	2906
1592	CHEST	borst	breast	4.609375	3.984375	4.265625	5.58064516129032	4.71875	4.0625	4.125	5.6875	4.5	3.90625	4.40625	5.9375	N	387
1593	DEEP	diep	deep	3.890625	3.47619047619048	4.375	4.83870967741935	4.15625	3.58064516129032	4.1875	5.375	3.625	3.375	4.5625	4.75	A	605
1597	AIRPLANE	vliegtuig	plane	4.609375	5.296875	4.6875	4.74193548387097	4.53125	5.3125	4.375	5.3125	4.6875	5.28125	5.0	4.3125	N	3916
1601	WEAK	zwak	weak	2.484375	2.50793650793651	1.90625	5.7741935483871	2.5	2.70967741935484	2.1875	5.75	2.46875	2.3125	1.625	6.1875	A	4275
1607	HATE	haten	to hate	1.609375	5.671875	5.1875	6.48387096774194	1.6875	5.6875	5.40625	6.5625	1.53125	5.65625	4.96875	6.75	V	1226
1609	IDEA	idee	idea	5.3125	4.46875	4.84375	6.09677419354839	5.125	4.4375	4.625	6.375	5.5	4.5	5.0625	6.125	N	1354
1613	COLOR	kleur	color	4.890625	3.640625	4.109375	3.7741935483871	4.65625	3.59375	3.625	4.0625	5.125	3.6875	4.59375	4.0	N	1581
1616	CLOTH	doek	cloth	4.15625	3.25	3.4375	4.93548387096774	4.125	3.5	3.09375	5.6875	4.1875	3.0	3.78125	4.5625	N	621
1620	SON	zoon	son	5.1875	4.15625	4.26984126984127	4.90322580645161	5.125	4.09375	4.03125	4.875	5.25	4.21875	4.51612903225806	5.3125	N	4252
1622	SHIRT	shirt	shirt	4.421875	3.296875	3.75	5.53333333333333	4.3125	3.5625	3.75	5.875	4.53125	3.03125	3.75	5.33333333333333	N	3110
1623	SPEAK	praten	to talk	5.0	4.79365079365079	4.390625	4.45161290322581	4.78125	4.64516129032258	4.0625	5.0625	5.21875	4.9375	4.71875	4.125	V	2667
1624	EMPTY	leeg	empty	2.9375	2.375	3.125	4.25806451612903	2.9375	2.53125	3.15625	4.75	2.9375	2.21875	3.09375	4.25	A	1850
1625	DEAD	dood	death	1.375	2.125	5.203125	5.38709677419355	1.46875	2.46875	5.3125	5.8125	1.28125	1.78125	5.09375	5.25	A	647
1629	EVENING	avond	evening	5.0	3.609375	3.96875	4.19354838709677	4.84375	3.40625	3.6875	4.5	5.15625	3.8125	4.25	4.375	N	120
163	BLACK	zwart	black	3.609375	3.140625	4.921875	4.35483870967742	3.375	3.34375	4.625	4.5	3.84375	2.9375	5.21875	4.4375	A	4279
1631	FAST	snel	quick	4.890625	5.65625	4.84375	4.67741935483871	4.90625	5.5	4.625	5.5625	4.875	5.8125	5.0625	4.1875	A	3220
1633	FLAT	plat	flat	3.484375	2.984375	3.40625	5.19354838709677	3.59375	3.1875	3.3125	5.4375	3.375	2.78125	3.5	5.25	A	2586
1634	HUNDRED	honderd	hundred	4.640625	3.75	4.765625	5.64516129032258	4.65625	3.84375	4.375	5.4375	4.625	3.65625	5.15625	6.125	R	1309
1639	BEER	bier	beer	4.53125	4.046875	4.453125	6.54838709677419	4.90625	4.15625	4.75	7.375	4.15625	3.9375	4.15625	5.9375	N	278
1641	SILK	zijde	side/silk	4.78125	3.125	3.453125	8.19354838709677	4.71875	3.375	3.46875	8.3125	4.84375	2.875	3.4375	8.3125	N	4225
1645	SHORT	kort	short	3.734375	3.40625	3.28125	4.93548387096774	3.8125	3.59375	3.125	5.0	3.65625	3.21875	3.4375	5.25	A	1696
1646	GIRL	meisje	girl	5.125	4.484375	3.546875	3.51612903225806	5.28125	4.71875	3.28125	4.3125	4.96875	4.25	3.8125	3.125	N	2067
1653	BLIND	blind	blind	2.203125	3.11111111111111	3.3125	5.87096774193548	2.21875	3.25806451612903	3.28125	6.0625	2.1875	2.96875	3.34375	6.0625	A	315
1654	LIGHTNING	bliksem	lightning	3.34375	6.046875	5.6875	5.45161290322581	3.5	6.09375	5.59375	5.875	3.1875	6.0	5.78125	5.5	N	314
1657	TRUE	waar	1	5.203125	3.703125	4.6875	5.12903225806452	5.125	3.84375	4.375	5.25	5.28125	3.5625	5.0	5.3125	A	4016
1659	DOLL	pop	doll	4.21875	3.09375	3.28125	3.70967741935484	4.09375	3.28125	3.21875	4.3125	4.34375	2.90625	3.34375	3.625	N	2644
1663	BED	bed	bed	5.109375	2.34375	3.875	3.19354838709677	5.0625	2.5	3.5625	3.25	5.15625	2.1875	4.1875	3.375	N	172
1672	WRITE	schrijven	to write	4.671875	4.4375	4.046875	5.0	4.53125	4.28125	3.9375	5.6875	4.8125	4.59375	4.15625	4.75	V	3060
1673	ARM	arm	arm	3.359375	3.546875	3.484375	3.87096774193548	3.3125	3.875	3.09375	4.5625	3.40625	3.21875	3.875	3.6875	N	95
1689	SMOKE (INHALE)	roken	to smoke	2.84375	3.78125	3.453125	6.67741935483871	3.1875	3.65625	3.375	7.375	2.5	3.90625	3.53125	6.375	V	2868
1706	ELEVEN	elf	elf	4.859375	3.6875	3.578125	4.70967741935484	4.78125	4.0	3.5625	5.0	4.9375	3.375	3.59375	4.8125	N	793
1725	CORRECT (RIGHT)	juist	just	5.59375	4.125	4.8125	5.03225806451613	5.53125	4.1875	4.28125	4.4375	5.65625	4.0625	5.34375	5.375	A	1432
1726	WET	nat	wet	3.6875	3.75	3.453125	4.19354838709677	4.0	4.09375	3.3125	4.875	3.375	3.40625	3.59375	4.0	A	2216
1728	ROTTEN	rot	rot	2.21875	3.71875	3.53125	5.80645161290323	2.25	3.90625	3.53125	5.9375	2.1875	3.53125	3.53125	6.125	A	2890
1730	CHEEK	wang	cheek	4.40625	3.515625	3.375	4.70967741935484	4.28125	3.59375	3.09375	5.375	4.53125	3.4375	3.65625	4.5	N	4037
1733	RAINBOW	regenboog	rainbow	5.765625	3.21875	3.890625	5.03225806451613	5.59375	3.5	3.59375	5.4375	5.9375	2.9375	4.1875	5.0	N	2791
1735	TEAR (SHRED)	scheuren	to rip	3.09375	5.03125	4.21875	5.7741935483871	3.09375	4.78125	4.25	6.5625	3.09375	5.28125	4.1875	5.375	V	3012
174	PROUD	fier	proud	5.53225806451613	4.59016393442623	5.13793103448276	8.03448275862069	5.25	4.6	4.89655172413793	7.86666666666667	5.83333333333333	4.58064516129032	5.37931034482759	8.73333333333333	A	872
1750	CHOOSE	kiezen	to choose	4.25	4.66666666666667	4.421875	5.09677419354839	4.28125	4.54838709677419	3.9375	5.5	4.21875	4.78125	4.90625	5.125	V	1542
1757	TIRED	moe	tired	2.765625	2.25	3.234375	3.93548387096774	2.84375	2.34375	3.1875	4.375	2.6875	2.15625	3.28125	4.0	A	2143
176	BLOW (WITH MOUTH)	blazen	to blow	3.890625	4.78125	3.828125	4.45161290322581	3.96875	4.84375	3.6875	5.0	3.8125	4.71875	3.96875	4.375	V	304
1775	TABLE	tafel	table	4.203125	3.19047619047619	3.890625	3.96774193548387	4.0625	3.58064516129032	3.78125	4.0	4.34375	2.8125	4.0	4.0	N	3524
178	RIPE	rijp	ripe	4.9375	3.78125	4.359375	6.45161290322581	4.84375	3.78125	4.0	6.625	5.03125	3.78125	4.71875	6.6875	A	2830
1784	WANT	willen	to like	4.625	4.75	4.53125	4.0	4.625	4.59375	4.28125	4.5	4.625	4.90625	4.78125	4.0	V	4115
1788	TELEVISION	televisie	television	4.953125	3.890625	4.234375	3.74193548387097	4.6875	4.09375	4.125	4.125	5.21875	3.6875	4.34375	3.75	N	3571
1791	BUTTERFLY	vlinder	butterfly	5.46875	3.84375	2.890625	4.45161290322581	5.3125	3.65625	2.8125	4.9375	5.625	4.03125	2.96875	4.3125	N	3920
1798	GUNPOWDER	buskruit	gunpowder	2.90625	5.375	5.47619047619048	8.87096774193548	3.125	5.375	5.09375	8.875	2.6875	5.375	5.87096774193548	9.25	N	468
1803	WOOD	hout	wood	4.359375	3.01587301587302	4.125	4.93548387096774	4.375	3.32258064516129	3.84375	5.0	4.34375	2.71875	4.40625	5.1875	N	1331
1804	BOMB	bom	bomb	2.078125	6.21875	5.78125	6.06451612903226	2.40625	6.0625	5.8125	6.125	1.75	6.375	5.75	6.3125	N	365
1819	LOOK	kijken	to look	4.5625	4.25	4.015625	3.96774193548387	4.46875	3.96875	3.625	4.8125	4.65625	4.53125	4.40625	3.625	V	1543
1820	BEAR	beer	bear	4.328125	5.06349206349206	5.453125	4.38709677419355	4.59375	5.03225806451613	5.5	4.75	4.0625	5.09375	5.40625	4.5625	N	188
1821	BRUSH	borstel	brush	4.09375	3.41269841269841	3.703125	5.16129032258065	3.96875	3.74193548387097	3.5	5.8125	4.21875	3.09375	3.90625	4.9375	N	388
1824	DEXTEROUS	handig	handy	5.46875	4.3125	4.734375	6.80645161290323	5.375	4.15625	4.53125	7.125	5.5625	4.46875	4.9375	6.8125	A	1202
1826	ANGRY	boos	angry	2.375	5.671875	5.15625	3.90322580645161	2.40625	5.71875	5.15625	4.375	2.34375	5.625	5.15625	3.75	A	378
1829	JUMP	springen	to jump	4.484375	5.359375	4.34375	4.35483870967742	4.59375	5.09375	4.03125	5.0	4.375	5.625	4.65625	4.125	V	3324
1839	CRY	huilen	to cry	2.375	5.015625	2.859375	3.87096774193548	2.4375	4.96875	2.9375	4.375	2.3125	5.0625	2.78125	3.75	V	1334
1843	THOUSAND	duizend	thousand	4.609375	4.03125	5.0625	6.25806451612903	4.59375	4.0625	4.90625	5.875	4.625	4.0	5.21875	6.8125	R	729
1844	BOAT	boot	boat	4.703125	3.875	4.359375	4.32258064516129	4.625	3.96875	4.1875	5.0625	4.78125	3.78125	4.53125	3.875	N	381
1845	BALL	bal	ball	4.578125	4.53125	3.796875	3.38709677419355	4.53125	4.4375	3.8125	3.5	4.625	4.625	3.78125	3.375	N	137
1847	SICK	misselijk	sick	2.203125	4.25	3.546875	5.87096774193548	2.375	4.34375	3.75	6.0625	2.03125	4.15625	3.34375	6.0	A	2131
1849	ROW	roeien	to row	4.3125	5.390625	4.296875	6.45161290322581	4.28125	5.3125	4.0625	6.75	4.34375	5.46875	4.53125	6.5	V	2853
1850	COTTON	katoen	cotton	4.34375	3.15625	3.625	7.58064516129032	4.34375	3.53125	3.25	7.875	4.34375	2.78125	4.0	7.6875	N	1499
1856	SOFT	zacht	soft	5.484375	2.625	3.171875	4.41935483870968	5.375	2.96875	2.90625	5.1875	5.59375	2.28125	3.4375	4.125	A	4169
1861	ACTIVE	actief	active	5.421875	6.1875	5.203125	6.87096774193548	5.28125	6.21875	5.03125	6.875	5.5625	6.15625	5.375	7.1875	A	29
1862	DONKEY	ezel	donkey	3.88888888888889	3.71875	3.34375	4.96774193548387	3.75	3.84375	3.15625	5.4375	4.03225806451613	3.59375	3.53125	4.9375	N	842
1864	HUNGER	honger	hunger	2.734375	4.375	4.390625	4.03225806451613	2.875	4.34375	4.59375	4.5625	2.59375	4.40625	4.1875	3.875	N	1310
1867	COIN	munt	coin	4.484375	3.453125	4.125	5.67741935483871	4.4375	3.71875	3.90625	5.875	4.53125	3.1875	4.34375	5.8125	N	2192
1869	BUY	kopen	to buy	4.75	4.671875	4.359375	5.12903225806452	4.59375	4.78125	4.125	5.75	4.90625	4.5625	4.59375	4.875	V	1682
1870	ANCHOR	anker	anchor	4.25	3.015625	4.84375	7.03225806451613	4.1875	3.21875	4.6875	6.875	4.3125	2.8125	5.0	7.4375	N	78
1879	DANCE	dansen	to dance	5.5625	5.8125	4.265625	5.0	5.3125	5.84375	3.96875	6.1875	5.8125	5.78125	4.5625	4.1875	V	563
1884	HARD	hard	hard	3.640625	4.5	5.390625	4.64516129032258	3.78125	4.5	5.125	5.4375	3.5	4.5	5.65625	4.3125	A	1208
1887	CHEAP	goedkoop	cheap	4.953125	3.640625	3.34375	6.32258064516129	4.75	3.84375	3.375	6.5	5.15625	3.4375	3.3125	6.5	A	1100
1894	ASHAMED	schamen	to be ashamed	2.46875	4.296875	2.96825396825397	6.64516129032258	2.4375	4.0	3.15625	7.0625	2.5	4.59375	2.7741935483871	6.5625	V	2974
1898	SPECTACLES	bril	glasses	3.953125	3.015625	3.609375	4.87096774193548	4.03125	3.1875	3.375	5.25	3.875	2.84375	3.84375	4.9375	N	419
1899	MAD	dol	crazy	4.703125	5.234375	4.15625	6.96774193548387	4.53125	5.28125	4.0625	6.875	4.875	5.1875	4.25	7.4375	A	633
1906	SOUR	zuur	acid	2.75	4.515625	4.71875	5.54838709677419	2.65625	4.84375	4.90625	5.875	2.84375	4.1875	4.53125	5.5625	A	4269
1908	ATTENTIVE	aandachtig	attentive	5.296875	4.875	4.875	7.51612903225806	5.25	4.8125	4.5625	7.75	5.34375	4.9375	5.1875	7.625	A	4
1920	DREAM (SOMETHING)	dromen	to dream	5.640625	3.421875	3.828125	4.54838709677419	5.53125	3.25	3.59375	4.875	5.75	3.59375	4.0625	4.6875	V	705
1921	PLOUGH	ploegen	to plow	4.0625	5.125	4.46875	7.16129032258065	4.1875	5.28125	4.375	7.125	3.9375	4.96875	4.5625	7.5625	V	2599
1923	ROUGH	ruw	rough	2.953125	4.71875	4.828125	7.09677419354839	3.03125	4.90625	4.90625	6.9375	2.875	4.53125	4.75	7.5625	A	2927
1938	FORTRESS	kasteel	castle	5.046875	3.609375	5.21875	4.80645161290323	4.90625	4.15625	5.09375	5.75	5.1875	3.0625	5.34375	4.375	N	1496
194	FAMILY	familie	family	5.875	4.046875	4.84375	4.61290322580645	5.5625	3.875	4.625	4.8125	6.1875	4.21875	5.0625	4.875	N	850
1943	CROWN (OF HEAD)	kroon	crown	4.75	3.5	5.046875	4.93548387096774	4.625	3.90625	4.96875	6.0	4.875	3.09375	5.125	4.375	N	1751
1948	SAW	zaag	saw	3.28125	4.4375	4.609375	5.7741935483871	3.34375	4.4375	4.53125	6.1875	3.21875	4.4375	4.6875	5.75	N	4165
1954	GENTLE	teder	tender	5.8125	3.34375	3.703125	9.38709677419355	5.625	3.5625	3.59375	9.0625	6.0	3.125	3.8125	10.0625	A	3552
1959	RAW	rauw	raw	3.296875	3.515625	3.984375	6.80645161290323	3.34375	3.78125	3.59375	6.875	3.25	3.25	4.375	7.0625	A	2763
1962	ROAST (SOMETHING)	braden	to roast	4.375	4.421875	4.21875	7.35483870967742	4.53125	4.375	4.03125	7.3125	4.21875	4.46875	4.40625	7.8125	V	401
1993	SELF	zelf	self	4.78125	3.90625	4.71875	5.0	4.6875	3.6875	4.5625	5.4375	4.875	4.125	4.875	5.0	N	4198
2005	MASK	masker	mask	3.40625	3.390625	3.796875	4.96774193548387	3.21875	3.59375	3.875	5.1875	3.59375	3.1875	3.71875	5.1875	N	2039
2009	DOG	hond	dog	4.734375	4.79365079365079	4.09375	3.32258064516129	4.53125	4.67741935483871	3.84375	3.4375	4.9375	4.90625	4.34375	3.3125	N	1308
203	MARRY	trouwen	to marry	5.796875	5.421875	4.5	5.51612903225806	5.25	5.34375	4.40625	6.0625	6.34375	5.5	4.59375	5.3125	V	3708
2030	DRAG	slepen	to drag	3.421875	4.609375	4.03125	6.61290322580645	3.4375	4.71875	4.09375	7.25	3.40625	4.5	3.96875	6.375	V	3153
2043	PEACH	perzik	peach	4.734375	3.203125	3.375	6.19354838709677	4.625	3.40625	3.3125	6.25	4.84375	3.0	3.4375	6.5	N	2529
2058	STOOL	kruk	stool	4.0625	3.078125	3.578125	6.09677419354839	4.15625	3.375	3.4375	6.0625	3.96875	2.78125	3.71875	6.3125	N	1766
2070	COMB (VERB)	kammen	to comb	4.171875	4.40625	3.65625	4.90322580645161	4.09375	4.1875	3.40625	5.75	4.25	4.625	3.90625	4.5	V	1466
2077	DILIGENT	ijverig	diligent	5.53125	5.55555555555556	4.9375	8.38709677419355	5.40625	5.38709677419355	4.5	8.875	5.65625	5.71875	5.375	8.3125	A	1363
2090	MY	mijn	mine	3.59375	4.1875	4.796875	6.09677419354839	3.5625	4.25	4.71875	5.1875	3.625	4.125	4.875	7.3125	N	2101
2099	CHILD	kind	child	5.046875	5.015625	3.1875	3.64516129032258	4.84375	4.9375	3.09375	4.3125	5.25	5.09375	3.28125	3.4375	N	1548
2148	PICK	plukken	to pick	4.28125	4.671875	3.75	5.67741935483871	4.34375	4.59375	3.46875	6.375	4.21875	4.75	4.03125	5.4375	V	2615
2151	COARSE	grof	coarse	2.484375	4.484375	4.734375	7.80645161290323	2.65625	4.59375	4.8125	7.6875	2.3125	4.375	4.65625	8.1875	A	1158
2157	FINE OR THIN	ijl	rarefied	3.19354838709677	3.45	3.38983050847458	9.93103448275862	3.25	3.72413793103448	3.56666666666667	9.46666666666667	3.13333333333333	3.19354838709677	3.20689655172414	10.7333333333333	A	1358
216	MOVIE	film	film	5.40625	4.125	4.140625	4.90322580645161	5.21875	3.90625	4.21875	5.5	5.59375	4.34375	4.0625	4.6875	N	880
219	TOILET	toilet	toilet	3.875	3.390625	3.5	4.58064516129032	3.625	3.34375	3.375	4.75	4.125	3.4375	3.625	4.8125	N	3634
220	INTACT	heel	very	4.875	3.75	4.6875	5.19354838709677	4.6875	3.96875	4.40625	5.25	5.0625	3.53125	4.96875	5.375	A	1237
2204	LEDGE	richel	ledge	3.63333333333333	3.55172413793103	3.85	8.36	3.67741935483871	4.06896551724138	4.09677419354839	8.08333333333333	3.58620689655172	3.03448275862069	3.58620689655172	8.85714285714286	N	2817
221	FIRE	vuur	fire	3.953125	5.296875	5.6875	4.41935483870968	4.25	5.09375	5.4375	4.5625	3.65625	5.5	5.9375	4.4375	N	4010
2246	BELL	bel	bell	4.203125	4.265625	4.046875	4.70967741935484	4.1875	4.3125	4.03125	4.875	4.21875	4.21875	4.0625	4.6875	N	208
227	FISH	vis	fish	4.34375	4.15625	3.375	4.16129032258065	4.3125	4.21875	3.15625	4.8125	4.375	4.09375	3.59375	3.6875	N	3898
2277	WHOLE	gans	goose	4.25396825396825	4.0	3.578125	5.06451612903226	4.21875	3.875	3.4375	5.8125	4.29032258064516	4.125	3.71875	4.75	N	953
230	SWEEP	vegen	to sweep	3.75	4.703125	3.53125	5.32258064516129	3.6875	4.71875	3.46875	6.0625	3.8125	4.6875	3.59375	5.0	V	3792
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	bol	sphere	4.03125	3.53125	3.828125	5.0	4.125	3.65625	3.65625	5.75	3.9375	3.40625	4.0	4.625	N	363
2308	THIN	dun	thin	4.015625	3.4375	3.203125	5.48387096774194	4.03125	3.65625	3.21875	5.8125	4.0	3.21875	3.1875	5.5625	A	731
2316	FREE	vrij	free	5.984375	3.953125	5.046875	5.12903225806452	5.90625	3.96875	4.78125	5.375	6.0625	3.9375	5.3125	5.3125	A	3989
2329	LACK (NOT HAVE)	barsten	to burst	2.921875	5.046875	3.75	7.0	2.90625	4.8125	3.84375	7.1875	2.9375	5.28125	3.65625	7.125	V	163
2334	MELT	smelten	to melt	3.734375	3.6875	3.375	6.0	3.75	3.65625	3.4375	6.0	3.71875	3.71875	3.3125	6.375	V	3201
2349	SHRIMP	garnaal	shrimp	4.234375	3.53125	2.734375	6.7741935483871	4.375	3.4375	2.40625	6.3125	4.09375	3.625	3.0625	7.5625	N	955
2366	ONION	ui	onion	4.015625	3.5	4.015625	5.41935483870968	4.09375	3.5	3.59375	5.5625	3.9375	3.5	4.4375	5.5	N	3735
239	FLOWER	bloem	flower	5.3125	3.1875	3.53125	3.80645161290323	5.09375	3.3125	3.3125	4.6875	5.53125	3.0625	3.75	3.375	N	323
2396	KNOCK	kloppen	to beat	3.859375	4.921875	4.375	5.41935483870968	3.71875	4.78125	4.25	6.0625	4.0	5.0625	4.5	5.1875	V	1606
