CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_HAPPINESS_MEAN_FEMALE	CHINESE_HAPPINESS_MEAN_MALE	CHINESE_ANGER_MEAN_FEMALE	CHINESE_ANGER_MEAN_MALE	CHINESE_SADNESS_MEAN_FEMALE	CHINESE_SADNESS_MEAN_MALE	CHINESE_FEAR_MEAN_FEMALE	CHINESE_FEAR_MEAN_MALE	CHINESE_DISGUST_MEAN_FEMALE	CHINESE_DISGUST_MEAN_MALE	CHINESE_ANXIETY_MEAN_FEMALE	CHINESE_ANXIETY_MEAN_MALE	CHINESE_SURPRISE_MEAN_FEMALE	CHINESE_SURPRISE_MEAN_MALE	CHINESE_CONTENTMENT_MEAN_FEMALE	CHINESE_CONTENTMENT_MEAN_MALE	CHINESE_AMUSEMENT_MEAN_FEMALE	CHINESE_AMUSEMENT_MEAN_MALE	CHINESE_SERENITY_MEAN_FEMALE	CHINESE_SERENITY_MEAN_MALE	LINE_IN_SOURCE
715	SHOUT	喊叫	1.0526315789473684	1	3.25	2.5	2.8125	2.8	3.176470588235294	3	2.6470588235294117	2.6	2.8125	3	3.736842105263158	4.5	1.05	1	1.4	2.1666666666666665	1.6	1	1062
718	PAY	工钱	3.15	3	1.4	1	1.0909090909090908	1.2857142857142858	1	1	1.4285714285714286	1.1666666666666667	1.5555555555555556	1.3333333333333333	1.6470588235294117	1.75	2.7	3	1.25	1.8333333333333333	3.1666666666666665	3.8333333333333335	917
720	GOOD LUCK	运气	2.888888888888889	2.6666666666666665	1.1304347826086956	1	1.4705882352941178	1.4	1.0769230769230769	1.2	1	1	1.6363636363636365	1.3333333333333333	1.411764705882353	2.25	3.35	3.2	1.391304347826087		3.9	2	3429
722	ATTACK	攻击	1.1428571428571428	1	3.4375	3.3333333333333335	3	2.6	3.3529411764705883	3	3	1.25	3.375	1	3.25	3.5	1.0555555555555556	1.75	1.0526315789473684	1	1.5333333333333334	1.5	942
723	PLACE (POSITION)	地方	1.1764705882352942	1	1	1	1	1	1	1	1	1	1.0909090909090908	1	1	1	1.8717948717948718	2.2	1.1304347826086956		4.473684210526316	5	535
725	OLD PERSON	老人	1.6666666666666667	1.5	1.2666666666666666	1.5	1.9285714285714286	1.6666666666666667	1.4666666666666666	1	1.6	1.1666666666666667	1.0769230769230769	1.3333333333333333	1.125	1	1.4444444444444444	2.2	1.1666666666666667	1.4285714285714286	3.6923076923076925	3.8	1674
729	DAWN	黎明	3.526315789473684	4.666666666666667	1	1	1.0714285714285714	1.25	1	1	1	1	1	1	1.2352941176470589	1	3.3	3.6666666666666665	1.434782608695652	1.8333333333333333	3.857142857142857	3.6666666666666665	1689
738	THING	东西	1.1764705882352942	1	1.0666666666666667	1	1	1	1		1	1	1	1	1	1	1.3157894736842106	2	1.3636363636363635	1.5	3.857142857142857	3.75	608
741	DRIVE	驾驶	1.5555555555555556	1.3333333333333333	1.0625	1	1	1	1.2222222222222223		1.1333333333333333	1.1666666666666667	1.1333333333333333	1.5	1.1875	1	1.4736842105263157	2.75	1	1.3333333333333333	3.7857142857142856	3	1297
745	SHELF	架子	1.2777777777777777	1	1.4	1.4	1.0666666666666667	1	1	1	1.4705882352941178	1	1.2666666666666666	1	1.1875	1.5	1.3157894736842106	2.5	1.0769230769230769	1.3333333333333333	3.0625	3.6666666666666665	1298
746	SHOP	商店	2.5	1	1	1	1	1	1.0588235294117647	1	1.0625	1	1.0666666666666667	1	1	1	1.8571428571428572	3.5	1.2608695652173914	1.25	3.769230769230769	3.5	2340
749	ENTER	进入	1.7894736842105263	1	1	1	1	1	1	1	1.2666666666666666	1.2	1.4666666666666666	1	1.1111111111111112	1.5	1.4210526315789473	2.3333333333333335	1.0952380952380953	1.2	3.5384615384615383	3.1666666666666665	1448
753	PUPIL (STUDENT)	学生	1.875	1.25	1.0666666666666667	1	1	1	1	1	1.2	1.2	1.2857142857142858	1.5	1.2352941176470589	1	1.5789473684210527	2	1.3478260869565217	1.2	4.454545454545454	4.4	3144
754	HURRY	匆忙	1.1666666666666667	1	2.652173913043478	2	2.235294117647059	2.2	1.6153846153846154	1.8	2	2.3333333333333335	2.9583333333333335	2	1.9411764705882353	2.25	1.55	1.2	1.0909090909090908		3.55	4	411
756	DEPEND	依赖	2.7222222222222223	3.6666666666666665	2.1578947368421053	2.3333333333333335	1.7777777777777777	1.6666666666666667	1.5625	1.25	2	1.5	1.7777777777777777	2	1.6470588235294117	2.5	2	3.3333333333333335	1.5833333333333333	1.5	3.375	4.333333333333333	3260
762	OUTSIDE	外面	1.588235294117647	2	1.05	1	1	1	1.1666666666666667	1.1666666666666667	1	1	1.1904761904761905	1.6666666666666667	1	1	2.175	2	1.0454545454545454		4.5	4	2792
763	SKIN	皮肤	1.588235294117647	1.3333333333333333	1	1	1.0588235294117647	1.25	1.1538461538461537	1	1	1	1.434782608695652	1.6666666666666667	1	1	2.4	2.2	1.2272727272727273		4.526315789473684	5	2017
765	MOVE	移动	1.2352941176470589	1.3333333333333333	1	1	1.0625	1.2	1	1	1	1	1.2272727272727273	1.3333333333333333	1.2352941176470589	1	1.7692307692307692	2	1.0909090909090908		4.25	5	3265
768	LUNCH	午饭	3.25	3.5	1	1	1	1	1.0714285714285714	1	1	1	1	1	1.1111111111111112	1	3.473684210526316	3	1.565217391304348	1.8333333333333333	3.466666666666667	4.666666666666667	2895
771	HAT	帽子	1.588235294117647	2	1	1	1	1	1	1	1	1	1.0588235294117647	1	1	1	1.7894736842105263	2.75	1.2777777777777777	1.1428571428571428	3.3333333333333335	4	1827
774	CABBAGE	白菜	2.3684210526315788	2.3333333333333335	1.0625	1	1	1	1	1	1.2352941176470589	1	1		1	1	2.0526315789473686	2.75	1.4210526315789473	1.6	3.5714285714285716	4.4	23
777	FLUTE	笛子	1.6666666666666667	2.3333333333333335	1	1	1.0625	1	1	1	1.1333333333333333	1	1	1	1	1	2.175	2.2	1.173913043478261		4.7368421052631575	5	561
783	VICTORY	胜利	3.1666666666666665	4	1	1	1	1	1	1	1	1	1.3181818181818181	1	2.235294117647059	2.5	4.025	4.4	1.4545454545454546		3.85	1	2426
785	STRONG	坚强	2.7222222222222223	3.6666666666666665	1.1538461538461537	1.2857142857142858	1.2307692307692308	1.4	1.2352941176470589	1	1.125	1	1.2142857142857142	1	1.7058823529411764	1.6666666666666667	2.761904761904762	4	1.4782608695652173	2.142857142857143	3.7142857142857144	2.5	1304
788	SOAP	肥皂	1.1666666666666667	1	1	1	1	1	1	1	1.0625	1.2	1.0666666666666667	1	1.0555555555555556	1.5	1.35	2	1.0952380952380953	1	3.2666666666666666	4.2	758
79	WASTE	浪费	1	1	3.652173913043478	4	3.176470588235294	3	2.3076923076923075	2.5	3.1875	3.6666666666666665	3.0833333333333335	2	1.8235294117647058	2.25	1.135135135135135	1.2	1		3.35	1	1667
794	PEN	钢笔	1.631578947368421	1	1	1	1	1	1		1.1333333333333333	1	1	1	1	1	1.8421052631578947	2.75	1.05	1.1666666666666667	4.142857142857143	3.25	870
809	TROUSERS	裤子	1.1176470588235294	1	1	1	1	1	1	1	1	1	1.173913043478261	1	1	1	1.8	2.2	1.2272727272727273		4.631578947368421	5	1631
810	LOCUST	蝗虫	1	1	3.533333333333333	3	2.357142857142857	2.5	3.611111111111111	3.5	3.8823529411764706	2.5	2.6666666666666665	2	2.388888888888889	1.75	1.0526315789473684	1.3333333333333333	1.2173913043478262	1.4	1.6428571428571428	2.1666666666666665	1181
811	SOUL	灵魂	2.1666666666666665	2.3333333333333335	1.0909090909090908	1	1.5	2	1.3846153846153846	2	1	1	1.3181818181818181	1.3333333333333333	1.6	2	3.1	2.8	1.4090909090909092		4.105263157894737	3	1738
812	SLAVE	奴隶	1	1	3.6666666666666665	4.2	3.625	3.5	3.5	4	4.1875	3.8	3.2666666666666666	3.3333333333333335	2.7777777777777777	3	1	1	1.2857142857142858	1.4	2	1.5	1971
815	GOVERNMENT	政府	2.1666666666666665	2	1.5333333333333334	1.5	1	1	1.3529411764705883	1	1.9411764705882353	1.1666666666666667	1.5625	1.5	1.4705882352941178	1.5	1.368421052631579	2.6666666666666665	1.0714285714285714	1.1	3.5384615384615383	3	3557
82	ANGER	愤怒	1	1	4.636363636363637	5	3.3529411764705883	2.8	3.3076923076923075	3	3.5	3.3333333333333335	3.8636363636363638	3	2.9411764705882355	3.25	1.3076923076923077	1	1.1818181818181819		2.35	2	785
822	HOW MANY	多少	1	1	1.0454545454545454	1	1	1	1	1	1	1	1.1428571428571428	1.3333333333333333	1	1	1.6578947368421053	1.8	1.1363636363636365		4.45	5	657
83	FORBID	禁止	1	1	3	3.6	1.9090909090909092	2.5	3.0714285714285716	3.5	3.0714285714285716	1.75	2.75		2.3684210526315788	3.5	1.0476190476190477	2	1.0454545454545454	1.3333333333333333	2.411764705882353	1.4	1455
833	ENDURE	忍耐	1	1	2.739130434782609	2	2.823529411764706	2	1.75	1.5	2	1.3333333333333333	2.5454545454545454	2.6666666666666665	1.9411764705882353	2	1.564102564102564	1.8	1.0454545454545454		3.8	5	2270
834	BUTTOCKS	屁股	1.4210526315789473	1.3333333333333333	1.368421052631579	1.3333333333333333	1.2307692307692308	1.3333333333333333	1.2857142857142858	1.3333333333333333	2.9411764705882355	2.1666666666666665	1.2666666666666666	1.6666666666666667	2.1176470588235294	1.5	1.263157894736842	1.3333333333333333	2.125	2.5	2.8461538461538463	3.2	2023
84	JUST	刚才	1.3888888888888888	1	1.2142857142857142	1	1	1	1.1538461538461537	1	1.4375	1.1428571428571428	1		1.0588235294117647	1.5	1.4285714285714286	2.5	1.0555555555555556	1	3.357142857142857	5	868
843	SPIDER	蜘蛛	1.1111111111111112	1.3333333333333333	2.235294117647059	2	1.5714285714285714	2	3.0526315789473686		3.5	2	1.4666666666666666	2	2.0588235294117645	1	1	1	1.1428571428571428	1	2.357142857142857	1	3578
846	TIGER	老虎	1.3333333333333333	1	1.6	1.5	1.6428571428571428	2.25	2.7333333333333334	2.5	2.0555555555555554	1.75	1.3125	1	2.15	4	1.6842105263157894	2.25	1.391304347826087	1.6	2.066666666666667	2	1671
849	SPRING (OF WATER)	来源	1.2222222222222223	1	1.0909090909090908	1	1	1	1	1	1	1	1.2272727272727273	1	1	1	1.9230769230769231	2.2	1.0909090909090908		4.368421052631579	5	1659
857	STONE	石头	1.0588235294117647	1	1.1304347826086956	2	1	1.2	1	1	1.0714285714285714	1	1.0869565217391304	1	1	1	1.725	1.8	1.0952380952380953		4.777777777777778	5	2443
861	JUDGE	法官	1.631578947368421	1	1.1875	1	1.1538461538461537	1.25	1.5	1	1.368421052631579	1.3333333333333333	1.4375	2	1.4736842105263157	1.5	1.55	2.3333333333333335	1	1	3.466666666666667	3.3333333333333335	691
865	FAME	名誉	2.0555555555555554	3.3333333333333335	1.1428571428571428	1	1	1	1	1.2	1.1875	1.3333333333333333	1.5	1.6666666666666667	1.25	1.25	2.4615384615384617	2.8	1.1818181818181819		4.15	2	1884
867	GLOVE	手套	1.263157894736842	1.5	1	1	1	1	1	1	1	1.2	1.0714285714285714	1	1	1	1.4210526315789473	2.5	1	1	3.6923076923076925	3.6666666666666665	2526
868	BANANA	香蕉	2.388888888888889	2.6666666666666665	1	1	1	1	1	1	1.1333333333333333	1	1	1	1	1	2.7	2.2	1.391304347826087		4.631578947368421	5	2999
874	CANDY	糖果	3.5454545454545454	4	1	1	1	1	1	1	1.2222222222222223	1	1	1.5	1.2941176470588236	1.3333333333333333	3.7	3.5	1.6521739130434783	2.25	3.3846153846153846	3	2640
879	COUGH	咳嗽	1	1	2.9565217391304346	4	2.4705882352941178	2.4	1.9230769230769231	2.6	3.5	3.6666666666666665	2.3043478260869565	2.6666666666666665	1.5294117647058822	2	1.1578947368421053	1.4	1.2272727272727273		3.35	3	1046
880	REPEAT	重复	1.5	1.2	2.1333333333333333	2	1.6	2.142857142857143	1.7142857142857142	1.6666666666666667	2.388888888888889	1.8	1.4444444444444444	1	1.3529411764705883	2	1.2222222222222223	2.2	1.05	1	3.4166666666666665	3.6	3642
885	OPPOSITE	对面	1.0526315789473684	1	1	1.25	1	1	1.1428571428571428	1	1.4444444444444444	1	1	1	1.1666666666666667	1.3333333333333333	1.4736842105263157	2	1	1.1666666666666667	3.6	3.3333333333333335	654
889	FLAME	火焰	2.388888888888889	2.6666666666666665	1.5	1	1.0555555555555556	1	2.2941176470588234	1.5	1.1333333333333333	2.25	1.25	1	1.7058823529411764	3	2.0526315789473686	2.3333333333333335	1.1666666666666667	1.25	2.6923076923076925	2.857142857142857	1216
892	TIME	时间	1.368421052631579	2	1.1333333333333333	1	1.0588235294117647	2	1.3529411764705883	1.3333333333333333	1.1875	1	1.5625	3	1.2222222222222223	1	1.7222222222222223	2.4	1.1818181818181819	1.1666666666666667	3.4285714285714284	2.75	2449
898	TRADE	贸易	1.55	1.5	1.3333333333333333	1.5	1	1.2	1.1875	1	1.125	1	1.1538461538461537	1	1.25	1	1.5	2.6666666666666665	1	1	3.6923076923076925	3.375	1826
899	PRESIDENT	总统	1.5789473684210527	1.5	1.3333333333333333	2	1	1	1.3125	1	1.6470588235294117	2.3333333333333335	1.0769230769230769	1.3333333333333333	1.65	2	1.55	2.3333333333333335	1.0909090909090908	1.2	3.3846153846153846	2.875	3739
9	ANNOUNCE	宣告	1.6842105263157894	2	1.6	1.75	1.1538461538461537	1	1.1111111111111112	1	1.125	1.3333333333333333	1.3888888888888888	1	1.5555555555555556	1	1.4	2.6666666666666665	1.0909090909090908	1	3.0714285714285716	3.3333333333333335	3129
900	TRAIN	火车	1.5294117647058822	1.3333333333333333	1.0909090909090908	1	1.3125	1.2	1.3076923076923077	1.2	1.2	1	1.4	1.6666666666666667	1	1	1.975	2	1.1818181818181819		4.473684210526316	5	1212
909	GARBAGE	垃圾	1	1	3.15	2.3333333333333335	2.642857142857143	2.6666666666666665	2.533333333333333	2.3333333333333335	3.8823529411764706	3.8333333333333335	3	2	1.8823529411764706	2	1	1	1.3333333333333333	1.4	2.3846153846153846	2.2	1651
910	DEATH	死亡	1	1	3.3125	3.25	4.5	4.125	4.875	5	3.3333333333333335	5	4.277777777777778	4	3.9411764705882355	4.75	1	1	1	1	1	1	2593
913	CROW	乌鸦	1.4210526315789473	1.5	2.2666666666666666	2	1.6666666666666667	1.1666666666666667	1.7333333333333334	2	1.625	2.3333333333333335	1.4285714285714286	1.3333333333333333	1.45	1	1.3	2	1.1904761904761905	1.4	2.4615384615384617	2.875	2880
919	CHILI PEPPER	辣椒	2.15	3	1.4285714285714286	1.6666666666666667	1.4705882352941178	2	2	2.6666666666666665	1.2666666666666666	1	1.75	2	2.4210526315789473	2.3333333333333335	1.7647058823529411	2.4	1.6363636363636365	2.5714285714285716	2.642857142857143	2.25	1654
920	GRAPE	葡萄	2.5	3.3333333333333335	1	1	1	1	1	1	1	1	1	1	1	1	3.15	3.2	1.1818181818181819		4.7894736842105265	5	2067
921	VALLEY	山谷	1.588235294117647	1.6666666666666667	1.0454545454545454	1	1.1875	1.4	1	1.2	1	1	1.0476190476190477	1	1	1	2.6	2.8	1.0454545454545454		4.473684210526316	5	2320
923	LOVE	爱情	3.2222222222222223	4	1.3333333333333333	2.5	1.3571428571428572	1.4	1.4	1	1.588235294117647	1	1.4615384615384615	2	2.227272727272727	2	3.4210526315789473	3.75	2.076923076923077	3	3.0714285714285716	2.3333333333333335	4
924	VEGETABLES	蔬菜	2.8333333333333335	3	1	1	1	1	1.0588235294117647	1	1.0625	1	1	1	1.0625	1	2.75	3.3333333333333335	1.0454545454545454	1.2	3.6153846153846154	4.142857142857143	2546
926	RICE	大米	1.6875	1.6666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	2.85	3.2	1.0909090909090908		4.631578947368421	5	462
928	EMBRACE	拥抱	4.2	4.5	1	1	1	1	1.1428571428571428	1	1	1	1.2352941176470589	1	1.4736842105263157	1.3333333333333333	3.8947368421052633	4	2.0869565217391304	2.1666666666666665	3.6666666666666665	4.666666666666667	3328
931	MILLET	小米	2.3181818181818183	2	1.1176470588235294	1.2	1	1	1	1	1	1	1	1	1.2352941176470589	1	2.2857142857142856	3	1.5833333333333333	2	3.923076923076923	3.5	3028
933	WALL (OF HOUSE)	墙壁	1	1	1.173913043478261	1	1.0666666666666667	1.4	1	1	1.1875	1.3333333333333333	1.1363636363636365	1	1	1	1.675	2.4	1.0909090909090908		4.842105263157895	5	2149
939	HORN (INSTRUMENT)	喇叭	1.25	1	1.8	1.25	1	1	1.1333333333333333	1.25	1.9444444444444444	1.25	1.1764705882352942	1	1.4	2.3333333333333335	1.368421052631579	1.75	1.608695652173913	2	2.466666666666667	3.3333333333333335	1652
943	WATERFALL	瀑布	3.2	1	1	1	1	1	1.25	1	1	1	1	1	1.7058823529411764	2.5	2.6	2.6666666666666665	1.1904761904761905	1.6666666666666667	3.4166666666666665	2.6666666666666665	2072
946	BLOOD	血液	1.5	1.3333333333333333	1.2	1.75	1.6666666666666667	1.8	2.357142857142857	2.2	2.125	2.142857142857143	1.3157894736842106		2	3.5	1.3333333333333333	2	1.2	1.1666666666666667	2.5714285714285716	4.5	3157
951	WEAPONS	武器	1.3157894736842106	1	1.7333333333333334	1	2.1666666666666665	2	2.411764705882353	2	2.176470588235294	1.6666666666666667	2.3529411764705883	2	2.8421052631578947	2.3333333333333335	1.5555555555555556	1.8	1.0952380952380953	1	2.642857142857143	1.75	2897
952	WEATHER	天气	1.411764705882353	1	1.1818181818181819	1	1.0625	1.4	1	1	1.25	1.3333333333333333	1.173913043478261	1	1.1764705882352942	1.5	2.325	2.6	1.0909090909090908		4.578947368421052	5	2683
958	WILD ANIMAL	野兽	1.1176470588235294	1	2.782608695652174	2	2.176470588235294	2.2	3.076923076923077	2.8333333333333335	2.875	2.3333333333333335	2.75	2	2.3529411764705883	2.5	1.375	1.4	1.1904761904761905		2.65	1	3230
962	WOMAN	女人	3	3	1.2142857142857142	1.2	1.375	1	1.1333333333333333	1	1.125	1	1	1	1	1.25	2.8421052631578947	2.75	1.25	1.1666666666666667	3.923076923076923	4	1978
963	BOOK	书本	2.0555555555555554	2.2	1.1333333333333333	1	1	1	1.0714285714285714	1	1.2352941176470589	1.2	1.1666666666666667	1	1.1333333333333333	1.6666666666666667	2.2777777777777777	3.2	1.4285714285714286	1	4.333333333333333	4	2534
965	WORLD	世界	2.7	2	1	1	1	1	1.0666666666666667	1	1.1764705882352942	1.2	1.1875	1	1.5294117647058822	2.5	2.5238095238095237	2	1.4761904761904763	2	3.933333333333333	2.2	2479
969	CIGARETTE	香烟	1.411764705882353	1.25	2.2666666666666666	1.4	1.2307692307692308	1.875	2.3529411764705883	4	3.6470588235294117	2.8333333333333335	2.0625	2	1.3529411764705883	1	1.105263157894737	1.6666666666666667	1.3529411764705883	1.7	2.3846153846153846	1.25	3000
972	BE ABLE	能够	2	2	1.3157894736842106	1	1	1	1	1	1	1	1.2666666666666666	1	1.25	1.25	1.9473684210526316	3	1.2083333333333333	1.2	3.6923076923076925	3.8	1944
978	WAVE	波浪	1.6666666666666667	2	1.0909090909090908	1	1.4375	1.2	1.1538461538461537	1.6	1.0666666666666667	1	1.1818181818181819	1	1.25	1.25	2.7	2.6	1.173913043478261		4.105263157894737	5	169
979	FARMER	农民	2.1666666666666665	2	1	1	1.2	1.5714285714285714	1	1	1.2352941176470589	1.2	1.1176470588235294	1	1.0625	1	1.4444444444444444	2.8	1.2857142857142858	1	3.5833333333333335	4.4	1965
98	ALL	全部	1.2941176470588236	1	1.2727272727272727	1	1.0625	1.4	1	1	1	1	1.6521739130434783	1.3333333333333333	1.411764705882353	1.5	2	2.2	1		3.95	3	2224
984	WORK (LABOUR)	劳动	1.9473684210526316	1	1.6428571428571428	1.25	1.2727272727272727	1.125	1.3571428571428572	1.2	1.411764705882353	1.6	1.2857142857142858	1.5	1.2105263157894737	1	2.2222222222222223	2.4	1.0476190476190477	1	3.230769230769231	2.75	1668
989	CLEAR	清楚	2.526315789473684	1.6666666666666667	1	1	1	1.5	1	1	1	1	1.2352941176470589	1	1.105263157894737	1.5	3.1	4	1.05	1	4	3.6666666666666665	2180
992	CLIFF	悬崖	1.3888888888888888	1.3333333333333333	1.6666666666666667	1.4285714285714286	1.6923076923076923	2	3.588235294117647	2.75	2.5555555555555554	2	2.7333333333333334	4	2.5294117647058822	3	1.1904761904761905	2	1.1363636363636365	1.4285714285714286	2.2857142857142856	2.25	3132
