CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_OMEGAWIKI_WKB	AROUSAL_LANGUAGE_OMEGAWIKI_WKB	DOMINANCE_LANGUAGE_OMEGAWIKI_WKB	VALENCE_LANGUAGE_FAMILY_OMEGAWIKI_WKB	AROUSAL_LANGUAGE_FAMILY_OMEGAWIKI_WKB	DOMINANCE_LANGUAGE_FAMILY_OMEGAWIKI_WKB	VALENCE_MEAN_OMEGAWIKI_WKB	AROUSAL_MEAN_OMEGAWIKI_WKB	DOMINANCE_MEAN_OMEGAWIKI_WKB	LINE_IN_SOURCE
1665	BEAT	beat	4.9167086560646	4.8623750617996	5.10146753460778	4.90249572649573	4.84902564102564	5.10875213675214	4.95733333333333	4.80290476190476	5.10242857142857	544
1667	HOLE	hole	5.95	4.6	6.68	5.95	4.6	6.68	5.95	4.6	6.68	3588
1668	GRIEF	grief	2.95	3.55	3.8	2.95	3.55	3.8	2.95	3.55	3.8	3548
1671	TOWER	tower	6	4.065	5.28	6	4.065	5.28	6	4.065	5.28	4924
1672	WRITE	write	6.57	4.31	5.91	6.57	4.31	5.91	6.57	4.31	5.91	6181
1673	ARM	arm	4.705	3.465	4.79166666666667	4.705	3.465	4.79166666666667	4.705	3.465	4.79166666666667	1134
1674	POOR	poor	4.31778801843318	4.32838709677419	4.72940092165899	3.90028571428571	4.37414285714286	4.50714285714286	4.0295	4.32733333333333	4.53083333333333	1295
1678	HUT	hut	3.89	3.33	4.35	3.89	3.33	4.35	3.89	3.33	4.35	4160
1679	LOAD	load	5.605	3.925	6.005	5.605	3.925	6.005	5.605	3.925	6.005	3954
168	REST	rest	6.706	3.342	6.07	6.706	3.342	6.07	6.706	3.342	6.07	1519
1682	GUILTY	guilty	3.21	4.25	3.2	3.21	4.25	3.2	3.21	4.25	3.2	2780
1683	BUSH	bush	5.0004347826087	2.75608695652174	5.09913043478261	4.99	2.7525	5.095	4.99	2.7525	5.095	1135
1684	BUD	bud	6.47	3.39	5.67	6.46999941486791	3.38999969341611	5.66999948721809	6.46999999999412	3.38999999999692	5.66999999999484	260
1685	AFTER	after	4.85413406743701	3.91971604916624	5.21753037821536	4.80468755759605	3.92487348800102	5.24910332756218	4.84015154867257	3.91535398230088	5.21431084070796	1510
1686	BEHIND	behind	4.76386105802108	3.89753884729358	5.19971217408076	4.70798012137997	3.90602231433463	5.26446697169296	4.76350774336283	3.89676991150442	5.19930420353982	2030
1687	PRAISE	praise	6.81998858773181	3.86683594864479	6.59704279600571	6.78694822850213	3.85498637579932	6.5864713892787	6.65505747123311	3.8050574712473	6.54977011491199	4606
1688	FATE	fate	6.73125874125874	5.00881118881119	6.13874125874126	6.74292307692308	4.98646153846154	6.14907692307692	6.74292307692308	4.98646153846154	6.14907692307692	1789
1690	FENCE	fence	4.6	3.35	4.64	4.6	3.35	4.64	4.6	3.35	4.64	5721
1691	FLEXIBLE	flexible	6.38333333333333	4.6	6.02	6.38333333333333	4.6	6.02	6.38333333333333	4.6	6.02	1384
1696	SURRENDER	surrender	4.21154385964912	4.32863157894737	4.29898245614035	4.21444444444444	4.32166666666667	4.29101851851852	4.21444444444444	4.32166666666667	4.29101851851852	2543
1711	TELL	tell	5.92945973425766	3.98982437897169	6.15779202772964	5.87997416020672	3.94215245478036	6.10075968992248	5.80435897435897	4.01069800569801	6.06336182336182	4542
1720	SIGN	sign	5.08048734170288	3.60170970805735	5.52411730348505	4.99858914575548	3.56426505711026	5.51272610788792	5.07736707301833	3.5828662938022	5.51878866819503	695
1723	RESULT IN	turn out	5.8	3.725	5.9875	5.8	3.725	5.9875	5.8	3.725	5.9875	5109
1725	CORRECT (RIGHT)	correct	6.36251756660114	4.27402580436079	6.23677335385831	6.50406560181361	4.24889419823127	6.30632588390226	6.40713082105217	4.17542123915402	6.43092712952861	3455
1726	WET	wet	5.20998116760829	4.54967984934087	5.4308286252354	5.24569230769231	4.58707692307692	5.48723076923077	5.24569230769231	4.58707692307692	5.48723076923077	1301
1728	ROTTEN	rotten	3.24	4.86	3.56	3.24	4.86	3.56	3.24	4.86	3.56	6136
1730	CHEEK	cheek	6.36	4.59	5.96	6.36	4.59	5.96	6.36	4.59	5.96	1724
1732	SKY	sky	6.91296296296296	3.69814814814815	5.47481481481481	6.83888888888889	3.70444444444444	5.46333333333333	6.57	3.96	5.28333333333333	5504
174	PROUD	proud	3.6400111049417	4.48675735702388	5.06714047751249	3.57155555555556	4.47888888888889	5.03688888888889	3.57155555555556	4.47888888888889	5.03688888888889	5294
1740	PINE	pine	5.75333333333333	3.13666666666667	5.06	5.34	3.08	5.115	5.34	3.08	5.115	1296
1741	ABOVE	above	5.9662144094037	2.71228214338592	5.56104713440579	5.93951741913793	2.73990470954095	5.55030285626234	5.93803557994424	2.72887617825375	5.48023808470151	3567
1742	TRAVERSE	go through	5.7367983087209	3.4035977841774	6.28355863305926	5.7228989744473	3.40249216159123	6.28773193486003	5.72287178071401	3.40245224154461	6.28767043763753	2427
1743	JOIN	join	5.70708848716462	3.54496962047285	5.93584600298101	5.70764605052599	3.54489269409122	5.93581880764803	5.70760449029928	3.54488288803243	5.93583519556423	3537
1745	HIP	hip	5.22	5.32	5.73	5.22	5.32	5.73	5.22	5.32	5.73	1521
1746	BLADDER	bladder	2.87	4.7	4.52	2.87	4.7	4.52	2.87	4.7	4.52	2250
1748	RIDGE	ridge	5.275	2.86	6.37	5.275	2.86	6.37	5.275	2.86	6.37	5283
1749	TAKE	take	5.34758870689849	3.85730923931524	5.61451170866741	5.3598403491515	3.83950612785539	5.62282616349271	5.35196678499976	3.86301020832749	5.55233406392884	1286
175	BLOW (OF WIND)	blow	5.09413333333333	5.0088	4.1744	5.11972222222222	5.01972222222222	4.32694444444444	5.2969696969697	4.89878787878788	4.39121212121212	207
1750	CHOOSE	choose	5.25085383502171	4.02077977355921	5.62114156805993	5.35033898305085	3.97008474576271	5.74150423728814	5.30440619621343	3.97693631669535	5.75561101549053	1309
1752	LEAVE	leave	4.05	3.9	4.36	4.05	3.9	4.36	4.05	3.9	4.36	6185
1753	TOP	top	5.92548202408015	4.31754315062726	5.78836827481687	5.96078787878788	4.30836363636364	5.94499393939394	5.91373333333333	4.2824	5.57898666666667	5356
1755	UNDRESS	undress	4.68	5.27	5.81	4.68	5.27	5.81	4.68	5.27	5.81	5743
1757	TIRED	tired	3.25	2.9	4.55	3.25	2.9	4.55	3.25	2.9	4.55	4451
1759	OLDER BROTHER	older brother	6.18	4.48	5.46	6.18	4.48	5.46	6.18	4.48	5.46	4939
1760	YOUNGER BROTHER	younger brother	6.18	4.48	5.46	6.18	4.48	5.46	6.17999999999965	4.47999999999975	5.45999999999969	4941
1764	OBSCURE	obscure	5.1887555105445	3.71648576194448	4.72605445013702	5.25890055248619	3.73017679558011	4.6847955801105	5.25890055248619	3.73017679558011	4.6847955801105	5113
1765	IN VAIN	in vain	7.575	5.265	6.21	7.575	5.265	6.21	7.575	5.265	6.21	4860
1766	FINISH	finish	4.89434782608696	4.35369565217391	5.50891304347826	5.031875	4.215	5.5509375	4.98727272727273	4.06090909090909	5.44590909090909	1319
1767	SCRAPE	scrape	4.224	4.44	4.446	4.345	4.425	4.455	4.345	4.425	4.455	983
1770	CARCASS	carcass	2.84	4.42	3.94	2.84	4.42	3.94	2.84	4.42	3.94	1230
1771	TASTELESS	tasteless	4.16833333333333	3.04666666666667	4.845	4.16833333333333	3.04666666666667	4.845	4.16833333333333	3.04666666666667	4.845	2761
1773	GRAVE	grave	4.30296296296296	4.83888888888889	4.59666666666667	4.32555555555556	4.71944444444444	4.54111111111111	4.13125	4.803125	4.4	1055
1775	TABLE	table	5.30866666666667	3.26	5.74222222222222	5.3625	3.1125	5.72333333333333	5.33428571428571	3.20714285714286	5.72380952380952	4099
1778	APPROACH	approach	5.80357142857143	4.24357142857143	5.98928571428571	5.82666666666667	4.29833333333333	6.01166666666667	5.82666666666667	4.29833333333333	6.01166666666667	591
178	RIPE	ripe	5.95	3.48	7.05	5.95	3.48	7.05	5.95	3.48	7.05	6450
1781	THUMB	thumb	5.4	3.29	4.46	5.4	3.29	4.46	5.4	3.29	4.46	4953
1783	PAIN	pain	2.8525	5.3925	4.133125	2.82571428571429	5.40571428571428	4.07428571428571	2.8775	5.1225	3.965	370
1784	WANT	want	6.23	3.14	6.555	6.23	3.14	6.555	6.23	3.14	6.555	1794
1796	SLAUGHTER	slaughter	3.07523809523809	5.40142857142857	3.93880952380952	2.97624999999918	5.43083333333151	3.89958333333233	2.99399999999995	5.42733333333322	3.74733333333327	4918
1801	CHILD (DESCENDANT)	offspring	7.2	5.33	5.2	7.2	5.33	5.2	7.2	5.33	5.2	5960
1803	WOOD	wood	6.06384615384615	4.19423076923077	5.59230769230769	6.0125	4.17375	5.5825	5.79	4.085	5.54	4417
1804	BOMB	bomb	4.84	4.75	5.12	4.84	4.75	5.12	4.84	4.75	5.12	3259
1806	BEGIN	begin	6.42	4.15666666666667	5.57333333333333	6.42	4.15666666666667	5.57333333333333	6.42	4.15666666666667	5.57333333333333	2471
1807	AFTERNOON	afternoon	5	4.525	4.965	5	4.525	4.965	5	4.525	4.965	1310
1809	PIMPLE	pimple	3.60961904761905	4.64835714285714	4.5842380952381	3.52393569844782	4.49352549889126	4.41457871396886	3.54214285714286	4.56571428571428	4.48107142857143	1955
1810	DANGER	danger	2.768	5.578	4.088	2.768	5.578	4.088	2.57	5.29	3.89	269
1812	TRY	try	6.00286956521739	4.12060869565217	6.15886956521739	6.13166666666667	4.22083333333333	6.23416666666667	6.13166666666667	4.22083333333333	6.23416666666667	3593
1815	ACHE	ache	2.703125	4.8915625	3.67375	2.72	4.903	3.67	2.675	4.8725	3.68	1348
1816	BESIDE	beside	3.68	5.64999999999999	5.32	3.68	5.65	5.32	3.68	5.65	5.32	3176
1817	WEST	west	6.2825	3.885	5.2275	6.46666666666667	3.98833333333333	5.105	6.2825	3.885	5.2275	5611
1819	LOOK	look	5.7528125	3.885625	5.62270833333333	5.71884615384615	3.87807692307692	5.58153846153846	5.6615	3.8035	5.623	1037
1820	BEAR	bear	5.43559322033898	3.70542372881356	5.44118644067797	5.57	3.68904761904762	5.5652380952381	5.47526315789474	3.66105263157895	5.53105263157895	1643
1821	BRUSH	brush	5.92	3.49	5.74571428571429	5.725	3.61	5.75	5.725	3.61	5.75	1416
1823	BORROW	borrow	5.51173884875939	4.29103076283464	5.92304791755938	5.48767712516919	4.30260944815496	5.94162901901612	5.46481407655919	4.25729881104451	5.9782277965721	3599
1826	ANGRY	angry	2.70666666666667	4.97666666666667	4.21333333333333	2.70666666666667	4.97666666666667	4.21333333333333	2.70666666666667	4.97666666666667	4.21333333333333	1432
1828	ASK (REQUEST)	request	4.90909090909091	4.32363636363636	5.48181818181818	5.06	3.896	5.556	5.125	4.095	5.56	6193
183	BAKE	bake	5.63	3.82	6.08	5.63	3.82	6.08	5.63	3.82	6.08	519
1831	MEET	meet	5.62482203586303	3.79263653431995	5.95738893377528	5.65357264705224	3.81666512785568	5.93949047372797	5.63638710449051	3.81261023080401	5.94626703039307	3759
1833	DINNER (SUPPER)	dinner	6.77066666666667	3.43733333333333	5.89133333333333	6.77066666666667	3.43733333333333	5.89133333333333	6.77066666666667	3.43733333333333	5.89133333333333	1441
1835	MARROW	marrow	5.64	3.655	5.295	5.64	3.655	5.295	5.64	3.655	5.295	1448
1836	VAGINA	vagina	4.09	5.005	4.765	4.09	5.005	4.765	4.09	5.005	4.765	6203
1839	CRY	cry	4.725	4.465	4.375	4.725	4.465	4.375	4.725	4.465	4.375	1452
1840	BUILD	build	5.43065920913194	3.97744831155372	5.88659066784717	5.32712378872497	4.05308057455405	5.86148755073733	5.32566976548905	4.05309518136144	5.85935075910418	1975
1841	SUSPECT	suspect	5.01532584618111	3.91108718766613	4.97226741095162	4.80686216339571	3.99397307165678	4.82002510269283	4.74167543200601	3.99217881292261	4.73780616078137	3700
1842	OBSTINATE	obstinate	4.07571428571429	3.99285714285714	5.14	4.08555555555556	3.97666666666667	5.14888888888889	4.08555555555556	3.97666666666667	5.14888888888889	4000
1843	THOUSAND	thousand	4.78	3.43	5.33	4.78	3.43	5.33	4.78	3.43	5.33	4998
1844	BOAT	boat	5.98416666666667	4.175	5.6675	6.01533333333333	4.128	5.702	5.98416666666667	4.175	5.6675	465
1845	BALL	ball	5.05782608695652	3.66739130434783	5.16739130434783	5.275	3.68777777777778	5.23611111111111	4.9375	3.89166666666667	4.98416666666667	187
1846	RULE	rule	5.10431818181818	3.64	5.05136363636364	5.11761904761905	3.64095238095238	5.04619047619048	5.11761904761905	3.64095238095238	5.04619047619048	1046
1847	SICK	sick	5.93888888888889	3.23444444444444	4.54777777777778	5.322	3.606	4.322	4.975	3.815	4.195	4660
1848	QUARREL	quarrel	3.68125	5.73125	4.625	3.69	5.6425	4.59	3.71666666666667	5.65	4.65333333333333	1474
1849	ROW	row	4.358	4.36516666666667	4.91516666666667	4.248	4.50566666666667	4.75766666666667	4.45	4.291875	5.025625	1471
185	FIREPLACE	fireplace	4.89	2.45	5.19	4.89	2.45	5.19	4.89	2.45	5.19	4305
1851	POCKET	pocket	5.08	3.835	5.31	5.08	3.835	5.31	5.08	3.835	5.31	3613
1857	CROCODILE	crocodile	4.23	5.36	4.1	4.23	5.36	4.1	4.23	5.36	4.1	5921
1861	ACTIVE	active	6.12452380952381	5.43761904761905	6.10880952380952	6.15230769227761	5.4530769230508	6.11384615381677	6.15230769227761	5.4530769230508	6.11384615381677	1500
1862	DONKEY	donkey	4.31335738968946	3.99787065986507	4.41309950868615	4.36841261975553	3.96629170796168	4.44864056821936	4.30235135135135	4.02127799227799	4.40750579150579	1074
1863	AMAZING	amazing	7.361875	5.061125	6.57675	7.27878409090905	5.1322386363636	6.44214772727269	7.31887096774193	5.03822580645161	6.54677419354838	732
1864	HUNGER	hunger	2.26666666666667	5.73888888888889	3.49	2.13	5.66666666666667	3.57	2.335	5.775	3.45	3196
1866	STUTTER	stutter	4	3.96	4.59	4	3.96	4.59	4	3.96	4.59	5024
1867	COIN	coin	5.34285714285714	4.45857142857143	5.25714285714286	5.4125	4.4075	5.2625	4.925	4.765	5.225	1505
1869	BUY	buy	5.0254	4.6768	5.76826666666667	5.08033333333333	4.74488888888889	5.74966666666667	5.27027777777778	4.72555555555556	5.87444444444444	3630
1875	REGRET	sorry	6.0375	4.165	5.5275	5.97	4.22	5.67	5.97	4.22	5.67	4844
1876	REINDEER	caribou	6.89	3.95	4.89	6.89	3.95	4.89	6.89	3.95	4.89	151
1882	BEFORE	before	5.90113338473399	4.36984579799536	5.81398612181958	5.89390862944162	4.36119289340101	5.80340101522842	5.79727272727272	4.24545454545454	5.66181818181817	1948
1884	HARD	hard	4.7656	4.35285714285714	5.13238095238095	4.95333333333333	4.36833333333333	5.39214285714286	4.96088235294118	4.40852941176471	5.45862745098039	1524
1887	CHEAP	cheap	4.94492307692308	4.39523076923077	4.72707692307692	4.57933333333333	4.52088888888889	4.60244444444444	4.932	4.45983333333333	4.77016666666667	1583
1888	PAIR	pair	5.64336936843813	3.56599262543779	5.9876150770017	5.65707044190222	3.57734346270978	5.98834287471377	5.68164025406654	3.55277866770623	6.03390522861387	3624
1890	BELIEVE	believe	6.10301587301587	3.63888888888889	5.83809523809524	6.07416666666667	3.63333333333333	5.805	6.07416666666667	3.63333333333333	5.805	3481
1892	TOUCH	touch	5.91428571428571	3.91714285714286	6.03857142857143	5.91428571428571	3.91714285714286	6.03857142857143	5.91428571428571	3.91714285714286	6.03857142857143	4731
1895	CLOTHES	clothes	6.0012037037037	4.24	6.32648148148148	5.93844444444411	4.21444444444421	6.30422222222186	5.95449999999998	4.21849999999999	6.31149999999998	109
1897	HELP	help	5.98040930232558	4.23791524547804	6.1438180878553	5.91529304029304	4.20728937728938	6.20265567765568	6.05714285714286	4.23099206349206	6.19615079365079	2816
1899	MAD	mad	3.395	4.88833333333333	4.1	3.61777777777778	4.79111111111111	4.15	3.395	4.88833333333333	4.1	4988
1902	BETRAY	betray	2.97282555282555	4.83820638820639	4.1197542997543	3.03485714285702	4.7861428571426	4.14885714285696	3.03485714285702	4.7861428571426	4.14885714285696	2245
1903	SWELLING	bump	4.64176470588235	4.41764705882353	5.44235294117647	4.52875	4.47375	5.3925	4.61142857142857	4.33	5.42714285714286	1341
1904	DROWN	drown	3.475	4.525	3.375	3.85666666666667	4.25	3.61666666666667	3.475	4.525	3.375	1966
1906	SOUR	sour	3.47713885273801	4.792420662729	4.35999599559515	3.54831372549019	4.81104575163398	4.39108496732026	3.69247058823529	4.83156862745098	4.45662745098039	6103
1908	ATTENTIVE	attentive	6.185	3.26	5.915	6.185	3.26	5.915	6.185	3.26	5.915	1760
1909	SHAKE	shake	6.0321052631579	5.21842105263158	6.00473684210526	5.880625	5.218125	5.903125	5.880625	5.218125	5.903125	4146
191	NUT	nut	5.97375	3.305	5.70625	5.97375	3.305	5.70625	6.045	3.38	5.605	4389
1913	PRESS	press	4.67333333333333	4.40333333333333	5.07	4.67333333333333	4.40333333333333	5.07	4.67333333333333	4.40333333333333	5.07	3253
1914	DEBT	debt	2.31545454545455	5.28909090909091	3.98090909090909	2.25666666666667	5.46333333333333	3.905	2.318	5.37	3.944	146
1917	TIE	tie	4.948125	4.4175	5.205625	4.95666666666667	4.41	5.27	4.95666666666667	4.41	5.27	6016
192	CORNER	corner	4.55	3.22	5.27	4.55	3.22	5.27	4.55	3.22	5.27	6306
1923	ROUGH	rough	4.26	6.1	4.94	4.26	6.1	4.94	4.26	6.1	4.94	6299
1928	CEASE	cease	4.73	4.14	5.06	4.73	4.14	5.06	4.73	4.14	5.06	3166
1929	STUDY	study	5.45177298311445	3.87323639774859	6.15318011257036	5.44483076923077	3.69535384615385	6.04024615384615	5.50239766081871	3.82567251461988	6.12964912280702	811
193	SHALLOW	shallow	3.79	4.2	4.62	3.79	4.2	4.62	3.79	4.2	4.62	1675
1932	GUESS	guess	5.85434307992203	3.72625730994152	5.7427485380117	4.68883614787768	3.95403468735737	4.83989502510269	5.18714049586777	3.80406611570248	5.20026446280992	3657
1933	LOOSEN	loosen	5.53142857142857	3.70857142857143	6	5.7	3.61	6.07833333333333	5.7	3.61	6.07833333333333	2553
1935	ANUS	anus	3.4336231884058	5.76028985507246	3.73217391304348	3.42694444444444	5.76666666666667	3.73888888888889	3.42694444444444	5.76666666666667	3.73888888888889	1725
1936	DEER	deer	6.4295	3.8915	5.0765	6.48375	3.87125	5.09625	6.39333333333333	3.905	5.06333333333333	150
1938	FORTRESS	castle	5.34857142857143	3.97	5.73571428571429	5.392	4.014	5.85	5.49333333333333	4.11666666666667	6.11666666666667	1277
1939	SWEAR	swear	6.07387021475257	3.92493557422969	6.28947058823529	6.04444444444428	3.9104444444442	6.26392592592568	5.92642857142836	3.9587857142854	6.18707142857112	3779
194	FAMILY	family	6.26869565217391	3.65913043478261	6.10260869565217	6.337	3.685	6.001	6.41166666666667	3.67833333333333	6.205	214
1940	GUARD	guard	6.83	3.7	5.83	6.83	3.7	5.83	6.83	3.7	5.83	3381
1941	SOLDIER	soldier	5.08331047096479	5.17035208047554	5.34746684956562	4.9078431372549	5.13274509803922	5.18460784313725	4.9078431372549	5.13274509803922	5.18460784313725	1159
1942	NEAR	near	5.68599273864931	3.06026167899422	5.40886116529229	5.58601944331601	3.20949556641966	5.4981265496519	5.65178563526132	3.14139775191397	5.38896357923618	1011
1944	GOD	god	5.97949363899736	4.83066381156317	5.9011235671999	6.00571428571429	4.77028571428571	5.96628571428571	6.00571428571428	4.77028571428571	5.96628571428571	978
1945	IDOL	idol	5.78436830835118	5.28710920770878	5.40702355460385	5.75714285714286	5.22285714285714	5.50285714285714	5.75714285714286	5.22285714285714	5.50285714285714	4755
1947	BASTARD	bastard	2.7482298136646	5.09180124223602	3.90422360248447	2.90066666666667	5.182	3.96533333333333	2.78791666666667	5.085	3.97833333333333	2738
1949	BEDBUG	bedbug	3.525	5.899	4.265	3.56538461538462	5.81230769230769	4.36461538461538	3.575	5.79166666666667	4.38833333333333	76
195	MAT	mat	4.34930875576037	4.4394930875576	4.92396313364055	4.34930875576037	4.4394930875576	4.92396313364055	4.34930875576037	4.4394930875576	4.92396313364055	2980
1951	PASS	pass	5.14785714285714	4.07857142857143	5.15285714285714	5.394	4.064	5.278	5.394	4.064	5.278	4133
1952	TORTURE	torture	2.67	5.66166666666667	3.46666666666667	2.67	5.66166666666667	3.46666666666667	2.67	5.66166666666667	3.46666666666667	4251
1953	ABUSE	abuse	2.84142857142857	5.38	3.91619047619048	2.84142857142857	5.38	3.91619047619048	3.3025	5.1275	4.235	2325
1958	UNRIPE	unripe	6.29	4.07	5.64	6.29	4.07	5.64	6.29	4.07	5.64	4751
196	DONATE	donate	7.73	4.57	5.72	7.73	4.57	5.72	7.73	4.57	5.72	3443
1961	NECKLACE	necklace	4.79	4.05	4.2	4.79	4.05	4.2	4.79	4.05	4.2	4904
1963	IMMEDIATELY	immediately	6.90333333333331	4.49999999999998	5.55666666666665	6.68999999999481	4.72499999999633	5.49499999999573	6.6899999999972	4.72499999999802	5.4949999999977	2994
1964	ALONE	alone	3.70522416269756	3.953450183021	4.1556150717269	4.3631437198779	3.71202290919241	4.64101150510969	4.34587198584338	3.7056567776786	4.63645927921597	3281
197	OTHER	other	5.58363594470046	4.05168202764977	5.71941935483871	5.55671428571429	4.06242857142857	5.70057142857143	5.60631578946978	3.94315789473422	5.80157894736421	3621
1971	FAN (OBJECT)	fan	6.2160243902439	3.58560975609756	5.77178048780488	6.22405882352941	3.62176470588235	5.79829411764706	6.12071428571423	3.55404761904759	5.72352380952376	2521
1975	CHECK	check	5.22115384615385	4.15115384615385	5.26692307692308	5.31666666666667	4.02333333333333	5.115	5.31666666666667	4.02333333333333	5.115	293
1976	MERRY	funny	6.78816666666667	5.00591666666667	6.16275	6.7802380952381	4.98023809523809	6.10714285714286	6.78023809523809	4.9802380952381	6.10714285714286	1239
1978	RECOVER	recover	7.61	4.41	5.315	7.61	4.41	5.315	7.61	4.41	5.315	6223
1979	CHISEL	chisel	3.14263513513514	4.65378378378378	4.21716216216216	3.16357142857143	4.65017857142857	4.22107142857143	3.16357142857143	4.65017857142857	4.22107142857143	2244
1982	WHIRLPOOL	whirlpool	5.67	4.59	3.89	5.67	4.59	3.89	5.67	4.59	3.89	5840
1986	DISEASE	disease	3.43	4.08	3.755	3.43	4.08	3.755	3.43	4.08	3.755	160
199	FAMINE	famine	3.2	4.8	3.18	3.2	4.8	3.18	3.2	4.8	3.18	216
1991	INTESTINES	intestine	4.7525	4.9725	5.0235	4.86	4.985	5.1	4.7525	4.9725	5.0235	4691
1992	MORE	more	6.71659852356616	4.39359738784781	6.02476717773992	6.62221621621622	4.29191891891892	5.99694594594595	6.64209677419355	4.33153225806452	6.01024193548387	2099
1995	DEFECT	defect	3.53	4.02	4.02	3.53	4.02	4.02	3.53	4.02	4.02	3698
1996	GET TIRED	tire	4.5	3.9	4.67	4.5	3.9	4.67	4.5	3.9	4.67	6032
1997	PRESERVE	preserve	6.255	3.3175	5.91	6.06333333333333	3.19	5.93666666666667	6.06333333333333	3.19	5.93666666666667	411
1998	COMMAND	command	5.45882352941176	3.74705882352941	5.65058823529412	5.53125	3.745	5.685	5.53125	3.745	5.685	158
1999	OVERCOME	overcome	5.18411283234454	4.97766699626456	5.42949351790815	5.17247863247863	4.94179487179487	5.38042735042735	5.11088888888889	4.93688888888889	5.36466666666667	5674
2	DUST	dust	4.54526315789474	3.0855980861244	5.35846889952153	4.54133333333329	3.0873333333333	5.35466666666661	4.545	3.08571428571428	5.35821428571428	175
200	SAME	same	5.84175500114993	3.73826360959141	5.92195784220855	5.81679855098127	3.79116140581337	5.88383005087892	5.83337315113942	3.77938084201085	5.91042591957629	3501
2001	PAINTING	draw	5.2606924332797	4.10231615065291	5.63519409406473	5.30305555555555	4.10007532956686	5.71383239171375	5.20100978336827	4.10475890985325	5.61485324947589	2420
2002	DITCH	ditch	4.37962962962963	4.21518518518519	4.50055555555556	4.35619047619048	4.22095238095238	4.53833333333333	4.35619047619048	4.22095238095238	4.53833333333333	164
2003	FLOW	flow	5.29612244897959	4.20408163265306	4.95	5.894375	4.216875	5.035	5.55111111111111	4.20333333333333	4.99111111111111	230
2006	FILL	fill	5.494	4.604	5.277	5.4275	4.5675	5.1375	5.4275	4.5675	5.1375	3681
2008	RESCUE	rescue	6.10551724137931	4.81258620689655	6.14	6.177	4.8315	6.152	6.177	4.8315	6.152	463
201	FARM	farm	5.5	3.53214285714286	5.36142857142857	5.39	3.6125	5.24833333333333	5.47833333333333	3.57333333333333	5.365	2458
2012	COLLAR	collar	5.44	3.65	5.17	5.44	3.65	5.17	5.44	3.65	5.17	834
2014	GO DOWN (DESCEND)	descend	3.89	4.24	3.83	3.89	4.24	3.83	3.89	4.24	3.83	3441
2016	JEALOUSY	jealousy	3.05	4.35	3.16	3.05	4.35	3.16	3.05	4.35	3.16	5851
2017	MIX	mix	5.35865671641791	3.25164179104478	5.48805970149254	5.35454545454545	3.24818181818182	5.49	5.35454545454545	3.24818181818182	5.49	4475
202	STRENGTH	strength	4.77	5.37	4.87	5.07	5.38	5.195	5.07	5.38	5.195	6132
2021	GRASP	grasp	6.665	4.86	6.435	6.665	4.86	6.435	6.665	4.86	6.435	3445
2022	ADMIT	admit	5.69939393939394	3.24636363636364	5.56090909090909	5.678	3.30333333333333	5.561	5.678	3.30333333333333	5.561	1289
2023	CROWD	crowd	5.176	3.731	5.232	5.18166666666667	3.71333333333333	5.28916666666667	5.18166666666667	3.71333333333333	5.28916666666667	3647
2033	DELIVER	deliver	6.251	4.7725	6.166	6.251	4.7725	6.166	6.251	4.7725	6.166	2557
2035	POND	pond	6.78	3.65	6.39	6.78	3.65	6.39	6.78	3.65	6.39	406
2038	DRAGON	dragon	6.9	4.2	6.24	6.9	4.2	6.24	6.9	4.2	6.24	2171
2045	COLUMN	pillar	5	3.11	5.24	5	3.11	5.24	5	3.11	5.24	6307
2057	DUNG (ANIMAL FAECES)	dung	3.19	4.15	4.51	3.19	4.15	4.51	3.19	4.15	4.51	330
2058	STOOL	stool	4.8715497286335	3.78007378524118	5.63634394883152	4.87175747311419	3.78048364485604	5.63707642442733	4.8715768290288	3.78021846168918	5.63666790716361	681
2060	STORY	story	5.84695652173913	3.43739130434783	5.22086956521739	5.84	3.44	5.24	5.84	3.44	5.24	4794
2062	INTEREST	interest	5.05	4.7	5.55	5.05	4.7	5.55	5.05	4.7	5.55	6393
2071	LAY (VERB)	lay	5.09	3.86	5.94	5.09	3.86	5.94	5.09	3.86	5.94	3842
2072	USE (VERB)	use	5.44217694543616	3.92217542494708	5.61780855232325	5.49013202565065	4.04350811014708	5.62537533006408	5.44048322470057	3.94319434891312	5.67551876235083	3602
2076	SPROUT (VERB)	sprout	2.5	4.1	3.65	2.5	4.1	3.65	2.5	4.1	3.65	4428
2093	AFTERWARDS	afterwards	4.85413406743701	3.91971604916624	5.21753037821536	4.80468755759605	3.92487348800102	5.24910332756218	4.84015154867257	3.91535398230088	5.21431084070796	5030
2099	CHILD	child	6.05705882352941	4.39352941176471	5.89352941176471	6.1625	4.30875	5.72875	6.12666666666667	4.28666666666667	5.70333333333333	98
21	TASTE (SOMETHING)	taste	5.88038961038961	4.30980519480519	6.47909090909091	5.86	4.29125	6.44333333333333	5.80628571428571	4.25942857142857	6.36914285714286	3594
210	LIFE	life	7.415	4.587	5.799	7.14	4.54	5.662	7.16666666666667	4.53666666666667	5.56666666666667	3433
2112	OLD (AGED)	elder	5.8369871851942	3.74113230889422	5.60622424545804	6.06144946274032	3.75802928786722	5.72585514641675	5.96250206292586	3.5816896147292	5.68528247267789	1052
