CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FREQUENCY	ENGLISH_CD	ENGLISH_FREQUENCY_PM	ENGLISH_SUBTITLE_CD	ENGLISH_FREQUENCY_LOG	ENGLISH_CD_LOG	LINE_IN_SOURCE
1566	GUN	gun	10873	2976	213.19607843137254	35.47925608011445	4.036389328665692	3.473778834646725	685
1567	DOOR	door	14895	5286	292.05882352941177	63.01859799713878	4.173069663637268	3.7232093104051116	367
1568	ARRANGE	arrange	791	657	15.509803921568627	7.832618025751073	2.8987251815894934	2.8182258936139557	2557
1569	CHEESE	cheese	1991	1130	39.03921568627451	13.47162613257034	3.29928933408768	3.053462604925455	1638
157	DYE	dye	197	139	3.8627450980392157	1.6571292322365285	2.296665190261531	2.146128035678238	7740
1570	EQUAL	equal	682	535	13.372549019607844	6.378159275154983	2.8344207036815328	2.72916478969277	2987
1571	SELL	sell	4705	2441	92.25490196078431	29.101096804959468	3.6726519228400023	3.3877456596088638	812
1572	SURPRISED	surprised	2808	2099	55.05882352941177	25.023843586075348	3.448551739201578	3.322219294733919	923
1573	SWELL	swell	1061	570	20.80392156862745	6.795422031473534	3.0261245167454502	2.756636108245848	2846
1574	FLOAT	float	381	308	7.470588235294118	3.671912255603243	2.582063362911709	2.4899584794248346	4571
1575	COCKROACH	cockroach	174	112	3.411764705882353	1.335240820219361	2.2430380486862944	2.0530784434834195	8870
1577	AND	and	682780	8379	13387.843137254902	99.89270386266095	5.834281427337299	3.9232440186302764	5
1578	IGUANA	iguana	40	19	0.7843137254901961	0.22651406771578447	1.6127838567197355	1.3010299956639813	24370
1579	BE	be	293085	8363	5746.764705882353	99.70195517405818	5.46699507375075	3.9224140241456342	16
158	PUT ON	clothe	42	37	0.8235294117647058	0.44110634239389607	1.6334684555795864	1.5797835966168101	17269
1580	ONLY	only	55269	8118	1083.7058823529412	96.78111587982833	4.742489464581775	3.9095025414054154	106
1581	ALLIGATOR	alligator	178	125	3.4901960784313726	1.4902241297091083	2.2528530309798933	2.100370545117563	8287
1583	BRAIN	brain	3928	1994	77.01960784313725	23.772055317119698	3.594282028811806	3.299942900022767	973
1584	BLISTER	blister	48	39	0.9411764705882353	0.4649499284692418	1.6901960800285136	1.6020599913279623	16768
1585	SLEEP	sleep	11625	4661	227.94117647058823	55.56747734859323	4.065430318620369	3.668572269184558	440
1587	SMELL (STINK)	stink	673	513	13.196078431372548	6.115879828326181	2.82865989653532	2.710963118995276	3091
1588	TURN	turn	15630	5931	306.47058823529414	70.70815450643777	4.193986763085695	3.7732011423563443	300
1589	HUMMINGBIRD	hummingbird	31	23	0.6078431372549019	0.27420123986647593	1.505149978319906	1.380211241711606	22194
1590	WAIT (FOR)	wait	42343	7709	830.2549019607843	91.90510252742013	4.626791880983212	3.8870543780509568	152
1591	UP	up	187170	8345	3670	99.48736289938007	5.272238560664829	3.92147838037569	38
1592	CHEST	chest	2090	1177	40.98039215686274	14.031950405340964	3.3203540328176717	3.0711452904510828	1582
1593	DEEP	deep	3896	2454	76.3921568627451	29.256080114449215	3.5907304057926903	3.3900514964589874	806
1594	FLOUR	flour	161	110	3.156862745098039	1.3113972341440154	2.2095150145426308	2.0453229787866576	8989
1595	SOUTH	South	3288	1693	64.47058823529412	20.183595612780163	3.5170638734826545	3.228913405994688	1150
1596	LOCK	lock	2885	1866	56.568627450980394	22.24606580829757	3.4602963267574753	3.2711443179490782	1044
1597	AIRPLANE	airplane	557	354	10.92156862745098	4.220314735336195	2.7466341989375787	2.550228353055094	4132
1598	NORTH	North	3258	1616	63.88235294117647	19.26561754887935	3.513084360465144	3.208710019906401	1206
1599	WORD	word	12013	5147	235.54901960784315	61.36146876490224	4.079687627611336	3.711638538232349	382
16	SLED	sleigh	167	71	3.2745098039215685	0.8464473056747736	2.225309281725863	1.8573324964312685	11823
160	SET (HEAVENLY BODIES)	set	11805	5185	231.47058823529412	61.814496900333815	4.072102778885176	3.7148325124333326	377
1600	SKIRT	skirt	508	385	9.96078431372549	4.589890319504054	2.7067177823367587	2.586587304671755	3883
1601	WEAK	weak	1607	1181	31.50980392156863	14.079637577491656	3.2062860444124324	3.0726174765452368	1577
1602	WAKE UP	waken	20	17	0.39215686274509803	0.20267048164043874	1.3222192947339193	1.255272505103306	26002
1603	MOSQUE	mosque	60	25	1.1764705882352942	0.2980448259418217	1.7853298350107671	1.414973347970818	21303
1604	TEMPLES	temples	80	64	1.5686274509803921	0.7629947544110635	1.9084850188786497	1.8129133566428555	12689
1605	SKULL	skull	750	503	14.705882352941176	5.996661897949452	2.8756399370041685	2.7024305364455254	3133
1606	INSIDE	inside	10775	4811	211.27450980392157	57.355746304244164	4.03245758271493	3.6823256186678073	423
1607	HATE	hate	10944	4752	214.58823529411765	56.65236051502146	4.0392157659039505	3.6769678142947586	428
1608	LISTEN	Listen	27784	6965	544.7843137254902	83.03528850739151	4.443810401121398	3.8429834701222174	214
1609	IDEA	idea	18311	6359	359.03921568627453	75.81068192656176	4.262735779666486	3.803457115648414	259
1610	PROSTITUTE	prostitute	385	210	7.549019607843137	2.503576537911302	2.586587304671755	2.3242824552976926	5940
1611	INVITE	invite	1509	1111	29.58823529411765	13.245112064854554	3.1789769472931693	3.0461047872460387	1653
1612	LETTER	letter	4213	1758	82.6078431372549	20.9585121602289	3.6246945312720813	3.245265839457461	1112
1613	COLOR	color	2011	1366	39.431372549019606	16.285169289461138	3.30362797638389	3.1357685145678222	1385
1614	SUMMIT	summit	170	79	3.3333333333333335	0.9418216499761565	2.2329961103921536	1.9030899869919435	11076
1615	ESCAPE	escape	2258	1386	44.27450980392157	16.523605150214593	3.353916230920363	3.1420764610732848	1372
1616	CLOTH	cloth	311	236	6.098039215686274	2.8135431568907965	2.494154594018443	2.374748346010104	5469
1617	GRANDCHILD	grandchild	78	63	1.5294117647058822	0.7510729613733906	1.8976270912904414	1.806179973983887	12754
1618	GRANDSON	grandson	407	246	7.980392156862745	2.9327610872675254	2.61066016308988	2.392696953259666	5335
1619	GRANDDAUGHTER	granddaughter	330	203	6.470588235294118	2.420123986647592	2.519827993775719	2.3096301674258988	6084
162	HICCOUGH	hiccup	27	22	0.5294117647058824	0.26227944682880305	1.4471580313422192	1.3617278360175928	22684
1620	SON	son	20949	5145	410.7647058823529	61.3376251788269	4.321184027302314	3.7114697818743276	383
1621	SNEEZE	sneeze	150	103	2.9411764705882355	1.2279446828803053	2.1789769472931693	2.0170333392987803	9407
1622	SHIRT	shirt	2365	1400	46.372549019607845	16.690510252742012	3.3740147402919116	3.1464381352857744	1359
1623	SPEAK	speak	9546	4289	187.1764705882353	51.13257033857892	3.979866922564903	3.6324572921847245	479
1624	EMPTY	empty	2409	1764	47.23529411764706	21.030042918454935	3.3820170425748683	3.2467447097238415	1108
1625	DEAD	dead	22898	5926	448.98039215686276	70.6485455412494	4.35981651710126	3.772834927239018	301
1626	EXPLAIN	explain	5670	3386	111.17647058823529	40.367191225560326	3.753659647285999	3.5298151966446305	596
1627	CHAIN	chain	1082	739	21.215686274509803	8.810205054840248	3.0346284566253203	2.8692317197309762	2332
1628	SQUIRREL	squirrel	279	165	5.470588235294118	1.967095851216023	2.4471580313422194	2.220108088040055	6948
1629	EVENING	evening	6155	2803	120.68627450980392	33.41678588459705	3.789298611159441	3.447778009294621	718
163	BLACK	black	8565	3190	167.94117647058823	38.03051979017644	3.9327780700605506	3.5039268041935103	640
1630	MACAW	macaw	12	5	0.23529411764705882	0.05960896518836433	1.1139433523068367	0.7781512503836436	40801
1631	FAST	fast	7010	3808	137.45098039215685	45.39818788745828	3.8457799671118895	3.580810972660946	535
1632	FLOOR	floor	5132	2732	100.62745098039215	32.570338578922275	3.710371264260763	3.436639631692661	737
1633	FLAT	flat	1337	913	26.215686274509803	10.884597043395328	3.1264561134318045	2.960946195733831	1978
1634	HUNDRED	hundred	4015	2138	78.72549019607843	25.48879351454459	3.603793704136963	3.330210784571528	902
1635	OBEY	obey	456	340	8.941176470588236	4.0534096328087745	2.6599162000698504	2.5327543789924976	4239
1636	MOTIONLESS	motionless	17	15	0.3333333333333333	0.17882689556509299	1.255272505103306	1.2041199826559248	27192
1637	AUTHORITY	authority	1082	791	21.215686274509803	9.430138292799237	3.0346284566253203	2.8987251815894934	2219
1638	TRUTH	truth	9801	4193	192.1764705882353	49.98807820696233	3.9913146981766108	3.622628426129325	493
1639	BEER	beer	3850	1805	75.49019607843137	21.518836432999525	3.585573518622731	3.256717745977487	1078
164	KANGAROO	kangaroo	118	59	2.3137254901960786	0.7033857892226991	2.0755469613925306	1.7781512503836436	13292
1640	SIBLING	sibling	49	40	0.9607843137254902	0.47687172150691465	1.6989700043360187	1.6127838567197355	16700
1641	SILK	silk	499	345	9.784313725490197	4.113018597997139	2.6989700043360187	2.5390760987927767	4199
1642	NIECE	niece	486	275	9.529411764705882	3.2784930853600383	2.6875289612146345	2.4409090820652177	4936
1643	COUSIN	cousin	2491	1041	48.84313725490196	12.410586552217454	3.396548037987132	3.0178677189635055	1752
1644	RELATIVES	relatives	513	423	10.058823529411764	5.042918454935623	2.710963118995276	2.6273658565927325	3597
1645	SHORT	short	4367	2823	85.62745098039215	33.6552217453505	3.640282629696681	3.450864692379766	711
1646	GIRL	girl	28413	6143	557.1176470588235	73.23557463042442	4.453532376125107	3.7884512070234555	276
1647	FOAL	pony	413	261	8.098039215686274	3.111587982832618	2.617000341120899	2.4183012913197452	5145
1648	ANVIL	anvil	32	24	0.6274509803921569	0.2861230329041488	1.5185139398778875	1.3979400086720377	21514
1650	WATCH	watch	16831	5882	330.01960784313724	70.1239866475918	4.226135722473645	3.7695988483874463	306
1651	TEAR (OF EYE)	tear	1377	1053	27	12.553648068669528	3.139249217571607	3.022840610876528	1735
1652	INSTEAD	instead	4043	2822	79.27450980392157	33.64329995231283	3.6068111469189637	3.450710878146919	712
1653	BLIND	blind	2337	1353	45.8235294117647	16.13018597997139	3.3688445068258215	3.1316186643491255	1397
1654	LIGHTNING	lightning	721	360	14.137254901960784	4.291845493562232	2.858537197569639	2.5575072019056577	4090
1655	BLINK	blink	258	214	5.0588235294117645	2.5512637100619933	2.413299764081252	2.3324384599156054	5842
1656	NEVER	never	69490	8158	1362.549019607843	97.25798760133524	4.841928561375192	3.9116369331294423	98
1657	TRUE	true	12921	5312	253.35294117647058	63.32856461611827	4.11132973670415	3.725339815909737	363
1659	DOLL	doll	1263	648	24.764705882352942	7.725321888412018	3.1017470739463664	2.812244696800369	2585
166	MAINLAND	mainland	154	92	3.019607843137255	1.0968049594659037	2.1903316981702914	1.968482948553935	10074
1661	STRAIT	Strait	9	8	0.17647058823529413	0.09537434430138293	1	0.9542425094393249	35367
1662	CAPE	headland	6	4	0.11764705882352941	0.047687172150691466	0.8450980400142568	0.6989700043360189	43429
1663	BED	bed	9543	4113	187.11764705882354	49.0343347639485	3.9797304306622854	3.614264287358705	500
1664	RAFT	raft	240	131	4.705882352941177	1.5617548879351455	2.3820170425748683	2.12057393120585	8060
1665	BEAT	beat	6716	3192	131.68627450980392	38.05436337625179	3.8271753482986925	3.504198918539445	639
1666	MUTE	mute	127	94	2.4901960784313726	1.1206485455412494	2.1072099696478683	1.9777236052888478	9941
1667	HOLE	hole	2969	1755	58.21568627450981	20.92274678111588	3.4727564493172123	3.244524511570084	1116
1668	GRIEF	grief	552	450	10.823529411764707	5.36480686695279	2.7427251313046983	2.6541765418779604	3411
1669	ANCESTORS	ancestor	86	56	1.6862745098039216	0.6676204101096805	1.9395192526186185	1.7558748556724915	13624
167	MAIL	mail	1879	1110	36.84313725490196	13.233190271816882	3.27415784926368	3.0457140589408676	1656
1670	RAPIDS	rapids	52	31	1.0196078431372548	0.36957558416785885	1.724275869600789	1.505149978319906	19136
1671	TOWER	tower	1165	540	22.84313725490196	6.437768240343348	3.0666985504229953	2.7331972651065692	2968
1672	WRITE	write	6467	2942	126.80392156862744	35.073915116833575	3.8107700112343634	3.468790262099611	691
1673	ARM	arm	3336	1945	65.41176470588235	23.187887458273725	3.5233562066547925	3.289142835932333	1003
1674	POOR	poor	6583	3224	129.07843137254903	38.43586075345732	3.8184898222042136	3.5085297189712867	635
1675	PROMISE	promise	7809	3874	153.11764705882354	46.18502622794468	3.8926510338773004	3.588271706842329	526
1676	ALWAYS	always	33418	7495	655.2549019607843	89.35383881735814	4.523993450315614	3.874829577879722	169
1678	HUT	hut	674	211	13.215686274509803	2.515498330948975	2.829303772831025	2.326335860928751	5916
1679	LOAD	load	1490	1096	29.215686274509803	13.066285169289461	3.1734776434529945	3.0402066275747113	1683
168	REST	rest	10861	5142	212.9607843137255	61.30185979971388	4.035909798456609	3.71121652432109	385
1680	HELMET	helmet	483	303	9.470588235294118	3.6123032904148786	2.6848453616444123	2.482873583608754	4626
1681	WAIST	waist	262	220	5.137254901960785	2.622794468288031	2.419955748489758	2.3443922736851106	5748
1682	GUILTY	guilty	3177	1538	62.294117647058826	18.335717691940868	3.5021538928713607	3.187238619831479	1267
1683	BUSH	bush	720	403	14.117647058823529	4.804482594182165	2.857935264719429	2.606381365110605	3718
1685	AFTER	after	34812	7645	682.5882352941177	91.14210777300906	4.5417414500957305	3.8834342936830093	156
1686	BEHIND	behind	9581	4729	187.86274509803923	56.378159275154985	3.9814561665221264	3.6748611407378116	430
1688	FATE	fate	1375	865	26.96078431372549	10.31235097758703	3.1386184338994925	2.937517892017347	2055
1689	SMOKE (INHALE)	smoking	1334	943	26.15686274509804	11.242250834525514	3.125481265700594	2.974971994298069	1926
169	IT	it	963712	8377	18896.313725490196	99.86886027658561	5.98394771743588	3.9231403560252005	6
1690	FENCE	fence	819	552	16.058823529411764	6.580829756795422	2.9138138523837167	2.7427251313046983	2920
1691	FLEXIBLE	flexible	136	121	2.6666666666666665	1.4425369575584168	2.1367205671564067	2.0863598306747484	8471
1692	FRIDAY	Friday	2429	1331	47.627450980392155	15.867906533142586	3.385606273598312	3.1245042248342823	1415
1693	THURSDAY	Thursday	1232	778	24.15686274509804	9.27515498330949	3.0909630765957314	2.8915374576725643	2246
1694	WEDNESDAY	Wednesday	932	609	18.274509803921568	7.260371959942776	2.9698816437465	2.785329835010767	2703
1695	TUESDAY	Tuesday	1206	765	23.647058823529413	9.120171673819742	3.081707270097349	2.884228769632604	2278
1696	SURRENDER	surrender	789	438	15.470588235294118	5.221745350500716	2.8976270912904414	2.6424645202421213	3497
1697	MONDAY	Monday	1698	1034	33.294117647058826	12.327134000953745	3.230193378869046	3.0149403497929366	1763
1698	CURVED	curved	31	26	0.6078431372549019	0.3099666189794945	1.505149978319906	1.4313637641589874	20759
1699	SUNDAY	Sunday	2206	1226	43.254901960784316	14.616118264186934	3.343802333161655	3.088844562727004	1523
17	EYELID	eyelid	17	13	0.3333333333333333	0.15498330948974726	1.255272505103306	1.146128035678238	28575
1700	SATURDAY	Saturday	2423	1354	47.509803921568626	16.142107773009062	3.3845326154942486	3.1319392952104246	1395
1702	HOLY	sacred	715	497	14.019607843137255	5.9251311397234145	2.8549130223078554	2.6972293427597176	3166
1703	SIX	six	10176	4351	199.52941176470588	51.871721506914646	4.007619774517403	3.6386888866901237	472
1704	SEVEN	seven	5327	2780	104.45098039215686	33.14258464473057	3.7265642161622448	3.4442009888641594	725
1705	EIGHT	eight	5010	2682	98.23529411764706	31.97424892703863	3.699924402742477	3.428620672671939	745
1706	ELEVEN	eleven	662	469	12.980392156862745	5.591320934668574	2.821513528404773	2.6720978579357175	3293
1707	TWELVE	Twelve	960	649	18.823529411764707	7.737243681449691	2.9827233876685453	2.8129133566428557	2583
1708	THIRTEEN	Thirteen	268	195	5.254901960784314	2.324749642346209	2.429752280002408	2.292256071356476	6267
1709	FIFTEEN	Fifteen	895	618	17.54901960784314	7.367668097281832	2.9523080096621253	2.791690649020118	2668
1710	TWENTY	Twenty	1378	892	27.019607843137255	10.634239389604197	3.13956426617585	2.9508514588885464	2013
1711	TELL	tell	87949	8121	1724.4901960784314	96.81688125894135	4.94423584379348	3.9096629851540183	105
1712	OATH	oath	504	308	9.882352941176471	3.671912255603243	2.7032913781186614	2.4899584794248346	4576
1713	EIGHTEEN	Eighteen	310	245	6.078431372549019	2.9208392942298524	2.4927603890268375	2.3909351071033793	5353
1714	NINETEEN	Nineteen	169	134	3.3137254901960786	1.597520267048164	2.230448921378274	2.130333768495006	7920
1715	THIRTY	Thirty	876	590	17.176470588235293	7.033857892226991	2.9429995933660407	2.7715874808812555	2766
1716	FORTY	Forty	539	383	10.568627450980392	4.566046733428708	2.7323937598229686	2.584331224367531	3898
1717	FIFTY	fifty	960	640	18.823529411764707	7.629947544110634	2.9827233876685453	2.8068580295188172	2611
1718	SIXTY	Sixty	277	209	5.431372549019608	2.491654744873629	2.444044795918076	2.322219294733919	5968
1719	BURY	bury	1054	757	20.666666666666668	9.02479732951836	3.0232524596337114	2.8796692056320534	2292
1720	SIGN	sign	6797	3519	133.27450980392157	41.952789699570815	3.832381160247041	3.546542663478131	581
1721	SEVENTY	seventy	105	85	2.0588235294117645	1.0133524082021936	2.0253058652647704	1.9344984512435677	10583
1722	EIGHTY	Eighty	129	110	2.5294117647058822	1.3113972341440154	2.113943352306837	2.0453229787866576	8982
1724	NINETY	Ninety	142	120	2.784313725490196	1.4306151645207439	2.155336037465062	2.0827853703164503	8531
1725	CORRECT (RIGHT)	correct	2292	1504	44.94117647058823	17.93037672865999	3.3604040547299387	3.1775364999298623	1293
1726	WET	wet	2000	1405	39.21568627450981	16.75011921793038	3.3012470886362113	3.147985320683805	1354
1727	THRESHOLD	threshold	141	119	2.764705882352941	1.4186933714830712	2.1522883443830563	2.0791812460476247	8594
1728	ROTTEN	rotten	891	650	17.470588235294116	7.749165474487364	2.950364854376123	2.813580988568192	2578
1730	CHEEK	cheek	365	280	7.1568627450980395	3.3381020505484025	2.5634810853944106	2.44870631990508	4872
1732	SKY	sky	2285	1233	44.80392156862745	14.699570815450645	3.359076226059263	3.091315159697223	1514
1733	RAINBOW	rainbow	407	232	7.980392156862745	2.765855984740105	2.61066016308988	2.367355921026019	5538
1737	OKRA	okra	26	16	0.5098039215686274	0.19074868860276586	1.4313637641589874	1.2304489213782739	26481
1739	DECORATE	decorate	118	102	2.3137254901960786	1.2160228898426324	2.0755469613925306	2.012837224705172	9426
174	PROUD	proud	4265	2621	83.62745098039215	31.247019551740582	3.63002085111341	3.4186326873540653	764
1740	PINE	pine	316	211	6.196078431372549	2.515498330948975	2.5010592622177517	2.326335860928751	5923
1741	ABOVE	above	2493	1778	48.88235294117647	21.196948020982358	3.396896449142524	3.250175948083925	1096
1743	JOIN	join	4255	2707	83.43137254901961	32.27229375298045	3.6290016192869916	3.4326486600131068	739
1744	SPLEEN	spleen	131	91	2.5686274509803924	1.0848831664282308	2.12057393120585	1.9637878273455553	10178
1745	HIP	hip	786	505	15.411764705882353	6.020505484024798	2.8959747323590648	2.7041505168397992	3120
1746	BLADDER	bladder	202	157	3.9607843137254903	1.87172150691464	2.307496037913213	2.1986570869544226	7148
1747	CUSTOM	custom	316	263	6.196078431372549	3.135431568907964	2.5010592622177517	2.4216039268698313	5109
1748	RIDGE	ridge	361	193	7.078431372549019	2.3009060562708634	2.558708570533166	2.287801729930226	6306
1749	TAKE	take	96443	8299	1891.0392156862745	98.93896041964712	4.984275214375496	3.9190780923760737	63
175	BLOW (OF WIND)	blow	4976	2826	97.56862745098039	33.69098712446352	3.696967640744023	3.4513258084895195	710
1750	CHOOSE	choose	2451	1625	48.05882352941177	19.372913686218407	3.3895204658463776	3.2111205412580492	1199
1751	BIRTHMARK	birthmark	85	53	1.6666666666666667	0.631855030996662	1.9344984512435677	1.7323937598229686	14074
1752	LEAVE	leave	28596	7185	560.7058823529412	85.65808297567955	4.4563204753743735	3.8564872128686307	192
1753	TOP	top	6805	3606	133.4313725490196	42.989985693848354	3.8328919447597904	3.5571461423183632	565
1754	BRACELET	bracelet	398	193	7.803921568627451	2.3009060562708634	2.6009728956867484	2.287801729930226	6293
1755	UNDRESS	undress	124	100	2.4313725490196076	1.1921793037672868	2.0969100130080562	2.0043213737826426	9577
1756	WIDOW	widow	617	378	12.098039215686274	4.506437768240343	2.790988475088816	2.578639209968072	3943
1757	TIRED	tired	5745	3148	112.6470588235294	37.52980448259419	3.759365621655929	3.498172660636544	648
1763	CLUB	club	5038	2156	98.7843137254902	25.7033857892227	3.7023443583557687	3.333850145102545	896
1764	OBSCURE	obscure	132	123	2.588235294117647	1.4663805436337627	2.123851640967086	2.093421685162235	8399
1766	FINISH	finish	5045	3124	98.92156862745098	37.24368144969004	3.702947246181556	3.494850021680094	654
1767	SCRAPE	scrape	210	194	4.117647058823529	2.312827849308536	2.3242824552976926	2.290034611362518	6286
1768	FOAM	foam	179	140	3.5098039215686274	1.6690510252742012	2.255272505103306	2.1492191126553797	7706
1769	AXLE	axle	63	45	1.2352941176470589	0.536480686695279	1.806179973983887	1.662757831681574	15472
177	BETEL PEPPER VINE	betel	1	1	0.0196078431372549	0.011921793037672867	0.3010299956639812	0.3010299956639812	58866
1770	CARCASS	carcass	79	66	1.5490196078431373	0.7868383404864092	1.9030899869919435	1.8260748027008264	12341
1771	TASTELESS	tasteless	45	41	0.8823529411764706	0.4887935145445875	1.662757831681574	1.6232492903979006	16476
1772	ELK	moose	282	126	5.529411764705882	1.5021459227467813	2.45178643552429	2.103803720955957	8265
1773	GRAVE	grave	1340	881	26.274509803921568	10.503099666189796	3.127428777851599	2.94546858513182	2035
1774	STINGY	stingy	63	54	1.2352941176470589	0.6437768240343348	1.806179973983887	1.7403626894942439	14035
1775	TABLE	table	5387	2889	105.62745098039215	34.442060085836914	3.731427587050948	3.4608978427565478	702
1776	SHAME	shame	2120	1519	41.568627450980394	18.109203624225085	3.3265406685165617	3.1818435879447726	1282
1777	RESEMBLE	resemble	87	64	1.7058823529411764	0.7629947544110635	1.9444826721501687	1.8129133566428555	12666
1778	APPROACH	approach	1070	804	20.980392156862745	9.585121602288984	3.029789470831856	2.9057958803678687	2196
1779	DARE	dare	2826	1687	55.411764705882355	20.112064854554127	3.4513258084895195	3.2273724422896364	1157
178	RIPE	ripe	213	183	4.176470588235294	2.1816881258941345	2.330413773349191	2.2648178230095364	6528
1780	BILE	bile	40	30	0.7843137254901961	0.35765379113018597	1.6127838567197355	1.4913616938342726	19271
1781	THUMB	thumb	603	404	11.823529411764707	4.816404387219838	2.7810369386211318	2.6074550232146687	3717
1782	GUEST	guest	2037	1381	39.94117647058823	16.46399618502623	3.3092041796704077	3.1405080430381798	1375
1783	PAIN	pain	4995	2568	97.94117647058823	30.61516452074392	3.6986224297020978	3.4097641042663462	775
1784	WANT	want	140718	8305	2759.176470588235	99.01049117787316	5.148352740207044	3.9193919267738595	61
1787	LOOM	loom	21	15	0.4117647058823529	0.17882689556509299	1.3424226808222062	1.2041199826559248	27149
1788	TELEVISION	television	1729	935	33.90196078431372	11.14687649022413	3.2380461031287955	2.971275848738105	1938
1789	AGE	age	4039	2499	79.19607843137256	29.792560801144493	3.606381365110605	3.3979400086720375	795
179	RIPEN	ripen	14	13	0.27450980392156865	0.15498330948974726	1.1760912590556813	1.146128035678238	28991
1791	BUTTERFLY	butterfly	281	186	5.509803921568627	2.2174535050071533	2.450249108319361	2.271841606536499	6446
1792	PERJURY	perjury	115	70	2.2549019607843137	0.8345255126371006	2.0644579892269186	1.8512583487190752	11913
1793	BAT	bat	1052	561	20.627450980392158	6.688125894134478	3.0224283711854865	2.749736315569061	2887
1794	FURROW	furrow	5	5	0.09803921568627451	0.05960896518836433	0.7781512503836436	0.7781512503836436	40414
1796	SLAUGHTER	slaughter	278	209	5.450980392156863	2.491654744873629	2.4456042032735974	2.322219294733919	5969
1797	HEDGEHOG	hedgehog	15	9	0.29411764705882354	0.1072961373390558	1.2041199826559248	1	33169
1798	GUNPOWDER	gunpowder	85	59	1.6666666666666667	0.7033857892226991	1.9344984512435677	1.7781512503836436	13281
1799	HYENA	hyena	72	37	1.411764705882353	0.44110634239389607	1.863322860120456	1.5797835966168101	17340
18	EARLOBE	earlobe	17	15	0.3333333333333333	0.17882689556509299	1.255272505103306	1.2041199826559248	26956
1800	DANDELION	dandelion	15	11	0.29411764705882354	0.13113972341440153	1.2041199826559248	1.0791812460476249	30502
1801	CHILD (DESCENDANT)	offspring	130	108	2.549019607843137	1.2875536480686696	2.1172712956557644	2.037426497940624	9110
1802	SCREW	screw	1912	1340	37.490196078431374	15.975202670481641	3.281714970027296	3.127428777851599	1409
1803	WOOD	wood	1377	754	27	8.98903195040534	3.139249217571607	2.8779469516291885	2304
1804	BOMB	bomb	2736	934	53.64705882352941	11.134954697186457	3.4372747974101237	2.9708116108725178	1939
1806	BEGIN	begin	2906	2013	56.98039215686274	23.99856938483548	3.4634450317704277	3.3040594662175993	966
1807	AFTERNOON	afternoon	4666	2597	91.49019607843137	30.960896518836435	3.669037800885156	3.414639146737009	770
1808	PUS	pus	51	42	1	0.5007153075822603	1.7160033436347992	1.6334684555795864	16168
1809	PIMPLE	pimple	85	63	1.6666666666666667	0.7510729613733906	1.9344984512435677	1.806179973983887	12795
181	ANTEATER	anteater	11	11	0.21568627450980393	0.13113972341440153	1.0791812460476249	1.0791812460476249	30263
1810	DANGER	danger	2227	1415	43.666666666666664	16.869337148307107	3.3479151865016914	3.15106325335375	1348
1812	TRY	try	24314	7053	476.7450980392157	84.08440629470672	4.3858742739041965	3.848435455331471	204
1813	TASTY	tasty	322	256	6.313725490196078	3.051979017644254	2.509202522331103	2.4099331233312946	5204
1814	ACCUSE	accuse	290	233	5.686274509803922	2.777777777777778	2.4638929889859074	2.369215857410143	5518
1815	ACHE	ache	127	113	2.4901960784313726	1.347162613257034	2.1072099696478683	2.0569048513364727	8825
1816	BESIDE	beside	774	611	15.176470588235293	7.284215546018122	2.88930170250631	2.7867514221455614	2693
1817	WEST	West	3088	1571	60.549019607843135	18.729136862184074	3.4898179083014504	3.196452541703389	1235
1819	LOOK	look	99311	8290	1947.2745098039215	98.83166428230807	4.9970017280413215	3.918606915144982	66
182	SPOKE	spoke	1970	1505	38.627450980392155	17.942298521697666	3.2946866242794433	3.177824971864682	1290
1820	BEAR	bear	2928	1500	57.411764705882355	17.8826895565093	3.4667193716815987	3.1763806922432702	1297
1821	BRUSH	brush	722	584	14.156862745098039	6.9623271340009545	2.859138297294531	2.7671558660821804	2795
1823	BORROW	borrow	1495	1145	29.313725490196077	13.650453028135432	3.1749315935284423	3.059184617631371	1622
1824	DEXTEROUS	skilful	10	10	0.19607843137254902	0.11921793037672866	1.0413926851582251	1.0413926851582251	32347
1825	COPPER	copper	336	183	6.588235294117647	2.1816881258941345	2.5276299008713385	2.2648178230095364	6517
1826	ANGRY	angry	3008	1864	58.98039215686274	22.222222222222225	3.4784221877400805	3.2706788361447066	1046
1828	ASK (REQUEST)	request	1304	910	25.568627450980394	10.848831664282308	3.1156105116742996	2.9595183769729982	1983
1829	JUMP	jump	3561	1973	69.82352941176471	23.521697663328567	3.551693915127225	3.295347148333618	984
183	BAKE	bake	323	231	6.333333333333333	2.7539341917024323	2.510545010206612	2.3654879848909	5545
1830	CRANE	Crane	1714	318	33.6078431372549	3.7911301859799718	3.2342641243787895	2.503790683057181	4463
1831	MEET	meet	17966	5986	352.27450980392155	71.36385312350978	4.254475567803871	3.777209258145685	297
1833	DINNER (SUPPER)	dinner	10336	3958	202.66666666666666	47.186456843109205	4.014394516273535	3.5975855017522047	517
1834	SHE	she	190377	8126	3732.8823529411766	96.87649022412971	5.279616760064021	3.9099302597528305	104
1835	MARROW	marrow	151	51	2.9607843137254903	0.6080114449213162	2.1818435879447726	1.7160033436347992	14458
1836	VAGINA	vagina	258	134	5.0588235294117645	1.597520267048164	2.413299764081252	2.130333768495006	7936
