CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_KNOWN_PERCENTAGE	ENGLISH_ICONICITY_MEAN	LINE_IN_SOURCE
2754	TOWARDS	to		1.5	13290
2755	BUSY	busy		4.1	1683
2756	IDLE	idle		4.2	6423
2758	CAREFUL	cautious		2.8	1914
2759	RECOMMEND	recommend		4	10545
2762	BLOCK (THE WAY)	obstruct		3.8181818181818183	8862
2765	CHERRY	cherry		3.75	2062
2766	WATERMELON	watermelon		4.454545454545454	14376
2769	PORK	pork		4	9809
277	SPINDLE	spindle		5.083333333333333	12223
2770	JACKET	jacket		2.8	7128
2771	SHAWL	shawl		4.4	11598
2772	KITCHEN KNIFE	chopper		6.6	2119
2773	FINGERTIP	fingertip		4.25	4940
2783	SCALES (MEASURE INSTRUMENT)	scale		3.2	11243
2789	BURP	burp		5.6	1666
279	THATCH	thatch		3.5	13118
2797	SESAME	sesame		3.3	11522
28	MOISTEN	moisten		5.363636363636363	8347
2805	BIRTH (ACCOUCHEMENT)	birth		3.4	1200
2806	BLACK MAN	Negro		4	8652
2808	BLACKEN	blacken		5.090909090909091	1224
2809	BLUEBERRY	blueberry		5.8	1320
281	POST	pole		3.1	9751
2810	BREASTBONE	breastbone		3.6	1505
2815	DIALECT	dialect		3.727272727272727	3562
2816	ECHO	echo		6.5	4142
2817	EMU	emu		2.6	4280
2818	FORD (CROSSING)	ford		3.8181818181818183	5146
2819	GRASSLAND	meadow		3.7142857142857144	8052
2821	JEALOUS	jealous		2.4545454545454546	7155
2824	KNUCKLE	knuckle		4.2	7346
2828	MOTH	moth		3.909090909090909	8438
2829	MUSSELS	mussel		3.5454545454545454	8541
2830	OYSTERS	oyster		3.5454545454545454	9120
2831	PENGUIN	penguin		2.2	9389
2833	RUM	rum		2.8	11087
2834	SCROTUM	scrotum		3.4	11350
2836	STARLIGHT	starlight		4.6	12397
2837	SWAN	swan		2.9	12815
2838	TAME	tame		2.9	12942
284	HOE	hoe		4.153846153846154	6185
2843	CAULIFLOWER	cauliflower		4.363636363636363	1907
2845	SIZE (OF OBJECT)	size		3.2	11810
2847	APRIL	April		3.090909090909091	607
2849	JUNE	June		2.5	7229
2850	JULY	July		2.2	7221
2851	AUGUST	august		2.5	805
2852	SEPTEMBER	September		2.1	11495
2853	OCTOBER	October		3.272727272727273	8883
2854	NOVEMBER	November		3.4545454545454546	8780
2855	DECEMBER	December		3.5454545454545454	3238
2860	BOLT (MOVE IN HASTE)	rush		4.4	11105
2861	BUDGE (ONESELF)	budge		4.7	1598
2862	CONNECT	connect		4.2727272727272725	2622
2863	DASH (OF VEHICLE)	dash		5.9	3180
2864	DECREASE	decrease		3	3267
2865	DIE (FROM ACCIDENT)	perish		4.2	9439
2867	CALCULATE	calculate		4.5	1733
2869	BOTHER (HARASS)	bother		4.181818181818182	1423
287	CONE	cone		3.75	2575
2870	RECOGNIZE (SOMEBODY)	recognize		2.8	10541
2872	IMPROVE (SOMETHING)	improve		2.727272727272727	6556
2877	RUSTLE (OF LEAVES)	rustle		5.5	11111
2879	SOUND (OF INSTRUMENT OR VOICE)	sound		4	12122
288	FORGE	forge		3.8	5166
2880	HALT (STOP)	stop		5.181818181818182	12517
2881	URGE (SOMEONE)	urge		4.7272727272727275	14030
2882	ADD	add		4.1	166
2883	DISTURB	disturb		3.1818181818181817	3853
2884	HANG	hang		4.846153846153846	5928
2885	HERD (SOMETHING)	herd		3.769230769230769	6104
2886	PRODUCE	produce		3.6	10062
2887	THAW (DEW)	thaw		3.9	13119
2888	TINKLE	tinkle		5.5	13269
2889	TWINKLE	sparkle		6	12157
289	MOLD	mold		3.5	8352
2891	TIE UP (TETHER)	tether		2.8	13107
2892	MAKE ANGRY (ANNOY)	annoy		4.818181818181818	504
2893	NOTICE (SOMETHING)	notice		3.4	8768
2894	TUMBLE (FALL DOWN)	tumble		5.2	13579
2896	CAUSE TO (LET)	let		2	7536
2897	CHIME (ACTION)	chime		6.2	2085
2898	CONVEY (A MESSAGE)	convey		3.1818181818181817	2744
2899	JOG (SOMETHING)	jog		5.181818181818182	7186
29	GELD	castrate		4	1880
2900	PROTECT	protect		4.1	10145
2902	BRAWL (FIGHT)	brawl		4.4	1489
2903	CHAT (WITH SOMEBODY)	chat		4.4	2024
2904	RINSE	rinse		5.090909090909091	10965
2905	KNIT	knit		3.1	7330
2906	TRANSLATE	translate		3.2	13443
2907	ROT	decay		3.9	3230
2909	PREPARE	prepare		3.1818181818181817	9958
2911	BACKWARD	backward		4.3	886
2912	FORWARD	forward		3.8	5208
2919	STILL (CONTINUING)	still		4.1	12477
292	RUG	rug		4	11080
2921	THEN	then		3.3	13128
2924	A LITTLE	bit		4.4	1209
2926	HARDLY	hardly		3.764705882352941	5949
2927	FROM HERE	hence		3.7	6097
2929	BENEFIT	benefit		3.090909090909091	1121
2930	BOSS	boss		2.9	1420
2931	BUSINESS	business		3.4	1677
2932	COLD (CHILL)	chill		4.5	2082
2933	CONVERSATION	conversation		3.7142857142857144	2738
2934	CUCKOO	cuckoo		4.454545454545454	3052
2935	CURRENT (STREAM)	current		4.5	3089
2936	ELEVATION	elevation		4.545454545454546	4220
2937	FAIRY TALE	tale		3.3	12931
2938	FLAVOR	flavor		3.9	5013
2939	FLOCK (OF ANIMALS)	flock		5	5051
2940	GATE	gate		4.454545454545454	5429
2941	HAPPINESS	happiness		3.9166666666666665	5940
2943	BUNDLE	bundle		3.8	1638
2945	COUNT (QUANTITY)	quantity		2.75	10302
2946	CRADLE	cradle		4.545454545454546	2898
2947	DAMAGE (INJURY)	damage		4.7	3148
2948	GAP (DISTANCE)	gap		4.1	5405
2949	LAIR	lair		4.1	7377
2950	MEANING	meaning		3.3	8058
2951	POUCH	pouch		5.25	9868
2952	SLAB	slab		4.909090909090909	11859
2953	SLEEVE	sleeve		4.1	11889
2954	SLICE	slice		5.2727272727272725	11894
2955	STATE (POLITICS)	state		3.8181818181818183	12408
2956	TUBE	tube		4.454545454545454	13570
2957	WARE	ware		2	14333
2958	LAUGHTER	laughter		4.2	7432
2959	LEASH	leash		3.3333333333333335	7471
296	CROUCH	crouch		5	3007
2960	LONGING (WISH)	desire		4.2	3473
2961	MESSAGE	message		3	8145
2963	NET	net		4	8667
2964	NEWS	news		4.3	8684
2965	PAW	paw		4.090909090909091	9317
2966	PERCH (FISH)	perch		4.363636363636363	9415
2967	PIKE (FISH)	pike		3.8	9567
2968	REASON	reason		2.727272727272727	10500
2969	RIBBON	ribbon		4.333333333333333	10928
297	CROOKED	crooked		4.8	2991
2970	RIDDLE	riddle		4.4	10938
2971	SIN	sin		3.6	11773
2973	STRAP	strap		3.9	12545
2974	SWARM (OF BIRDS)	swarm		4.9	12818
2975	THOUGHT	thought		3.8	13178
2976	VIOLENCE	violence		2.7	14218
2977	WORKER	worker		3.769230769230769	14642
2978	DISTANCE	distance		3.5	3824
298	SHRIEK	shriek		6.5	11694
2980	AREA	area		2.4	637
2981	ITEM	item		3.3636363636363638	7118
2982	GIFT	gift		2.7	5509
2983	COMPANIONSHIP	company		3.5294117647058822	2464
2984	HEAP	heap		5.363636363636363	6031
2985	HEIGHT	height		3	6068
2986	CAMPFIRE	campfire		5.090909090909091	1764
2987	AMOUNT	amount		2.909090909090909	439
2988	PATTERN	pattern		4	9309
2989	FRINGE	fringe		4.3	5290
299	SCOLD	scold		4.363636363636363	11299
2990	SACK	sack		4.8	11118
2991	SKI	ski		3.272727272727273	11827
2992	TIP (OF OBJECT)	tip		4.705882352941177	13273
2993	STROKE (OF PEN)	stroke		4.4375	12592
2995	TONE (MUSIC)	tone		3.6666666666666665	13321
2996	WEALTH	wealth		4.6	14398
2997	COLORFUL	colorful		4.1	2391
2998	DAMP	damp		5.181818181818182	3155
2999	EVERYWHERE	everywhere		2.8	4500
3	BRAVE	brave		3.8	1487
300	RATTLE	rattle		5.6	10454
3001	POWERFUL	powerful		3.4	9881
3002	PRECIOUS	precious		3.272727272727273	9908
3003	SOLID	solid		3.2	12075
3004	FORMER	former		3.090909090909091	5189
3005	FAMILIAR	familiar		2.7	4736
3006	SPACE (AVAILABLE)	space		4.181818181818182	12141
301	CHIEFTAIN	chief		4.5	2074
3011	GRUB	grub		4.3	5797
302	CLAN	clan		5	2194
3020	BREAK (BREAKING)	burst		5.583333333333333	1671
3025	BARN OR SHED	barn		4.545454545454546	970
3028	GRAVEL	gravel		3.909090909090909	5721
3032	STARFISH	starfish		4.5	12394
304	PREACH	preach		4.083333333333333	9900
3049	COURAGE	courage		3.1	2858
305	GRANDPARENTS	grandparent		3.8181818181818183	5687
3050	SEEDLING	seedling		3.1666666666666665	11421
3053	TIGHT	tight		5.4	13246
3055	SWINDLE	cheat		4	2032
3057	FLAIL	flail		4.636363636363637	4982
3058	GRAZE	graze		4.6	5729
3059	MALARIA	malaria		3	7885
3060	PHEASANT	pheasant		2.9166666666666665	9509
3061	PHLEGM	phlegm		5.25	9517
3062	TURNIP	turnip		3.7	13603
3064	RUST	rust		4.2727272727272725	11109
3065	SADDLE	saddle		4	11124
3066	SCARF OR TURBAN	scarf		2.9	11265
3069	FALSE	fraud		4.1	5248
307	HAWK	hawk		3.7	5996
3071	INSERT	insert		3.6363636363636362	6866
3072	MISPLACE	lose		4.8	7743
3073	MANAGE	manage		3.6363636363636362	7906
3074	FIX	fix		3.8	4967
3076	SLOPE	slope		4	11917
3078	IRRIGATE	irrigate		2.9	7095
308	TOUCAN	toucan		3.8181818181818183	13367
3080	SPLIT OPEN	crack		5.4	2893
3083	BALLOON	balloon		4.5	919
3084	BLACKBOARD	blackboard		5.5	1223
3085	CARROT	carrot		3.4545454545454546	1854
3086	COMPUTER	computer		3.909090909090909	2520
3087	PACIFIER	dummy		4	4067
3088	ENVELOPE	envelope		3.9	4382
3089	GIRAFFE	giraffe		3.5833333333333335	5521
309	OPOSSUM	opossum		3.6666666666666665	8953
3090	GUITAR	guitar		3.6	5830
3091	LEMON	lemon		3	7517
3093	LIPSTICK	lipstick		4.3	7639
3094	PAINTBRUSH	paintbrush		3.8	9151
3095	POSTMAN	postman		3.75	9844
3096	RACKET	racket		4.4	10360
3098	SNOWMAN	snowman		4.6	12018
3099	SOFA	sofa		3.5	12055
31	PAN	pan		3.4545454545454546	9171
3101	SWING	swing		3.909090909090909	12850
3102	TANK	tank		4.4	12954
3104	THERMOMETER	thermometer		4.1	13141
3105	UMBRELLA	umbrella		2.6363636363636362	13676
3106	WARDROBE	wardrobe		2.9	14332
3110	CLAP	clap		6.1	2200
3111	CONDUCT	conduct		2.909090909090909	2573
3112	ERUPT	erupt		6	4427
3114	GRATE (SOMETHING)	grate		4.2	5711
3116	HATCH (OUT)	hatch		4.8	5981
3117	HITCHHIKE	hitchhike		4.4	6173
3119	MASSAGE (SOMEBODY)	massage		3.8	8005
3120	MOP (SOMETHING)	mop		4.666666666666667	8407
3121	OPERATE (MEDICINE)	operate		3.4166666666666665	8947
3123	PHOTOGRAPH (SOMETHING)	photograph		5.2	9529
3128	SHOWER (ACTION)	shower		4.7	11684
3129	SKATE	skate		4.3	11813
3130	SPILL (SOMETHING)	spill		5.6	12219
3131	SUNBATHE	sunbathe		4.2	12728
3132	SURF	surf		4.6	12772
3134	TYPE (ON SOMETHING)	type		4.2	13654
3135	VACUUM (SOMETHING)	vacuum		2.4	14064
3137	OAR	oar		3	8815
3138	STRAWBERRY	strawberry		4.090909090909091	12553
3139	LADYBUG	ladybug		4.5	7372
3140	VEST	vest		2.6363636363636362	14166
3141	TAMBOURINE	tambourine		3.272727272727273	12941
3142	BISON	bison		2.4	1206
3144	GORILLA	gorilla		3	5645
3145	HIPPOPOTAMUS	hippopotamus		2.6	6162
3146	CHEETAH	cheetah		3.5	2055
3147	HAMSTER	hamster		1.8	5905
3148	MEERKAT	meerkat		3.2	8096
3153	LORD	lord		3.8	7739
3160	SLAP	slap		6	11868
3167	SERMON	sermon		3.3	11512
3169	TREATY	treaty		3.4615384615384617	13479
317	PIRANHA	piranha		4.1	9602
3171	RINGWORM	ringworm		5	10962
3174	WAKE UP (SOMEONE)	wake		3.1	14305
3176	RACK (FOR STORING FOOD)	rack		4.3	10359
3179	CORAL ROCK	coral		3.3636363636363638	2777
318	FOOTPRINT	footprint		3.4545454545454546	5132
3181	MUSTARD	mustard		3.909090909090909	8545
3188	MIGHTY OR POWERFUL OR STRONG	mighty		4.7272727272727275	8190
319	LICK	lick		5.5	7566
3193	CROSSBOW	crossbow		4.1	2998
3197	SUSPICION	suspicion		4	12804
32	EARWAX	earwax		4.6	4126
320	LAME	lame		4.090909090909091	7380
3200	COUNTRYSIDE	countryside		4.7	2852
3202	CANNON	cannon		3.7	1787
3204	INSULT	insult		3.5454545454545454	6913
321	CHEW	chew		4.8	2068
3213	HIRE OR RENT	hire		3.5	6164
3215	CREEP	creep		5.416666666666667	2950
322	FIG	fig		2.6363636363636362	4902
3222	TWIG	twig		5.1	13635
3224	WRING	wring		6.4	14689
323	FAT (ORGANIC SUBSTANCE)	fat		4.4	4776
3230	DECEIVE	deceive		3	3236
3232	PELT	pelt		5.384615384615385	9375
3243	CYPRESS	cypress		2.888888888888889	3130
3247	KIWIFRUIT	kiwi		3.5	7317
3248	MAPLE TREE	maple		2.8	7950
325	FELT	felt		3.8	4844
3252	PANCREAS	pancreas		2.4	9173
3257	CLITORIS	clitoris		3.3636363636363638	2265
3258	FALCON	falcon		3.5	4725
326	CLOAK	cloak		3.7	2266
3261	HORNET	hornet		3.923076923076923	6257
3263	LAP	lap		4.071428571428571	7400
3267	PULSE	pulse		5.2727272727272725	10224
3268	QUESTION	question		3.5	10319
3269	PORCH	platform		3.272727272727273	9659
327	PONCHO	poncho		3.1	9776
3274	ENCIRCLE	surround		4.5	12789
3276	SUNSHINE	sunshine		4.7	12742
3279	MANTIS	mantis		3.5	7942
3280	TUSK	tusk		4.9	13612
3282	GROOM	groom		3.3	5771
3283	CAGE	cage		4.363636363636363	1725
3284	GRAVEYARD	cemetery		3.6	1937
3287	BLOOM	bloom		5.1	1301
3288	WEED	weed		2.8	14419
329	STOCKING	stocking		3.7	12499
3299	KIND	kind		2.9	7296
33	NETTLE	nettle		4.4	8669
330	HEADBAND	headband		4.818181818181818	6008
3300	POLITE	polite		4	9758
3302	QUARREL (VERB)	argue		3.8	642
3303	PICTURE (PAINTING)	painting		3.5	9154
3304	PICTURE (PHOTOGRAPH)	photo		3.75	9526
3312	SHORT (TIME)	brief		4	1528
3313	JACKAL	jackal		4.454545454545454	7126
3314	LYNX	lynx		4	7820
3317	ELM	elm		3.3	4231
332	RAG	rag		4.181818181818182	10381
3320	SNARE (TRAP)	snare		4.4	11980
3325	PEARL	pearl		4.117647058823529	9339
3327	AUTUMN OR HARVEST SEASON	harvest		3.3076923076923075	5973
333	PLAIT	plait		3.3	9639
3333	BELIEF (RELIGIOUS)	belief		3.1	1100
3334	RITE	rite		2.4545454545454546	10979
3336	FUNERAL	funeral		3.1818181818181817	5344
3353	SIEVE (TOOL)	sieve		3.75	11736
3356	INCENSE	incense		3.4	6599
3357	CUPBOARD	cupboard		2.909090909090909	3074
336	PADLOCK	padlock		4.5	9137
3361	OFFICIAL	official		4.1	8902
3368	POWDER	powder		3.272727272727273	9878
337	PITCHFORK	pitchfork		4.181818181818182	9612
3373	HAN CHINESE	Chinese		2.6	2092
3375	PATIENT (SICK PERSON)	patient		4.3	9297
3376	ROBBER	robber		5	10998
3377	EMPEROR	emperor		4.4	4267
338	RAKE	rake		5.1	10403
3380	HUNTING DOG	hound		4.1	6286
3382	PEACOCK	peacock		4.5	9333
3384	WEASEL	weasel		4.083333333333333	14405
3385	ALUMINIUM	aluminum		3.5	396
3386	SULPHUR	sulphur		3.5454545454545454	12716
3388	PLACENTA	placenta		3.1	9630
3389	MEASLES	measles		3.1818181818181817	8064
3396	BUILDING	building		3.3	1611
3399	WAREHOUSE	warehouse		4.8	14334
34	STAIRS	staircase		4	12361
340	LASSO	lasso		4.8	7413
3401	HENHOUSE	coop		4	2764
3404	TILE	tile		3.1818181818181817	13250
3405	RULER	ruler		2.7	11085
3407	FILE (TOOL)	file		4.8	4911
341	SICKLE	sickle		3.8333333333333335	11722
3413	IN THIS WAY	thus		2.3	13224
3416	EVERY (EACH)	each		2.5	4105
342	HAY	hay		4.2	5997
3423	DRILL	drill		6.2	4009
3424	SHEATH	sheath		3.272727272727273	11601
3425	JOKE	joke		4.3	7190
3426	SURNAME	surname		4.090909090909091	12780
3427	DIRECTION	direction		4.230769230769231	3632
3429	COMPARE	compare		2.7	2467
343	VINE	vine		3.9	14209
344	TREE TRUNK	trunk		3.9	13555
3446	PINK	pink		2.7	9589
345	SAP	sap		4.545454545454546	11194
3452	MUCH	much		2.8	8487
3458	SILENCE	silence		4.8	11748
3460	BEACH	beach		3.5384615384615383	1028
3466	DANGEROUS	dangerous		3.4	3165
3468	KINDNESS	kindness		3.3	7298
3469	LEVEL	level		4.5	7541
3470	LIAR	liar		3.8125	7548
3471	OBLIGATION (DUTY)	duty		3.9	4091
3475	SUFFICE	suffice		1.7	12695
352	UNTIE	untie		4.090909090909091	13988
353	STRIKE	strike		5.5	12578
3533	ONE MILLION	million		3.5	8207
3534	BEG	beg		4.8	1083
354	POUND	pound		5.3	9872
3545	WATERY	watery		5.363636363636363	14380
355	CUT DOWN	fell		4.25	4839
3551	FETCH	fetch		5	4870
3552	GREET	greet		4.2	5740
3553	HELLO	hello		4.7272727272727275	6080
3554	GOODBYE	farewell		3.6	4759
356	SHEARS	scissors		3.2	11297
3599	BILLION	billion		3.1818181818181817	1183
36	PUBIC HAIR	pubes		3.4	10199
3602	TRILLION	trillion		4	13511
3608	WARRIOR	warrior		4.2	14348
361	PEG	peg		4.5625	9372
3614	PANT	pant		3.6363636363636362	9180
3615	BLEED	bleed		5.2	1258
3616	FAINT (PASS OUT)	faint		4.4	4713
3617	STUMBLE	stumble		5.4	12617
362	STRING	string		3.8333333333333335	12580
3620	SLEEPY	sleepy		4.2727272727272725	11887
3621	DISABLED PERSON	cripple		5.5	2974
3624	LEPROSY	leprosy		1.9090909090909092	7530
3625	HEADACHE	headache		4.636363636363637	6007
3626	KNOW	know		2.9	7341
3628	HONOR (SOMEBODY)	honor		3.1	6228
3629	HESITATE	hesitate		3.7	6126
363	DWELL (LIVE, RESIDE)	dwell		5.461538461538462	4093
3630	PLAN	plan		2.2	9640
3631	PRETEND	pretend		4.1	9985
3632	GENEROUS	generous		3.5454545454545454	5470
3633	CURIOUS	curious		2.9	3084
3634	STUBBORN	stubborn		4.230769230769231	12608
3635	ADULT	adult		2.6	210
3638	ASSEMBLE (GET TOGETHER)	assemble		3.0833333333333335	719
3639	AVOID	avoid		3.6666666666666665	836
3640	GOSSIP	gossip		3.5454545454545454	5649
3642	COMPLAIN	complain		3.6	2489
3643	AGREE	agree		3.8181818181818183	295
3644	AGREEMENT	agreement		4.090909090909091	298
3645	PERSUADE	persuade		3.8181818181818183	9473
3646	PROVERB	proverb		4	10160
3647	TICKLE (SOMEBODY)	tickle		5.4	13236
3648	SERVE (SOMEONE)	serve		4.2	11516
3649	PUNISH	punish		4.454545454545454	10239
365	SPLASH	splash		6.090909090909091	12245
3651	MUSH (FOOD)	mush		5.9	8531
3653	COOKING POT	saucepan		4.1	11218
3659	POLISH (SOMETHING)	polish		4	9756
366	LIMP	limp		4.642857142857143	7616
3664	INHERIT	inherit		2.7	6810
3665	TRAVEL	travel		3.5	13461
3666	WANDER	wander		4.545454545454546	14320
3667	LOST	lost		4.8	7747
367	RIDE	ride		2.9	10939
3670	PLUNDER	plunder		3.5	9709
3673	MOURNING	mourning		5.2	8468
3674	ANTELOPE	antelope		2.7	520
3675	ZEBRA	zebra		4.2	14757
3676	SHREW	shrew		4.2727272727272725	11692
3677	MONGOOSE	mongoose		3.3333333333333335	8375
3679	GROWL	growl		6.3	5793
3681	PARTRIDGE	partridge		2.5454545454545454	9258
3683	CACKLE	cackle		5.3	1715
3684	PECK	peck		5.7	9345
3685	HISS	hiss		6.071428571428571	6166
3687	DESERT	desert		3.3636363636363638	3461
3688	MARSH	marsh		5	7983
3689	BUBBLE	bubble		5.090909090909091	1590
369	OWE	owe		3.9	9110
3695	MOVEMENT	movement		3.6	8480
3697	DIP	dip		5.4	3623
3698	SINGE	singe		5.2	11779
370	BARTER	barter		2.909090909090909	982
3700	LENGTHEN	lengthen		4.363636363636363	7521
3701	HOLLOW	hollow		4.2727272727272725	6197
3702	SLIPPERY	slippery		5	11909
3703	STICKY	sticky		5.5	12470
3704	ODOR (SMELL)	odor		3.769230769230769	8890
3707	BEIGE	beige		2.7	1096
3709	BRILLIANT	brilliant		4.7	1537
3712	RAINCOAT	raincoat		4.333333333333333	10393
3716	OVARY	ovary		3.3	9061
3717	BADGER	badger		4.4	893
3719	MARMOT	groundhog		4.1	5782
372	POINTED	pointed		4.2727272727272725	9736
3721	FINCH	finch		3.1	4931
3722	FLAMINGO	flamingo		2.8333333333333335	4990
3723	NIGHTINGALE	nightingale		4.166666666666667	8704
3724	STORK	stork		4.090909090909091	12524
3725	AVOCADO	avocado		2.3	835
3726	BROCCOLI	broccoli		3.4615384615384617	1551
3727	CELERY	celery		3.6	1928
3729	LETTUCE	lettuce		2.5454545454545454	7539
3730	APRICOT	apricot		4	606
3732	POMEGRANATE	pomegranate		3.4545454545454546	9773
3733	FERRY	ferry		3.5	4860
3734	CHIMPANZEE	chimp		3.909090909090909	2087
374	ONE TIME	once		3.5	8929
3740	WHIRLWIND	whirlwind		6	14489
3743	BRASS	brass		3.8181818181818183	1482
3744	INTERPRETER	interpreter		2.5384615384615383	6979
3746	VASE	vase		4.2	14111
3747	SHAPE	shape		1.4166666666666667	11581
375	SNIFF	sniff		6.3	11993
3750	KHAKI	khaki		2.8	7279
3752	LILAC	lilac		3.6	7597
3754	TRANSPARENT	transparent		2.9	13448
3756	FLORAL	floral		4.4	5063
3757	MUGGY	muggy		6.1	8500
3758	WINDY	windy		5.5	14559
3759	FOGGY	foggy		5.666666666666667	5106
376	FRAGRANT	fragrant		3.909090909090909	5234
3760	THUNDERY	thunderbolt		5.2	13218
3761	EMOTIONAL	emotional		3.7	4261
3762	SAFE	safe		3.75	11128
377	LOUD	loud		5.7	7753
3777	CATFISH	catfish		2.6666666666666665	1899
378	PINCH	pinch		5.1	9582
3780	PET	pet		3.1	9494
379	BLUNT	dull		5.545454545454546	4064
3797	OSTRICH	ostrich		3.5	9022
3798	STINGER	stinger		5.083333333333333	12486
38	SPREAD OUT	spread		4.636363636363637	12292
3800	IVORY	ivory		3.8	7121
3801	DATE (FRUIT)	date		3.3076923076923075	3186
3802	FERN	fern		3.2	4856
3803	RASPBERRY	raspberry		3.909090909090909	10439
3804	GRAPEFRUIT OR POMELO	grapefruit		3	5698
3807	EYEBALL	eyeball		3.090909090909091	4674
3808	JUNGLE	jungle		4.333333333333333	7230
3809	SCREAM (PRODUCE A CRY)	scream		4.7	11335
381	BLAME	blame		3.4	1236
3812	COWARDLY	cowardly		3.9166666666666665	2883
3814	HANDSOME	handsome		4.4	5925
3815	ALMOND	almond		3.0833333333333335	372
382	GOVERN	govern		3.5	5657
3821	BROOK	brook		3.5	1567
383	MASTER	master		3.9	8009
3837	ASTRINGENT	astringent		3.9	751
3840	CRANBERRY	cranberry		2.8181818181818183	2905
3841	WINDMILL	windmill		4.333333333333333	14556
3843	BUT	but		3.4	1685
3844	CONTEMPT	contempt		2.4545454545454546	2692
3845	DISAPPOINTMENT	disappointment		3.4	3658
3846	EXCITEMENT	excitement		4.4	4541
3848	SURPRISE (FEELING)	surprise		5.1	12784
3849	TRIUMPH	triumph		4.6	13523
385	RESPECT (SOMEBODY)	respect		3.090909090909091	10819
3855	ITCH (CAUSE ITCHING OR FEEL ITCHY)	itch		4.2	7115
3857	EGGSHELL	eggshell		5.090909090909091	4177
3858	CONFUSED	bewildered		4.818181818181818	1145
3859	MIDWIFE	midwife		2.9	8187
3861	FAIL	fail		3.125	4710
3866	ABORTION	abortion		4.461538461538462	29
3867	ALCOHOLIC (PERSON)	alcoholic		3.5	327
3869	ANXIOUS	anxious		4.454545454545454	540
387	SLING	sling		5.3	11904
3870	RUSTY	rusty		5.6	11113
3871	MURDERER	assassin		2.909090909090909	716
3872	BLOND	blond		3.8	1290
3873	CHOCOLATE	chocolate		2.4545454545454546	2106
3874	KNOWLEDGE	knowledge		2.6363636363636362	7343
3875	CRIMINAL	criminal		3.5	2968
3876	DENTIST	dentist		2.9	3407
3877	DEPRESSION	depression		4.363636363636363	3441
3878	DIAMOND	diamond		5	3566
3879	IMAGINE	imagine		3.9166666666666665	6459
3881	PISTOL	pistol		3.3333333333333335	9606
3882	ROSE	rose		4.4	11041
3883	NOISY	noisy		4.916666666666667	8733
3885	IMPATIENT	impatient		4.3	6499
3886	TARANTULA	tarantula		4.4	12968
3888	SKUNK	skunk		4.2	11855
3892	ACQUIRE (SOMETHING)	acquire		3.6	131
3893	AFFORD	afford		3.1666666666666665	255
3894	ATTACH	attach		3.6	772
3895	DETECT	detect		3.272727272727273	3504
3896	ROAR	roar		6.2727272727272725	10993
3897	NATURE	nature		3.8	8608
39	KEEN	keen		3.9	7259
390	PUNISHMENT	punishment		3.5	10241
3902	TRUST (SOMEBODY)	trust		4.818181818181818	13556
3903	SYMPATHIZE	sympathize		3.2	12879
3904	ENCOUNTER (MEET)	encounter		2.8181818181818183	4294
391	BLESS	bless		3.8	1265
3914	TURQUOISE	turquoise		3	13608
3915	PRIDE	pride		4.866666666666666	10007
3916	PLEASURE	pleasure		4.181818181818182	9686
3917	DEVIL	devil		3.3	3540
392	MAGIC	magic		3.6	7842
3929	BRAZILIAN CEDAR	cedar		2.6	1923
394	SHAMAN (FOLK HEALER)	shaman		2.6666666666666665	11572
3947	HONEYCOMB	honeycomb		4.454545454545454	6222
3948	SHOTGUN	shotgun		4.090909090909091	11674
395	PILL	pill		3.7	9572
3951	PANDA	panda		3.6	9174
3952	REFRIGERATOR	refrigerator		2.5454545454545454	10612
3953	CHARITY	charity		2.6	2012
3954	FRIENDSHIP	friendship		3.5	5283
3955	HOSTILITY	hostility		3.4	6281
3956	DISPUTE	dispute		3.272727272727273	3798
3957	SYSTEM	system		2.3	12898
3958	SOCIETY	society		3.5	12043
3959	RELATIONSHIP	relationship		3.4545454545454546	10669
3960	IDENTITY	identity		2.9	6416
3961	TEAM	team		2.7	13000
3962	DISCIPLINE	discipline		2.9	3679
3963	SCENERY	scenery		4.3	11278
3964	SPLENDOR	splendor		3.2	12251
3965	TRAUMA	trauma		4.1	13459
3966	CONCEPT	concept		3	2534
3967	CONTENT	content		3.5	2696
3968	EFFECT	effect		3.076923076923077	4167
3969	RESULT	result		2.3333333333333335	10846
3970	PROCESS	process		3.7	10051
3971	METHOD	method		2.6	8164
3972	EXCITED	excited		4.5	4540
3973	DEPRESSED	depressed		4.5	3439
3974	UNHAPPY	unhappy		4.166666666666667	13848
3975	NERVOUS	nervous		4.1	8664
3976	EXPLODE	explode		5.454545454545454	4615
3977	SHINY	shiny		5.6	11636
3978	COMPANION	companion		4.1	2461
3979	TADPOLE	tadpole		3.5	12920
398	PIERCE	pierce		4.9	9557
3981	GUAVA	guava		3.8	5815
3982	BREEZE	breeze		5	1515
3984	THESE (PLURAL OF THIS)	these		3.1	13145
3985	THOSE (PLURAL OF THAT)	those		2.4	13176
3986	COLLAPSE	collapse		4.6	2367
3987	HOARSE	hoarse		4.4	6177
3988	PLATEAU	plateau		3.3	9658
3990	LAWN	lawn		3.9	7443
3991	TORTILLA	tortilla		3.272727272727273	13357
3992	SARDINE	sardine		4	11198
3993	JINGLE (INSTRUMENT)	jingle		6.1	7177
3994	PIANO (INSTRUMENT)	piano		4.8	9539
