CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_CONCRETENESS_MEAN	FRENCH_CONTEXT_AVAILABILITY_MEAN	FRENCH_VALENCE_MEAN	FRENCH_AROUSAL_MEAN	LINE_IN_SOURCE
1871	CAMEL	chameau	4.8	3.566666666666667	3.466666666666667	2.515151515151515	237
1876	REINDEER	renne	4.433333333333334	3.8620689655172415	3.59375	2.3793103448275863	1259
1877	EAST	est	2	2.3666666666666667	3.3448275862068964	2.606060606060606	486
1884	HARD	dur	2.466666666666667	3.1333333333333333	2.566666666666667	3.0344827586206895	472
1888	PAIR	paire	3.433333333333333	3.066666666666667	3.2758620689655173	2.2758620689655173	1037
189	HAIR (BODY)	poil	4.466666666666667	3.466666666666667	2.586206896551724	3.1379310344827585	1140
1890	BELIEVE	croire	1.5	3.1333333333333333	4.2	2.1724137931034484	391
1898	SPECTACLES	lunettes	4.8	4.4	3.566666666666667	2.4827586206896552	849
1899	MAD	fou	1.72	4.133333333333334	2.1666666666666665	3.4705882352941178	573
1901	SHOVEL	pelle	4.766666666666667	3.966666666666667	3	2.3793103448275863	1070
1903	SWELLING	bosse	3.933333333333333	3.8666666666666667	2.433333333333333	2.9310344827586206	117
1905	EAGLE	aigle	4.833333333333333	3.6	3.9375	2.8620689655172415	6
1906	SOUR	aigre	2.533333333333333	2	2.09375	3.3793103448275863	7
1907	MOLE	taupe	4.68	3.6666666666666665	2.8666666666666667	2.393939393939394	1470
191	NUT	noix	4.84	3.533333333333333	3.933333333333333	2.393939393939394	984
1914	DEBT	dette	2.7333333333333334	2.8333333333333335	1.4333333333333333	4.241379310344827	426
192	CORNER	coin	3.1666666666666665	2.5	2.793103448275862	2.4482758620689653	331
1924	VEIN	veine	4.233333333333333	3.5	3.2	3.0344827586206895	1602
1931	BEESWAX	cire	4.2	3.3666666666666667	3.1333333333333333	2.2758620689655173	299
1936	DEER	cerf	4.766666666666667	3.466666666666667	3.875	2.2758620689655173	227
1937	THERE	là	2.033333333333333	1.4	3.4375	2.2758620689655173	769
1942	NEAR	près	2.04	2.433333333333333	3.3333333333333335	2.393939393939394	1179
1943	CROWN (OF HEAD)	couronne	4.733333333333333	4.2	3.875	2.5172413793103448	363
1944	GOD	dieu	1.4	3.533333333333333	3.1666666666666665	2.823529411764706	431
1948	SAW	scie	4.666666666666667	3	2.8620689655172415	3.3793103448275863	1333
195	MAT	natte	3.966666666666667	2.966666666666667	3.4827586206896552	1.896551724137931	967
1959	RAW	cru	3.033333333333333	2.6666666666666665	2.8275862068965516	2.7241379310344827	397
1961	NECKLACE	collier	4.64	3.8333333333333335	3.7586206896551726	2.5294117647058822	335
1964	ALONE	seul	2.566666666666667	3.1	2.03125	2.5172413793103448	1360
1966	BUNCH	groupe	3.6666666666666665	3.8666666666666667	3.8125	2.6206896551724137	683
197	OTHER	autre	1.92	1.9	3	2.787878787878788	40
1979	CHISEL	ciseau	4.866666666666666	3.6333333333333333	3.2333333333333334	2.8275862068965516	301
1981	WIDOWER	veuf	3.433333333333333	3.3	1.7586206896551724	3.586206896551724	1615
1989	CALF	veau	4.833333333333333	3.466666666666667	3.2666666666666666	1.9310344827586208	1600
1992	MORE	plus	1.8666666666666667	1.7	4.068965517241379	2.8620689655172415	1134
1993	SELF	soi	2.033333333333333	2.5	3.433333333333333	2.103448275862069	1390
2001	PAINTING	peindre	3.433333333333333	3.5	3.8275862068965516	1.8275862068965518	1066
2005	MASK	masque	4.466666666666667	3.533333333333333	2.6333333333333333	2.9655172413793105	881
2009	DOG	chien	4.833333333333333	4.1	3.689655172413793	2.5517241379310347	272
201	FARM	ferme	3.6	3.8333333333333335	3.3333333333333335	2.5172413793103448	519
2012	COLLAR	col	3.966666666666667	3.1666666666666665	3.1875	2.2413793103448274	333
202	STRENGTH	force	2.24	3.066666666666667	3.8333333333333335	3.088235294117647	568
2023	CROWD	foule	3.4482758620689653	3.4	2.6551724137931036	3.896551724137931	579
2043	PEACH	pêche	4.4	3.8	3.75	1.7586206896551724	1064
2052	BUCKET	seau	4.533333333333333	3.3	3.2	2.1379310344827585	1342
2058	STOOL	tabouret	4.833333333333333	3.2666666666666666	3.2758620689655173	2.5172413793103448	1455
210	LIFE	vie	2.566666666666667	3.433333333333333	4.689655172413793	2.689655172413793	1620
212	FIELD	champ	3.933333333333333	3.533333333333333	3.8620689655172415	1.7586206896551724	238
216	MOVIE	film	4.133333333333334	4.5	3.966666666666667	2.3793103448275863	534
2190	TASTE	goût	2.3	3.1333333333333333	4.4375	2.2142857142857144	652
221	FIRE	feu	3.8	3.8	3.2	3.2941176470588234	521
2246	BELL	cloche	4.6	3.566666666666667	3.3	3.0303030303030303	316
2247	CATERPILLAR	chenille	4.84	3.7333333333333334	3.3333333333333335	2.264705882352941	264
2259	FLESH	chair	3.92	2.966666666666667	2.8666666666666667	2.8529411764705883	233
2261	MALE (OF PERSON)	mâle	3.466666666666667	3.1666666666666665	3.28125	2.3793103448275863	866
227	FISH	poisson	4.833333333333333	3.8	4	1.9655172413793103	1147
2290	PUDDLE	flaque	4.08	3.6333333333333333	2.533333333333333	2.5588235294117645	545
2294	WRINKLE	ride	4.333333333333333	3.7	2.0625	2.9310344827586206	1268
2298	VIRGIN	vierge	2.466666666666667	3.2666666666666666	3.6666666666666665	2.2758620689655173	1621
2299	STRAW	paille	4.466666666666667	3.3333333333333335	3.4482758620689653	2.1379310344827585	1034
23	RYE	seigle	3.7333333333333334	2.3333333333333335	3.5625	2.2758620689655173	1346
2316	FREE	libre	1.68	3.6	4.566666666666666	2.0588235294117645	805
232	FLEA	puce	4.233333333333333	3.033333333333333	1.8620689655172413	3.793103448275862	1201
2334	MELT	fondre	2.8	3.566666666666667	2.933333333333333	2.4705882352941178	565
2348	CRAB	crabe	4.76	4.166666666666667	3.3666666666666667	2.7941176470588234	369
2366	ONION	oignon	4.8	3.8333333333333335	3.59375	2.7241379310344827	1012
2368	GARLIC	ail	4.766666666666667	3.3666666666666667	3.34375	2.7586206896551726	9
2374	DREAM	rêve	2.2	4.066666666666666	4.586206896551724	1.4827586206896552	1261
2386	TURKEY	dinde	4.733333333333333	3.533333333333333	2.9310344827586206	2.5172413793103448	433
239	FLOWER	fleur	4.533333333333333	3.9	4.517241379310345	1.5517241379310345	550
2397	LOBSTER	homard	4.8	3.2	3.566666666666667	2.6551724137931036	713
2403	TOY	jouet	4.24	4.066666666666666	4.133333333333334	2.606060606060606	753
2408	CAKE	gâteau	4.76	4.366666666666666	4.233333333333333	2.1515151515151514	615
2409	BROWN	brun	3.3333333333333335	3.5	3.4	2.206896551724138	165
241	TREE STUMP	souche	3.9166666666666665	3.066666666666667	2.966666666666667	2.323529411764706	1408
243	FRESH	frais	2.7666666666666666	3.033333333333333	3.8333333333333335	1.7586206896551724	585
244	LEFT	gauche	2.68	2.8333333333333335	3.033333333333333	2.5588235294117645	616
2440	PINEAPPLE	ananas	4.866666666666666	3.8	4.09375	2.0689655172413794	19
245	BROOM	balai	4.92	4	2.3666666666666667	2.787878787878788	55
2454	SIXTEEN	seize	2.9	1.7333333333333334	3.2413793103448274	2.6206896551724137	1348
2466	WEIGHT	poids	3.16	3.433333333333333	2.566666666666667	3.0588235294117645	1138
2467	GAME	jeu	3.5	4.266666666666667	4.066666666666666	2.7241379310344827	742
2468	BAG	sac	4.6	4.366666666666666	3.2666666666666666	2.696969696969697	1309
2469	AGAINST	contre	1.9666666666666666	2.4	2.033333333333333	3	343
2475	MALE GOAT	bouc	4.533333333333333	3.033333333333333	2.6206896551724137	3.0344827586206895	119
250	LIGHT (COLOR)	clair	2.28	2.933333333333333	4.233333333333333	2.121212121212121	304
2506	LOOSE	lâche	2.5	2.2666666666666666	1.6551724137931034	3.6551724137931036	772
2524	JOY	joie	2	3.7333333333333334	4.833333333333333	2.8275862068965516	746
2531	BROAD	vaste	1.8275862068965518	2.6	3.9	2.7241379310344827	1599
2539	PIT (POTHOLE)	fosse	3.8666666666666667	2.466666666666667	1.896551724137931	3.5517241379310347	572
2540	LIME (MATERIAL)	chaux	3.2666666666666666	2.3666666666666667	2.7666666666666666	2.310344827586207	259
2548	BARREL	tonneau	4.8	3.6666666666666665	3.1666666666666665	2.5294117647058822	1521
2554	PRINCE (RULER)	prince	3.8	3.933333333333333	3.7241379310344827	2.5172413793103448	1186
2575	DO OR MAKE	faire	2.3333333333333335	2.9	3.466666666666667	2.7586206896551726	499
2578	PENCIL	crayon	4.866666666666666	4.4	3.433333333333333	2.3448275862068964	378
258	CALM	calme	2	3.8666666666666667	4.4	1.206896551724138	190
2580	HELICOPTER	hélicoptère	5	3.7333333333333334	3.3666666666666667	3.088235294117647	706
2581	OCTOPUS	pieuvre	4.733333333333333	3.6333333333333333	2.75	3.1724137931034484	1094
2584	BENCH	banc	4.84	3.7666666666666666	3.4	2.1515151515151514	61
2588	GLOBE	globe	3.9	3.310344827586207	3.5517241379310347	2.2413793103448274	639
2591	RHINOCEROS	rhinocéros	4.733333333333333	3.3	3.34375	3.0689655172413794	1263
2597	HARP	harpe	4.733333333333333	3.1666666666666665	4.1	1.5862068965517242	701
2603	ACCORDION	accordéon	4.84	3.3333333333333335	3.2333333333333334	2.5757575757575757	2
2605	ASPARAGUS	asperge	4.96	3.2666666666666666	3.4	2.3636363636363638	35
2617	BULB	bulbe	4.266666666666667	2.4	3.3793103448275863	2.2758620689655173	173
2619	CARD	carte	4.666666666666667	3.8666666666666667	3.7666666666666666	1.9655172413793103	205
2623	FLAG	drapeau	4.8	3.7333333333333334	3.3666666666666667	2.6176470588235294	460
2624	FRAME	cadre	4	3.2	3.4482758620689653	2.5172413793103448	185
2626	NERVE	nerf	3.566666666666667	3.1	2.7	3.3448275862068964	970
2627	ORANGE (FRUIT)	orange	4.5	3.7666666666666666	3.96875	2.2413793103448274	1021
2630	WHIP	fouet	4.68	3.8	1.8666666666666667	3.757575757575758	575
2631	WIRE	câble	4.266666666666667	2.7666666666666666	3.2758620689655173	2.896551724137931	181
2657	LADLE	louche	4	3.2666666666666666	2.533333333333333	2.757575757575758	837
267	NIT	lente	2.5	2.966666666666667	2.28125	2	794
2685	CARP (FISH)	carpe	4.76	3.2758620689655173	3.066666666666667	2.303030303030303	204
269	COOKED	cuit	2.28	3.933333333333333	3.1333333333333333	2.7941176470588234	406
27	AIR	air	1.9333333333333333	3.1666666666666665	4.03125	1.8275862068965518	11
273	DOUGH	pâte	4.666666666666667	4.033333333333333	3.8	2.1379310344827585	1057
2765	CHERRY	cerise	4.96	3.966666666666667	4.2	2.1176470588235294	229
2766	WATERMELON	pastèque	4.966666666666667	3.8333333333333335	4.09375	2.0344827586206895	1055
2770	JACKET	veste	4.766666666666667	3.5517241379310347	3.413793103448276	2.4827586206896552	1614
279	THATCH	chaume	3.2333333333333334	1.7	3.28125	2.103448275862069	255
2830	OYSTERS	huître	4.88	3.433333333333333	3	2.7058823529411766	725
2831	PENGUIN	pingouin	4.92	3.9	3.533333333333333	2.0588235294117645	1102
2837	SWAN	cygne	4.8	3.5	3.7	1.911764705882353	412
2851	AUGUST	août	3.2	4.066666666666666	4.59375	2.0689655172413794	24
287	CONE	plot	4.28	2.7666666666666666	2.966666666666667	2.5588235294117645	1131
2879	SOUND (OF INSTRUMENT OR VOICE)	son	2.533333333333333	2.8333333333333335	3.6206896551724137	2.2758620689655173	1401
289	MOLD	moule	4.666666666666667	3.7333333333333334	3.1666666666666665	2.103448275862069	947
2937	FAIRY TALE	conte	3.3	3.2666666666666666	3.896551724137931	1.896551724137931	342
2948	GAP (DISTANCE)	brèche	3.1333333333333333	2.2413793103448274	2.3666666666666667	2.793103448275862	146
2982	GIFT	don	2.7	3.3333333333333335	4.620689655172414	2	444
2984	HEAP	tas	3.533333333333333	2.966666666666667	2.433333333333333	2.310344827586207	1468
2991	SKI	ski	4.166666666666667	4.466666666666667	4.1875	2.4827586206896552	1379
2992	TIP (OF OBJECT)	pointe	3.4	3.2666666666666666	2.7666666666666666	3.264705882352941	1143
301	CHIEFTAIN	chef	3.2333333333333334	3.8666666666666667	3.15625	3.1379310344827585	260
302	CLAN	clan	2.72	3.033333333333333	2.9	2.9705882352941178	305
3064	RUST	rouille	3.9	3.1333333333333333	2.1666666666666665	2.8275862068965516	1292
3065	SADDLE	selle	4.466666666666667	2.8	3.310344827586207	2.9310344827586206	1351
307	HAWK	cerf-volant	4.833333333333333	3.966666666666667	3.966666666666667	2.0689655172413794	228
3083	BALLOON	ballon	4.733333333333333	3.6666666666666665	3.8275862068965516	2.4827586206896552	58
3085	CARROT	carotte	4.866666666666666	3.6333333333333333	4.03125	1.9310344827586208	203
3088	ENVELOPE	enveloppe	4.72	3.9	3.3333333333333335	2.5588235294117645	483
3089	GIRAFFE	girafe	4.766666666666667	3.566666666666667	3.7241379310344827	2	630
3090	GUITAR	guitare	4.92	4	3.9	2.3823529411764706	690
3091	LEMON	citron	4.733333333333333	3.5	3.586206896551724	2.6206896551724137	303
3094	PAINTBRUSH	pinceau	4.6	3.6333333333333333	3.586206896551724	1.7586206896551724	1101
3099	SOFA	canapé	4.766666666666667	3.933333333333333	3.96875	1.5862068965517242	194
31	PAN	poêle	4.586206896551724	3.533333333333333	3.6551724137931036	2.6206896551724137	1137
3101	SWING	balançoire	4.766666666666667	3.8666666666666667	3.9310344827586206	1.9310344827586208	56
3105	UMBRELLA	parapluie	4.9	4.2	3.033333333333333	2.4482758620689653	1050
3107	WHISTLE (INSTRUMENT)	sifflet	4.7	3.566666666666667	2.8333333333333335	3.2758620689655173	1370
3128	SHOWER (ACTION)	douche	4.533333333333333	4.533333333333333	4.1	1.793103448275862	452
3137	OAR	rame	4	2.9	3.1666666666666665	2.3793103448275863	1239
3138	STRAWBERRY	fraise	4.733333333333333	3.6	4.482758620689655	1.6896551724137931	586
3140	VEST	gilet	4.866666666666666	3.433333333333333	3.5	2	629
3144	GORILLA	gorille	4.766666666666667	3.466666666666667	3.103448275862069	3.310344827586207	647
3171	RINGWORM	teigne	2.5	1.7666666666666666	1.53125	3.310344827586207	1474
3202	CANNON	canon	4.033333333333333	3.466666666666667	2.21875	3.6206896551724137	198
3213	HIRE OR RENT	louer	2.7333333333333334	3.2333333333333334	3.3793103448275863	2.6551724137931036	839
322	FIG	figue	4.76	3.3333333333333335	3.5	2.3529411764705883	530
323	FAT (ORGANIC SUBSTANCE)	graisse	3.4	2.7666666666666666	1.7586206896551724	3.4827586206896552	658
325	FELT	feutre	4.633333333333334	3.433333333333333	3.40625	1.8620689655172413	523
3283	CAGE	cage	4.233333333333333	3.066666666666667	2.1724137931034484	3.3448275862068964	186
3314	LYNX	lynx	4.44	3.3333333333333335	3.6333333333333333	2.5588235294117645	854
3349	WRISTWATCH	montre	4.7	4.1	3.53125	2.7241379310344827	933
336	PADLOCK	cadenas	4.833333333333333	3.7	2.75	2.7241379310344827	184
3405	RULER	règle	3.433333333333333	3.1666666666666665	2.9310344827586206	2.9655172413793105	1252
3416	EVERY (EACH)	chaque	1.7	1.8333333333333333	3.2666666666666666	2.0689655172413794	244
342	HAY	foin	4.6	3.6666666666666665	3.2666666666666666	2.103448275862069	560
3425	JOKE	blague	2.433333333333333	3.7	4.133333333333334	2.5172413793103448	94
343	VINE	liane	4.633333333333334	3.6	3.1333333333333333	2.4482758620689653	803
345	SAP	sève	4	2.9	3.71875	2.0344827586206895	1361
3460	BEACH	plage	4.466666666666667	4.466666666666667	4.633333333333334	1.8620689655172413	1111
3467	HELP (ASSISTANCE)	aide	2.16	3.4	4.033333333333333	2.090909090909091	5
3472	DANCE (MOVEMENT)	danse	3.533333333333333	4.333333333333333	4.233333333333333	2.7586206896551726	417
3543	SAW (SOMETHING)	scier	3.64	3.3	2.8	3.2058823529411766	1335
356	SHEARS	ciseaux	4.92	3.933333333333333	2.8666666666666667	3.0294117647058822	302
357	HANG UP	pendre	3.3333333333333335	3.1666666666666665	2.0689655172413794	3.8275862068965516	1071
3624	LEPROSY	lèpre	3.2666666666666666	2.8333333333333335	1.1379310344827587	4.206896551724138	796
3653	COOKING POT	marmite	4.866666666666666	3.7333333333333334	3.8	2.5172413793103448	877
3657	GRANARY	grange	4.666666666666667	3.433333333333333	3.533333333333333	2.1379310344827585	661
3673	MOURNING	deuil	2.533333333333333	4.133333333333334	1.2413793103448276	4.310344827586207	427
3675	ZEBRA	zèbre	4.96	3.8	3.6666666666666665	2.090909090909091	1654
3689	BUBBLE	bulle	4.066666666666666	4.033333333333333	3.6	1.6551724137931034	174
3695	MOVEMENT	geste	2.966666666666667	2.9	3.4375	2.1724137931034484	627
3711	TIE (NOUN)	cravate	4.766666666666667	4.033333333333333	3.1333333333333333	2.6551724137931036	377
3729	LETTUCE	laitue	4.633333333333334	3.8	3.6666666666666665	1.6896551724137931	777
3745	CRANE (DEVICE)	grue	4.466666666666667	3.1666666666666665	3.21875	2.5517241379310347	684
3746	VASE	vase	4.566666666666666	2.966666666666667	3.4827586206896552	2.103448275862069	1597
3747	SHAPE	forme	2.7	2.7333333333333334	3.9375	2.2413793103448274	570
3748	DROP (OF A LIQUID)	goutte	3.92	3.7333333333333334	3.2333333333333334	2.264705882352941	653
3762	SAFE	prise	3.466666666666667	2.8	3	3	1188
3797	OSTRICH	autruche	4.833333333333333	3.3666666666666667	3.1666666666666665	2.689655172413793	41
3801	DATE (FRUIT)	datte	4.8	2.933333333333333	3.5	2.323529411764706	419
3808	JUNGLE	jungle	4.2	3.933333333333333	3.3666666666666667	3.310344827586207	760
381	BLAME	blâme	2.6	2.6	1.5	3.735294117647059	95
383	MASTER	maître	3.2	4	3.2	3.0606060606060606	864
3880	FIGHT (COMBAT)	lutte	2.72	3.2333333333333334	2.9	3.588235294117647	851
3882	ROSE	rose	4.166666666666667	3.7666666666666666	4.0625	1.5862068965517242	1286
3888	SKUNK	putois	4.7	2.8	1.9666666666666666	3.1379310344827585	1211
3917	DEVIL	diable	2.3333333333333335	3.8333333333333335	1.5625	3.9310344827586206	429
3994	PIANO (INSTRUMENT)	piano	4.8	4.133333333333334	3.875	1.793103448275862	1086
3997	ARTICHOKE	artichaut	4.866666666666666	3.2666666666666666	3.625	2.0689655172413794	33
4	COURTYARD	cour	3.7	2.6333333333333333	3.21875	2.206896551724138	360
4003	PLIERS	pince	4.16	3.466666666666667	2.6333333333333333	3.0294117647058822	1099
4005	SUITCASE	valise	4.733333333333333	4.4	3.90625	2.310344827586207	1593
4007	WALRUS	morse	4.24	2.6666666666666665	3.1333333333333333	2.676470588235294	936
4008	SANDWICH	sandwich	4.866666666666666	4.4	3.5	2	1318
4010	TOASTER	grille-pain	4.866666666666666	3.7333333333333334	3.65625	2.1379310344827585	677
4011	TRUCK	camion	4.733333333333333	3.466666666666667	3.103448275862069	3.206896551724138	192
4018	BLOUSE	chemisier	4.733333333333333	3.7333333333333334	3.6333333333333333	2.2413793103448274	262
4020	CLOWN	clown	4.633333333333334	3.966666666666667	4.137931034482759	3.3793103448275863	323
4023	VIOLIN	violon	4.76	3.6333333333333333	3.966666666666667	1.8529411764705883	1630
4026	SAILBOAT	voilier	4.666666666666667	3.6666666666666665	4.09375	1.9655172413793103	1640
4028	ASHTRAY	cendrier	4.84	3.6666666666666665	2.066666666666667	3	222
4029	BABY CARRIAGE	landau	4.666666666666667	3.7333333333333334	4	2.103448275862069	781
4036	GARBAGE CAN	poubelle	4.92	3.6666666666666665	2.466666666666667	3	1165
430	TWIST	tordre	3.32	2.6333333333333333	2.3666666666666667	3.3823529411764706	1524
438	CHIGGOE (JIGGER FLEA)	chique	2.7	1.9333333333333333	2.5517241379310347	2.9655172413793105	277
471	UPPER LEG (THIGH)	cuisse	4.8	3.5	3.4	2.7241379310344827	405
474	DRESS	robe	4.8	4.233333333333333	4.1	2.1724137931034484	1277
476	CUP	tasse	4.72	4.033333333333333	3.2758620689655173	2.176470588235294	1469
477	LATE	tard	1.8	2.966666666666667	2.7666666666666666	2.8275862068965516	1466
478	LIP	lèvre	4.766666666666667	4.133333333333334	3.8666666666666667	2.5517241379310347	801
479	GROW	croître	2.4166666666666665	2.1333333333333333	3.8	2.6470588235294117	392
482	NOBLE	noble	2.2666666666666666	2.7	3.3448275862068964	2.7241379310344827	980
489	KIDNEY	rein	4.1	3.2666666666666666	3.28125	2.5172413793103448	1254
493	FIVE	cinq	3.3666666666666667	2.533333333333333	3.34375	2.2758620689655173	297
502	NAIL (TOOL)	clou	4.866666666666666	3.433333333333333	2.6666666666666665	2.8275862068965516	322
503	FROG	grenouille	4.733333333333333	3.533333333333333	3.5172413793103448	2.4827586206896552	671
519	SPOT	tache	3.72	3.3666666666666667	2.2	3	1457
522	WOLF	loup	4.766666666666667	4.068965517241379	3.033333333333333	3.1724137931034484	840
539	NEST	nid	4.166666666666667	3.466666666666667	4.068965517241379	1.793103448275862	977
585	BOOT	botte	4.84	3.7	3.3333333333333335	2.515151515151515	118
587	ANT	fourmi	4.8	4.3	3.433333333333333	2.586206896551724	584
590	NAKED	nu	3.066666666666667	3.7	3.28125	2.2413793103448274	998
593	POTATO	pomme de terre	4.8	3.533333333333333	3.7241379310344827	2.2758620689655173	1152
594	PIECE	pièce	3.966666666666667	3.8	3.5625	2.1724137931034484	1089
595	GROUNDNUT (PEANUT)	cacahouète	4.933333333333334	3.7333333333333334	3.46875	2.0689655172413794	182
596	POSTAGE STAMP	timbre	4.666666666666667	3.933333333333333	3.3666666666666667	2.310344827586207	1504
603	COAT	manteau	4.766666666666667	3.4	3.7586206896551726	2.1379310344827585	872
604	GLASS	verre	4.733333333333333	4.033333333333333	3.65625	2.4482758620689653	1610
606	GRASS	herbe	4.5	4	3.9375	1.8275862068965518	707
607	GRASSHOPPER	sauterelle	4.88	3.6333333333333333	3.1333333333333333	2.484848484848485	1326
609	HAIL	grêle	4.033333333333333	3.466666666666667	1.78125	3.3448275862068964	670
615	HORSE	cheval	4.9	4.166666666666667	3.5	2.4482758620689653	267
617	ICE	glace	4.4	4.2	3.78125	1.9655172413793103	633
621	IRON	fer	3.8333333333333335	2.7	3.0689655172413794	2.8620689655172415	517
622	ISLAND	île	4.033333333333333	4.166666666666667	4.379310344827586	1.5172413793103448	731
624	LAKE	lac	4.44	4.033333333333333	3.9	1.7058823529411764	771
625	LAMP	lampe	4.766666666666667	3.9	3.7333333333333334	1.9310344827586208	779
627	LEAD (CHEMICAL ELEMENT)	plomb	3.88	3.066666666666667	2.5	2.911764705882353	1130
628	LEAF	feuille	4.517241379310345	3.533333333333333	3.4827586206896552	1.8620689655172413	522
629	LEATHER	cuir	4.44	3.6666666666666665	3.3	2.5454545454545454	403
633	MARKET	marche	3.7666666666666666	3.4	3.6666666666666665	2.2758620689655173	874
634	MEAT	viande	4.333333333333333	3.466666666666667	3.5517241379310347	2.7241379310344827	1617
635	MILK	lait	4.766666666666667	4.233333333333333	3.933333333333333	1.6206896551724137	776
637	MOSS	mousse	3.933333333333333	3.2333333333333334	3.6551724137931036	1.7241379310344827	949
638	MOTORCYCLE	moto	4.8	4	3.2666666666666666	2.878787878787879	939
639	MOUNTAIN	montagne	4.2	4.166666666666667	4.379310344827586	1.8275862068965518	932
640	MUD	boue	4.2	3.3333333333333335	2.103448275862069	2.689655172413793	122
641	MUSHROOM	champignon	4.52	4.033333333333333	3.2333333333333334	2.2941176470588234	239
644	OAK	chêne	4.88	3.6333333333333333	3.7	1.7647058823529411	263
646	ASH	cendre	4.32	3.6333333333333333	2.066666666666667	2.9411764705882355	221
651	SEAL	phoque	4.88	3.466666666666667	3.566666666666667	2.088235294117647	1084
653	PLANT (VEGETATION)	plante	4.44	3.7666666666666666	3.7	1.9393939393939394	1123
657	PRICE	prix	2.8333333333333335	3.6333333333333333	2.8666666666666667	3.5517241379310347	1191
658	RAIN (PRECIPITATION)	pluie	3.8333333333333335	4.033333333333333	2.4827586206896552	2.586206896551724	1132
662	BATTERY	pile	4.166666666666667	2.9	3.3448275862068964	2.793103448275862	1097
665	BEE	abeille	4.9	4	3.8333333333333335	3.1379310344827585	1
666	RIVER	fleuve	3.92	3.8333333333333335	3.7666666666666666	2	551
667	ROAD	route	4.166666666666667	3.933333333333333	3.7241379310344827	2.689655172413793	1294
67	EMBERS	braise	3.8333333333333335	3.533333333333333	3.2758620689655173	3.103448275862069	140
671	SAND	sable	4.633333333333334	4.366666666666666	3.8333333333333335	1.7241379310344827	1307
674	MOUTH	bouche	4.766666666666667	4.033333333333333	3.625	2.206896551724138	120
677	AXE	hache	4.733333333333333	3.566666666666667	2.4	3.7586206896551726	692
678	BEARD	barbe	4.5	3.6666666666666665	2.8620689655172415	2.586206896551724	65
687	NOTHING	rien	1.4666666666666666	2.2	2.033333333333333	2.103448275862069	1269
689	BETWEEN	entre	2.033333333333333	2.1	3.15625	2.1724137931034484	482
69	SOBER	sobre	2.5	3.466666666666667	3.75	1.896551724137931	1387
690	BOTTOM	bas	2.6333333333333333	2.7666666666666666	2.34375	2.0344827586206895	69
698	WISE	sage	1.8	3.033333333333333	4.241379310344827	1.5517241379310345	1312
699	SAD	triste	2	4	1.4666666666666666		1561
701	SLOW	lent	2.433333333333333	2.8333333333333335	2.2758620689655173	2.413793103448276	793
704	CLEAN	propre	2.36	2.966666666666667	4.233333333333333	2.3333333333333335	1196
706	DARK	sombre	2.466666666666667	2.933333333333333	2.1666666666666665	3.3793103448275863	1399
710	WHEEL	roue	4.72	3.9	3.433333333333333	2.6470588235294117	1288
712	RICH	riche	2.2666666666666666	3.7	4.1	3.0344827586206895	1267
714	SEED	graine	4.36	3.5	3.9	2.3529411764705883	657
72	CLAW	griffe	4.333333333333333	3.2333333333333334	2.21875	3.586206896551724	674
720	GOOD LUCK	chance	1.7666666666666666	3.3666666666666667	4.59375	2.2413793103448274	240
723	PLACE (POSITION)	lieu	2.793103448275862	2.9	3.413793103448276	2.4827586206896552	810
724	READ	lire	3.3333333333333335	3.7	4.25	1.4482758620689655	820
729	DAWN	aube	2.7333333333333334	3.033333333333333	3.8275862068965516	1.6551724137931034	39
73	BEAK	bec	4.2	3.2	3.0625	2.7586206896551726	77
730	SNAKE	serpent	4.96	3.933333333333333	2.2333333333333334	3.6176470588235294	1355
732	YOUR (SINGULAR)	votre	1.7333333333333334	1.4666666666666666	3.0689655172413794	2.6551724137931036	1648
735	OWL	hibou	4.9	3.3666666666666667	3.3	2.1724137931034484	710
738	THING	chose	2.3	2.8	2.6333333333333333	2.2413793103448274	283
74	PUPPY	chiot	4.84	3.6	3.7666666666666666	2.1818181818181817	275
743	END (OF TIME)	fin	1.84	3.7	2.7666666666666666	2.757575757575758	537
744	EGG	oeuf	4.84	4.266666666666667	3.566666666666667	2.393939393939394	1007
747	BICYCLE	vélo	4.9	4.266666666666667	3.933333333333333	2.4482758620689653	1603
755	DENY	nier	2.44	2.6551724137931036	2.2666666666666666	3.5	979
757	BUTTON	bouton	4.44	3.8620689655172415	2.433333333333333	3.0303030303030303	135
760	KNOT	noeud	4.066666666666666	3.3448275862068964	3.0344827586206895	2.5172413793103448	982
763	SKIN	peau	4.2	3.3	3.75	2.103448275862069	1063
769	ROOF	toit	4.6	3.9	3.75	2.2413793103448274	1512
771	HAT	chapeau	4.7	3.533333333333333	3.6551724137931036	2.2758620689655173	243
772	BELT	ceinture	4.84	3.8	3.066666666666667	2.757575757575758	217
774	CABBAGE	chou	4.7	3.1666666666666665	3.875	1.8275862068965518	284
775	TRUMPET	trompette	4.866666666666666	3.8666666666666667	3.84375	2.5172413793103448	1564
777	FLUTE	flûte	4.7	3.6666666666666665	3.65625	2.310344827586207	556
780	OUR	notre	1.6	1.9666666666666666	3.6	1.9310344827586208	992
781	FEAR (FRIGHT)	peur	1.96	3.7666666666666666	1.9	4.294117647058823	1081
782	DEFEAT	vaincre	2.6	2.6666666666666665	4.137931034482759	3.4482758620689653	1592
