CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	NODE	DEGREE	WEIGHTED_DEGREE	EDGES	LINE_IN_SOURCE
489	KIDNEY	KIDNEY	11313	34	99	A;N;A;T;O;M;Y;:;1;;;A;R;T;I;F;I;C;I;A;L;:;1;;;B;E;A;N;:;5;;;B;O;D;Y;:;1;;;B;O;T;T;O;M;:;1;;;C;E;L;L;S;:;1;;;D;I;S;E;A;S;E;:;3;;;E;X;C;R;E;T;E;:;1;;;F;O;O;D;:;1;;;G;R;A;F;T;:;2;;;G;U;T;S;:;1;;;H;E;A;R;T;:;2;;;K;N;E;E;:;1;;;L;I;V;E;R;:;9;;;L;U;N;G;:;1;;;M;A;C;H;I;N;E;:;2;3;;;O;R;G;A;N;:;2;;;P;A;I;N;:;1;;;P;I;E;:;1;;;P;L;A;N;T;:;1;;;P;U;N;C;H;:;1;;;R;E;I;N;:;1;;;R;E;N;A;L;:;1;;;S;H;A;P;E;D;:;1;;;S;H;E;E;P;:;1;;;S;O;U;P;:;2;;;S;T;E;A;K;:;1;1;;;S;T;O;N;E;:;5;;;S;T;O;N;E;S;:;1;;;T;R;A;N;S;P;A;R;E;N;T;:;1;;;T;R;A;N;S;P;L;A;N;T;:;6;;;T;R;O;U;B;L;E;:;3;;;U;R;E;T;E;R;:;3;;;U;R;I;N;E;:;3	1463
49	REFUSE	REFUSE	16778	44	99	A;C;C;E;N;T;:;1;;;A;C;C;E;P;T;:;9;;;A;D;M;I;S;S;I;O;N;:;1;;;A;L;L;O;W;:;1;;;A;N;S;W;E;R;:;1;;;B;I;N;:;6;;;C;O;L;L;E;C;T;I;O;N;:;1;;;C;O;L;L;E;C;T;O;R;:;2;;;D;E;C;L;I;N;E;:;1;;;D;E;N;Y;:;6;;;D;I;R;T;:;3;;;D;O;N;&;#;3;9;;;T;:;2;;;D;O;U;B;T;:;1;;;D;U;M;P;:;1;;;D;U;S;T;-;B;I;N;:;3;;;D;U;S;T;-;C;A;R;T;:;1;;;D;U;S;T;B;I;N;S;:;1;;;E;A;T;:;1;;;E;M;B;A;R;R;A;S;S;M;E;N;T;:;1;;;G;A;R;B;A;G;E;:;1;;;G;E;T; ;K;N;O;T;T;E;D;:;1;;;G;I;V;E;:;3;;;H;A;V;E;:;1;;;H;E;L;P;:;1;;;I;T;:;4;;;L;O;S;E;:;1;;;M;E;S;S;:;1;;;N;E;V;E;R;:;1;;;N;O;:;8;;;N;O;T;:;1;;;O;B;E;Y;:;1;;;O;B;J;E;C;T;:;2;;;O;F;F;E;R;:;1;;;P;E;R;M;I;S;S;I;O;N;:;1;;;P;I;T;:;1;;;R;E;F;U;N;D;:;1;;;R;E;J;E;C;T;:;5;;;R;E;P;U;D;I;A;T;E;:;1;;;R;U;B;B;I;S;H;:;1;0;;;S;T;O;P;:;2;;;S;T;U;B;B;O;R;N;:;1;;;T;I;P;:;2;;;T;O;:;4;;;W;H;Y;:;1	7533
492	THREE	3	124	0	0		2669
493	FIVE	5	151	0	0		5669
497	SCAR	SCAR	17702	38	94	A;C;C;I;D;E;N;T;:;2;;;A;P;P;E;N;D;I;C;I;T;I;S;:;1;;;B;L;O;O;D;:;3;;;C;A;R;:;1;;;C;H;E;E;K;:;3;;;C;L;I;F;F;:;1;;;C;U;T;:;9;;;D;I;S;F;I;G;U;R;E;:;1;;;E;L;B;O;W;:;1;;;F;A;C;E;:;1;6;;;F;E;L;L;:;1;;;F;I;G;H;T;:;1;;;F;O;R;M;A;T;I;O;N;:;1;;;H;I;L;L;:;1;;;H;I;R;E;:;1;;;H;U;R;T;:;2;;;I;N;J;U;R;Y;:;1;;;K;N;I;F;E;:;1;;;L;E;G;:;1;;;L;E;G;S;:;1;;;L;I;V;I;D;:;1;;;M;A;R;K;:;1;1;;;M;E;M;O;R;I;E;S;:;1;;;M;E;S;S;:;1;;;N;E;L;S;O;N;:;1;;;O;L;D;:;1;;;O;P;E;R;A;T;I;O;N;:;1;;;R;A;Z;O;R;:;1;;;R;E;D;:;1;;;S;C;A;B;:;3;;;S;C;A;R;F;:;1;;;S;L;A;S;H;:;2;;;S;O;R;E;:;1;;;T;I;S;S;U;E;:;3;;;U;G;L;Y;:;1;;;W;H;I;T;E;:;1;;;W;O;R;K;:;1;;;W;O;U;N;D;:;1;3	8561
499	CURE	CURE	5062	46	95	A;I;D;:;2;;;A;I;L;M;E;N;T;:;1;;;A;L;L;:;2;;;B;E;T;T;E;R;:;2;;;C;L;A;P;:;1;;;C;O;L;D;:;3;;;C;O;U;G;H;:;1;;;D;E;S;I;R;E;:;1;;;D;I;S;E;A;S;E;:;6;;;D;O;C;T;O;R;:;5;;;D;R;U;G;:;1;;;E;P;I;C;U;R;E;:;2;;;F;O;U;N;T;A;I;N;:;1;;;G;O;O;D;:;1;;;H;A;R;M;:;1;;;H;E;A;D;:;1;;;H;E;A;L;:;9;;;H;E;A;L;T;H;:;2;;;H;O;P;E;:;2;;;I;L;L;:;5;;;I;L;L;N;E;S;S;:;5;;;I;M;P;R;O;V;E;:;1;;;K;I;L;L;:;5;;;M;E;:;1;;;M;E;A;L;:;1;;;M;E;D;I;C;I;N;E;:;1;0;;;M;E;N;D;:;2;;;M;I;R;A;C;L;E;:;1;;;N;O;T;H;I;N;G;:;1;;;P;A;I;N;:;1;;;P;A;T;I;E;N;T;:;1;;;P;L;E;A;S;U;R;E;:;1;;;P;R;E;V;E;N;T;I;O;N;:;2;;;P;U;R;E;:;1;;;Q;U;I;C;K;:;1;;;R;E;M;E;D;Y;:;1;;;R;E;S;T;:;1;;;S;A;V;E;:;1;;;S;E;C;U;R;E;:;1;;;S;I;C;K;:;2;;;S;I;C;K;N;E;S;S;:;1;;;S;P;I;R;I;T;U;A;L;:;1;;;T;O;N;I;C;:;1;;;T;R;E;A;T;:;1;;;U;S;E;L;E;S;S;:;1;;;W;A;T;E;R;:;1	17736
501	LIFT	LIFT	11876	42	97	C;A;B;I;N;:;1;;;C;A;G;E;:;1;;;C;A;R;:;1;;;C;A;R;R;Y;:;2;;;D;O;O;R;:;1;;;D;O;O;R;S;:;1;;;D;R;O;P;:;7;;;E;L;E;V;A;T;E;:;1;;;E;L;E;V;A;T;O;R;:;5;;;E;S;C;A;L;A;T;O;R;:;3;;;E;X;P;R;E;S;S;:;2;;;F;O;R;K;:;1;;;H;E;A;V;E;:;1;;;H;E;A;V;Y;:;4;;;H;E;L;P;:;1;;;H;I;T;C;H;:;2;;;H;O;L;D;:;1;;;L;O;A;D;:;1;;;L;O;F;T;:;3;;;L;O;W;E;R;:;1;;;O;T;I;S;:;2;;;O;U;T;:;1;;;P;A;C;K;A;G;E;:;1;;;P;I;C;K;:;1;;;P;U;L;L;:;1;;;P;U;S;H;:;1;;;R;A;I;S;E;:;3;;;R;E;M;O;V;E;:;1;;;R;I;S;E;:;1;;;S;H;A;F;T;:;5;;;S;H;O;P;:;1;;;S;T;A;I;N;S;:;1;;;S;T;A;I;R;C;A;S;E;:;1;;;S;T;A;I;R;S;:;5;;;S;T;I;C;K;:;1;;;S;T;O;P;:;1;;;S;T;R;A;I;N;:;1;;;S;T;R;O;N;G;:;1;;;T;R;A;N;S;P;O;R;T;:;1;;;U;P;:;2;5;;;W;E;I;G;H;T;:;1;;;W;E;L;L;:;1	2087
503	FROG	FROG	8241	36	100	B;I;O;L;O;G;Y;:;1;;;C;R;O;A;K;:;6;;;E;Y;E;S;:;2;;;F;O;O;D;:;1;;;F;R;E;N;C;H;:;2;;;F;R;E;N;C;H;M;A;N;:;1;;;G;R;E;E;N;:;3;;;H;E;A;D;:;1;;;H;E;A;R;T;:;1;;;H;O;P;:;1;;;H;O;R;S;E;:;1;;;J;U;M;P;:;9;;;J;U;M;P;S;:;1;;;L;E;A;P;:;9;;;L;E;A;P;I;N;G;:;1;;;L;E;G;:;5;;;L;E;G;S;:;2;;;L;I;L;Y;:;1;;;M;A;N;:;2;;;M;A;R;C;H;:;1;;;M;O;U;T;H;:;1;;;N;E;W;T;:;1;;;P;A;R;S;O;N;:;1;;;P;I;E;R;R;E;:;1;;;P;O;N;D;:;6;;;P;R;I;N;C;E;:;1;;;S;K;I;N;:;1;;;S;L;I;M;E;:;1;;;S;L;I;M;Y;:;1;;;S;P;A;W;N;:;8;;;S;T;R;A;P;:;1;;;T;A;D;P;O;L;E;:;7;;;T;H;R;O;A;T;:;2;;;T;O;A;D;:;1;4;;;W;A;T;E;R;:;2;;;W;E;T;:;1	21268
504	LEARN	LEARN	11673	45	98	A;B;O;U;T;:;2;;;A;N;Y;T;H;I;N;G;:;1;;;A;P;P;R;E;H;E;N;D;:;1;;;A;S;S;I;M;I;L;A;T;E;:;1;;;B;E;H;A;V;I;O;U;R;:;1;;;B;O;O;K;:;4;;;B;O;O;K;S;:;1;;;B;R;A;I;N;:;1;;;C;O;U;N;T;:;1;;;E;A;R;N;:;1;;;E;D;U;C;A;T;E;:;2;;;E;X;A;M;S;:;1;;;F;L;Y;:;1;;;F;O;R;G;E;T;:;3;;;F;R;O;M;:;1;;;H;A;R;D;:;1;;;H;E;A;D;A;C;H;E;:;1;;;H;O;W;:;3;;;K;N;O;W;:;2;;;K;N;O;W;L;E;D;G;E;:;3;;;L;E;S;S;O;N;:;3;;;L;E;S;S;O;N;S;:;1;;;L;E;T;T;E;R;S;:;1;;;L;I;F;E;:;1;;;L;I;V;E;:;2;;;L;O;O;K;:;1;;;N;E;W;:;1;;;N;O;T;H;I;N;G;:;2;;;O;U;T;S;I;D;E;:;1;;;P;R;O;B;L;E;M;:;1;;;R;E;A;D;:;6;;;R;E;M;E;M;B;E;R;:;1;;;R;E;V;I;S;E;:;1;;;S;C;H;O;O;L;:;3;;;S;P;E;A;K;:;1;;;S;T;U;D;Y;:;1;;;S;W;O;T;:;1;;;T;E;A;C;H;:;2;6;;;T;H;I;N;K;:;2;;;T;O;:;3;;;T;R;U;T;H;:;1;;;U;N;D;E;R;S;T;A;N;D;:;3;;;W;O;R;K;:;1;;;W;R;I;T;E;:;1;;;Y;E;S;:;1	1862
505	PARENTS	PARENTS	14828	48	97	A;D;U;L;T;S;:;1;;;A;N;X;I;E;T;Y;:;1;;;A;U;T;H;O;R;I;T;Y;:;1;;;B;L;A;N;K;:;1;;;B;R;A;C;E;S;:;1;;;C;H;I;L;D;:;4;;;C;H;I;L;D;R;E;N;:;1;0;;;D;E;A;D;:;2;;;D;O;G;:;1;;;D;U;T;Y;:;1;;;F;A;M;I;L;Y;:;5;;;F;A;T;H;E;R;:;6;;;F;R;I;E;N;D;S;:;1;;;G;O;N;E;:;1;;;G;O;O;D;:;1;;;G;U;A;R;D;I;A;N;S;:;1;;;H;O;M;E;:;1;3;;;H;O;U;S;E;:;1;;;K;I;D;S;:;2;;;L;A;U;G;H;:;1;;;L;O;V;E;:;1;;;M;A;N;:;1;;;M;E;:;1;;;M;I;D;D;L;E; ;C;L;A;S;S;:;1;;;M;I;N;E;:;1;;;M;O;N;E;Y;:;2;;;M;O;T;H;E;R;:;9;;;M;U;M;:;1;;;M;U;M; ;A;N;D; ;D;A;D;:;2;;;M;U;M;M;Y;:;1;;;O;.;K;.;:;2;;;O;L;D;:;1;;;O;T;H;E;R;S;:;1;;;P;E;O;P;L;E;:;3;;;P;L;U;R;A;L;:;1;;;R;E;L;A;T;I;O;N;S;:;1;;;R;E;L;A;T;I;V;E;S;:;1;;;R;E;S;P;E;C;T;:;1;;;R;E;S;T;R;I;C;T;:;1;;;S;E;C;U;R;I;T;Y;:;1;;;T;E;A;C;H;E;R;S;:;1;;;T;H;A;N;K;S;:;1;;;T;H;E;M;:;1;;;T;W;O;:;2;;;U;P;B;R;I;N;G;I;N;G;:;1;;;W;H;A;T;:;1;;;W;O;R;R;I;E;D;:;1;;;2;:;1	5367
506	MAIZE	MAIZE	12407	0	0		2678
509	CERTAIN	CERTAIN	3478	43	100	A;B;S;O;L;U;T;E;:;1;;;C;A;L;L;:;1;;;C;E;R;T;A;I;N;L;Y;:;1;;;C;O;N;V;I;C;T;I;O;N;:;1;;;C;O;N;V;I;N;C;E;D;:;1;;;D;E;F;I;N;I;T;E;:;8;;;D;E;F;I;N;I;T;E;L;Y;:;1;;;D;O;U;B;T;:;1;;;D;O;U;B;T;F;U;L;:;2;;;F;A;C;T;:;1;;;F;E;E;L;I;N;G;:;1;;;I;N;D;E;C;I;S;I;O;N;:;1;;;K;I;N;D;:;1;;;L;Y;:;1;;;M;A;N;Y;:;1;;;N;E;V;E;R;:;1;;;N;O;:;1;;;N;O;T;:;1;;;O;F;:;2;;;P;A;R;T;I;C;U;L;A;R;:;1;;;P;A;S;S;:;1;;;P;E;O;P;L;E;:;3;;;P;E;R;S;O;N;:;2;;;P;O;S;I;T;I;V;E;:;1;;;P;R;O;B;A;B;I;L;I;T;Y;:;1;;;Q;U;I;T;E;:;1;;;R;E;A;L;:;2;;;R;E;A;S;S;U;R;E;D;:;1;;;S;I;L;K;:;1;;;S;M;I;L;E;:;3;;;S;O;M;E;:;2;;;S;O;R;E;:;1;;;S;P;E;A;R;:;1;;;S;U;R;E;:;3;5;;;T;H;A;T;:;1;;;T;H;I;N;G;S;:;2;;;T;I;M;E;:;1;;;T;I;M;E;S;:;1;;;T;O;:;1;;;T;R;U;E;:;1;;;U;N;C;E;R;T;A;I;N;:;7;;;U;N;S;U;R;E;:;1;;;Y;E;S;:;1	15975
52	SHIVER	SHIVER	18277	21	100	B;L;A;N;K;E;T;:;1;;;C;H;I;L;L;:;2;;;C;O;L;D;:;5;8;;;F;E;A;R;:;1;;;F;L;U;:;1;;;I;C;E;:;4;;;I;C;I;C;L;E;:;1;;;L;A;Z;Y;:;1;;;M;O;R;E;:;1;;;N;E;V;E;R;:;1;;;P;L;E;A;S;U;R;E;:;1;;;Q;U;I;V;E;R;:;1;;;S;H;A;K;E;:;8;;;S;H;U;D;D;E;R;:;4;;;S;L;I;V;E;R;:;2;;;S;N;E;E;Z;E;:;1;;;S;P;I;N;E;:;6;;;S;U;N;:;1;;;T;I;M;B;E;R;S;:;3;;;T;R;E;M;B;L;E;:;1;;;W;I;N;T;E;R;:;1	9199
522	WOLF	WOLF	22923	38	98	A;N;I;M;A;L;:;1;;;B;A;D;:;1;;;B;E;A;R;:;4;;;B;O;Y;:;2;;;C;A;G;E;D;:;1;;;C;A;L;L;:;1;;;C;U;B;:;1;4;;;D;E;N;:;1;;;D;O;G;:;1;0;;;D;O;O;R;:;1;;;E;A;R;T;H;:;1;;;E;Y;E;:;1;;;F;A;N;G;:;1;;;F;L;Y;N;N;:;1;;;F;O;R;E;S;T;:;3;;;F;O;X;:;3;;;G;I;R;L;S;:;1;;;G;R;E;E;D;:;1;;;G;R;O;W;L;:;1;;;H;O;U;N;D;:;1;2;;;H;O;W;L;:;1;;;H;O;W;L;I;N;G;:;1;;;H;U;N;G;E;R;:;1;;;L;A;M;B;:;2;;;M;A;L;E;:;1;;;M;A;N;:;1;;;M;E;N;:;1;;;O;W;L;:;1;;;P;A;C;K;:;3;;;S;H;A;G;G;Y;:;1;;;S;H;E;E;P;:;8;;;S;I;B;E;R;I;A;:;1;;;S;K;I;N;:;1;;;S;U;G;A;R;:;1;;;T;A;L;E;:;1;;;T;E;E;T;H;:;3;;;W;H;I;S;T;L;E;:;8;;;W;I;L;D;:;1	14362
526	HOWL	HOWL	10051	34	100	A;G;O;N;Y;:;1;;;B;A;B;Y;:;1;;;B;A;N;S;H;E;E;:;1;;;B;A;R;K;:;1;;;B;A;W;L;:;1;;;B;R;I;G;H;T;:;1;;;B;R;O;W;N;I;E;:;1;;;C;H;I;L;D;:;1;;;C;R;Y;:;1;1;;;D;O;G;:;1;3;;;F;E;A;R;:;1;;;F;E;L;L;:;1;;;F;I;G;H;T;:;1;;;F;R;I;G;H;T;:;1;;;G;I;N;S;B;E;R;G;:;1;;;G;R;O;A;N;:;2;;;H;Y;E;N;A;:;1;;;L;A;U;G;H;:;2;;;L;A;U;G;H;T;E;R;:;2;;;L;O;U;D;:;1;;;M;O;A;N;:;1;;;N;I;G;H;T;:;2;;;N;O;I;S;E;:;3;;;O;W;L;:;5;;;S;A;D;N;E;S;S;:;1;;;S;C;R;E;A;M;:;5;;;S;C;R;E;E;C;H;:;1;;;S;H;O;U;T;:;7;;;S;H;R;I;E;K;:;2;;;S;O;R;R;O;W;:;1;;;W;A;Y;:;1;;;W;O;L;F;:;1;8;;;Y;E;L;L;:;7;;;Y;E;L;P;:;1	61
53	SPIRIT	SPIRIT	19220	42	98	A;L;C;O;H;O;L;:;1;;;A;L;E;:;1;;;A;W;A;Y;:;1;;;B;E;E;R;:;1;;;B;L;I;T;H;E;:;1;;;B;O;O;Z;E;:;1;;;B;O;T;T;L;E;:;1;;;D;R;I;N;K;:;9;;;E;T;H;E;R;E;A;L;:;1;;;E;V;I;L;:;1;;;F;I;R;E;:;1;;;F;L;I;M;S;Y;:;1;;;G;E;L;D;I;N;G;:;1;;;G;H;O;S;T;:;1;3;;;G;I;N;:;5;;;G;R;E;A;T;:;1;;;G;U;M;:;1;;;H;I;G;H;:;1;;;H;O;L;Y;:;8;;;I;D;A;:;1;;;L;A;M;P;:;4;;;L;E;V;E;L;:;2;;;L;I;F;E;:;2;;;M;A;G;I;C;:;1;;;M;E;T;H;Y;L;A;T;E;D;:;1;;;M;O;R;E;S;:;1;;;M;O;V;E;S;:;1;;;P;E;T;R;O;L;E;U;M;:;1;;;R;E;L;I;G;I;O;N;:;1;;;R;U;I;N;:;1;;;R;U;M;:;2;;;S;M;E;L;L;:;1;;;S;O;U;L;:;3;;;S;T;A;T;E;:;1;;;S;T;O;V;E;:;1;;;S;T;R;E;N;G;T;H;:;1;;;S;U;R;G;I;C;A;L;:;1;;;T;H;I;N;G;:;1;;;V;O;D;K;A;:;1;;;W;H;I;S;K;E;Y;:;2;;;W;H;I;S;K;Y;:;1;2;;;W;I;N;E;:;6	10248
531	HOW MUCH	HOW MUCH	10048	0	0		57
539	NEST	NEST	13659	21	98	B;E;D;:;1;;;B;E;S;T;:;1;;;B;I;R;D;:;4;9;;;B;I;R;D;S;:;6;;;C;H;A;I;R;:;1;;;C;O;M;E;:;1;;;E;A;S;T;:;1;;;E;G;G;:;2;1;;;E;G;G;S;:;2;;;G;A;M;E;:;1;;;G;I;R;L;:;1;;;H;I;V;E;:;1;;;H;O;M;E;:;4;;;M;A;T;R;I;M;O;N;Y;:;1;;;N;U;T;:;1;;;O;W;L;:;1;;;R;O;B;I;N;:;1;;;T;A;B;L;E;S;:;1;;;T;R;E;E;:;1;;;T;W;I;G;:;1;;;W;A;R;M;:;1	4068
544	SPICY	SPICY	19186	0	0		10209
549	COPULATE	COPULATE	4609	0	0		17232
55	WHISPER	WHISPER	22695	38	100	B;A;B;Y;:;1;;;B;E;A;R;:;1;;;B;E;A;R;D;:;1;;;D;A;R;K;:;1;;;D;A;R;K;N;E;S;S;:;1;;;E;A;R;:;3;;;E;C;H;O;:;1;;;E;V;A;N;S;:;1;;;F;E;A;R;:;1;;;G;A;L;L;E;R;Y;:;1;;;G;R;O;A;N;:;1;;;H;E;A;R;:;2;;;H;U;S;H;:;2;;;L;I;B;R;A;R;Y;:;1;;;L;O;U;D;:;2;;;L;O;W;:;1;;;M;O;U;T;H;:;1;;;P;E;A;C;E;:;2;;;P;S;S;T;:;1;;;Q;U;I;E;T;:;1;7;;;Q;U;I;E;T;L;Y;:;4;;;R;U;D;E;:;1;;;S;E;C;R;E;T;:;5;;;S;H;:;1;;;S;H;O;U;T;:;1;9;;;S;I;L;E;N;C;E;:;1;;;S;O;F;T;:;6;;;S;O;F;T;L;Y;:;4;;;S;O;F;T;N;E;S;S;:;1;;;S;O;U;N;D;:;1;;;S;P;E;A;K;:;2;;;T;A;L;K;:;7;;;V;O;I;C;E;:;1;;;W;E;E;-;W;E;E;:;1;;;W;H;I;S;T;L;E;:;1;;;W;I;N;D;:;1;;;W;I;S;H;:;1;;;W;O;R;D;:;1	14108
554	HINDER	HINDER	9780	45	98	A;L;L;O;W;:;1;;;A;N;N;O;Y;:;4;;;B;E;H;I;N;D;:;3;;;B;L;O;C;K;:;1;;;C;H;A;I;R;:;1;;;C;O;C;A;I;N;E;:;1;;;D;E;E;R;:;1;;;D;I;S;T;R;A;C;T;:;1;;;D;I;T;H;E;R;:;1;;;E;D;G;E;:;1;;;F;O;R;E;M;O;S;T;:;1;;;F;O;R;W;A;R;D;:;1;;;H;E;A;R;T;:;1;;;H;E;L;P;:;2;2;;;H;O;L;D; ;B;A;C;K;:;1;;;H;O;L;D;-;U;P;:;1;;;I;M;P;E;D;E;:;9;;;I;M;P;E;D;I;M;E;N;T;:;1;;;I;N;T;E;R;R;U;P;T;:;1;;;K;E;E;P; ;B;A;C;K;:;1;;;L;E;G;:;2;;;L;E;G;S;:;1;;;M;O;S;T;:;1;;;N;O;I;S;E;:;1;;;N;U;I;S;A;N;C;E;:;2;;;O;B;S;T;A;C;L;E;:;1;;;O;B;S;T;R;U;C;T;:;1;;;P;A;N;T;I;E;S;:;1;;;P;A;R;T;:;1;;;P;A;R;T;S;:;1;;;P;A;S;S;:;1;;;P;R;E;V;A;I;L;:;1;;;P;R;E;V;E;N;T;:;5;;;P;R;O;H;I;B;I;T;I;O;N;:;1;;;Q;U;A;R;T;E;R;:;1;;;R;E;T;A;R;D;:;1;;;R;O;P;E;S;:;1;;;S;E;E;K;:;1;;;S;L;O;W;:;1;;;S;O;M;E;B;O;D;Y;:;1;;;S;T;O;P;:;1;4;;;T;I;E;:;1;;;T;R;O;U;B;L;E;:;1;;;V;E;T;O;:;1;;;W;O;R;K;S;:;1	22977
56	BAD LUCK	BAD LUCK	1604	53	91	A;W;F;U;L;:;1;;;B;L;A;C;K;:;1;;;C;A;R;D;S;:;1;;;C;A;T;:;1;;;C;H;A;N;C;E;:;1;;;C;H;A;P;:;1;;;C;U;R;S;E;:;1;;;D;E;A;T;H;:;1;;;D;O;W;:;1;;;D;R;E;A;D;F;U;L;:;1;;;E;R;R;O;R;:;1;;;E;V;I;L;:;1;;;E;X;A;M;S;:;1;;;F;A;I;L;:;2;;;F;A;I;L;U;R;E;:;1;;;F;A;T;E;:;1;;;F;O;R; ;S;O;M;E;:;1;;;F;O;R;T;U;N;E;:;2;;;G;O;O;D;:;4;;;G;O;O;D; ;L;U;C;K;:;8;;;H;A;R;D;:;5;;;H;A;R;D; ;C;H;E;E;S;E;:;2;;;H;A;R;D; ;L;U;C;K;:;2;;;H;O;P;E;:;1;;;H;O;R;S;E;-;S;H;O;E;:;2;;;H;O;R;S;E;S;:;1;;;H;O;R;S;E;S;H;O;E;:;2;;;I;L;L;:;1;;;J;O;E;:;1;;;L;I;F;E;:;1;;;L;O;S;T;:;1;;;M;A;R;R;I;A;G;E;:;1;;;M;E;:;3;;;M;I;R;R;O;R;:;2;;;M;I;S;F;O;R;T;U;N;E;:;6;;;M;I;S;S;:;1;;;M;O;N;E;Y;:;1;;;N;E;V;E;R; ;M;I;N;D;:;1;;;N;O;N;E;X;I;S;T;E;N;T;:;1;;;P;R;I;Z;E;:;1;;;R;O;U;G;H;:;2;;;S;A;D;:;1;;;S;H;A;M;E;:;2;;;S;H;O;E;:;1;;;S;O;N;:;1;;;S;T;A;R;S;:;1;;;S;T;O;R;Y;:;1;;;S;U;P;E;R;S;T;I;T;I;O;N;:;2;;;T;H;I;R;T;E;E;N;:;1;;;T;O;U;G;H;:;7;;;U;M;B;R;E;L;L;A;:;1;;;U;N;L;U;C;K;Y;:;2;;;W;O;R;S;E;:;1	6714
570	STAND UP	STAND UP	19446	0	0		10498
573	SWAY	SWAY	20076	51	95	A;B;O;U;T;:;1;;;A;L;O;N;G;:;1;;;A;W;A;Y;:;1;;;B;E;N;D;:;2;;;B;L;O;W;:;2;;;B;O;A;T;:;2;;;B;R;E;E;Z;E;:;2;;;C;A;R;:;2;;;C;O;L;L;A;P;S;E;:;1;;;C;O;M;M;U;N;I;C;A;T;I;O;N;:;1;;;C;O;R;N;:;1;;;C;R;O;W;D;:;3;;;D;I;Z;Z;Y;:;1;;;D;R;U;N;K;:;5;;;F;A;L;L;:;4;;;F;L;A;G;:;1;;;G;L;I;D;E;:;1;;;G;R;A;S;S;:;1;;;H;A;M;P;S;H;I;R;E;:;1;;;H;O;T;:;1;;;H;O;V;E;R;:;1;;;I;N;F;L;U;E;N;C;E;:;1;;;L;E;A;N;:;1;;;L;I;L;T;:;1;;;L;U;R;C;H;:;1;;;M;O;V;E;:;3;;;M;U;S;I;C;:;1;;;N;E;V;E;R;:;1;;;P;U;L;L;:;1;;;R;A;I;L;W;A;Y;:;1;;;R;I;G;H;T;:;1;;;R;O;C;K;:;7;;;S;A;I;L;O;R;:;1;;;S;A;X;O;P;H;O;N;E;:;1;;;S;H;I;P;:;4;;;S;I;C;K;:;1;;;S;W;A;G;G;E;R;:;1;;;S;W;E;R;V;E;:;2;;;S;W;I;N;G;:;6;;;T;O; ;A;N;D; ;F;R;O;:;1;;;T;O;T;T;E;R;:;1;;;T;O;W;E;R;:;2;;;T;R;E;E;:;5;;;T;R;E;E;S;:;1;;;T;U;R;N;:;1;;;U;N;S;T;E;A;D;Y;:;2;;;V;I;B;R;A;T;E;:;1;;;W;A;V;E;:;3;;;W;A;V;E;R;:;2;;;W;I;N;D;:;5;;;W;O;B;B;L;E;:;1	11199
574	TRANSIT	CROSS	4940	53	96	A;C;I;D;:;1;;;A;L;T;A;R;:;1;;;A;L;T;E;R;:;1;;;A;N;G;R;Y;:;1;1;;;A;N;N;O;Y;E;D;:;1;;;A;T;T;A;C;H;:;1;;;B;A;L;L;:;1;;;B;E;A;R;:;1;;;B;E;A;R;E;R;:;1;;;B;R;I;D;G;E;:;1;;;C;A;R;O;L;:;1;;;C;A;T;H;O;L;I;C;:;1;;;C;A;T;H;O;L;I;C;S;:;1;;;C;H;R;I;S;T;:;1;1;;;C;H;R;I;S;T;I;A;N;:;1;;;C;H;U;R;C;H;:;2;;;C;I;R;C;L;E;:;1;;;C;O;U;N;T;R;Y;:;2;;;C;R;I;S;S;:;2;;;C;R;U;C;I;F;I;X;:;1;;;D;R;U;M;:;1;;;F;I;R;E;:;1;;;G;R;A;V;E;:;1;;;H;A;N;D;S;:;2;;;H;A;R;D;:;1;;;H;O;L;Y;:;1;;;J;E;S;U;S;:;2;;;K;E;Y;:;1;;;K;E;Y;S;:;1;;;K;I;N;G;S;:;1;;;L;E;G;G;E;D;:;1;;;M;E;:;1;;;N;A;I;L;S;:;1;;;N;O;U;G;H;T;:;1;;;O;U;T;:;1;;;O;V;E;R;:;3;;;P;A;T;C;H;:;1;;;P;A;T;H;:;1;;;P;L;E;A;S;E;D;:;2;;;R;E;L;I;G;I;O;N;:;1;;;R;I;G;H;T;:;1;;;R;O;A;D;:;6;;;R;O;A;D;S;:;1;1;;;R;O;M;E;:;1;;;R;O;O;S;T;E;R;:;1;;;S;A;L;V;A;T;I;O;N;:;1;;;S;E;C;T;I;O;N;:;1;;;S;T;I;C;K;S;:;1;;;S;T;R;E;A;M;:;1;;;S;W;O;R;D;:;1;;;S;Y;M;B;O;L;:;1;;;T;I;C;K;:;1;;;Z;E;B;R;A;:;1	17600
576	DANDRUFF	DANDRUFF	5211	0	0		17902
