CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FREQUENCY	ENGLISH_FREQUENCY_CBEEBIES	ENGLISH_FREQUENCY_CBBC	ENGLISH_FREQUENCY_BNC	ENGLISH_FREQUENCY_LOG	ENGLISH_FREQUENCY_LOG_CBEEBIES	ENGLISH_FREQUENCY_LOG_CBBC	ENGLISH_FREQUENCY_LOG_BNC	ENGLISH_CD	ENGLISH_CD_CBEEBIES	ENGLISH_CD_CBBC	ENGLISH_POS	ENGLISH_WORD_HOMOPHONIC	ENGLISH_WORD_DOUBLE	ENGLISH_FREQUENCY_DOUBLE	LINE_IN_SOURCE
2556	OIL (HYDROPHOBIC LIQUID)	oil	19139	361	594	10277	4.977677659635415	4.789700699589392	4.6387166824264385	5.009526538416393	5829	127	266	noun				2835
2557	PIG FAT	grease	963	27	96	410	3.679812760097421	3.6781501603984452	3.8509714509641335	3.6114597469433085	697	17	61	noun				9754
2558	BREAK (CLEAVE)	break	34145	681	3021	9397	5.229075562186559	5.0647765037127055	5.344494176700895	4.970653365754172	16422	498	1445	verb	brake, break			2461
2559	FEEL (TACTUALLY)	feel	107314	2399	7620	26396	5.72639615610024	5.611203370767832	5.746211678324547	5.419172497487116	30174	1230	2751	verb				2142
256	FOOD	pizza	3596	375	1036	485	4.2516761640131016	4.8061799739838875	4.87997847308693	3.6842541943295326	1456	79	340	noun				5316
2561	HURT (SENSE PAIN)	hurt	13341	541	1525	4581	4.820956662511155	4.964991415594613	5.04775425031675	4.6586730099206175	7836	360	1047	verb				3157
2562	SEX (GENDER)	sex	12572	0	29	8341	4.795174641748098	2.2309921290562262	3.3413209714175514	4.918888110577052	4684	0	20	noun	secs, sex			3226
2564	PIGLET	pig	6537	781	855	1351	4.511180642438941	5.124198882116074	4.796673481375042	4.128594616672856	2639	152	386	noun				4118
2565	CASTRATED BOAR	barrow	650	8	49	568	3.5093167147627824	3.185234638495551	3.5631697210339075	3.7527301914623106	369	5	18	name				11681
2566	GELDING	gelding	53	0	4	126	2.428129486017559	2.2309921290562262	2.5631697210339075	3.101421646023196	38	0	3	noun				32122
2567	CAPON	capon	26	0	6	14	2.1270994903535776	2.2309921290562262	2.7092977567121457	2.1737091841229206	15	0	2	noun				39044
2568	BAKER	baker	3196	82	159	2226	4.200478362466278	4.1500702214322995	4.068319699353814	4.345338142101277	1631	21	66	name				5634
2569	BUTCHER	butcher	2242	11	76	885	4.046564999777559	3.310173375103851	3.7506904418703706	3.94505164695429	1289	4	55	noun				6620
257	WORSHIP	worship	1563	19	35	1625	3.8899724749184195	3.532022124720207	3.420502217465176	4.208738466325289	953	9	29	noun				7810
2570	BEEF	beef	5724	29	267	1524	4.453511217206516	3.7081133837758884	4.292334510726677	4.180887768750043	1937	10	153	noun	beef, bf			4339
2571	TRY (TEST)	test	22923	563	3057	13701	5.056026125980303	4.982271233039569	5.34963719777419	5.134401888250604	11227	269	1256	noun				2696
2572	SENSE (PERCEIVE BY SENSES)	sense	34555	734	1537	21935	5.2342591915273	5.097279468140421	5.051156052163301	5.338775362512677	16825	207	1017	noun	cents(2), sense			2458
2573	FEELING (EMOTION)	feelings	4599	55	290	5337	4.358493557876164	3.9791801560624265	4.328092705683796	4.724996494518728	3473	41	233	noun				4757
2574	BEAN OR PEA	bean	2302	763.0000000000001	168	534	4.058029664158822	5.114085487631916	4.092086421311563	3.7259717070884677	982	121	107	noun				6547
2575	DO OR MAKE	make	278271	15284	22170	79481	6.140205235592735	6.415257572118334	6.209984998657102	5.897886711764146	40631	3298	4275	verb				2050
2576	ALREADY	already	56522	905	3697	34292	5.4479609304834495	5.188120326733039	5.432166623521043	5.532823404537827	25612	734	2216	adverb				2280
2577	YET	yet	52168	1459	3682	33752	5.413148238235266	5.395344984840664	5.430401435552802	5.525930304472601	25019	1043	2208	adverb				2313
2578	PENCIL	pencil	1921	463	282	1185	3.979489109527117	4.897510109611106	4.3159861522221785	4.071702614095483	1025	125	158	noun				7107
2579	TOOTHBRUSH	toothbrush	608	203	73	161	3.480353018827466	4.540622296482125	3.733431436428865	3.20713293960987	337	56	55	noun		tooth brush	10	12061
258	CALM	calm	10692	329	1339	2966	4.724835293018133	4.749506068934114	4.991304515062696	4.4699354713840815	6733	200	855	adjective	calm, com			3420
2580	HELICOPTER	helicopter	4788	127	361	1114	4.375980563237198	4.338202098704095	4.422908287231055	4.044892792451419	1887	44	170	noun				4682
2581	OCTOPUS	octopus	1204	133	387	172	3.7767227731054778	4.358096927421034	4.453031442292096	3.2356640281960347	422	53	94	noun				8820
2584	BENCH	bench	3166	62	106	2002	4.196383789566502	4.030332678509808	3.8935834943830985	4.299298874360815	1918	41	78	noun				5653
2585	RACQUET	racquet	147	9	18	48	2.8659974415895477	3.2309921290562262	3.1429533176507176	2.687814005095753	91	7	13	noun	racket, racquet			22434
2586	SEAHORSE	seahorse	125	11.999999999999998	35	8	2.796106271312153	3.3449354813630627	3.420502217465176	1.9518604345065642	46	7	12	noun		sea horse	54	23801
2587	DARTS	darts	2882	7	66	369	4.155580368582799	3.1340821160481696	3.690274519398715	3.565819649134234	646	4	40	noun				5901
2588	GLOBE	globe	2374	13	100	684	4.071399340155476	3.377120164734464	3.8685210904805314	3.833308496559665	1620	6	80	noun				6455
2589	WREATH	wreath	383	6	12	182	3.280066950562121	3.0760901690704827	2.9781430690047257	3.2600690147976685	224	3	4	noun				14908
2590	HARMONICA	harmonica	225	60	21	46	3.0498441653419914	4.016321964066993	3.206622397520095	2.6697157830029568	119	12	16	noun				18847
2591	RHINOCEROS	rhino	1588	152	565	226	3.89685962340197	4.415683559873825	4.61701614788616	3.353643782260362	423	41	130	noun				7757
2593	STILTS	stilts	236	52	32	86	3.070484072204694	3.955267998657015	3.3827136565757763	2.937137177685858	160	23	21	noun				18528
2595	CACTUS	cactus	454	82	207	84	3.353747122851703	4.1500702214322995	4.18226305166065	2.927036850781532	214	25	80	noun				13764
2597	HARP	harp	506	37	37	281	3.4007436855279263	3.8107757256730364	3.443983313314699	3.4478670333866	263	10	13	noun				13121
26	UNPLEASANT	unpleasant	1226	3	67	1306	3.7845802889215947	2.8330521203841883	3.6967086294041254	4.113893512647784	1055	3	63	adjective				8738
2600	PYRAMID	pyramid	1041	67	165	530	3.713603445158096	4.063501041762462	4.084307804737944	3.722712446148708	416	16	62	noun				9399
2601	UNICORN	unicorn	346	9	95	94	3.2360652009854642	3.2309921290562262	3.846470949737457	2.975341530356087	191	6	43	noun				15606
2602	FUNNEL	funnel	369	31	37	167	3.263937450261585	3.736142107376132	3.443983313314699	3.222927206793102	266	22	20	verb				15142
2603	ACCORDION	accordion	523	19	27	89	3.415067013178317	3.532022124720207	3.311357748040108	2.951860434506564	173	15	15	noun				12925
2604	NOOSE	noose	275	0	16	110	3.136644808259808	2.2309921290562262	3.094648638076163	3.042940903853897	212	0	12	noun	noose, nous			17315
2605	ASPARAGUS	asparagus	1534	64	28	116	3.8818441060077955	4.0439054856990815	3.326597714596845	3.065803786813401	401	10	17	noun				7887
2606	COMPASS	compass	1069	53	70	623	3.7251195038798	3.963385888879195	3.715458065416964	3.7928025147496633	616	16	44	noun				9294
2607	TRIPOD	tripod	218	2	35	132	3.0361798410347087	2.7081133837758884	3.420502217465176	3.121469566034325	145	2	6	noun				19106
2614	SKIN (ANIMAL)	skin	11396	476.99999999999994	1302	7053	4.752526274468973	4.910420025668345	4.9791441324104735	4.84605338039871	5641	197	661	noun				3346
2615	FLESH OR MEAT	meat	12838	60	1445	3600	4.804266925052459	4.016321964066993	5.024368009656401	4.554041046438525	4335	37	526	noun	meat, meet, mete			3207
2617	BULB	bulb	966	47	95	450	3.681162200277592	3.9122333664318134	3.846470949737457	3.6517944669451996	606	22	69	noun				9748
2618	CAMERA	camera	13767	336	1806	2710	4.834606583514094	4.758622029927565	5.121157869258821	4.430747442647725	6506	110	834	noun				3120
2619	CARD	card	15597	698	1839	5739	4.888804642199863	5.075469304801908	5.129017539707425	4.756529817465212	6352	190	580	noun				2994
2620	CARRIAGE	carriage	1911	178	43	1983	3.9772236141346715	4.483845160036119	3.507652393184076	4.295159592885399	1009	89	34	noun				7119
2621	CURTAIN	curtains	1745	73	139	2015	3.9377799655641414	4.100223848787202	4.010327752376127	4.302108452840727	1290	50	106	noun				7422
2622	ENGINE	engine	6388	360	287	5012	4.50116861432673	4.7884993309618835	4.323592204457119	4.697715629680293	3006	173	178	noun				4154
2623	FLAG	flag	5252	390.99999999999994	422	1533	4.416143126997699	4.824278196076683	4.490540084072931	4.183443284680202	2893	99	169	noun				4494
2624	FRAME	frame	11472	428	327	3389	4.755412719779346	4.863449421240951	4.380073560409568	4.527817623270321	3638	120	204	noun				3336
2625	MAP	map	6598	406	427	4193	4.515213854556713	4.840586538281446	4.495643485711061	4.620246351196564	3488	122	220	noun				4095
2626	NERVE	nerve	3560	3	511	1349	4.247307699868844	2.8330521203841883	4.573469677673719	4.127951693562245	2904	3	434	noun				5342
2627	ORANGE (FRUIT)	orange	8886	1490	1238	2693	4.64449090636286	5.404469772509221	4.957271023073952	4.428015516454206	4127	523	525	noun				3660
2628	PLANT STEM	stalk	473	59	55	232	3.3715140678686755	4.00914337943987	3.6123877437040894	3.364973846093258	371	39	46	noun				13520
2629	TRAY	tray	2851	222	160	1439	4.150885247374418	4.579296992104387	4.071025592729739	4.155980417162489	1510	131	100	noun	tray, trey			5925
263	HERDSMAN	herdsman	22	1	0	35	2.0574635622121833	2.5320221247202075	1.8641997166978888	2.5539204258345265	16	1	0	noun				40815
2630	WHIP	whip	2437	4	197	868	4.082769427476953	2.929962133392245	4.16086490695942	3.936637701515906	1572	4	114	noun				6365
2631	WIRE	wire	3909	65	445	2269	4.287912483590457	4.050536064598095	4.513534575410031	4.353643782260362	2295	22	223	noun				5104
2638	FISHING	fishing	7083	338	522	3390	4.546014278712628	4.761191827259308	4.582701405565163	4.527945714845326	2775	109	240	noun	fishing, phishing			3986
2640	LARVA	larva	109	1	13	125	2.737128411352815	2.5320221247202075	3.010327752376127	3.097988470184802	74	1	12	noun				25088
2642	HE OR SHE	he	1335537	27593	74968	681379	6.8213919756882815	6.671806789013907	6.73908143459511	6.831007306988983	41932	3544	4511	pronoun				1968
2643	INK	ink	1560	61.00000000000001	121	813	3.889138629257008	4.02338381855448	3.950559547372637	3.9082423299564404	919	29	70	noun	inc, ink			7821
2649	COCONUT SHELL LADLE	ladle	329	1	10	67	3.2142496660724778	2.5320221247202075	2.9055924018561137	2.8301268377734754	170	1	8	noun				15976
265	FOWL	fowl	544	27	61	141	3.432132228471233	3.6781501603984452	3.6565914061961426	3.149906269450296	213	7	28	noun	foul, fowl			12716
2651	BE IGNORANT	ignorant	480	0	5	746	3.377880802568422	2.2309921290562262	2.6423509670815326	3.870938526882638	431	0	5	adjective				13422
2653	NET (FOR CATCHING)	net	6802	187.99999999999997	627	6685	4.528436197155158	4.5074539332294705	4.662159360435085	4.822784297323789	3656	102	284	noun				4044
2655	JACKFRUIT	jackfruit	17	0	0	0	1.9510082312978965	2.2309921290562262	1.8641997166978888	0.9976179250672392	4	0	0	noun				43416
2656	MIDNIGHT	midnight	3150	114	166	1882	4.19418412936859	4.291689969409838	4.086916187845472	4.272468245083904	2103	43	104	noun		mid night	5	5662
2658	COAL	coal	4234	56	83	5092	4.322589140861316	3.9868669847287177	3.7884790027597703	4.7045916012434175	1814	24	38	noun	coal, kohl			4932
266	SCALE	scales	1664	132	275	1493	3.917149964036929	4.354843770023312	4.305108798763106	4.171968522546619	974	51	159	noun				7612
2664	SCAB	scab	188	28	45	62	2.9721975303678345	3.6933901269551823	3.526957548379463	2.796958474520821	81	2	17	noun				20383
2665	WART	wart	151	0	45	42	2.877579314139363	2.2309921290562262	3.526957548379463	2.631086380646826	82	0	17	noun				22204
2666	SOLE (FOOT)	sole	1748	10	55	2432	3.938525535673267	3.272384814214451	3.6123877437040894	4.383760033998058	1099	8	41	adjective	sol(2), sole, soul			7419
2667	TORSO	torso	171	0	6	231	2.9312641731021394	2.2309921290562262	2.7092977567121457	3.363105909958139	157	0	6	noun				21149
2668	SKELETON	skeleton	1223	50	192	643	3.783517144004133	3.9385623051541625	4.149757025705663	3.8065037924270513	709	22	118	noun				8755
2669	POINT (WITH FINGER)	point	80744	705	3851	40274	5.602851365065959	5.07979683010803	5.449885995150385	5.602653474158495	26834	376	2019	noun	point, pointe			2189
267	NIT	nit	263	2	66	30	3.1173396530644215	2.7081133837758884	3.690274519398715	2.488979618901512	185	1	24	noun	knit, nit			17690
2670	ACROSS	across	62866	999	2399	25203	5.494158462598032	5.230992129056226	5.244410958409494	5.399087396010328	23345	454	1318	preposition				2252
2672	HEADWATERS	headwaters	14	0	0	24	1.8718269852502716	2.2309921290562262	1.8641997166978888	2.3955579337392767	14	0	0	noun		head waters	3	44935
2678	HAIR OR FUR	hair	21445	1145	3164	14453	5.0270820278471575	5.290176746687598	5.364573431051262	5.1576059754492265	9429	379	1351	noun	hair, hare			2740
268	DRIBBLE	dribble	301	32	51	76	3.175742669151741	3.7495060689341138	3.580203060332688	2.884108650239721	228	18	34	noun				16619
2680	MACHETE	machete	143	0	4	47	2.85409821828984	2.2309921290562262	2.5631697210339075	2.6788591624428264	103	0	4	noun				22693
2684	CAPRINE (GOAT OR SHEEP)	goat	2635	283	321	628	4.116681132116563	4.684310469103264	4.37205558839372	3.7962685705125083	1110	87	149	noun				6130
2685	CARP (FISH)	carp	274	5	12	428	3.135068420024853	3.0091433794398696	2.9781430690047257	3.6300752172519637	160	2	10	noun	carp, carpe			17331
2689	LADDER OR STAIRS	escalator	261	3	4	89	3.114037017514336	2.8330521203841883	2.5631697210339075	2.951860434506564	155	2	4	noun				17735
269	COOKED	boiled	1552	53	149	702	3.886907181923149	3.963385888879195	4.04029097575357	3.844573250087063	1155	42	114	verb				7836
2691	PATERNAL AUNT (FATHER'S SISTER)	satisfy	1044	2	24	1965	3.714852016641663	2.7081133837758884	3.2621397253699262	4.291201438563356	888	2	20	verb				9389
27	AIR	air	33384	1258	2982	19076	5.219287106764092	5.331017859164088	5.338852970059952	5.278128004770515	15308	619	1346	noun	air, ere, err, heir			2472
270	JUG	jar	1852	151	234	662	3.9636111455134877	4.412835717000998	4.235267578969625	3.8191314534720124	1069	67	125	noun				7240
2704	FADE (LOOSE COLOR)	fade	1201	11.999999999999998	58	515	3.775640193861311	3.3449354813630627	3.635051728340033	3.7102676266944505	937	9	45	verb	fade, fayed			8830
2705	INHALE	inhale	147	1	17	75	2.8659974415895477	2.5320221247202075	3.1194722218011948	2.8784315173480306	130	1	13	verb				22416
2706	GNAW	gnaw	88	10	27	40	2.645125732839503	3.272384814214451	3.311357748040108	2.6104017817869747	69	4	18	verb				27138
2708	TALK	talk	66251	922	3886	16980	5.516934719382354	5.196193830082138	5.453814257329155	5.227581187046669	24288	543	1998	verb				2233
2709	FLATTER	flatter	411	6	17	262	3.310632942227725	3.0760901690704827	3.1194722218011948	3.4175736735569973	369	5	17	verb				14416
271	SAUCER	saucer	471	47.99999999999999	63	341	3.3696777248286782	3.9211882090847396	3.670379690681776	3.531644031123374	288	24	39	noun				13552
2715	DESPISE	despise	224	0	18	221	3.047918244305953	2.2309921290562262	3.1429533176507176	3.343970899517878	205	0	15	verb				18880
2716	BLAME (SOMEBODY)	blame	9215	36	564	3154	4.6602781922737275	3.799193853123221	4.6162481645173274	4.496617288647393	6188	28	410	verb				3615
2717	STEEP	steep	2045	42	89	1609	4.006641355570732	3.864460584635813	3.8184422261372135	4.204443801099089	1427	32	63	adjective				6927
272	TONGS	tongs	372	2	51	92	3.267444558003278	2.7081133837758884	3.580203060332688	2.9661008736211745	234	2	30	noun				15096
273	DOUGH	dough	2234	157	113	325	4.045013253662546	4.429649216010649	3.9211045680343615	3.510835525135178	766	47	50	adjective	doe, dough			6638
274	KNEAD	knead	205	14	13	71	3.009602946563744	3.407083388111907	3.010327752376127	2.8549504214985078	149	6	11	verb	knead, kneed, need			19608
275	PEEL	peel	2145	157	135	759	4.0273654438245226	4.429649216010649	3.997738625068106	3.8784315173480306	1243	83	91	verb	peal, peel, pl			6782
2753	UNTIL	until	50432	1289	3169	40785	5.398450529069052	5.3415818393554755	5.365258978915641	5.608129039967324	24780	940	2030	preposition				2323
2754	TOWARDS	toward	629	6	17	1271	3.495076275648172	3.0760901690704827	3.1194722218011948	4.102105036379634	522	6	16	preposition		to ward	140	11869
2755	BUSY	busy	20090	2236	1515	5128	4.998737279850433	5.580658113152856	5.044898917993923	4.7076506241329925	12087	1082	1029	adjective				2798
2756	IDLE	idle	501	3	19	691	3.39643944333961	2.8330521203841883	3.16522971236187	3.837724019523997	444	2	17	adjective	idle, idol, idyll			13174
2757	ANGULAR (SQUAREFORMED)	square	12140	533	680	7075	4.779990185305819	4.958533386084783	4.697346828610674	4.847405749304925	6812	242	386	noun				3261
2758	CAREFUL	cautious	1814	3	107	1144	3.954612355566722	2.8330521203841883	3.8976234721848386	4.056423411743146	1512	1	93	adjective				7302
2759	RECOMMEND	recommend	2307	24.999999999999996	114	1810	4.058971530678284	3.645965477027044	3.9248975570515006	4.255536375381298	1928	24	105	verb				6538
2762	BLOCK (THE WAY)	obstruct	90	0	3	138	2.654777118515684	2.2309921290562262	2.4662597080258513	3.140632725321334	78	0	3	verb				26932
2765	CHERRY	cherry	3398	213	139	866	4.22708689077765	4.561405902405417	4.010327752376127	3.9356370225434496	1561	95	83	name				5463
2766	WATERMELON	watermelon	272	95	50	19	3.1318983732353463	4.213263362095795	3.571769892795825	2.2986479207312205	127	33	25	noun		water melon	18	17388
2769	PORK	pork	4928	3	169	586	4.388494544349315	2.8330521203841883	4.094648638076163	3.7662560263148537	1291	3	83	noun				4622
277	SPINDLE	spindle	87	9	1	109	2.640218398344759	3.2309921290562262	2.16522971236187	3.039010610225464	58	3	1	noun				27275
2770	JACKET	jacket	3906	142	423	3006	4.287579137419375	4.386328166521288	4.491565573290622	4.475751353167757	2475	85	275	noun				5105
2771	SHAWL	shawl	178	6	3	246	2.9485887571744835	3.0760901690704827	2.4662597080258513	3.390314878326905	92	4	3	noun				20826
2773	FINGERTIP	fingertip	79	1	11	82	2.598825713186534	2.5320221247202075	2.9433809627455134	2.916696017443313	72	1	8	noun		finger tip	16	28105
278	AWL	awl	8	0	0	45	1.6499782356339152	2.2309921290562262	1.8641997166978888	2.660375756748813	8	0	0	noun	all, awl			50330
2785	BIVALVIA (MUSSELS OR OYSTERS)	bivalve	12	0	1	22	1.8096790785014272	2.2309921290562262	2.16522971236187	2.3593457610848323	11	0	1	noun		bi valve	2	46474
279	THATCH	thatch	329	1	4	155	3.2142496660724778	2.5320221247202075	2.5631697210339075	3.190742523421701	170	1	3	noun				15990
2790	HIGH OR TALL	high	67948	2378	4200	38928	5.527918795832969	5.6073865710934925	5.487552398235881	5.58789117286298	25907	1098	1951	adjective	hi, hie, high, jai(2)			2228
2797	SESAME	sesame	807	114	25	132	3.6031470869691766	4.291689969409838	3.279173064668707	3.121469566034325	352	31	17	name				10602
28	MOISTEN	moisten	37	0	2	40	2.275519322811401	2.2309921290562262	2.3413209714175514	2.6104017817869747	36	0	2	verb				35697
2804	AMULET	amulet	69	0	47	24	2.540833766208847	2.2309921290562262	3.545440954073476	2.3955579337392767	29	0	12	noun				29411
2805	BIRTH (ACCOUCHEMENT)	childbirth	293	0	3	367	3.1640830566067475	2.2309921290562262	2.4662597080258513	3.563465743740757	204	0	2	noun		child birth	21	16827
2806	BLACK MAN	negro	202	2	2	160	3.0032317641078032	2.7081133837758884	2.3413209714175514	3.2044438010990888	113	2	2	noun				19727
2808	BLACKEN	blacken	40	0	0	39	2.308519582914326	2.2309921290562262	1.8641997166978888	2.5996779163952017	38	0	0	verb				34831
2809	BLUEBERRY	blueberry	297	33	62	12	3.1699519902708455	3.762471046098481	3.6635402661514704	2.111561277374076	169	18	42	noun		blue berry	3	16703
281	POST	pole	4157	172	653	1353	4.314620211190041	4.469038232185022	4.6797774650221555	4.129236589416365	2031	74	248	noun	pole, poll			4966
2810	BREASTBONE	sternum	95	0	2	40	2.6780069592341587	2.2309921290562262	2.3413209714175514	2.6104017817869747	66	0	2	noun				26422
2811	BUSHFIRE	bushfire	7	0	3	2	1.598825713186534	2.2309921290562262	2.4662597080258513	1.4747391797869018	7	0	3	noun		bush fire	13	51307
2814	CUTTLEFISH	cuttlefish	348	16	130	15	3.2385611531537704	3.4614410504345	3.981471012353653	2.201737907723164	100	6	17	noun		cuttle fish	4	15541
2815	DIALECT	dialect	201	0	4	483	3.001087095641214	2.2309921290562262	2.5631697210339075	3.6824632867116516	158	0	3	noun				19756
2816	ECHO	echo	1560	125	88	1640	3.889138629257008	4.331362674173789	3.8135897233428016	4.212726506120332	981	24	62	verb	echo, eco(2)			7820
2817	EMU	emu	237	26	30	279	3.0723126832511025	3.6623558932152136	3.3555614105321614	3.4447759564094587	121	8	13	noun				18482
2818	FORD (CROSSING)	ford	3302	6	28	2616	4.214644299886005	3.0760901690704827	3.326597714596845	4.41542164770712	1637	2	24	name				5543
2819	GRASSLAND	prairie	520	96.99999999999999	64	117	3.412573449494115	4.222218204748721	3.6771130733407444	3.0694999323733647	155	16	11	noun				12975
2821	JEALOUS	jealous	2629	35	361	960	4.115691474684349	3.7872946298235135	4.422908287231055	3.9803413127357845	1907	21	259	adjective				6134
2824	KNUCKLE	knuckle	465	13	44	117	3.3641216428845904	3.377120164734464	3.5174122304732327	3.0694999323733647	382	8	40	noun				13623
2825	LEFT HANDED	left-handed	337	NA	NA	149	3.224652426472245	NA	NA	3.17366599437778	224	NA	NA	adjective		left handed	101	159495
2826	LIE (FALSEHOOD)	untruth	23	0	1	36	2.075946967906196	2.2309921290562262	2.16522971236187	2.565819649134234	23	0	1	noun				40572
2827	MENSTRUATE	menstruate	6	0	0	7	1.5408337662088472	2.2309921290562262	1.8641997166978888	1.9007079120591828	6	0	0	verb				53676
2828	MOTH	moth	873	18	153	280	3.6372471588289934	3.509745730009055	4.051720437534351	3.446324244972319	412	8	55	noun				10214
2829	MUSSELS	mussel	360	9	10	86	3.2532429281002484	3.2309921290562262	2.9055924018561137	2.937137177685858	158	6	10	noun	muscle, mussel			15308
2830	OYSTERS	oyster	1343	13	22	235	3.824134994912397	3.377120164734464	3.225927552715482	3.370529928037346	613	6	14	noun				8373
2831	PENGUIN	penguin	1530	359	210	474	3.8807109168928515	4.7872946298235135	4.188482171995581	3.674311534692106	570	85	110	noun				7896
2832	PYRE	pyre	78	0	1	56	2.5933628174850316	2.2309921290562262	2.16522971236187	2.7534927807397307	62	0	1	noun				28307
2833	RUM	rum	1649	75	16	443	3.9132196704084965	4.111805721337017	3.094648638076163	3.645000895181859	744	28	11	noun				7648
2834	SCROTUM	scrotum	95	0	0	45	2.6780069592341587	2.2309921290562262	1.8641997166978888	2.660375756748813	79	0	0	noun				26417
2836	STARLIGHT	starlight	201	24	20	78	3.001087095641214	3.6289321377282637	3.1864190114318083	2.8952450163576806	139	21	11	noun		star light	16	19747
2837	SWAN	swan	1940	80	159	1086	3.983761261582953	4.139477147934876	4.068319699353814	4.0338474691535335	918	22	70	noun				7078
2838	TAME	tame	785	6	101	351	3.591158272233998	3.0760901690704827	3.8727998884598063	3.5441605885453704	634	6	80	adjective				10748
2839	WHITE MAN	whiteman	52	0	0	15	2.4200115957953794	2.2309921290562262	1.8641997166978888	2.201737907723164	17	0	0	name				77106
284	HOE	hoe	179	11.999999999999998	3	92	2.9510082312978962	3.3449354813630627	2.4662597080258513	2.9661008736211745	123	5	3	noun	ho, hoe, whoa(3)			20780
2841	WOMBAT	wombat	68	20	13	22	2.534584816931846	3.5532114237901453	3.010327752376127	2.3593457610848323	50	13	11	noun				29679
2842	TURMERIC	turmeric	379	8	5	31	3.275519322811401	3.185234638495551	2.6423509670815326	2.502767903387145	185	3	3	noun				14971
2843	CAULIFLOWER	cauliflower	734	65	39	103	3.5620230652787854	4.050536064598095	3.4662597080258513	3.0146512643660195	275	27	31	noun				11094
2845	SIZE (OF OBJECT)	size	24522	639	1876	12701	5.08530932433089	5.037172103040113	5.137663989319235	5.101490033470295	11057	436	975	noun	sighs, size			2659
285	THRESH	thresh	15	0	0	19	1.8998557088505152	2.2309921290562262	1.8641997166978888	2.2986479207312205	12	0	0	verb				44840
2851	AUGUST	august	4514	0	50	8037	4.350393480844115	2.2309921290562262	3.571769892795825	4.902765926923255	3287	0	44	name				4794
2856	CHANGE (SOMETHING)	alter	973	0	23	1912	3.684294683073206	2.2309921290562262	3.2444109584094947	4.2793328950945355	873	0	17	verb	altar, alter			9707
2857	CHANGE (BECOME DIFFERENT)	change	61682	468	2715	32012	5.485901213996275	4.90216497177131	5.2981294823063525	5.502944299692345	23364	328	1640	verb				2256
2860	BOLT (MOVE IN HASTE)	rush	5549	205	460	2409	4.440028709317266	4.54485934942538	4.527900642087537	4.379634967642108	4200	137	322	noun				4395
2861	BUDGE (ONESELF)	budge	616	47	204	159	3.486020890227832	3.9122333664318134	4.175953577753643	3.201737907723164	421	30	56	verb				11970
2862	CONNECT	connect	2146	13	151	750	4.027567770630839	3.377120164734464	4.046043304642661	3.8732578620714078	1646	13	114	verb				6779
2863	DASH (OF VEHICLE)	dash	1958	521	208	758	3.9877701621893267	4.948662632058488	4.184346002808943	3.87785970096272	1295	158	151	noun				7047
2864	DECREASE	decrease	433	0	7	1204	3.333225455707101	2.2309921290562262	2.7672897036898325	4.078604971978127	384	0	7	noun				14057
2865	DIE (FROM ACCIDENT)	perish	229	1	19	173	3.0574635622121833	2.5320221247202075	3.16522971236187	3.238167173349839	210	1	19	verb	parish(2), perish			18751
2866	DROP (SOMETHING)	drop	15849	459	1566	5265	4.895764992748361	4.8937499607378	5.059268713166479	4.719098779837289	10007	300	924	verb				2986
2867	CALCULATE	calculate	554	3	23	1037	3.4400287093172666	2.8330521203841883	3.2444109584094947	4.013815278579679	446	3	20	verb				12603
2869	BOTHER (HARASS)	bother	5639	142	425	2428	4.447014830177933	4.386328166521288	4.493609315800608	4.38304543987237	4433	125	369	verb				4363
287	CONE	cone	936	198	165	436	3.667475317082369	4.529845205465933	4.084307804737944	3.638099362037661	515	72	78	noun				9894
2870	RECOGNIZE (SOMEBODY)	recognize	82	1	12	2107	2.6148138185706644	2.5320221247202075	2.9781430690047257	4.3214885316077485	71	1	11	verb				27821
2872	IMPROVE (SOMETHING)	enhance	872	0	25	1424	3.63674996990016	2.2309921290562262	3.279173064668707	4.151432789411768	766	0	20	verb				10217
2873	MOVE (AFFECT EMOTIONALLY)	move	61657	2167	5849	20427	5.485725159607284	5.567051406922575	5.631355582780069	5.307843774250742	24474	1118	2309	verb				2257
2877	RUSTLE (OF LEAVES)	rustle	306	22	32	176	3.1828741016717768	3.592719965073819	3.3827136565757763	3.245591191429046	269	16	30	verb	russell, rustle			16515
288	FORGE	smithing	9	0	0	14	1.6957357261945905	2.2309921290562262	1.8641997166978888	2.1737091841229206	7	0	0	noun				101935
2881	URGE (SOMEONE)	urge	1550	4	35	1362	3.8863475240081953	2.929962133392245	3.420502217465176	4.132113780901912	1259	4	32	verb				7841
2882	ADD	add	20234	1155	1429	8238	5.001838934922176	5.2939499631407365	5.01953575416295	4.913492427924931	9891	452	742	verb	ad, add			2786
2883	DISTURB	disturb	1017	39	104	641	3.7034835041953302	3.8330521203841883	3.885389015767827	3.8051529531360924	895	36	94	verb				9503
2886	PRODUCE	produce	10162	19	230	11594	4.702757651773271	3.532022124720207	4.227811696590033	5.061888678041246	6329	17	189	verb				3485
2887	THAW (DEW)	thaw	375	2	15	240	3.2709235711222515	2.7081133837758884	3.0683196993538138	3.3796349676421076	320	2	13	noun				15043
