CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_FREEDICT_NRCVAD	AROUSAL_LANGUAGE_FREEDICT_NRCVAD	DOMINANCE_LANGUAGE_FREEDICT_NRCVAD	VALENCE_LANGUAGE_FAMILY_FREEDICT_NRCVAD	AROUSAL_LANGUAGE_FAMILY_FREEDICT_NRCVAD	DOMINANCE_LANGUAGE_FAMILY_FREEDICT_NRCVAD	VALENCE_MEAN_FREEDICT_NRCVAD	AROUSAL_MEAN_FREEDICT_NRCVAD	DOMINANCE_MEAN_FREEDICT_NRCVAD	LINE_IN_SOURCE
1489	CLOUD	cloud	0.440667952441496	0.350523586714399	0.359619674135896	0.447842809290347	0.358080477826609	0.369128625700935	0.443063239131357	0.348425746398801	0.359865830013888	7087
1490	RAT	rat	0.427	0.441	0.206	0.427	0.441	0.206	0.427	0.441	0.206	15372
1491	MOUSE	mouse	0.271	0.567	0.255	0.271	0.567	0.255	0.271	0.567	0.255	1297
1492	DUMB	dumb	0.348698755773956	0.289925641277641	0.263987038820639	0.345256277340332	0.298640966754156	0.261709744094488	0.346278884120172	0.301368841201717	0.264715622317597	937
1493	ONE	one	0.5791194458155	0.382232535222649	0.50476312754753	0.575547839798819	0.349446709235985	0.493083609167853	0.582459188658549	0.352819138783742	0.492759691707603	971
1494	DIE	die	0.378020155555556	0.445773422222222	0.351586644444444	0.344625333333333	0.444398476190476	0.349379428571429	0.367622916666667	0.452672916666667	0.366877083333333	1490
1495	HAPPY	happy	0.833270358342302	0.593981120541288	0.664610191617463	0.887493877906106	0.597775262704001	0.679833828666044	0.880222995946053	0.584768029082274	0.676288507617193	1654
1496	GRANDMOTHER	grandmother	0.76703933747412	0.282430641821946	0.439289855072464	0.765142857142857	0.27452380952381	0.446952380952381	0.750761904761905	0.284333333333333	0.446595238095238	1859
1497	POSTCARD	postcard	0.6495	0.2845	0.431	0.701	0.287888888888889	0.421333333333333	0.6495	0.2845	0.431	15782
1498	TWO	two	0.679	0.461	0.4555	0.679	0.461	0.4555	0.679	0.461	0.4555	19787
1499	JUICE	juice	0.659428571428571	0.645285714285714	0.583142857142857	0.653428571428571	0.553714285714286	0.501142857142857	0.6305	0.52175	0.47075	1154
150	WORRY	to worry	0.294442418619816	0.596380493001831	0.411647110938832	0.293864728870903	0.597306292969919	0.412839608889776	0.292891777354588	0.597677490768588	0.412282810271913	17692
1501	BORE	bore	0.30299797125951	0.55237580539119	0.43725595942519	0.31201574468085	0.516456453900708	0.421009822695035	0.307088839285714	0.552856547619048	0.419131845238095	1980
1503	SALIVA	saliva	0.290088888888889	0.424111111111111	0.395688888888889	0.297309090909091	0.414418181818182	0.381263636363636	0.289396825396825	0.426492063492063	0.389373015873016	10743
1504	FLY (INSECT)	housefly	0.76	0.775	0.676	0.76	0.775	0.676	0.76	0.775	0.676	15464
1505	SPERM	sperm	0.5975	0.3675	0.367875	0.578	0.445	0.3885	0.578	0.445	0.3885	16500
1506	MEASURE	measure	0.569785284280936	0.414265551839465	0.582059085841695	0.557668936170213	0.408988085106383	0.573358723404255	0.545386918833727	0.410014972419228	0.573368006304176	134
1507	FRUIT	fruit	0.535	0.528578947368421	0.464842105263158	0.551909090909091	0.527272727272727	0.475090909090909	0.552555555555556	0.522222222222222	0.474444444444444	1895
1508	KING	king	0.869714285714286	0.536428571428571	0.752285714285714	0.872333333333333	0.545666666666667	0.777333333333333	0.872333333333333	0.545666666666667	0.777333333333333	1365
1509	MOSQUITO	mosquito	0.328047619047619	0.357440476190476	0.199547619047619	0.320897435897436	0.36051282051282	0.199435897435897	0.314333333333333	0.363333333333333	0.199333333333333	11003
151	RAZOR	razor	0.378	0.602	0.594	0.378	0.602	0.594	0.378	0.602	0.594	19720
1510	CHIN	chin	0.49	0.261	0.371	0.49	0.261	0.371	0.49	0.261	0.371	15781
1511	ROOSTER	rooster	0.418	0.562	0.392	0.418	0.562	0.392	0.418	0.562	0.392	15125
1512	RISE (ONESELF)	to get up	0.482375056327149	0.496728826394774	0.529415400182834	0.482414826575502	0.496430296997989	0.530289467486034	0.482287967990821	0.496797555787366	0.529441373513092	9584
1514	HEN	hen	0.606117647058824	0.348117647058824	0.408588235294118	0.670333333333333	0.384333333333333	0.450333333333333	0.656333333333333	0.398	0.445333333333333	6903
1518	STUPID	stupid	0.272450518185247	0.36660331624873	0.238922417827398	0.278455940676785	0.385839054626352	0.269347633004081	0.274609394125711	0.39296395169456	0.273645537439528	5433
1519	RUN	to run	0.542	0.787	0.543	0.542	0.787	0.543	0.542	0.787	0.543	9278
152	HOOF	hoof	0.41	0.413333333333333	0.412333333333333	0.394	0.438	0.444	0.41	0.413333333333333	0.412333333333333	17165
1520	CRUSH	crush	0.44218	0.6004	0.50878	0.435677419354839	0.619870967741936	0.512645161290323	0.426941176470588	0.634647058823529	0.514647058823529	998
1521	SEEM	seem	0.702411764705882	0.459235294117647	0.560579185520362	0.703111111111111	0.462055555555556	0.565222222222222	0.691166666666667	0.459333333333333	0.552333333333333	15340
1522	SOCK	sock	0.356038461538462	0.619461538461539	0.542153846153846	0.354555555555556	0.636388888888889	0.5495	0.3759	0.5985	0.5416	862
1523	FORGET	forget	0.566470588235294	0.395294117647059	0.52435294117647	0.560999999583401	0.392999999708158	0.517799999615482	0.607499999998895	0.41249999999925	0.573499999998957	5279
1524	WINE	wine	0.6615	0.3545	0.431	0.618	0.333666666666667	0.422333333333333	0.6615	0.3545	0.431	13897
1525	COAST	coast	0.606166666666667	0.41134126984127	0.437452380952381	0.584525862068957	0.394181034482753	0.433853448275855	0.569402777777763	0.381013888888881	0.423819444444434	228
1526	MEAL	meal	0.689762455801993	0.380075458052073	0.456413693346191	0.688379599271403	0.406645051608986	0.484968427443837	0.695153867791842	0.405815189873418	0.473031223628692	6552
1527	TICK	tick	0.542491269753949	0.458046725184961	0.479081681591426	0.530733023695372	0.461758851189379	0.479529427131354	0.53040622468269	0.456569740750743	0.477483459357278	9021
1528	FORGIVE	forgive	0.413944444444444	0.557222222222222	0.456166666666667	0.500857142857143	0.488857142857143	0.512285714285714	0.46825	0.51475	0.488	1499
1529	LAST (FINAL)	last	0.470708635360142	0.472270792105814	0.473347861813164	0.469475167588987	0.476158823473376	0.48171714861572	0.476729777737039	0.46690894960208	0.476465914017309	2837
153	GREY	grey	0.427372762048506	0.216850128812324	0.325859243260123	0.469329423115985	0.210631068454194	0.341117357302457	0.456649208633093	0.204770071942445	0.323795971223021	6895
1530	BOWL	bowl	0.582339788732394	0.334496478873239	0.402721830985916	0.567047619047619	0.31827380952381	0.393142857142857	0.561916666666667	0.318533333333333	0.3913	484
1531	BRANCH	branch	0.546963645315061	0.378678089176307	0.47209140472041	0.52300248015873	0.379593297735761	0.452284868113912	0.528208141321045	0.394570404505888	0.45918407578085	943
1532	SHEAR	shear	0.448752941176471	0.4151	0.379894117647059	0.4201125	0.43295	0.3737625	0.421	0.434277777777778	0.376611111111111	2632
1533	BE HUNGRY	hungry	0.222	0.6748	0.3382	0.210571428571429	0.674857142857143	0.322142857142857	0.222	0.6748	0.3382	4384
1534	FEVER	fever	0.390857142857143	0.688285714285714	0.443333333333333	0.489285714285714	0.695428571428572	0.483	0.489285714285714	0.695428571428571	0.483	6957
1535	SWORD	sword	0.499318181818182	0.597136363636364	0.647727272727273	0.506666666666666	0.586555555555554	0.64211111111111	0.503949999999984	0.581549999999981	0.649249999999983	15373
1536	UNDERSTAND	to understand	0.679255131967347	0.488671574748479	0.620880013645635	0.672954882842821	0.485214055789908	0.615146039719666	0.67910916272732	0.488739643812915	0.620817641718301	17856
1537	SPRINGTIME	spring	0.630530460433493	0.526868309086598	0.560110825955437	0.63862550577473	0.466392449180695	0.547523169511708	0.626836761126724	0.47518126323176	0.549479916705889	917
1540	EYELASH	eyelash	0.235	0.794	0.609	0.235	0.794	0.609	0.235	0.794	0.609	14438
1541	CULTIVATE	cultivate	0.6314	0.42144	0.51376	0.740888888888889	0.445111111111111	0.516555555555556	0.710428571428571	0.437714285714286	0.513857142857143	1846
1542	ACCOMPANY	accompany	0.707	0.399666666666667	0.502444444444444	0.704666666666667	0.402166666666667	0.504166666666667	0.716	0.416	0.52625	4505
1543	SNAIL	snail	0.439368421052632	0.264736842105263	0.290578947368421	0.422199999999975	0.330799999999995	0.292799999999984	0.439428571428535	0.303142857142849	0.298357142857121	6411
1544	SOMETIMES	sometimes	0.574332237670024	0.410999505098305	0.485640886465409	0.577799749231209	0.406444860108573	0.489288947434264	0.589177003298697	0.406906846225067	0.494164729105976	15315
1545	HOST	host	0.575848161506477	0.518288761751582	0.610045712093422	0.575833072404488	0.513991565610629	0.595555986370717	0.58508898094502	0.507715989540341	0.603165153214506	1739
1546	TWICE	twice	0.625	0.354	0.4765	0.625	0.354	0.4765	0.625	0.354	0.4765	19788
1548	UGLY	ugly	0.152068835735875	0.639030659657638	0.339547909461462	0.162099291482157	0.656238380733619	0.357420831182363	0.164327836981567	0.644865567396313	0.352749495967742	8626
1549	TRIBE	tribe	0.622027272727273	0.415445454545455	0.567290909090909	0.618040404040404	0.401989898989899	0.556343434343434	0.627009259259259	0.396046296296296	0.548481481481481	5308
155	CHOP	chop	0.359383333333333	0.628616666666667	0.494016666666667	0.33972972972973	0.635351351351351	0.480108108108108	0.338727272727273	0.634181818181818	0.484	1843
1550	PREVENT	prevent	0.300817582417582	0.581734065934066	0.467835164835165	0.301832653061224	0.580763265306122	0.471065306122449	0.310053571428571	0.601467857142857	0.475707142857143	4946
1551	FEMALE	female	0.799163876488095	0.503270554315476	0.575108816964286	0.785541666666667	0.496666666666667	0.574583333333333	0.774952380952381	0.494285714285714	0.569619047619048	201
1552	GLOOMY	gloomy	0.258452932474483	0.435937928775431	0.302929375984447	0.258176390806802	0.429301933416443	0.296142501758087	0.263399219060675	0.427734380214339	0.302149345154	4204
1553	MALE	male	0.71052112816605	0.508080893025619	0.590164788809057	0.703034803921565	0.516815196078429	0.653055392156859	0.699354175152749	0.511980244399185	0.673295519348269	146
1554	MAN	man	0.672927751940213	0.396256587645096	0.566342848505124	0.635878836764499	0.415859149571944	0.554581503174516	0.63282745098039	0.421330098188437	0.560939111230487	6023
1557	BEGINNING	beginning	0.709049873203719	0.451495350803043	0.613176810369118	0.716398867313841	0.422182578209228	0.590928802588936	0.71484210526313	0.43077609277429	0.58987600356822	888
1558	SIMILAR	similar	0.6618961680319	0.268675064181458	0.463315167041573	0.637831072629968	0.28988760812917	0.48211137085811	0.638946401599131	0.284939363507273	0.478996666801415	15328
1559	MONEY	money	0.650729321927525	0.463394527216602	0.584961306791084	0.648212347826087	0.463194956521739	0.595541043478261	0.6484408	0.460694133333333	0.584279466666667	128
156	RED	red	0.494267283697095	0.58758332783102	0.367214037529137	0.480821135516111	0.519681335199305	0.402792698923239	0.479252854094273	0.538746477224386	0.400575847095286	5031
1560	FACE	face	0.588234375	0.37675	0.522265625	0.589	0.36485	0.517375	0.588391304347826	0.377913043478261	0.524086956521739	4951
1561	ARMY	army	0.416857142857143	0.67	0.868428571428571	0.41425	0.675	0.86925	0.4325	0.64	0.8635	7569
1562	MIND	mind	0.659333276846417	0.464933766116931	0.601363653307737	0.653478158006107	0.463222217613439	0.596050486525451	0.649550379559311	0.466906505100622	0.597536254323807	1570
1564	LAZY	lazy	0.243468717952155	0.324550490087651	0.227655314328612	0.257011433549424	0.289884775254839	0.234487827105183	0.253032905159086	0.299463955108507	0.232055999847308	3756
1565	HEAVEN	heaven	0.778375	0.231208333333333	0.476	0.83575	0.30275	0.534375	0.867	0.311625	0.531125	1012
1566	GUN	gun	0.366272727272727	0.854	0.734151515151515	0.300058823529412	0.828823529411765	0.713	0.280375	0.82425	0.710125	1194
1567	DOOR	door	0.598666666666667	0.306555555555556	0.517777777777778	0.608933333333333	0.316466666666667	0.5284	0.613571428571429	0.311	0.526714285714286	208
1568	ARRANGE	to arrange	0.518378238932236	0.489469356882424	0.612773092804551	0.518431265301891	0.489510377225623	0.612637543038832	0.518367173569737	0.489477637085273	0.612775383038031	9559
157	DYE	dye	0.601045614035088	0.322354385964912	0.37240350877193	0.52475641025641	0.323615384615385	0.357910256410256	0.526020833333333	0.324895833333333	0.358947916666667	1513
1570	EQUAL	equal	0.695809345944567	0.261328328711649	0.514656704934208	0.651024597046126	0.278092304369958	0.482801279249494	0.64929364820106	0.271759209227884	0.476405182169078	1732
1571	SELL	sell	0.518664796633941	0.528070126227209	0.530455820476858	0.536605263157895	0.557	0.537333333333333	0.545535714285714	0.556285714285714	0.54	497
1572	SURPRISED	astonished	0.796	0.779	0.533	0.796	0.779	0.533	0.796	0.779	0.533	20426
1573	SWELL	swell	0.5612	0.597533333333333	0.545066666666667	0.587666666666667	0.59637037037037	0.577851851851852	0.5612	0.597533333333333	0.545066666666667	10301
1574	FLOAT	to float	0.676999985900061	0.293999993876836	0.37099999227315	0.676987747681917	0.293994679200124	0.370993285657299	0.676999712126722	0.293999874985608	0.370999842243743	9954
1576	PILE UP	pile up	0.532333333333333	0.435722222222222	0.510277777777778	0.518	0.399166666666667	0.489833333333333	0.5276	0.4226	0.5024	3683
1577	AND	and	0.587300951113805	0.402017710294266	0.505135683937832	0.587136416158259	0.403604409317651	0.512544737105508	0.584216110364588	0.396724628553363	0.504236545004887	4055
1579	BE	to be	0.708823529411764	0.397058823529412	0.620588235294117	0.680111111111038	0.427222222222176	0.622999999999933	0.677666666666666	0.410333333333333	0.615666666666666	19368
158	PUT ON	put on	0.633673041259039	0.417198843045513	0.558775993194385	0.642361251111769	0.439204862140527	0.560609249925882	0.637892209178228	0.432046958377801	0.553818569903949	2348
1580	ONLY	only	0.443008267883973	0.318375342583895	0.377242828842209	0.450821572249594	0.307999664018738	0.391696401689517	0.458655261984005	0.304189603076163	0.390924289449473	981
1583	BRAIN	brain	0.768827586206897	0.450275862068966	0.732862068965517	0.772066666666667	0.453133333333333	0.7204	0.771428571428571	0.455714285714286	0.738	61
1584	BLISTER	blister	0.48543	0.38167	0.36812	0.447042857142857	0.387171428571429	0.360028571428571	0.454428571428571	0.416714285714286	0.383	2071
1585	SLEEP	sleep	0.69629696969697	0.205290909090909	0.421563636363636	0.695450980392157	0.208294117647059	0.400156862745098	0.7064375	0.191375	0.3920625	6456
1587	SMELL (STINK)	stink	0.283870588235294	0.511482352941176	0.306835294117647	0.260714285714286	0.519095238095238	0.307380952380952	0.2585	0.515916666666667	0.303166666666667	15296
1588	TURN	to turn	0.284152409440776	0.58582393650562	0.474845865621629	0.284152409440776	0.58582393650562	0.474845865621629	0.284152409440776	0.58582393650562	0.474845865621629	9377
1590	WAIT (FOR)	wait	0.529261382909328	0.34793228962818	0.452828245270711	0.540936	0.35836	0.471128	0.540094117647059	0.366011764705882	0.471847058823529	452
1591	UP	up	0.562899007883719	0.450212613870439	0.524359988643662	0.570203664124809	0.446376883612042	0.52382128288021	0.582224692343248	0.43131552463645	0.52478958442232	522
1592	CHEST	chest	0.539978127066962	0.38011243969385	0.447832494022598	0.513339171717172	0.372067202020202	0.452367151515151	0.502326436213992	0.375014090534979	0.450818864197531	2290
1593	DEEP	deep	0.404079858613087	0.456614874317609	0.493154120584663	0.416319768689763	0.470691108754224	0.499446499170875	0.422633125861481	0.480745347624034	0.498149304130076	149
1594	FLOUR	flour	0.593642857142857	0.285571428571429	0.282714285714286	0.628	0.315333333333333	0.302	0.628	0.315333333333333	0.302	1665
1595	SOUTH	south	0.554620689655172	0.294448275862069	0.447741379310345	0.563166666666667	0.277416666666667	0.431833333333333	0.567625	0.273875	0.422125	960
1596	LOCK	lock	0.370019520110203	0.443020910324551	0.444104088688926	0.337320167148707	0.459419784061188	0.443874398274622	0.360589847898397	0.448451261724664	0.441066530227838	2628
1597	AIRPLANE	airplane	0.634972972972973	0.565405405405405	0.590783783783784	0.623333333333333	0.547333333333333	0.573666666666667	0.623333333333333	0.547333333333333	0.573666666666667	254
1598	NORTH	north	0.5427	0.2805	0.4566	0.547714285714286	0.291428571428571	0.459428571428571	0.5427	0.2805	0.4566	1584
1599	WORD	word	0.610909090909091	0.350181818181818	0.553363636363636	0.597888888888889	0.339944444444444	0.543222222222222	0.610909090909091	0.350181818181818	0.553363636363636	16629
16	SLED	sleigh	0.658916666666667	0.53725	0.40675	0.665375	0.555875	0.429625	0.673666666666667	0.566666666666667	0.438333333333333	15675
160	SET (HEAVENLY BODIES)	set	0.58483420943024	0.447360934249414	0.573151470272014	0.592280603316151	0.450902162895047	0.58391167072537	0.589380605878327	0.449563417575062	0.579560113825264	2158
1600	SKIRT	skirt	0.772583333333333	0.51925	0.483333333333333	0.772583333333333	0.51925	0.483333333333333	0.772583333333333	0.51925	0.483333333333333	10973
1601	WEAK	weak	0.347453314466801	0.371979085808705	0.265769703503385	0.342569685390707	0.364673126292658	0.254130616086304	0.333284470710811	0.364342190204089	0.247429017601168	5231
1602	WAKE UP	wake up	0.7227	0.45995	0.5655	0.723	0.457666666666667	0.567666666666667	0.723	0.457666666666667	0.567666666666667	15189
1605	SKULL	skull	0.451888888888889	0.435444444444444	0.584555555555556	0.455571428571429	0.419571428571429	0.544428571428571	0.458333333333333	0.407666666666667	0.514333333333333	16262
1606	INSIDE	inside	0.558397702162499	0.379378014804104	0.469134845004777	0.55383587505245	0.375837131284895	0.461116179144353	0.553602657607009	0.374225603692574	0.462666301053312	339
1607	HATE	hate	0.102598321891686	0.731194406305619	0.408497584541063	0.0910691489361701	0.748694592198581	0.422218085106382	0.100574626865666	0.751497512437758	0.414927860696487	4423
1608	LISTEN	to listen	0.895999999999989	0.518999999999994	0.774999999999991	0.895999997979338	0.51899999882955	0.774999998252218	0.895999999999989	0.518999999999994	0.774999999999991	17906
1609	IDEA	idea	0.637948717948718	0.415448717948718	0.611717948717949	0.637558139534884	0.439209302325581	0.617418604651163	0.642363636363636	0.433363636363636	0.617227272727273	5290
161	MISS (A TARGET)	miss	0.363626485568761	0.438366723259762	0.330991511035654	0.339923076923077	0.443846153846154	0.314846153846154	0.377285714285714	0.441214285714286	0.3415	6091
1610	PROSTITUTE	prostitute	0.230066666666667	0.7637	0.340422222222222	0.21586	0.77368	0.33688	0.2226	0.7383	0.331633333333333	3281
1611	INVITE	to invite	0.490887490207694	0.400883952480223	0.472953164644497	0.490917265721418	0.400792554355143	0.473146214746356	0.49087365095573	0.400894567098477	0.472956595868646	17919
1612	LETTER	letter	0.607180952380952	0.347361904761905	0.493980952380952	0.610076923076923	0.352230769230769	0.488307692307692	0.596357142857143	0.320857142857143	0.457785714285714	5173
1613	COLOR	color	0.56169797979798	0.334476767676768	0.364040404040404	0.541566433566434	0.344741258741259	0.360524475524476	0.545041666666667	0.344125	0.3565625	4737
1614	SUMMIT	summit	0.529318181818182	0.424755892255892	0.509936026936027	0.555560283687943	0.444673758865248	0.535056737588652	0.545631944444444	0.451743055555556	0.532680555555556	2398
1615	ESCAPE	escape	0.40085179435668	0.584589535202265	0.419576842297507	0.383163187855787	0.630641366223909	0.417377609108159	0.395944444444444	0.620458333333333	0.420319444444444	1911
1616	CLOTH	cloth	0.5736	0.2987	0.3712	0.585384615384615	0.277076923076923	0.362230769230769	0.574125	0.282125	0.36525	229
1617	GRANDCHILD	grandchild	0.793	0.370333333333333	0.463	0.8005	0.389	0.4445	0.8005	0.389	0.4445	4451
1618	GRANDSON	grandson	0.7915	0.436	0.446	0.802	0.439	0.427	0.802	0.439	0.427	16213
1619	GRANDDAUGHTER	granddaughter	0.7792	0.373	0.486	0.7795	0.383	0.4825	0.7795	0.383	0.4825	7605
162	HICCOUGH	hiccough	0.271	0.549	0.24	0.271	0.549	0.24	0.271	0.549	0.24	4409
1620	SON	son	0.690666666666667	0.381222222222222	0.424222222222222	0.7008	0.3796	0.4346	0.691666666666667	0.381666666666667	0.436333333333333	968
1622	SHIRT	shirt	0.546666666666667	0.246666666666667	0.343333333333333	0.5425	0.25375	0.3485	0.555	0.2325	0.333	16767
1623	SPEAK	speak	0.669035714285714	0.417607142857143	0.459928571428571	0.647133333333333	0.4176	0.5114	0.641125	0.413375	0.508	752
1624	EMPTY	empty	0.29965364587182	0.399731566507967	0.266132678859813	0.328165311952916	0.414673283167667	0.279887094920818	0.330365662906673	0.419298234189961	0.283858485260562	122
1625	DEAD	dead	0.581254517778933	0.413363012952116	0.598217060358475	0.594303381186342	0.409993736390556	0.60495108001973	0.587912516162297	0.408808150844522	0.602393614791338	2004
1626	EXPLAIN	to explain	0.517601466328598	0.506706652821954	0.585958943285064	0.517690381262825	0.506824607985832	0.585700476606298	0.517578371715479	0.506723944265257	0.585963748831172	9571
1627	CHAIN	chain	0.466132954829412	0.46560395104631	0.485128116991417	0.488753358208954	0.465985447761193	0.490090111940298	0.482657010710804	0.468270082765332	0.496048076923073	3154
1628	SQUIRREL	squirrel	0.5825	0.46	0.371	0.579333333333333	0.494	0.383666666666667	0.5825	0.46	0.371	13258
1629	EVENING	evening	0.605489497464222	0.391498642678517	0.424091953105936	0.617265730796237	0.40935159137158	0.433299126246553	0.594077999536641	0.381905420504074	0.419256487353418	1959
163	BLACK	black	0.280188067785486	0.454835306454458	0.374888828598874	0.273898071983783	0.472539974907164	0.366917131613249	0.277765206716943	0.463930250841434	0.364842595520815	3164
1631	FAST	fast	0.606925626771031	0.51547092324755	0.605824380675502	0.618832372021126	0.524985335339463	0.631791556622797	0.614455373182915	0.522311563184681	0.633273558961067	1930
1632	FLOOR	floor	0.455996994172682	0.276420535265227	0.372273051423659	0.487096350503355	0.307283892694373	0.43350737367588	0.498182511200116	0.315904161752405	0.443616975984919	852
1633	FLAT	flat	0.602142860551904	0.324752952620033	0.480059650300419	0.566790473966697	0.324479313425809	0.461861234892941	0.560552038029754	0.325372837913441	0.463661393140213	991
1634	HUNDRED	hundred	0.576623376623377	0.335558441558442	0.390103896103896	0.573	0.331	0.388	0.573	0.331	0.388	1549
1635	OBEY	obey	0.7105	0.374	0.536	0.690333333333333	0.378666666666667	0.566333333333333	0.7105	0.374	0.536	16139
1636	MOTIONLESS	motionless	0.5396	0.1722	0.433	0.5035	0.1735	0.414	0.5035	0.1735	0.414	16583
1637	AUTHORITY	authority	0.638490408092082	0.547901639344262	0.781162074177421	0.636870871794872	0.541547487179487	0.781062256410256	0.627316614420063	0.545884796238244	0.774076018808777	4563
1638	TRUTH	truth	0.798500419780443	0.40658600333136	0.724189342317109	0.800690465151563	0.422548925711569	0.699898309724801	0.79677938022329	0.429822125383188	0.7001896821634	8348
1639	BEER	beer	0.537294117647059	0.474	0.374705882352941	0.5424	0.4908	0.3864	0.561	0.552	0.429	12339
1640	SIBLING	sibling	0.823	0.361	0.546	0.823	0.361	0.546	0.823	0.361	0.546	16024
1641	SILK	silk	0.68475	0.26025	0.39225	0.6968	0.2462	0.3832	0.68475	0.26025	0.39225	5522
1642	NIECE	niece	0.697	0.3655	0.4195	0.697	0.3655	0.4195	0.697	0.3655	0.4195	15103
1643	COUSIN	cousin	0.678233333333333	0.412933333333333	0.450566666666667	0.686588888888889	0.420388888888889	0.458377777777778	0.709	0.4175	0.46235	75
1644	RELATIVES	relatives	0.74078339100346	0.469943252595156	0.545113494809689	0.737238095238091	0.411999999999997	0.551523809523806	0.744266666666667	0.4544	0.548666666666667	15366
1645	SHORT	short	0.425159413940284	0.401157726700001	0.345030609036772	0.429403745191702	0.418569940126498	0.35509233318901	0.441679715395588	0.40886093485406	0.353152642847172	1059
1646	GIRL	girl	0.606566091954023	0.458830459770115	0.371080459770115	0.558530303030303	0.473515151515152	0.353833333333333	0.568027777777778	0.476388888888889	0.362888888888889	382
1647	FOAL	pony	0.271	0.451	0.472	0.271	0.451	0.472	0.271	0.451	0.472	16547
1649	SIT DOWN	sit down	0.561	0.23	0.368	0.561	0.23	0.368	0.561	0.23	0.368	17179
1650	WATCH	watch	0.613964514214113	0.393785312692001	0.527652673931412	0.585729747355022	0.409465552467911	0.536272303975501	0.597049317673563	0.406520912747855	0.544652936409496	424
1651	TEAR (OF EYE)	tear	0.346009358895073	0.53302234590806	0.412904390847248	0.346839882565492	0.535334462511292	0.410617886178862	0.338785714285714	0.527596428571429	0.413205952380952	7595
1653	BLIND	blind	0.323529411764706	0.322	0.278470588235294	0.34525	0.311333333333333	0.283	0.320714285714286	0.319714285714286	0.290142857142857	3780
1654	LIGHTNING	lightning	0.448538461538461	0.617846153846154	0.590538461538461	0.4402	0.6076	0.583	0.4402	0.6076	0.583	10079
1655	BLINK	blink	0.7035	0.6405	0.457	0.7035	0.6405	0.457	0.7035	0.6405	0.457	7125
1656	NEVER	never	0.580241178862869	0.414353111318498	0.503948992268347	0.595056118329401	0.422346180837205	0.531031080623918	0.597688430345171	0.416215958141823	0.523918101146662	16832
1657	TRUE	true	0.747387194650264	0.391791803170641	0.675023584893357	0.738549776068033	0.393149312922804	0.667439381298656	0.735168866449173	0.399886659528035	0.668062763343906	4933
1659	DOLL	doll	0.497894117647059	0.415682352941176	0.319858823529412	0.530809523809524	0.405190476190476	0.342095238095238	0.531166666666667	0.401833333333333	0.352666666666667	1340
166	MAINLAND	mainland	0.5626	0.321533333333333	0.7242	0.596285714285714	0.280571428571429	0.654142857142857	0.57275	0.2765	0.629	15442
1661	STRAIT	strait	0.36780354788127	0.408152072654671	0.417120689206758	0.408275668643849	0.418894733731123	0.44675253187055	0.404761294874562	0.422769943509291	0.447243099836804	5347
1662	CAPE	cape	0.4628125	0.33425	0.3789375	0.450153846153846	0.365461538461539	0.384692307692308	0.453	0.353142857142857	0.388	6888
1663	BED	bed	0.516225161297892	0.352128088889864	0.439632498528323	0.518370308234264	0.341537502661116	0.43164806183698	0.518210016282073	0.352047178709786	0.437878999868995	2260
1664	RAFT	raft	0.688	0.394	0.344	0.688	0.394	0.344	0.688	0.394	0.344	18518
1665	BEAT	to beat	0.174494004522374	0.841138679470712	0.437790136183301	0.173874934468072	0.840942224449931	0.437070407616751	0.174470740022929	0.841157578394649	0.437798340164313	9467
1666	MUTE	mute	0.442873381818182	0.296038363636364	0.360280973737374	0.408073397440817	0.285757380290914	0.326040573053368	0.411495505267265	0.277107779945376	0.325046562621927	938
1667	HOLE	hole	0.469275808155754	0.384789335059598	0.417499117849589	0.457925980172221	0.398196947210148	0.404077320854432	0.458417615570722	0.396142750948947	0.399604300038102	1810
1668	GRIEF	grief	0.149008	0.628849777777778	0.312540444444444	0.137871428571429	0.617477777777778	0.313901587301587	0.147741666666667	0.618911111111111	0.326719444444444	966
1669	ANCESTORS	ancestor	0.687794642857143	0.438504464285714	0.667129464285714	0.690619047613481	0.439761904758355	0.671095238089841	0.679923076923076	0.434999999999999	0.656076923076922	13699
167	MAIL	mail	0.541814685314685	0.466996503496503	0.564244755244755	0.564785714285714	0.444166666666666	0.544333333333333	0.567678571428569	0.442392857142854	0.539249999999996	87
1670	RAPIDS	rapids	0.664666666666667	0.574333333333333	0.607	0.6792	0.604	0.5968	0.664666666666667	0.574333333333333	0.607	18507
1671	TOWER	tower	0.565733333333333	0.4342	0.642566666666667	0.505	0.451538461538462	0.592692307692308	0.536	0.472285714285714	0.633714285714286	13970
1672	WRITE	write	0.632121919830226	0.375179113415384	0.561537145888817	0.612690590111638	0.367880382775117	0.5215466507177	0.624374269005848	0.375580506822612	0.544581676413255	284
1673	ARM	arm	0.432987791342952	0.396511653718091	0.396031076581576	0.451838541666667	0.389221354166667	0.413526041666667	0.43211875	0.39960625	0.4005625	1403
1674	POOR	poor	0.20724623300291	0.465341678061624	0.260543322870602	0.242576010883279	0.455485917528115	0.261738037033341	0.243819126799165	0.460199249835216	0.268869085515258	568
1675	PROMISE	promise	0.719166666666667	0.451466666666667	0.724366666666667	0.702176470588235	0.464941176470588	0.734941176470588	0.6887	0.4837	0.7235	3335
