CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_FREEDICT_WKB	AROUSAL_LANGUAGE_FREEDICT_WKB	DOMINANCE_LANGUAGE_FREEDICT_WKB	VALENCE_LANGUAGE_FAMILY_FREEDICT_WKB	AROUSAL_LANGUAGE_FAMILY_FREEDICT_WKB	DOMINANCE_LANGUAGE_FAMILY_FREEDICT_WKB	VALENCE_MEAN_FREEDICT_WKB	AROUSAL_MEAN_FREEDICT_WKB	DOMINANCE_MEAN_FREEDICT_WKB	LINE_IN_SOURCE
2867	CALCULATE	calculate	5.69745150347068	3.65043599647333	5.55744667104286	5.67218456600281	3.57282882387783	5.67154004111444	5.74572853058824	3.74725974266463	5.64990829897078	301
2869	BOTHER (HARASS)	bother	3.39483408489048	4.84161310914782	4.35398471060118	3.50326681964313	4.83691290038191	4.31530528685394	3.62081635076039	4.81073162972601	4.41891249792823	2360
287	CONE	cone	5.776	3.508	5.736	5.82999995986874	3.48333331122825	5.73333329570205	5.69499999999998	3.54499999999999	5.73999999999998	5658
2870	RECOGNIZE (SOMEBODY)	to recognize	4.71797970550999	4.47485378229496	5.18763410083688	4.63268801466315	4.48778146041082	5.10986439287742	4.72982556794866	4.47817719424076	5.1922584405681	17532
2871	SWING (MOVEMENT)	swing	5.56456408895538	4.39044711192969	5.56404204690989	5.49200806741622	4.43729684339602	5.51001474161987	5.47313222005603	4.42750946513024	5.51908019679409	414
2872	IMPROVE (SOMETHING)	enhance	5.96130885320971	4.21584512649812	5.90157352133621	5.89213758271176	4.24601658766945	5.91722522153768	6.03488452485963	4.21161039041211	5.90089557240789	4572
2877	RUSTLE (OF LEAVES)	rustle	4.87046153846154	4.24184615384615	4.86984615384615	4.694	4.326	4.792	4.764	4.284	4.892	3565
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	5.83924877971626	4.14910609646393	5.89378955602952	5.89504671684101	4.14729063059858	5.87532266215127	5.93763172828848	4.10829357186476	5.8981877980004	46
288	FORGE	forge	4.29123076923077	4.09869230769231	4.53369230769231	4.41614325068871	4.07275482093664	4.65173553719008	4.39318181818182	4.06272727272727	4.63431818181818	12550
2880	HALT (STOP)	stop	4.70077861350935	3.9564130882579	5.09845464648599	4.61665778749453	4.01577934537964	5.07931345233674	4.5926249078194	4.04573854769946	5.04112422278535	2347
2881	URGE (SOMEONE)	urge	5.59220720760761	4.92900368152232	5.57659634289914	5.55718182245399	4.92764468664467	5.54805996732615	5.57598183267504	4.88870155959413	5.5726041996681	2307
2882	ADD	add	5.86361704412582	3.73362718819543	5.94010534150815	5.80127456619818	3.86138768025271	5.97065775285397	5.91283180499367	3.82815049591313	6.07401115980109	3180
2883	DISTURB	disturb	3.53228944977665	4.96518263736774	4.45113159423396	3.48492709906856	4.97118857542233	4.47883414909614	3.61729282699948	4.88145996861352	4.5181743213049	2361
2884	HANG	hang	5.23199898792858	4.07706796616831	5.3780347030346	4.97966990589002	3.91409016157783	5.37358921281122	5.07159084928623	3.92265788434971	5.37467683047168	1833
2885	HERD (SOMETHING)	herd	5.27901962784308	3.93395901073906	5.25488391287435	5.09666958246745	4.20062743423696	5.27373145163718	5.12581578520386	4.09853966983331	5.27083537009476	2162
2886	PRODUCE	produce	6.21573352713178	4.19318798449612	5.88526114341085	6.07709430438842	4.13493930905696	5.86516153127918	6.11952083333333	4.14104166666667	5.90625694444444	84
2887	THAW (DEW)	thaw	5.53913187902118	3.46058444535562	4.97094143162069	5.45701725822208	3.51926733962879	4.95874253771844	5.50419842224896	3.52021526942105	5.00342091188662	15002
2888	TINKLE	tinkle	5.20801242236025	4.50318544809228	5.43680567879326	5.1465243902439	4.50204268292683	5.35567073170732	5.14589285714286	4.50172619047619	5.3527380952381	9944
2889	TWINKLE	sparkle	6.55966498244001	4.76644963285334	5.76535356034281	6.5620011949924	4.75937401312231	5.76959526905474	6.5575940402014	4.75208023315398	5.76689583169688	7282
289	MOLD	mold	4.47364583333333	4.184375	5.3375	4.40145833333333	4.126875	5.293125	4.28041666666667	4.11125	5.1975	1620
2891	TIE UP (TETHER)	tether	4.402	4.516	4.828	4.402	4.516	4.828	4.402	4.516	4.828	17707
2892	MAKE ANGRY (ANNOY)	annoy	3.31249394130253	5.320311258387	4.29105322830787	3.36474986701942	5.38722562287567	4.35487709642637	3.37128476755095	5.3076196494133	4.3471068679128	3233
2893	NOTICE (SOMETHING)	notice	5.41089558078072	3.73503759506432	5.70766677045916	5.46973516383672	3.77650130894601	5.77393916449771	5.42796496251721	3.79176370412954	5.75773195117694	1232
2894	TUMBLE (FALL DOWN)	tumble	3.84542518857061	4.25058512480413	4.44591138895007	3.86963104164627	4.24656816611932	4.46575966004288	3.87528135341661	4.24654174645348	4.45769334221537	8455
2896	CAUSE TO (LET)	let	5.60824718000447	3.70863816059789	5.74484298654078	5.56682948511545	3.63231229161025	5.7038047659937	5.58270543525319	3.68754987383031	5.72194132282145	1235
2897	CHIME (ACTION)	chime	6.62008771929824	4.28026315789474	5.54201754385965	6.61699999999977	4.33149999999985	5.48199999999981	6.59740740740736	4.29259259259256	5.48444444444441	11882
2898	CONVEY (A MESSAGE)	convey	5.63175	4.02057142857143	5.65435714285714	5.48354166666667	3.94333333333333	5.62125	5.57193181818182	3.97375	5.65261363636364	2495
2899	JOG (SOMETHING)	jog	5.06840909090909	4.69568181818182	5.35318181818182	4.98246753246753	4.74792207792208	5.41077922077922	5.0515	4.6795	5.342	5723
2900	PROTECT	protect	5.83259099350046	3.61428969359331	5.63696425255339	5.61271999999999	3.71470222222222	5.53338666666666	5.66494444444444	3.68270987654321	5.64346296296296	2661
2902	BRAWL (FIGHT)	brawl	3.85212116065715	4.62113383143393	4.72795394024331	3.83091061294166	4.7139648799823	4.71532165719025	3.93757460934379	4.64687695257353	4.75439635084142	9974
2903	CHAT (WITH SOMEBODY)	chat	5.75511111111111	3.90377777777778	5.81955555555556	5.60885185185185	3.96718518518519	5.71985185185185	5.60087301587302	3.97047619047619	5.71555555555556	1860
2904	RINSE	rinse	5.15666666666667	3.81888888888889	6.26222222222222	5.11	3.97	6.095	5.25666666666667	3.84333333333333	6.25333333333333	6104
2905	KNIT	knit	5.0301765836826	3.90426629095717	5.31656932775224	5.02959246091985	3.88346338120211	5.31883873180556	5.0303579327478	3.88858645232863	5.31760331557453	9812
2906	TRANSLATE	translate	5.17461538461539	4.12846153846154	5.59538461538462	5.176	4.116	5.684	5.176	4.116	5.684	15637
2907	ROT	decay	3.3055638965058	4.43143953575414	4.19738803108228	3.26716434652498	4.39849677147112	4.10627948923804	3.38428180283771	4.37726789706751	4.22095179416152	2462
2909	PREPARE	prepare	5.85526918434868	3.83799335702348	6.22408389126632	5.8619272872957	3.92938352325201	6.07452499892951	5.80516145787221	3.8787960079645	6.15299506703892	15806
2911	BACKWARD	backwards	5.19195715651173	3.5591641784945	5.38755155289241	5.2599835832233	3.69605818893871	5.43459524987341	5.29526088867054	3.63924237872412	5.44633733835638	3015
2912	FORWARD	forward	5.54478948726503	4.27306359912406	5.77975516335103	5.55730785363581	4.35068537340888	5.74269908745311	5.57293013865396	4.29877856232666	5.74489628221223	4475
2914	ONCE (IN THE PAST)	formerly	5.34930743473515	3.800640506333	5.54360257232473	5.27403184928386	3.74082993304024	5.46423972106699	5.32719809767609	3.75609551585886	5.49250134202056	2838
2915	AT FIRST	at first	6.17731448410092	4.252933331399	5.8403497396616	6.12286679813372	4.2203917227792	5.82155386378301	6.25747917060173	4.27895091252242	5.89549944428325	7549
2916	INSTANTLY (IMMEDIATELY)	instantly	5.98138574808452	4.0891979263323	5.96287245659673	6.10388319680845	4.17241649196921	6.0467547557402	6.11363952779854	4.15796768570906	6.04241244069065	2226
2917	NEXT TO	next to	5.31075639722151	4.07869253702498	5.47821023808783	5.45233168602559	3.99763488296216	5.53030429454883	5.46110255323039	3.98638295074258	5.53567409132111	349
2918	BECAUSE OF	because of	5.52827226162062	3.87235279664355	5.44976697032335	5.56578330458916	3.88312702669246	5.51288357481106	5.574072893466	3.8801293161817	5.52035326343301	533
2919	STILL (CONTINUING)	still	6.1590119031979	3.28224936340921	5.92778713774351	6.11425759065988	3.31618525368288	5.89914568023199	6.08927530868422	3.31645941980563	5.88799333880747	274
292	RUG	carpet	5	3.24	5.68	5	3.24	5.68	5	3.24	5.68	68
2920	SUDDENLY	suddenly	4.83902183806898	4.01316404073261	4.80184940955707	4.57262189035892	4.18127164953963	4.63179738015042	4.73649366041835	4.0407608634458	4.69382415565887	6201
2921	THEN	then	5.74622054459979	3.93115891893177	5.62685182363632	5.78903799243118	3.97058621745954	5.68573481023131	5.78932423020259	3.96747566548726	5.68342955710319	2426
2922	AT THAT TIME	at that time	5.74622054459979	3.93115891893177	5.62685182363632	5.78903799243118	3.97058621745954	5.68573481023131	5.78932423020259	3.96747566548726	5.68342955710319	6267
2923	THITHER (THERE TO)	thither	5.95645727123575	3.90004252020406	5.75690749514183	5.94203165480637	3.92988686542893	5.78058391682059	5.90016615577326	3.91891146267412	5.76791297024939	264
2924	A LITTLE	bit	4.83286613915258	4.10796734105565	5.31559309245112	4.88030565223469	4.021999946074	5.33690946589867	4.86697115910424	3.98663286402082	5.31655289128238	96
2925	HITHER (HERE TO)	hither	6.03479652144615	3.90688551545002	5.87773564662482	6.01407475914697	3.92719880996625	5.90239956406927	6.00330550724872	3.91316736622604	5.89799271903823	682
2926	HARDLY	hardly	4.53703794974381	4.199119483052	4.85616921337317	4.57347902587992	4.2780347801335	4.87180778895703	4.57579224884044	4.28009506275892	4.83628633923529	1139
2927	FROM HERE	hence	5.89802344531054	3.94431352028725	5.67725294180872	5.88920189124488	3.96282358369991	5.70791693705922	5.85211298362478	3.9469034677598	5.6905033156639	4393
2929	BENEFIT	profit	6.15642424242424	4.1200404040404	6.1770505050505	6.03878431372549	4.13847058823529	5.93909803921569	6.07929032258065	4.14974193548387	5.96690322580645	4914
2930	BOSS	boss	5.66283740649439	4.0072997917375	5.53978716848011	5.48484573456712	4.02114767397642	5.68986842438839	5.58533185770751	3.95458529644269	5.6877985770751	1668
2931	BUSINESS	business	5.41043336454328	4.31141592596539	5.74769684004148	5.41978780986941	4.19605294460683	5.70770466080519	5.45567311195946	4.17020381807714	5.71842156909646	137
2932	COLD (CHILL)	chill	4.92742591853035	3.89953940362087	5.2653927715655	4.99584864864865	3.89750658350658	5.25990436590436	4.9906666666666	3.95944444444439	5.25776086956516	4729
2933	CONVERSATION	conversation	5.21861111111111	4.20027777777778	5.92305555555556	5.24995555555556	4.14462222222222	5.89582222222222	5.29365079365079	4.20603174603175	5.91222222222222	10160
2935	CURRENT (STREAM)	current	5.87311278425456	4.11820182010769	5.52429617125462	5.78939363458661	4.37231901358101	5.57652817969794	5.80261030415369	4.34255374382986	5.59595639835069	837
2936	ELEVATION	elevation	5.71054991915072	4.92162060593236	5.65090560827895	5.71178089830314	4.96968726977221	5.54947379454918	5.72644815697797	4.79125937137212	5.65513763208855	11351
2937	FAIRY TALE	tale	6.23811897897898	3.69446133333333	5.41188717117117	6.07491530208921	3.77769621682665	5.50997459062676	6.06677372262773	3.77746228710462	5.48348357664233	6053
2938	FLAVOR	odour	5.88259079687045	4.76344374655885	5.70672105129275	6.02128866234224	4.77256487270039	5.84203286746297	6.09119903611347	4.79017322030656	5.86311978571838	993
2939	FLOCK (OF ANIMALS)	flock	5.40302421562909	4.09228582534512	5.43101298486119	5.33671852039204	4.09353108236313	5.29070249433655	5.27368813607853	4.11111502624321	5.28920135015274	4255
2940	GATE	gate	5.3745	3.882	5.6755	5.52619047619048	3.79333333333333	5.76809523809524	5.58363636363636	3.78	5.70272727272727	1391
2941	HAPPINESS	happiness	7.36844188628938	5.33116195927736	6.35885338798727	7.37254160319714	5.28060127968716	6.37679823820692	7.35958925780274	5.28185121667772	6.36165488444573	5850
2942	HOARFROST	hoarfrost	5.03158945686901	4.38637380191693	4.82803514376997	5.2654054054054	4.00648648648649	5.01945945945946	5.09999999999894	4.23999999999911	4.90608695652071	11359
2943	BUNDLE	bundle	5.30121236138291	3.64229094213028	5.21000091324201	5.23928366433245	3.72560249492978	5.24565204913327	5.17296034460913	3.73659014316482	5.20517471176991	1080
2946	CRADLE	cradle	5.932	3.565	6.029	5.92	3.5575	6.1125	5.92	3.5575	6.1125	1426
2947	DAMAGE (INJURY)	injury	2.86805693565134	4.94380763714726	3.86334438694894	3.00467323087013	4.86894770934871	3.96847166160581	3.04159173252489	4.83943380442644	3.98325071648926	290
2948	GAP (DISTANCE)	gap	4.8028077559181	4.16877698273372	5.02305620010825	4.84875643418	4.20410165363893	5.01990014643903	4.80010720059872	4.18599830691539	5.00301713011107	5039
2949	LAIR	den	4.91962962962963	3.85111111111111	5.02888888888889	5.0915	3.951	5.0585	5.21818181818182	3.82545454545455	5.03090909090909	1595
2950	MEANING	meaning	5.80763700328982	4.25671834923522	6.10384719208471	5.84849664530452	4.25714613107248	6.06161468817134	5.80350410448351	4.25582473834688	6.05215647100075	2863
2951	POUCH	pouch	4.89	3.92666666666667	5.33888888888889	5.13166666666667	3.855	5.48166666666667	4.7925	3.855	5.21	6564
2952	SLAB	slab	5.21803921568627	3.26509803921569	5.31549019607843	5.17366666666667	3.39433333333333	5.27166666666667	5.18	3.375	5.258125	5931
2953	SLEEVE	sleeve	5.15882352941177	3.27852941176471	5.08676470588235	5.14125	3.2684375	5.0284375	5.14125	3.2684375	5.0284375	16718
2954	SLICE	slice	5.0752	3.8196	5.35266666666667	5.18837837837838	3.86378378378378	5.37378378378378	5.21821428571429	3.77785714285714	5.46857142857143	6304
2955	STATE (POLITICS)	state	5.51513862769146	3.86213994632113	5.81700029664972	5.49221744582386	3.79713369221506	5.75995900480032	5.54044061560227	3.80500007703416	5.73901690679906	884
2956	TUBE	tube	5.10612068965517	3.45646551724138	5.39810344827586	5.15583333333333	3.47916666666667	5.26458333333333	5.14321428571429	3.5625	5.25928571428571	501
2957	WARE	ware	6.09704899961127	3.72593481702114	5.50488733820973	6.27048000002461	3.67510584954631	5.62514960091678	6.30322209734708	3.66317496456009	5.64622227441085	16743
2958	LAUGHTER	laughter	7.84888888888889	6.28	7.23	7.918	6.068	7.172	7.99333333333333	6.11	7.15	15895
2959	LEASH	leash	5.25	3.8	5.62	5.25	3.8	5.62	5.25	3.8	5.62	10405
296	CROUCH	squat	4.60964268585132	3.96135011990408	5.12805995203837	4.55411513766669	3.94721748320196	5.15721748278374	4.53964285714286	3.94278571428571	5.15759523809524	10454
2961	MESSAGE	message	5.57462144308943	3.91144308943089	5.64034298780488	5.63343434343434	3.93979797979798	5.62242424242424	5.607	3.8839	5.5422	1231
2962	MOORLAND	moor	5.40016348710391	3.84141674865421	5.57205702955747	5.42855173635405	3.8027528265136	5.62050473743708	5.42475236145418	3.82948823241382	5.57472294750055	873
2963	NET	net	5.5853966525278	3.58011377966296	5.46638226527571	5.43608851674638	3.73105861244017	5.3075179425837	5.38822807017544	3.76819298245614	5.19973684210526	121
2964	NEWS	news	5.70622708015642	4.13283197936461	5.31378853765932	5.71630986717199	4.13223027288659	5.28370974416885	5.63466623892957	4.22907286414608	5.33632852350818	2603
2965	PAW	paw	5.62869565217391	3.2095652173913	5.7104347826087	5.345	3.39375	5.7325	5.344	3.534	5.788	15142
2966	PERCH (FISH)	perch	5.18598842018197	4.07897711607389	5.60291149710504	5.15226506024096	4.08178313253012	5.5824156626506	5.16068027210884	4.07843537414966	5.5909693877551	10509
2968	REASON	tune	6.03628150996075	4.01139290935686	5.82382381689498	6.00288689935662	3.9663201214427	5.83739491447965	5.97206450764032	3.9011358457279	5.77419233947271	5218
2969	RIBBON	ribbon	5.38812622735568	4.02439939272487	5.27970740973167	5.42095438363281	4.11196155726684	5.32527762498472	5.40778119694397	4.09245412694267	5.32251885529581	2405
297	CROOKED	bent	4.8019463942312	4.12035099145564	5.00588709781136	4.72655371045725	4.1272767087835	4.92993372813657	4.81375747180248	4.13029561059453	4.99975741968124	2009
2970	RIDDLE	riddle	5.62719696969697	4.49621212121212	5.14128787878788	5.409	4.37066666666667	4.96966666666667	5.33041666666667	4.2875	4.93125	11138
2971	SIN	sin	3.10593406593407	4.96912087912088	4.85824175824176	3.26999999999443	5.10999999999197	5.23799999999116	3.37499999999536	5.13333333332664	5.19833333332596	609
2973	STRAP	strap	5.10157894736842	4.20631578947368	5.36157894736842	5.18	4.26481481481481	5.39777777777778	5.13571428571429	4.26785714285714	5.37214285714286	10023
2974	SWARM (OF BIRDS)	swarm	5.11647420855411	4.06599002954326	5.15063651011508	5.24506180433803	3.97536109987666	5.23005892933693	5.13812941546336	3.98874475392502	5.19778340965787	9998
2975	THOUGHT	thought	6.4732237720763	4.16968893851609	6.28998571602559	6.44256278875694	4.10442114008233	6.26261115535306	6.44439361113687	4.10534635393597	6.26247736556688	9761
2976	VIOLENCE	violence	3.70900473465169	5.57891494485218	4.28514676608598	3.62476148184451	5.62538986329003	4.27914848012655	3.70219942999742	5.58389813708356	4.26827675000353	18920
2977	WORKER	worker	5.62580457138131	4.18354367835024	5.53154754028669	5.5949173657179	4.19954628149602	5.58348109025393	5.55246695233891	4.1511975500793	5.50848477905777	311
2978	DISTANCE	distance	5.3764	3.6544	5.0956	5.60692307692308	3.48615384615385	5.20846153846154	5.55875	3.49875	5.21625	1557
298	SHRIEK	shriek	3.85777777777778	5.63166666666667	4.46444444444444	3.92454545454545	5.36818181818182	4.56454545454545	3.99	5.59571428571429	4.57857142857143	7147
2980	AREA	area	5.54777848827677	3.66165256599443	5.66822255479622	5.51289359432795	3.63782359389493	5.68169146252248	5.53954807529825	3.58038108756633	5.68216625547782	4508
2981	ITEM	item	5.50170654016517	3.62289203179961	5.73149510971598	5.54752096418263	3.60388256905205	5.76740187210512	5.51790467516696	3.60579633424408	5.72006724347297	4093
2982	GIFT	present	6.00992636747125	4.05138255010412	5.91552015417023	5.97137743630399	4.06103598386777	5.8980314512528	5.89154753636994	4.06187926598202	5.89381786913281	1371
2983	COMPANIONSHIP	company	5.47158884690749	4.21275795268309	5.55044637416805	5.45789905781837	4.20430800394784	5.54652736898264	5.449587701109	4.2158040468655	5.50040291125412	1911
2984	HEAP	pile	4.97658554862476	3.95300282680479	5.36342052015754	5.01805854283099	3.83451859175044	5.29554031592996	5.01381440608436	3.88685316530866	5.30009707287891	905
2985	HEIGHT	height	5.64195719050158	3.96145153634759	5.7526924265786	5.65357116406684	3.96489981653713	5.81169145337273	5.71963294406721	3.99732175455499	5.7911106273203	3546
2987	AMOUNT	amount	5.52641450370237	3.69216204955265	5.65730440679894	5.48361100008285	3.72950280646283	5.63006573300322	5.51687209448944	3.76063420118962	5.69496357518996	812
2988	PATTERN	pattern	5.16655537270014	3.70989227246968	5.36921235823038	5.22082993698585	3.77102755177237	5.44890071135308	5.25844185606061	3.75108693181818	5.43164147727273	1135
2989	FRINGE	fringe	5.27204280456102	4.08126429079922	4.95319391561257	5.28262138101964	4.05573524233754	5.03314844159814	5.28828468798147	4.04031117289004	5.04890969847107	2165
299	SCOLD	scold	3.70109241039462	4.60367992366818	4.43096506424759	3.62534504667587	4.65955214442459	4.42281915177315	3.57618564119912	4.69909599070722	4.44925301421052	3302
2990	SACK	sack	4.09002450980392	4.68134803921569	4.60524509803922	4.07897619047619	4.62771428571429	4.56754761904762	4.05319327731092	4.66663865546218	4.57697478991597	10620
2992	TIP (OF OBJECT)	tip	5.44860267595662	3.97639109703341	5.51795216600852	5.404152173436	3.90274690246016	5.50862704518834	5.39305573926383	3.91500000816264	5.50750053258622	5210
2993	STROKE (OF PEN)	stroke	4.80920751032644	4.6737743669687	5.04258151823458	4.75116024805443	4.68200822179617	5.04821876308921	4.82518298252565	4.63524649866992	5.10692440073784	2545
2995	TONE (MUSIC)	tone	5.96704339714143	3.88428780551327	5.36374744049143	5.9303610430869	3.86315700030757	5.36059621651294	5.94687425697301	3.84392135345221	5.38958207590305	3463
2996	WEALTH	wealth	6.53006285632789	4.8010246212244	5.96016546257922	6.4645818632704	4.77004081612322	6.03576930439985	6.42509281052627	4.75353992909498	5.99630812795081	14915
2997	COLORFUL	colorful	5.7783240611961	3.55887343532684	4.97168289290681	5.88931865095559	3.52279421878981	4.83261527864143	5.73377800937988	3.55687337154768	4.86957269411151	12773
2998	DAMP	damp	4.27259615384615	3.91518899204244	4.2787599469496	4.11917207959541	3.99137232859455	4.17532418620791	4.13937296681848	3.94319168835393	4.29991460637606	2959
2999	EVERYWHERE	everywhere	5.66022218110936	3.73780172540531	5.65518089162678	5.60591435383382	3.84856929104302	5.69170101139804	5.61360853904355	3.83788107691919	5.6662781847809	9995
3	BRAVE	courageous	6.43474666892587	4.88615725964578	6.14211734616917	6.29686047655758	4.89993565781651	6.09397082598155	6.27740591744524	4.87449977617064	6.02577667396528	507
30	DISPEL	chase away	4.25769230769231	4.23076923076923	4.44692307692308	4.3	4.23	4.47	4.3	4.23	4.47	1944
300	RATTLE	rattle	5.02246170147456	4.28545752877746	5.05534803975921	5.02668661890277	4.31707458274108	5.04827159479575	5.04116286958349	4.24407442932435	5.04583074472203	5313
3001	POWERFUL	powerful	5.87820512820513	4.56666666666667	5.98102564102564	5.76153846153846	4.54	5.91346153846154	5.81666666666667	4.55066666666667	5.87933333333333	6135
3002	PRECIOUS	precious	5.49031771796969	5.09203739170291	5.77857253552038	5.82340223730166	4.97663473372912	5.75312202254274	5.67559065660382	5.04198276381801	5.78664149947681	3937
3003	SOLID	solid	5.71118282684593	3.91629561124747	5.99394720157238	5.74680641829694	3.8918684337267	6.00829768190609	5.74782173189469	3.87680308058664	5.9800362034769	2535
3004	FORMER	former	4.84782762929808	3.64580794402507	5.07015666098244	4.85837178535428	3.70492198276779	5.09796743439762	4.82268004944145	3.73137790429638	5.06658887200939	2826
3005	FAMILIAR	familiar	5.55484414116775	3.70955572737433	5.89744033136386	5.63144994677918	3.76812920439736	5.97181167817846	5.64455657705595	3.77490684799192	5.98372909594019	4530
3006	SPACE (AVAILABLE)	space	5.41792055076266	3.47843485864539	5.3722953601789	5.3472089478495	3.52870021212134	5.35771811627542	5.34663728497077	3.50319455709892	5.35256645628443	5924
301	CHIEFTAIN	headman	6.24	4.96	6.3	6.24	4.96	6.3	6.24	4.96	6.3	5064
3011	GRUB	grub	4.63766968325792	4.0141628959276	4.77547511312217	4.31369047619048	4.20607142857143	4.61678571428571	4.37416666666667	4.135	4.69833333333333	955
3015	PATERNAL GRANDMOTHER	paternal grandmother	7.62	3.75	6.32	7.62	3.75	6.32	7.62	3.75	6.32	15210
302	CLAN	clan	5.5678149081151	4.4246913084571	5.42152948735538	5.48497883246679	4.23852762520206	5.53895874914425	5.56428469396012	4.41343323030254	5.45544972422448	3433
3020	BREAK (BREAKING)	burst	4.25526523343198	4.97447377303988	4.65061557740409	4.24462185354616	4.98140282494554	4.682045272442	4.20213804185267	4.999523206108	4.65712093418644	2013
3025	BARN OR SHED	shed	4.98816363636364	4.02007272727273	5.19278181818182	5.20538887769536	4.02576388033991	5.43268054335212	5.17427586205638	3.93956896550763	5.37539655171042	897
3028	GRAVEL	gravel	4.76666666666667	3.49222222222222	5.47333333333333	4.992	3.418	5.38	4.89666666666667	3.34	5.28333333333333	4424
3033	SCARED	scared	3.07666666666667	5.46666666666667	3.06333333333333	3.07666666666667	5.46666666666667	3.06333333333333	3.07666666666667	5.46666666666667	3.06333333333333	10526
3044	BOVINE	bovine	4.43508383153662	3.40791954951073	5.4328751384382	4.39088535569133	3.34179070645576	5.14389315486808	4.38627488646887	3.37762192920904	5.20460329555936	2075
3046	FODDER	fodder	6.94567134268537	4.54663326653307	6.77412825651303	6.9476	4.54813333333333	6.7812	6.94205882346042	4.54382352936661	6.76088235287406	12574
3049	COURAGE	courage	6.01302775032691	4.82800988388099	5.90607928887483	6.03914097326242	4.75262008505453	5.92069849646674	6.0226344609574	4.81277183778876	5.9842310943791	3189
3050	SEEDLING	seedling	4.43	4.7	5	4.43	4.7	5	4.43	4.7	5	19033
3053	TIGHT	tense	4.15659869869531	4.48138301088174	4.90593262551774	4.0864714665481	4.39587184664755	4.86783968576912	4.04047832066958	4.39995768666865	4.78675233174022	6274
3055	SWINDLE	cheat	3.5507534196177	4.9249533715139	4.38852704241257	3.63342955899841	4.8404543633879	4.41232125606915	3.63581150236717	4.85938568536417	4.36964413651982	1183
3057	FLAIL	flail	4.51045066289067	4.38905273594622	5.35995285634509	4.33812846881158	4.59246106361469	5.07616855202415	4.42911641679173	4.55346636571698	5.13687844011587	13009
3058	GRAZE	graze	6.094	4.032	5.956	5.88	3.9025	5.7475	5.88	3.9025	5.7475	3843
3061	PHLEGM	phlegm	3.444	3.946	4.752	3.595	3.89	4.9	3.595	3.89	4.9	15137
3064	RUST	stain	4.64506057337338	3.6970771481589	5.04026661586396	4.49204206279956	3.87786084362391	4.98159630085363	4.59940088238069	3.85708188606903	5.01412419912444	13025
3065	SADDLE	saddle	4.17809523809524	3.67142857142857	4.87952380952381	4.17809523809524	3.67142857142857	4.87952380952381	4.17809523809524	3.67142857142857	4.87952380952381	11144
3066	SCARF OR TURBAN	scarf	4.37216666666667	3.50855555555556	5.22277777777778	4.43333333333333	3.40222222222222	5.34277777777778	4.44099999999999	3.41066666666666	5.31433333333332	11033
3069	FALSE	fraud	3.2840945148454	4.99316733900446	4.09698489549254	3.31256523774735	5.033729997403	4.08378028541689	3.37932417507019	5.0339469690003	4.12954463425987	5375
307	HAWK	kite	6.385	4.87	5.55	6.25	4.885	5.49833333333333	6.385	4.87	5.55	16320
3071	INSERT	insert	5.60929221074625	3.79114151069346	6.03086991116596	5.41276277500659	3.68533600720409	5.78884796883782	5.44910953852836	3.7359735083698	5.89900721501488	3961
3072	MISPLACE	lose	3.92059641625431	4.38949830059479	4.49930824211526	3.87083916083916	4.38451048951049	4.53	3.95280991735537	4.38987603305785	4.49909090909091	2992
3073	MANAGE	manage	5.06732876712329	4.365	5.6531095890411	5.24631868131868	4.48997252747253	5.48766483516484	5.24190476190476	4.34829365079365	5.46051587301587	2575
3074	FIX	patch	5.12809399374688	3.74417314962796	5.43457239118967	5.04124926685488	3.77006960300217	5.35846471762305	5.03929652278606	3.75390920187116	5.34514040742278	1485
3075	SLANTED	slanting	4.69894429711253	3.62211088798702	5.20524383000567	4.75698659261591	3.75541431133725	5.10580237782549	4.759335502452	3.73348960515427	5.12643822125041	5930
3076	SLOPE	hillside	5.56359836188967	3.76568361874759	4.77097890380148	5.52881457815594	3.82686783266568	4.89050276159628	5.4939158302897	3.77332588667275	4.79303428852948	2622
3078	IRRIGATE	irrigate	7.38888888888889	3.27444444444444	6.41555555555556	7.33333333333333	3.33666666666667	6.37333333333333	7.25	3.43	6.31	2255
3080	SPLIT OPEN	to crack	4.80412039213939	5.17979898914833	4.77505418303084	4.80124788501692	5.18090476618986	4.77230295031985	4.8040060730716	5.17966646446055	4.77498739794721	9599
3081	CROPS	crops	5.88	3.6	5.46333333333333	5.88	3.6	5.46333333333333	5.88	3.6	5.46333333333333	7608
3083	BALLOON	balloon	6.13409523809524	4.10196825396825	5.13133333333333	5.91467532467532	4.14904761904762	4.95454545454545	6.08857142857143	4.10095238095238	5.11714285714286	7584
3084	BLACKBOARD	blackboard	4.97764705882353	3.31882352941176	5.33941176470588	5.00733333333333	3.40666666666667	5.43333333333333	5.01142857142857	3.36428571428571	5.39285714285714	10179
3085	CARROT	carrot	5.606	3.794	6.242	5.675	3.8375	6.29	5.56	3.765	6.21	5950
3086	COMPUTER	computer	6.35	4.695	6.53	6.34999999894051	4.69499999923791	6.52999999898078	6.35	4.695	6.53	14026
3087	PACIFIER	pacifier	5.24386578301764	4.45733388829067	4.87749228012213	5.37355337335629	4.60497629268361	5.01493620053827	5.36977049122268	4.58710391172302	4.97558355153297	10107
