ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE	LINKED_CONCEPTS
Rzymski-2020-4164-641	641	1764	OBSCURE	OBSCURE	39	263	336	955	21	NIGHT	3	19	19	"[{""ID"": ""Rzymski-2020-4164-75"", ""NAME"": ""DARKNESS"", ""WordWeight"": 13, ""LanguageWeight"": 12, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1436"", ""NAME"": ""DARK"", ""WordWeight"": 27, ""LanguageWeight"": 22, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-93"", ""NAME"": ""SECRET"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-642	642	1766	FINISH	FINISH	83	646	896	1293	10	EDGE	5	47	47	"[{""ID"": ""Rzymski-2020-4164-1414"", ""NAME"": ""DESTROY"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-453"", ""NAME"": ""LAST (FINAL)"", ""WordWeight"": 4, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-764"", ""NAME"": ""CEASE"", ""WordWeight"": 52, ""LanguageWeight"": 47, ""FamilyWeight"": 21}, {""ID"": ""Rzymski-2020-4164-1471"", ""NAME"": ""END (OF TIME)"", ""WordWeight"": 67, ""LanguageWeight"": 61, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-1470"", ""NAME"": ""END (OF SPACE)"", ""WordWeight"": 15, ""LanguageWeight"": 11, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-643	643	1767	SCRAPE	SCRAPE	80	573	875	1424	9	RUB	7	39	39	"[{""ID"": ""Rzymski-2020-4164-1232"", ""NAME"": ""PINCH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-988"", ""NAME"": ""PEEL"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-383"", ""NAME"": ""RUB"", ""WordWeight"": 24, ""LanguageWeight"": 24, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-389"", ""NAME"": ""PULL"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-913"", ""NAME"": ""SWEEP"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-351"", ""NAME"": ""DIG"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-370"", ""NAME"": ""SCRATCH"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-644	644	1768	FOAM	FOAM	80	722	915	475	26	HEART	2	8	8	"[{""ID"": ""Rzymski-2020-4164-1420"", ""NAME"": ""LUNG"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-927"", ""NAME"": ""FLOWER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-645	645	1769	AXLE	AXLE	29	298	412	23	215	AXLE	1	4	4	"[{""ID"": ""Rzymski-2020-4164-989"", ""NAME"": ""SPINDLE"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-646	646	1770	CARCASS	CARCASS	22	34	39	696	66	DIE	2	13	13	"[{""ID"": ""Rzymski-2020-4164-1490"", ""NAME"": ""CORPSE"", ""WordWeight"": 13, ""LanguageWeight"": 11, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-541"", ""NAME"": ""DEAD"", ""WordWeight"": 4, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-647	647	1773	GRAVE	GRAVE	68	589	691	996	63	HOLE	3	11	11	"[{""ID"": ""Rzymski-2020-4164-117"", ""NAME"": ""CAVE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-571"", ""NAME"": ""HOLE"", ""WordWeight"": 5, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-955"", ""NAME"": ""PIT (POTHOLE)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-648	648	1774	STINGY	STINGY	70	474	679	607	141	ENVY	2	15	15	"[{""ID"": ""Rzymski-2020-4164-1247"", ""NAME"": ""ENVY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-827"", ""NAME"": ""GREEDY"", ""WordWeight"": 95, ""LanguageWeight"": 83, ""FamilyWeight"": 12}]"
Rzymski-2020-4164-649	649	1775	TABLE	TABLE	62	569	630	920	124	BOARD	3	18	18	"[{""ID"": ""Rzymski-2020-4164-1473"", ""NAME"": ""SHELF"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-179"", ""NAME"": ""BOARD"", ""WordWeight"": 19, ""LanguageWeight"": 18, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-407"", ""NAME"": ""CHAIR"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-650	650	1778	APPROACH	APPROACH	57	342	459	986	3	GO	3	21	21	"[{""ID"": ""Rzymski-2020-4164-380"", ""NAME"": ""COME"", ""WordWeight"": 8, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-321"", ""NAME"": ""ARRIVE"", ""WordWeight"": 15, ""LanguageWeight"": 14, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-777"", ""NAME"": ""NEAR"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-651	651	1779	DARE	DARE	39	347	419	155	73	HARD	1	9	9	"[{""ID"": ""Rzymski-2020-4164-1113"", ""NAME"": ""BRAVE"", ""WordWeight"": 38, ""LanguageWeight"": 36, ""FamilyWeight"": 9}]"
Rzymski-2020-4164-652	652	178	RIPE	RIPE	89	1096	1283	1094	85	RIPE	4	48	48	"[{""ID"": ""Rzymski-2020-4164-980"", ""NAME"": ""COOKED"", ""WordWeight"": 65, ""LanguageWeight"": 64, ""FamilyWeight"": 23}, {""ID"": ""Rzymski-2020-4164-481"", ""NAME"": ""RED"", ""WordWeight"": 44, ""LanguageWeight"": 43, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-358"", ""NAME"": ""YELLOW"", ""WordWeight"": 18, ""LanguageWeight"": 18, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-661"", ""NAME"": ""RIPEN"", ""WordWeight"": 23, ""LanguageWeight"": 22, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-653	653	1781	THUMB	THUMB	85	792	849	1000	18	ARM	3	10	10	"[{""ID"": ""Rzymski-2020-4164-323"", ""NAME"": ""TOE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-226"", ""NAME"": ""HAND"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-248"", ""NAME"": ""FINGER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-654	654	1782	GUEST	GUEST	59	791	874	767	27	KING	2	10	10	"[{""ID"": ""Rzymski-2020-4164-1510"", ""NAME"": ""STRANGER"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-469"", ""NAME"": ""HOST"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-655	655	1783	PAIN	PAIN	72	540	700	1389	31	WOUND	6	52	52	"[{""ID"": ""Rzymski-2020-4164-572"", ""NAME"": ""GRIEF"", ""WordWeight"": 35, ""LanguageWeight"": 25, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-702"", ""NAME"": ""SICK"", ""WordWeight"": 113, ""LanguageWeight"": 110, ""FamilyWeight"": 18}, {""ID"": ""Rzymski-2020-4164-83"", ""NAME"": ""WOUND"", ""WordWeight"": 21, ""LanguageWeight"": 20, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-111"", ""NAME"": ""BRUISE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-804"", ""NAME"": ""DISEASE"", ""WordWeight"": 21, ""LanguageWeight"": 20, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-678"", ""NAME"": ""ACHE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-656	656	1784	WANT	WANT	72	700	1137	1504	119	WANT	8	66	66	"[{""ID"": ""Rzymski-2020-4164-1596"", ""NAME"": ""LOVE"", ""WordWeight"": 44, ""LanguageWeight"": 40, ""FamilyWeight"": 24}, {""ID"": ""Rzymski-2020-4164-123"", ""NAME"": ""INTENTION"", ""WordWeight"": 43, ""LanguageWeight"": 36, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1383"", ""NAME"": ""NEED (NOUN)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-687"", ""NAME"": ""ASK (REQUEST)"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-400"", ""NAME"": ""LOOK FOR"", ""WordWeight"": 39, ""LanguageWeight"": 37, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-70"", ""NAME"": ""HOPE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-90"", ""NAME"": ""LIKE"", ""WordWeight"": 17, ""LanguageWeight"": 17, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1164"", ""NAME"": ""HOPE (SOMETHING)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-657	657	1785	HAVE SEX	HAVE SEX	61	332	460	504	36	SLEEP	2	9	9	"[{""ID"": ""Rzymski-2020-4164-832"", ""NAME"": ""MARRY"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-501"", ""NAME"": ""SLEEP"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-658	658	1786	DRY UP	DRY UP	26	346	474	112	64	SEE	1	3	3	"[{""ID"": ""Rzymski-2020-4164-342"", ""NAME"": ""SEE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-659	659	1787	LOOM	LOOM	40	408	471	203	56	SEW	1	3	3	"[{""ID"": ""Rzymski-2020-4164-269"", ""NAME"": ""WEAVE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-660	660	1789	AGE	AGE	60	524	720	902	91	SUMMER	3	40	40	"[{""ID"": ""Rzymski-2020-4164-1576"", ""NAME"": ""TIME"", ""WordWeight"": 47, ""LanguageWeight"": 39, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-178"", ""NAME"": ""YEAR"", ""WordWeight"": 88, ""LanguageWeight"": 88, ""FamilyWeight"": 29}, {""ID"": ""Rzymski-2020-4164-282"", ""NAME"": ""SUMMER"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-661	661	179	RIPEN	RIPEN	22	235	361	152	85	RIPE	1	4	4	"[{""ID"": ""Rzymski-2020-4164-652"", ""NAME"": ""RIPE"", ""WordWeight"": 23, ""LanguageWeight"": 22, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-662	662	1792	PERJURY	PERJURY	28	215	249	635	175	PERJURY	2	16	16	"[{""ID"": ""Rzymski-2020-4164-1348"", ""NAME"": ""LIE (MISLEAD)"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-244"", ""NAME"": ""DECEIT"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-663	663	1793	BAT	BAT	82	974	1059	351	213	BAT	1	3	3	"[{""ID"": ""Rzymski-2020-4164-920"", ""NAME"": ""FLYING FOX"", ""WordWeight"": 18, ""LanguageWeight"": 18, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-664	664	1794	FURROW	FURROW	31	410	553	104	63	HOLE	1	7	7	"[{""ID"": ""Rzymski-2020-4164-816"", ""NAME"": ""DITCH"", ""WordWeight"": 24, ""LanguageWeight"": 24, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-665	665	18	EARLOBE	EARLOBE	44	262	274	183	150	EAR	1	12	12	"[{""ID"": ""Rzymski-2020-4164-200"", ""NAME"": ""EAR"", ""WordWeight"": 19, ""LanguageWeight"": 19, ""FamilyWeight"": 12}]"
Rzymski-2020-4164-666	666	180	CALL BY NAME	CALL BY NAME	65	435	558	1183	58	SHOUT	5	35	35	"[{""ID"": ""Rzymski-2020-4164-1445"", ""NAME"": ""SHOUT"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-392"", ""NAME"": ""SAY"", ""WordWeight"": 36, ""LanguageWeight"": 36, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-338"", ""NAME"": ""NAME"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-62"", ""NAME"": ""CALL"", ""WordWeight"": 52, ""LanguageWeight"": 51, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-527"", ""NAME"": ""INVITE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-667	667	1801	CHILD (DESCENDANT)	CHILD (DESCENDANT)	55	421	564	1607	4	SON	11	108	108	"[{""ID"": ""Rzymski-2020-4164-235"", ""NAME"": ""BABY"", ""WordWeight"": 22, ""LanguageWeight"": 22, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-536"", ""NAME"": ""SON"", ""WordWeight"": 31, ""LanguageWeight"": 31, ""FamilyWeight"": 22}, {""ID"": ""Rzymski-2020-4164-296"", ""NAME"": ""DAUGHTER"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 14}, {""ID"": ""Rzymski-2020-4164-534"", ""NAME"": ""GRANDSON"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-535"", ""NAME"": ""GRANDDAUGHTER"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-44"", ""NAME"": ""NEPHEW"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-553"", ""NAME"": ""NIECE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1303"", ""NAME"": ""DESCENDANTS"", ""WordWeight"": 54, ""LanguageWeight"": 52, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-249"", ""NAME"": ""CHILD (YOUNG HUMAN)"", ""WordWeight"": 70, ""LanguageWeight"": 65, ""FamilyWeight"": 24}, {""ID"": ""Rzymski-2020-4164-304"", ""NAME"": ""BOY"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1484"", ""NAME"": ""YOUNG MAN"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-668	668	1803	WOOD	WOOD	89	1282	1664	1619	2	POST	13	175	175	"[{""ID"": ""Rzymski-2020-4164-1265"", ""NAME"": ""FOREST"", ""WordWeight"": 18, ""LanguageWeight"": 18, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-640"", ""NAME"": ""CLUB"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-179"", ""NAME"": ""BOARD"", ""WordWeight"": 17, ""LanguageWeight"": 17, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-1392"", ""NAME"": ""PLANT (VEGETATION)"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-881"", ""NAME"": ""FIRE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1585"", ""NAME"": ""TREE"", ""WordWeight"": 361, ""LanguageWeight"": 348, ""FamilyWeight"": 59}, {""ID"": ""Rzymski-2020-4164-1"", ""NAME"": ""FIREWOOD"", ""WordWeight"": 129, ""LanguageWeight"": 128, ""FamilyWeight"": 26}, {""ID"": ""Rzymski-2020-4164-241"", ""NAME"": ""STICK"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-101"", ""NAME"": ""BEAM"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-242"", ""NAME"": ""WALKING STICK"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1196"", ""NAME"": ""TREE TRUNK"", ""WordWeight"": 17, ""LanguageWeight"": 17, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-993"", ""NAME"": ""POST"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 15}, {""ID"": ""Rzymski-2020-4164-1539"", ""NAME"": ""RAFTER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-669	669	1805	INJECTION	INJECTION	20	34	44	245	96	NEEDLE (FOR SEWING)	1	5	5	"[{""ID"": ""Rzymski-2020-4164-317"", ""NAME"": ""NEEDLE (FOR SEWING)"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-670	670	1806	BEGIN	BEGIN	39	245	276	438	78	FIRST	1	3	3	"[{""ID"": ""Rzymski-2020-4164-478"", ""NAME"": ""BEGINNING"", ""WordWeight"": 4, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-671	671	1807	AFTERNOON	AFTERNOON	88	711	821	868	21	NIGHT	3	38	38	"[{""ID"": ""Rzymski-2020-4164-1291"", ""NAME"": ""LATE"", ""WordWeight"": 38, ""LanguageWeight"": 37, ""FamilyWeight"": 20}, {""ID"": ""Rzymski-2020-4164-177"", ""NAME"": ""DAY (NOT NIGHT)"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-544"", ""NAME"": ""EVENING"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 12}]"
Rzymski-2020-4164-672	672	1808	PUS	PUS	61	433	479	536	110	STINKING	2	8	8	"[{""ID"": ""Rzymski-2020-4164-1264"", ""NAME"": ""STINKING"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-613"", ""NAME"": ""ROTTEN"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-673	673	1810	DANGER	DANGER	52	296	356	686	52	GRIEF	2	9	9	"[{""ID"": ""Rzymski-2020-4164-3"", ""NAME"": ""ANXIETY"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-1501"", ""NAME"": ""FEAR (FRIGHT)"", ""WordWeight"": 49, ""LanguageWeight"": 48, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-674	674	1811	SOUND OR NOISE	SOUND OR NOISE	69	473	731	1403	5	SAY	6	49	49	"[{""ID"": ""Rzymski-2020-4164-302"", ""NAME"": ""VOICE"", ""WordWeight"": 168, ""LanguageWeight"": 160, ""FamilyWeight"": 22}, {""ID"": ""Rzymski-2020-4164-513"", ""NAME"": ""WORD"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-252"", ""NAME"": ""LANGUAGE"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-539"", ""NAME"": ""SPEAK"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-137"", ""NAME"": ""NOISE"", ""WordWeight"": 10, ""LanguageWeight"": 9, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1110"", ""NAME"": ""TONE (MUSIC)"", ""WordWeight"": 35, ""LanguageWeight"": 33, ""FamilyWeight"": 10}]"
Rzymski-2020-4164-675	675	1812	TRY	TRY	68	553	702	1345	32	READ	6	42	42	"[{""ID"": ""Rzymski-2020-4164-74"", ""NAME"": ""WEIGH"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-434"", ""NAME"": ""MEASURE"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-846"", ""NAME"": ""TASTE (SOMETHING)"", ""WordWeight"": 45, ""LanguageWeight"": 45, ""FamilyWeight"": 16}, {""ID"": ""Rzymski-2020-4164-59"", ""NAME"": ""FEEL"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-126"", ""NAME"": ""IMITATE"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1439"", ""NAME"": ""TEACH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-676	676	1813	TASTY	TASTY	20	189	208	257	130	SWEET	1	9	9	"[{""ID"": ""Rzymski-2020-4164-1447"", ""NAME"": ""SWEET"", ""WordWeight"": 21, ""LanguageWeight"": 21, ""FamilyWeight"": 9}]"
Rzymski-2020-4164-677	677	1814	ACCUSE	ACCUSE	49	365	472	954	23	FAULT	3	21	21	"[{""ID"": ""Rzymski-2020-4164-1297"", ""NAME"": ""CONDEMN"", ""WordWeight"": 30, ""LanguageWeight"": 26, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1639"", ""NAME"": ""CONVICT"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1235"", ""NAME"": ""BLAME"", ""WordWeight"": 64, ""LanguageWeight"": 59, ""FamilyWeight"": 13}]"
Rzymski-2020-4164-678	678	1815	ACHE	ACHE	21	104	126	712	31	WOUND	2	7	7	"[{""ID"": ""Rzymski-2020-4164-655"", ""NAME"": ""PAIN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-917"", ""NAME"": ""BECOME SICK"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-679	679	1816	BESIDE	BESIDE	65	332	454	810	10	EDGE	3	29	29	"[{""ID"": ""Rzymski-2020-4164-1560"", ""NAME"": ""EDGE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1415"", ""NAME"": ""SIDE"", ""WordWeight"": 22, ""LanguageWeight"": 20, ""FamilyWeight"": 14}, {""ID"": ""Rzymski-2020-4164-777"", ""NAME"": ""NEAR"", ""WordWeight"": 93, ""LanguageWeight"": 84, ""FamilyWeight"": 11}]"
Rzymski-2020-4164-680	680	1817	WEST	WEST	68	704	807	103	21	NIGHT	1	3	3	"[{""ID"": ""Rzymski-2020-4164-544"", ""NAME"": ""EVENING"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-681	681	1818	ADJUDICATE	ADJUDICATE	39	366	456	776	23	FAULT	3	22	22	"[{""ID"": ""Rzymski-2020-4164-48"", ""NAME"": ""JUDGMENT"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1297"", ""NAME"": ""CONDEMN"", ""WordWeight"": 24, ""LanguageWeight"": 21, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1639"", ""NAME"": ""CONVICT"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-682	682	1819	LOOK	LOOK	84	984	1175	1012	64	SEE	4	55	55	"[{""ID"": ""Rzymski-2020-4164-1449"", ""NAME"": ""FIND"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-342"", ""NAME"": ""SEE"", ""WordWeight"": 124, ""LanguageWeight"": 121, ""FamilyWeight"": 30}, {""ID"": ""Rzymski-2020-4164-400"", ""NAME"": ""LOOK FOR"", ""WordWeight"": 26, ""LanguageWeight"": 25, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-560"", ""NAME"": ""WATCH"", ""WordWeight"": 45, ""LanguageWeight"": 44, ""FamilyWeight"": 13}]"
Rzymski-2020-4164-683	683	1821	BRUSH	BRUSH	36	345	376	317	179	COMB	1	10	10	"[{""ID"": ""Rzymski-2020-4164-406"", ""NAME"": ""COMB"", ""WordWeight"": 84, ""LanguageWeight"": 83, ""FamilyWeight"": 10}]"
