CONCEPTICON_ID	CONCEPTICON_GLOSS	ITALIAN	ENGLISH	ITALIAN_FAMILIARITY_MEAN	ITALIAN_IMAGEABILITY_MEAN	ITALIAN_CONCRETENESS_MEAN	ITALIAN_VALENCE_ALL_MEAN	ITALIAN_AROUSAL_ALL_MEAN	ITALIAN_DOMINANCE_ALL_MEAN	ITALIAN_VALENCE_FEMALE_MEAN	ITALIAN_AROUSAL_FEMALE_MEAN	ITALIAN_DOMINANCE_FEMALE_MEAN	ITALIAN_VALENCE_MALE_MEAN	ITALIAN_AROUSAL_MALE_MEAN	ITALIAN_DOMINANCE_MALE_MEAN	ITALIAN_POS	LINE_IN_SOURCE
635	MILK	latte	milk	8.4	8.5	8.45	6.285714285714286	4.2	5.6	6.48	4.12	5.44	5.8		6.0	s	539
638	MOTORCYCLE	motocicletta	motorcycle	7.25	8.25	8.55	6.666666666666667	6.090909090909091	6.0	6.590909090909091	6.318181818181818	6.0	6.818181818181818		6.0	s	640
639	MOUNTAIN	montagna	mountain	6.8	8.25	8.3	6.818181818181818	4.0606060606060606	5.878787878787879	6.9523809523809526	4.142857142857143	6.238095238095238	6.583333333333333		5.25	s	631
641	MUSHROOM	fungo	mushroom	7.2	7.85	7.7	5.848484848484849	4.878787878787879	5.393939393939394	5.913043478260869	5.304347826086956	5.304347826086956	5.7		5.6	s	412
642	MUSIC	musica	music	7.95	6.75	5.5	8.419354838709678	4.774193548387097	6.580645161290323	8.285714285714286	4.333333333333333	6.380952380952381	8.7		7.0	s	650
644	OAK	quercia	oak	7.9	8.45	8.55	7.0	4.705882352941177	6.147058823529412	7.0	5.0	6.0	7.0		6.5	s	815
645	OCEAN	oceano	ocean	6.5	8.0	7.45	7.735294117647059	5.617647058823529	5.382352941176471	7.958333333333333	5.583333333333333	5.0	7.2		6.3	s	681
648	PAPER	carta	paper	7.9	7.85	8.15	6.151515151515151	5.03030303030303	5.757575757575758	6.130434782608695	4.826086956521739	5.695652173913044	6.2		5.9	s	175
652	PLAIN	evidente	plain	6.5	4.35	3.25	6.151515151515151	5.393939393939394	5.606060606060606	5.565217391304348	5.565217391304348	5.304347826086956	7.5		6.3	a	343
653	PLANT (VEGETATION)	pianta	plant	8.0	8.4	8.55	6.2	4.3428571428571425	5.6571428571428575	6.36	4.68	5.36	5.8		6.4	s	760
655	POISON	veleno	poison	3.95	6.6	6.05	1.9411764705882353	6.411764705882353	4.117647058823529	1.7083333333333333	6.375	4.083333333333333	2.5		4.2	s	1085
665	BEE	ape	bees	7.75	8.85	8.55	3.8125	6.34375	4.25	4.409090909090909	6.681818181818182	4.181818181818182	2.5		4.4	s	54
674	MOUTH	bocca	mouth	8.8	8.75	8.8	6.5588235294117645	5.411764705882353	6.264705882352941	6.916666666666667	5.583333333333333	6.375	5.7		6.0	s	123
675	FAECES (EXCREMENT)	letame	manure	5.05	8.1	7.65	2.5757575757575757	4.575757575757576	4.606060606060606	2.0476190476190474	4.904761904761905	4.095238095238095	3.5		5.5	s	550
679	BRIGHT	luminoso	bright	6.55	6.85	5.05	7.909090909090909	5.545454545454546	6.454545454545454	8.173913043478262	5.391304347826087	6.782608695652174	7.3		5.7	a	563
681	DESTROY	distruggere	destroy	5.4	6.1	5.75	2.657142857142857	6.571428571428571	4.171428571428572	2.2083333333333335	6.583333333333333	4.083333333333333	3.6363636363636362		4.363636363636363	v	302
683	PERSON	uomo	man	8.1	8.15	7.9	6.305555555555555	5.805555555555555	5.916666666666667	6.458333333333333	5.791666666666667	5.791666666666667	6.0		6.166666666666667	s	1065
686	EASY	facile	easy	7.55	5.55	3.7	7.454545454545454	4.090909090909091	6.7272727272727275	7.264705882352941	4.470588235294118	6.676470588235294	8.1		6.9	a	346
698	WISE	saggio	wise	6.8	6.05	5.9	7.3125	5.5	6.1875	7.090909090909091	5.909090909090909	6.090909090909091	7.8		6.4	a/s	875
699	SAD	triste	sad	6.35	6.55	5.15	2.032258064516129	6.225806451612903	3.6774193548387095	1.5714285714285714	6.333333333333333	3.0	3.0		5.1	a	1048
701	SLOW	lento	slow	6.15	5.85	4.8	4.257142857142857	4.742857142857143	4.857142857142857	4.52	4.8	4.88	3.6		4.8	a	547
706	DARK	buio	dark	7.15	8.0	5.95	4.823529411764706	4.970588235294118	4.970588235294118	4.458333333333333	5.458333333333333	4.833333333333333	5.7		5.3	a/s	137
712	RICH	ricco	wealthy	6.75	7.35	6.15	7.181818181818182	6.0606060606060606	5.575757575757576	6.782608695652174	5.869565217391305	5.304347826086956	8.1		6.2	a	843
729	DAWN	aurora	dawn	6.0	7.55	6.35	7.4411764705882355	4.882352941176471	5.735294117647059	7.291666666666667	5.25	6.208333333333333	7.8		4.6	s	85
730	SNAKE	serpente	snake	5.85	7.25	7.5	2.9714285714285715	6.4	4.0285714285714285	2.75	6.791666666666667	3.7083333333333335	3.4545454545454546		4.7272727272727275	s	923
731	BEVERAGE	bibita	beverage	7.85	8.05	8.0	7.090909090909091	5.242424242424242	6.0	7.181818181818182	5.7272727272727275	6.045454545454546	6.909090909090909		5.909090909090909	s	117
735	OWL	gufo	owl	5.1	7.4	6.75	5.571428571428571	4.9714285714285715	5.057142857142857	5.416666666666667	5.125	5.083333333333333	5.909090909090909		5.0	s	462
74	PUPPY	cucciolo	puppy	7.55	8.0	7.8	7.424242424242424	5.2727272727272725	6.303030303030303	7.304347826086956	5.913043478260869	6.173913043478261	7.7		6.6	s	256
740	SHIP	nave	ship	6.95	8.4	7.95	6.916666666666667	5.277777777777778	5.722222222222222	6.833333333333333	4.958333333333333	6.0	7.083333333333333		5.166666666666667	s	659
744	EGG	uovo	egg	8.0	7.85	8.35	5.764705882352941	4.676470588235294	5.235294117647059	5.75	4.75	5.208333333333333	5.8		5.3	s	1066
747	BICYCLE	bicicletta	bicycle	8.35	8.95	8.85	6.625	5.3125	6.46875	6.909090909090909	5.590909090909091	6.409090909090909	6.0		6.6	s	119
760	KNOT	nodo	knot	7.05	7.65	7.7	4.757575757575758	4.606060606060606	5.0606060606060606	4.739130434782608	4.739130434782608	4.913043478260869	4.8		5.4	s	667
767	CORPSE	cadavere	corpse	6.95	8.2	7.9	1.6470588235294117	7.117647058823529	3.676470588235294	1.625	7.583333333333333	3.5416666666666665	1.7		4.0	s	141
769	ROOF	tetto	roof	7.9	8.15	8.35	6.151515151515151	4.757575757575758	5.545454545454546	6.130434782608695	4.869565217391305	5.695652173913044	6.2		5.2	s	1027
771	HAT	cappello	hat	7.8	8.8	8.45	5.704545454545454	4.136363636363637	5.2272727272727275	5.5588235294117645	4.147058823529412	5.205882352941177	6.2		5.3	s	162
775	TRUMPET	tromba	trumpet	5.85	8.0	8.2	5.428571428571429	5.0285714285714285	5.485714285714286	5.32	5.48	5.64	5.7		5.1	s	1050
779	PART	parte	part	6.05	4.9	4.3	5.171428571428572	4.914285714285715	5.3428571428571425	5.12	5.32	5.16	5.3		5.8	s	726
781	FEAR (FRIGHT)	paura	fear	7.2	6.55	5.0	2.212121212121212	6.9393939393939394	3.515151515151515	1.6521739130434783	7.434782608695652	2.869565217391304	3.5		5.0	s	733
783	VICTORY	vittoria	victory	5.65	6.85	4.9	8.323529411764707	7.411764705882353	8.147058823529411	8.25	7.125	8.208333333333334	8.5		8.0	s	1112
784	SNOW	neve	snow	6.75	8.5	8.1	7.666666666666667	4.848484848484849	5.636363636363637	7.809523809523809	5.0	6.0	7.416666666666667		5.0	s	665
785	STRONG	forte	strong	6.9	6.0	5.9	7.181818181818182	6.636363636363637	6.96969696969697	7.086956521739131	6.782608695652174	7.130434782608695	7.4		6.6	a	399
789	PEOPLE	gente	people	8.15	8.4	7.05	5.735294117647059	5.9411764705882355	5.205882352941177	5.875	6.416666666666667	4.958333333333333	5.4		5.8	s	421
79	WASTE	scorie	waste	5.95	5.95	5.45	2.5454545454545454	6.03030303030303	4.848484848484849	2.347826086956522	5.956521739130435	4.6521739130434785	3.0		5.3	s	908
794	PEN	penna	pen	8.4	8.25	8.45	5.735294117647059	5.117647058823529	6.029411764705882	5.958333333333333	5.416666666666667	6.0	5.2		6.1	s	743
796	NIPPLE	capezzolo	nipple	7.65	8.75	8.6	6.424242424242424	5.424242424242424	5.515151515151516	5.826086956521739	4.956521739130435	4.782608695652174	7.8		7.2	s	161
803	ANKLE	caviglia	ankle	8.25	8.35	8.35	5.121212121212121	4.666666666666667	5.0606060606060606	5.2727272727272725	4.7272727272727275	5.0	4.818181818181818		5.181818181818182	s	184
812	SLAVE	schiavo	slave	5.4	7.05	7.15	1.75	6.4375	3.96875	1.7272727272727273	6.909090909090909	3.4545454545454546	1.8		5.1	a/s	894
818	WILLOW	salice	willow	6.0	7.55	7.85	5.7272727272727275	4.606060606060606	5.212121212121212	5.521739130434782	4.782608695652174	5.043478260869565	6.2		5.6	s	876
82	ANGER	collera	anger	6.35	6.3	5.0	2.696969696969697	7.03030303030303	4.636363636363637	2.391304347826087	7.086956521739131	4.217391304347826	3.4		5.6	s	209
837	BLUE	blu	blue	7.9	8.15	5.65	7.333333333333333	4.909090909090909	5.96969696969697	7.863636363636363	5.181818181818182	5.863636363636363	6.2727272727272725		6.181818181818182	a	122
843	SPIDER	ragno	spider	6.15	8.35	8.15	3.878787878787879	5.818181818181818	4.818181818181818	3.3333333333333335	5.9523809523809526	4.619047619047619	4.833333333333333		5.166666666666667	s	824
846	TIGER	tigre	tiger	5.95	8.1	8.15	5.222222222222222	6.777777777777778	4.583333333333333	5.1923076923076925	7.1923076923076925	4.730769230769231	5.3		4.2	s	1028
849	SPRING (OF WATER)	primavera	spring	7.45	7.4	6.8	8.06060606060606	4.818181818181818	6.666666666666667	8.391304347826088	4.608695652173913	7.086956521739131	7.3		5.7	s	793
852	PRIEST	prete	priest	6.7	8.3	8.3	4.9411764705882355	5.147058823529412	5.205882352941177	5.166666666666667	5.166666666666667	5.166666666666667	4.4		5.3	s	791
854	KETTLE	bollitore	kettle	6.45	7.4	7.65	4.735294117647059	5.382352941176471	5.205882352941177	4.708333333333333	5.75	5.208333333333333	4.8		5.2	s	125
857	STONE	roccia	rock	6.8	8.4	8.15	5.121212121212121	5.03030303030303	5.2727272727272725	4.826086956521739	5.3478260869565215	5.173913043478261	5.8		5.5	s	867
858	STORM	tempesta	storm	6.65	7.8	7.15	4.303030303030303	5.7272727272727275	4.393939393939394	3.727272727272727	6.045454545454546	4.363636363636363	5.454545454545454		4.454545454545454	s	1009
859	STOVE	stufa	stove	8.2	8.45	8.4	6.970588235294118	4.470588235294118	5.764705882352941	6.916666666666667	4.916666666666667	5.875	7.1		5.5	s	989
860	CAUSE	causa	lawsuit	6.6	5.5	3.45	5.212121212121212	5.242424242424242	5.333333333333333	5.086956521739131	5.391304347826087	5.217391304347826	5.5		5.6	s	182
862	SUGAR	zucchero	sugar	7.9	8.1	8.2	6.545454545454546	5.151515151515151	5.303030303030303	6.818181818181818	5.2272727272727275	5.545454545454546	6.0		4.818181818181818	s	1121
865	FAME	fama	fame	5.5	6.75	4.25	6.735294117647059	6.794117647058823	6.529411764705882	7.0	7.208333333333333	6.75	6.1		6.0	s	350
866	WIN	vincere	win	6.05	6.95	5.15	8.242424242424242	7.2727272727272725	7.121212121212121	8.173913043478262	7.391304347826087	7.086956521739131	8.4		7.2	v	1103
874	CANDY	caramella	candy	8.7	8.6	8.8	7.303030303030303	6.0	5.484848484848484	7.304347826086956	6.608695652173913	5.521739130434782	7.3		5.4	s	168
878	HELL	inferno	hell	5.05	5.1	4.2	2.393939393939394	6.424242424242424	4.393939393939394	1.6818181818181819	6.7727272727272725	4.0	3.8181818181818183		5.181818181818182	s	500
883	TERMITE	termite	termite	4.2	4.9	5.6	3.6129032258064515	6.064516129032258	4.548387096774194	3.761904761904762	5.714285714285714	4.0476190476190474	3.3		5.6	s	1015
892	TIME	tempo	time	7.55	4.8	2.95	5.361111111111111	5.777777777777778	4.277777777777778	5.5	6.153846153846154	3.8076923076923075	5.0		5.5	s	1010
90	INNOCENT	innocente	innocent	5.65	4.65	3.4	6.5	4.861111111111111	4.833333333333333	6.1923076923076925	5.115384615384615	4.576923076923077	7.3		5.5	a/s	506
900	TRAIN	treno	train	7.8	8.25	8.35	5.388888888888889	5.25	5.055555555555555	5.423076923076923	5.653846153846154	5.230769230769231	5.3		4.6	s	1045
905	BORING	annoiato	bored	7.15	6.1	5.05	2.21875	5.6875	3.8125	2.590909090909091	5.363636363636363	4.0	1.4		3.4	a	51
906	TREE	albero	tree	8.3	8.65	8.5	6.2272727272727275	4.386363636363637	4.795454545454546	6.264705882352941	4.735294117647059	4.735294117647059	6.1		5.0	s	34
909	GARBAGE	rifiuto	trash	6.35	6.8	4.9	2.4411764705882355	6.352941176470588	4.117647058823529	2.25	6.458333333333333	4.375	2.9		3.5	s	848
91	INSOLENT	insolente	insolent	5.45	5.85	3.95	3.227272727272727	6.090909090909091	5.545454545454546	3.2941176470588234	6.117647058823529	5.382352941176471	3.0		6.1	a	515
910	DEATH	morte	death	6.5	5.4	4.6	2.21875	7.375	2.90625	2.0	8.045454545454545	2.0454545454545454	2.7		4.8	s	637
928	EMBRACE	abbraccio	hug	7.75	8.35	7.7	7.696969696969697	5.696969696969697	5.7272727272727275	7.478260869565218	5.739130434782608	5.6521739130434785	8.2		5.9	s	4
930	VILLAGE	villaggio	village	5.95	7.1	6.9	7.0	5.2727272727272725	5.363636363636363	6.521739130434782	4.956521739130435	4.913043478260869	8.1		6.4	s	1101
935	WAR	guerra	war	6.6	7.5	6.5	1.4857142857142858	7.6	3.5714285714285716	1.36	7.56	3.56	1.8		3.6	s	461
937	BIRD	uccello	bird	6.95	8.55	7.95	6.333333333333333	4.818181818181818	5.333333333333333	6.130434782608695	5.304347826086956	4.913043478260869	6.8		6.3	s	1057
942	HONEY	miele	honey	6.25	8.2	8.2	6.382352941176471	4.529411764705882	5.411764705882353	6.458333333333333	4.625	5.208333333333333	6.2		5.9	s	615
943	WATERFALL	cascata	waterfall	6.35	7.9	7.25	7.75	5.0	5.305555555555555	7.730769230769231	4.884615384615385	5.038461538461538	7.8		6.0	s	177
951	WEAPONS	arma	weapon	6.3	8.2	8.0	3.6470588235294117	6.235294117647059	4.264705882352941	3.2916666666666665	6.291666666666667	3.7083333333333335	4.5		5.6	s	61
953	RAPE	stupro	rape	4.4	6.9	6.5	1.1818181818181819	7.5	3.8863636363636362	1.0588235294117647	7.794117647058823	3.4705882352941178	1.6		5.3	s	993
958	WILD ANIMAL	bestia	beast	5.35	7.6	6.6	3.6666666666666665	6.75	4.25	3.6153846153846154	6.884615384615385	4.038461538461538	3.8		4.8	s	115
962	WOMAN	donna	woman	8.35	8.75	8.05	6.909090909090909	5.9772727272727275	6.090909090909091	6.588235294117647	5.735294117647059	5.852941176470588	8.0		6.9	s	312
963	BOOK	libro	book	8.45	8.5	8.6	7.685714285714286	3.6	6.6571428571428575	7.8	3.88	6.64	7.4		6.7	s	557
965	WORLD	terra	earth	7.35	8.1	7.55	6.764705882352941	5.352941176470588	5.823529411764706	6.708333333333333	5.541666666666667	5.875	6.9		5.7	s	1017
974	TOBACCO	tabacco	tobacco	7.35	8.0	8.1	5.0606060606060606	4.7272727272727275	4.484848484848484	5.086956521739131	5.130434782608695	4.6521739130434785	5.0		4.1	s	1000
981	ELBOW	gomito	elbow	8.05	7.85	8.55	4.735294117647059	4.794117647058823	4.882352941176471	4.708333333333333	5.0	4.875	4.8		4.9	s	446
992	CLIFF	precipizio	cliff	6.15	8.2	7.3	2.5	7.529411764705882	4.088235294117647	2.3333333333333335	7.583333333333333	3.9583333333333335	2.9		4.4	s	787
