CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	POS	WORDNET_ID	NLTK_NAME	HYPERNYMS	HYPONYMS	HYPERNYM_NAMES	HYPONYM_NAMES	IN_DEGREE	OUT_DEGREE	LINE_IN_SOURCE
710	WHEEL	wheel	n	04574999-n	wheel.n.01	03700963-n	02777402-n;02836035-n;02912319-n;02974003-n;02973236-n;03160001-n;03244919-n;03430551-n;03460147-n;03490649-n;03832144-n;03874293-n;03944341-n;03992509-n;04055447-n;04101701-n;04113194-n;04115144-n;04289690-n;04491545-n;04543772-n;04563413-n;04563204-n	machine.n.04	balance_wheel.n.01;bicycle_wheel.n.01;buffing_wheel.n.01;car_wheel.n.01;cartwheel.n.01;daisy_print_wheel.n.01;driving_wheel.n.01;gear.n.01;grinding_wheel.n.01;handwheel.n.01;nosewheel.n.01;paddlewheel.n.01;pinwheel.n.02;potter's_wheel.n.01;ratchet_wheel.n.01;roller.n.03;roulette.n.02;rowel.n.01;sprocket.n.02;trundle.n.02;wagon_wheel.n.01;waterwheel.n.01;waterwheel.n.02	1	23	2690
712	RICH	rich	a	02021905-a	rich.a.01					0	0	1593
714	SEED	seed	n	13135832-n	seed.n.01	13134947-n	12306419-n;12592839-n;13136316-n;11689197-n;12768682-n;07929351-n;12593341-n;12585373-n;07770571-n;12156819-n;12594533-n;11689367-n;12928819-n;12696830-n;13136556-n;11689483-n;11685091-n;11946313-n	fruit.n.01	ash-key.n.01;babassu_nut.n.01;bean.n.02;bonduc_nut.n.01;buckeye.n.01;coffee_bean.n.01;cohune_nut.n.01;coquilla_nut.n.01;edible_seed.n.01;grain.n.07;ivory_nut.n.01;job's_tears.n.01;jumping_bean.n.01;neem_seed.n.01;nut.n.01;oilseed.n.01;pip.n.03;safflower_seed.n.01	1	18	4467
715	SHOUT	yell	v	00912833-v	yell.v.02	00912473-v		shout.v.01		1	0	729
716	GROAN	groan	v	01045419-v	groan.v.01	00983824-v		utter.v.02		1	0	866
717	SWEET	sweet	a	02368336-a	sweet.a.01					0	0	1826
718	PAY	pay	v	02251743-v	pay.v.01	02199590-v	02284096-v;02317289-v;02250625-v;02249741-v;02349945-v;02301502-v;02217266-v;02287209-v;02250467-v;02355259-v;02250077-v;02317548-v;02400251-v;02250340-v;02237782-v;02256853-v;02284951-v;02255081-v;02267060-v;02217011-v;02252542-v;02250216-v	give.v.03	bribe.v.01;charge.v.12;compensate.v.02;compensate.v.06;defray.v.01;disburse.v.01;finance.v.01;foot.v.01;go_dutch.v.01;kick_back.v.01;overpay.v.01;pay_cash.v.01;prefer.v.04;prepay.v.01;put_up.v.08;redeem.v.05;refund.v.01;remit.v.01;spend.v.02;subsidize.v.02;tithe.v.04;underpay.v.01	1	22	1749
720	GOOD LUCK	luck	n	11418138-n	luck.n.02	00034213-n	11427842-n;11519799-n	phenomenon.n.01	bad_luck.n.02;tossup.n.01	1	2	4409
721	LOW	low	n	14520829-n	low.n.01	14520518-n		air_mass.n.01		1	0	4810
722	ATTACK	attack	n	00972621-n	attack.n.01	00955060-n	00975074-n;00975781-n;00978413-n;00974762-n;00978173-n;00975270-n;00986938-n;00974358-n;00975452-n;01246334-n;00977301-n;01246541-n	operation.n.05	banzai_attack.n.01;blitz.n.02;bombing.n.01;charge.n.01;counterattack.n.01;diversion.n.03;fire.n.02;ground_attack.n.01;penetration.n.01;strafe.n.01;strike.n.02;surprise_attack.n.01	1	12	796
724	READ	read	v	00625119-v	read.v.01	00623151-v	00625518-v;00626130-v;00625841-v;00627970-v;00625723-v;00627824-v	interpret.v.01	anagram.v.01;decipher.v.02;dip_into.v.01;lipread.v.01;reread.v.01;skim.v.07	1	6	459
728	FIRST	first	a	01010862-a	first.a.01					0	0	832
729	DAWN	dawn	n	15168790-n	dawn.n.01	15228378-n		hour.n.02		1	0	4919
73	BEAK	beak	n	01758308-n	beak.n.02	05301908-n	01758637-n	mouth.n.02	cere.n.01	1	1	1382
730	SNAKE	snake	n	01726692-n	snake.n.01	01661818-n	01740551-n;01727646-n;01741562-n;01745125-n;01751748-n;01752165-n	diapsid.n.01	blind_snake.n.01;colubrid_snake.n.01;constrictor.n.01;elapid.n.01;sea_snake.n.01;viper.n.01	1	6	1362
731	BEVERAGE	drink	n	00748515-n	drink.n.02	00748011-n	00748834-n	intemperance.n.02	drinking_bout.n.01	1	1	548
735	OWL	owl	n	01621127-n	owl.n.01	01604330-n	01625562-n;01623110-n;01622779-n;01624537-n;01624305-n;01622352-n;01625121-n;01622120-n;01624833-n;01621635-n;01623706-n;01623615-n;01623425-n;01623880-n;01622959-n	bird_of_prey.n.01	barn_owl.n.01;barred_owl.n.01;great_grey_owl.n.01;hawk_owl.n.01;hoot_owl.n.01;horned_owl.n.01;laughing_owl.n.01;little_owl.n.01;long-eared_owl.n.01;owlet.n.01;scops_owl.n.01;screech_owl.n.01;screech_owl.n.02;spotted_owl.n.01;tawny_owl.n.01	1	15	1297
736	YARD	yard	n	04610879-n	yard.n.02	08569998-n	02772197-n;03224387-n;03399852-n;03417749-n;03963645-n;04216013-n	field.n.01	backyard.n.01;dooryard.n.01;front_yard.n.01;garden.n.03;playground.n.02;side_yard.n.01	1	6	2700
737	LIGHT (IGNITE)	ignite	v	02759614-v	ignite.v.01	02762468-v	02764245-v;02761372-v;02764122-v;01199881-v;02760344-v	burn.v.05	flare_up.v.01;kindle.v.02;light_up.v.04;light_up.v.05;reignite.v.01	1	5	2077
739	FEED	feed	v	01178565-v	feed.v.02	01182709-v	01187271-v;01185875-v;01186428-v;01179155-v;01576478-v;01167780-v;01178101-v;01179740-v;01195201-v;01185475-v;01204191-v;01179530-v;01204439-v;01178335-v;01177973-v;01178220-v;01179638-v;01179276-v	provide.v.02	bottlefeed.v.01;breakfast.v.02;breastfeed.v.01;corn.v.01;crop.v.04;dine.v.02;fodder.v.01;force-feed.v.01;inject.v.05;lunch.v.02;nutrify.v.01;overfeed.v.01;range.v.07;regurgitate.v.02;scavenge.v.03;slop.v.04;spoonfeed.v.01;undernourish.v.01	1	18	996
741	DRIVE	drive	n	00307631-n	drive.n.08	00306426-n	00309368-n;00309276-n;00309540-n	journey.n.01	joyride.n.01;lift.n.11;spin.n.03	1	3	245
743	END (OF TIME)	end	n	08565894-n	end.n.09	08512259-n		boundary.n.01		1	0	3959
744	EGG	egg	n	07840804-n	egg.n.02	07566340-n		foodstuff.n.02		1	0	3753
745	SHELF	shelf	n	04190052-n	shelf.n.01	04359589-n	02871439-n;03523288-n;03719343-n;03865288-n	support.n.10	bookshelf.n.01;hob.n.04;mantel.n.01;overmantel.n.01	1	4	2574
746	SHOP	shop	n	04202417-n	shop.n.01	03748162-n	02776631-n;02791270-n;02813544-n;02833140-n;02861286-n;02871525-n;02874086-n;02879309-n;02915199-n;02927161-n;02952798-n;03001115-n;03039827-n;03052464-n;03076411-n;03085781-n;03089624-n;03099274-n;03173387-n;03249342-n;03367410-n;03436417-n;03493911-n;03505764-n;03606251-n;03766508-n;03860234-n;03871371-n;03901974-n;03916385-n;03920641-n;03952576-n;04075916-n;04131208-n;04200800-n;04271531-n;04428634-n;04443257-n;04462240-n	mercantile_establishment.n.01	bakery.n.01;barbershop.n.01;bazaar.n.01;betting_shop.n.01;bodega.n.01;bookshop.n.01;booth.n.04;boutique.n.01;building_supply_store.n.01;butcher_shop.n.01;canteen.n.02;chain_store.n.01;cleaners.n.01;clothing_store.n.01;commissary.n.01;computer_store.n.01;confectionery.n.02;convenience_store.n.01;delicatessen.n.02;drugstore.n.01;florist.n.02;gift_shop.n.01;hardware_store.n.01;head_shop.n.01;junk_shop.n.01;millinery.n.01;outfitter.n.02;package_store.n.01;pawnbroker's_shop.n.01;perfumery.n.02;pet_shop.n.01;pizzeria.n.01;repair_shop.n.01;salon.n.02;shoe_shop.n.01;specialty_store.n.01;thriftshop.n.01;tobacco_shop.n.01;toyshop.n.01	1	39	2580
747	BICYCLE	bicycle	n	02834778-n	bicycle.n.01	04576211-n	02835271-n;03792782-n;03853924-n;04026813-n;04126066-n;04524716-n	wheeled_vehicle.n.01	bicycle-built-for-two.n.01;mountain_bike.n.01;ordinary.n.04;push-bike.n.01;safety_bicycle.n.01;velocipede.n.01	1	6	2122
748	SOW SEEDS	sow	v	01500873-v	sow.v.01	01494310-v	01501184-v;01501347-v;01501676-v	put.v.01	broadcast.v.02;inseminate.v.01;scatter.v.04	1	3	1232
749	ENTER	enter	v	02016523-v	enter.v.01		02018049-v;02017299-v;02085742-v;01920220-v;02018524-v;02019716-v;01227675-v;01920330-v;01852892-v;01154554-v;02017663-v;02017775-v;02017149-v		board.v.01;call_at.v.01;dock.v.01;file_in.v.01;intrude.v.01;intrude_on.v.01;penetrate.v.01;pop_in.v.01;re-enter.v.01;take_the_field.v.02;take_water.v.01;turn_in.v.01;walk_in.v.01	0	13	1591
751	SHRUB	shrub	n	13112664-n	shrub.n.01	13103136-n	12671651-n;12205460-n;11700864-n;12240477-n;11652966-n;11797508-n;12504094-n;11760294-n;12243459-n;12229443-n;12899752-n;12899537-n;12845908-n;12230347-n;12681376-n;12681141-n;11928352-n;12252866-n;12215579-n;12100187-n;11697560-n;12721122-n;12505752-n;12231192-n;12672631-n;12382875-n;12525168-n;12681579-n;12649723-n;12518481-n;12662379-n;11698562-n;12246232-n;12746106-n;12099972-n;12797860-n;12567950-n;12520864-n;12233249-n;11874878-n;13141141-n;12772753-n;13118398-n;12185859-n;12672289-n;12672083-n;11905035-n;11768816-n;12463134-n;12485653-n;12490827-n;11760785-n;12929403-n;12381511-n;12396924-n;11865071-n;12900462-n;12812801-n;11771539-n;12926480-n;12924623-n;11764814-n;11598287-n;12913791-n;12531328-n;12559044-n;12646950-n;12216628-n;12216968-n;11656549-n;11798688-n;12757115-n;13143758-n;12905412-n;12636885-n;12791790-n;12831535-n;12562141-n;12572188-n;12677841-n;12097396-n;11742878-n;12518879-n;12625383-n;12175949-n;11938732-n;12245695-n;12680402-n;11776511-n;12329260-n;12723062-n;12923652-n;12922763-n;12751675-n;12805146-n;12218868-n;12750767-n;11997969-n;12498457-n;12346578-n;12902466-n;12525513-n;12815198-n;12239880-n;12197901-n;12011620-n;12265083-n;12678224-n;11598686-n;12690046-n;12690240-n;12241880-n;12386945-n;12332555-n;12243693-n;12241426-n;12669362-n;12515393-n;12198793-n;12561897-n;12624381-n;13120003-n;12302565-n;12303083-n;12315999-n;11774513-n;12343480-n;12666768-n;12222493-n;12516584-n;11952346-n;12806015-n;12574866-n;12378249-n;11835251-n;12217453-n;11938261-n;12680864-n;12363768-n;12667964-n;12626353-n;12226932-n;12375518-n;12324222-n;12673012-n;11976933-n;12200504-n;12220019-n;12674120-n;12535593-n;12236546-n;12279060-n;12788201-n;11769176-n;12349315-n;12536040-n;11701698-n;11798496-n;12306717-n;12497669-n;13143285-n;12623524-n;12506784-n;12237486-n;12949361-n;12378753-n;12238491-n;12899166-n;12760875-n;12849717-n;12009420-n;12098524-n;12234318-n;12347639-n;12239647-n;12310349-n;12220829-n;13143483-n;12193665-n;12241192-n;12170585-n;12231918-n;12097556-n;12914193-n;12762049-n;12904938-n;12349711-n;11765277-n;11754893-n;12242123-n;12310021-n;11656771-n;12550210-n;11938556-n;11996677-n;12489046-n;12897118-n;12254168-n;12224140-n;12219289-n;12219065-n;12670334-n;12902662-n;12325787-n;11699751-n;11699442-n;11999278-n;12493868-n;12862828-n;12184912-n;12511856-n;11740414-n;12205104-n;12791064-n;12903964-n;12510774-n;12255225-n;12851860-n;12529905-n;12897999-n;12307756-n;12214789-n;12949160-n;12651229-n;12251740-n;11775340-n;12899971-n;12885510-n;12567490-n;12244153-n;12374418-n;12507823-n;12620196-n;11834890-n;11763142-n;12236160-n;12533730-n;11830906-n;11834654-n;11827541-n;12648424-n;12239240-n;12199266-n;12938193-n;12499163-n;13118569-n;11926365-n;12928071-n;12216215-n;12760132-n;12524633-n;12018760-n;11706325-n;12749049-n;12659356-n;12917901-n;12747831-n;12240965-n;13238988-n;12749852-n;11775959-n;12777436-n;13118707-n;12762896-n;11831874-n;12579404-n;12240150-n;11742310-n;11741175-n;12250180-n;12514592-n;12386462-n;11657153-n;12929783-n;12518013-n;12903367-n;12922458-n;12478506-n;12633061-n;12235051-n;12238756-n;12546617-n;12182615-n;12903014-n;11800565-n;13118330-n;12749679-n;12223764-n;12223569-n;11741350-n;12680652-n;12681893-n;12514138-n;12372233-n;12380761-n;12238913-n;11833373-n;12315598-n;11768505-n;12314808-n;12381095-n;11777080-n;12835766-n;12482031-n	woody_plant.n.01	abelia.n.01;african_hemp.n.02;allspice.n.02;alpine_azalea.n.01;alpine_totara.n.01;american_angelica_tree.n.01;amorpha.n.01;anadenanthera_colubrina.n.01;andromeda.n.01;andromeda.n.02;angel's_trumpet.n.01;angel's_trumpet.n.02;apalachicola_rosemary.n.01;arbutus.n.01;arrow_wood.n.01;arrow_wood.n.02;artemisia.n.01;australian_heath.n.01;banksia.n.01;barbasco.n.01;barberry.n.01;bean_caper.n.01;bean_trefoil.n.01;bearberry.n.03;beauty_bush.n.01;bird's-eye_bush.n.01;bitter_pea.n.01;black_haw.n.02;blackthorn.n.01;bladder_senna.n.01;blolly.n.01;blue_cohosh.n.01;blueberry.n.01;box.n.06;bracelet_wood.n.01;bridal_wreath.n.01;bristly_locust.n.01;broom.n.02;bryanthus.n.01;buckler_mustard.n.01;buckthorn.n.01;buckthorn.n.02;burning_bush.n.01;bush_hibiscus.n.01;bush_honeysuckle.n.02;bush_honeysuckle.n.03;bush_poppy.n.01;bushman's_poison.n.01;butcher's_broom.n.01;butterfly_bush.n.01;butterfly_flower.n.02;calliandra.n.01;camellia.n.01;candlewood.n.01;cannabis.n.01;caper.n.01;capsicum.n.01;caricature_plant.n.01;carissa.n.01;cassava.n.03;castor-oil_plant.n.01;cat's-claw.n.01;catha_edulis.n.01;chalice_vine.n.01;chanar.n.01;chaparral_pea.n.01;cherry_laurel.n.01;chilean_firebush.n.01;chilean_nut.n.01;chilean_rimu.n.01;chinese_angelica.n.01;chinese_holly.n.01;christ's-thorn.n.01;christmasberry.n.01;cinquefoil.n.01;climbing_hydrangea.n.01;columnea.n.01;common_flat_pea.n.01;coral_bush.n.01;coralberry.n.01;coralberry.n.02;corkwood.n.01;coronilla.n.01;cotoneaster.n.01;cotton.n.03;coyote_brush.n.01;cranberry.n.01;cranberry_bush.n.01;crape_jasmine.n.01;crape_myrtle.n.01;creosote_bush.n.01;croton.n.01;croton.n.02;crowberry.n.01;currant.n.02;cushion_flower.n.01;cyrilla.n.01;daisybush.n.01;dalmatian_laburnum.n.01;daphne.n.01;day_jessamine.n.01;derris.n.01;desert_willow.n.01;dog_laurel.n.01;dombeya.n.01;dusty_miller.n.02;dwarf_golden_chinkapin.n.01;elder.n.02;ephedra.n.01;erythroxylon_coca.n.01;erythroxylon_truxiuense.n.01;false_azalea.n.01;false_tamarisk.n.01;feijoa.n.01;fetterbush.n.01;fetterbush.n.02;fever_tree.n.02;flame_pea.n.01;flannelbush.n.01;flat_pea.n.01;flowering_quince.n.01;flowering_shrub.n.01;forestiera.n.01;forsythia.n.01;fothergilla.n.01;frangipani.n.01;fuchsia.n.01;gardenia.n.01;geebung.n.01;glory_pea.n.01;goldenbush.n.02;gooseberry.n.01;gorse.n.01;governor's_plum.n.01;greasewood.n.01;grevillea.n.01;groundsel_tree.n.01;guelder_rose.n.01;guinea_gold_vine.n.01;hamelia.n.01;hawthorn.n.01;heath.n.01;helianthemum.n.01;hiccup_nut.n.01;himalaya_honeysuckle.n.01;hoary_golden_bush.n.01;honey_bell.n.01;honeyflower.n.01;honeysuckle.n.01;hovea.n.01;huckleberry.n.02;huckleberry_oak.n.01;hydrangea.n.01;impala_lily.n.01;indian_rhododendron.n.01;indigo.n.02;japan_allspice.n.01;japanese_angelica_tree.n.01;jasmine.n.01;jerusalem_thorn.n.03;jujube.n.01;juneberry.n.01;jupiter's_beard.n.01;kalmia.n.01;kapuka.n.01;kei_apple.n.01;labrador_tea.n.01;lady-of-the-night.n.01;laurel_sumac.n.01;lavender.n.01;lavender_cotton.n.01;leadwort.n.01;leatherleaf.n.02;leatherwood.n.02;leucothoe.n.01;lilac.n.01;lomatia.n.01;lotus_tree.n.01;makomako.n.01;maleberry.n.01;mallow.n.01;manzanita.n.01;marlberry.n.01;marmalade_bush.n.01;mastic.n.03;matrimony_vine.n.01;medinilla_magnifica.n.01;mesquite.n.01;mimosa.n.02;minniebush.n.01;mock_privet.n.01;mountain_rimu.n.01;mucuna.n.01;mule_fat.n.01;mutisia.n.01;mysore_thorn.n.01;naranjilla.n.01;native_cranberry.n.01;native_pear.n.01;needlebush.n.01;needlewood.n.01;negro_peach.n.01;night_jasmine.n.01;oleaster.n.01;oregon_grape.n.01;oregon_grape.n.02;othonna.n.01;paloverde.n.01;patchouli.n.01;pavonia.n.01;pea_tree.n.01;pepper_shrub.n.01;phalsa.n.01;philadelphus.n.01;pichi.n.01;pigeon_pea.n.01;pink_fivecorner.n.01;pitcher_sage.n.02;poison_bush.n.01;potato_tree.n.01;privet.n.01;protea.n.01;puka.n.01;pyracantha.n.01;pyxie.n.01;rauwolfia.n.02;red_angel's_trumpet.n.01;red_shrubby_penstemon.n.01;retem.n.01;rhododendron.n.01;rockrose.n.02;rooibos.n.01;rose.n.01;russian_thistle.n.01;sabicu.n.02;salal.n.01;salt_tree.n.01;saltbush.n.01;saltwort.n.01;saltwort.n.02;sand_cherry.n.01;sand_myrtle.n.01;screw_tree.n.01;sea_holly.n.01;senna.n.01;shrublet.n.01;silversword.n.01;slipper_spurge.n.01;smoke_bush.n.02;smoke_tree.n.01;smoke_tree.n.02;sow_thistle.n.01;spicebush.n.01;spindle_tree.n.01;spirea.n.02;spurge.n.01;staff_tree.n.01;staggerbush.n.01;stephanotis.n.01;strawberry_bush.n.01;strophanthus.n.01;styrax.n.01;subshrub.n.01;sumac.n.02;summer_cypress.n.01;swamp_oak.n.01;sweet_bells.n.01;sweet_fern.n.02;sweet_gale.n.01;sweet_pepperbush.n.01;tagasaste.n.01;tamarisk.n.01;tasman_dwarf_pine.n.01;tea.n.03;telegraph_plant.n.01;thorn_apple.n.01;three-seeded_mercury.n.01;ti.n.02;toyon.n.01;trailing_arbutus.n.01;trapper's_tea.n.01;tree_lupine.n.01;tree_mallow.n.01;tree_tomato.n.01;umbrella_tree.n.01;undershrub.n.01;wahoo.n.02;waratah.n.01;waratah.n.02;wax_myrtle.n.01;wayfaring_tree.n.01;weigela.n.01;western_redbud.n.01;wild_cinnamon.n.01;wild_peach.n.01;wild_rosemary.n.01;winged_pigweed.n.01;winter_hazel.n.01;winter_sweet.n.03;witch_hazel.n.01;xylosma.n.01;yellow_oleander.n.01;yerba_santa.n.01;yucca.n.01	1	304	4461
752	STORE	store	v	02281093-v	store.v.01	02202384-v	01493142-v;02218759-v;02306087-v;02304982-v;02281485-v	keep.v.03	bin.v.01;computerize.v.02;hive.v.01;roll_up.v.02;victual.v.02	1	5	1776
753	PUPIL (STUDENT)	student	n	10665698-n	student.n.01	10059162-n	09813351-n;09823153-n;09901502-n;09937056-n;09975933-n;10066206-n;10218043-n;10249869-n;10283366-n;10306181-n;10361901-n;10388321-n;10404426-n;10558773-n;10578162-n;10604275-n;10607824-n;10736394-n;10784922-n;10801561-n	enrollee.n.01	art_student.n.01;auditor.n.02;catechumen.n.01;collegian.n.01;crammer.n.01;etonian.n.01;ivy_leaguer.n.01;law_student.n.01;major.n.03;medical_student.n.01;nonreader.n.01;overachiever.n.01;passer.n.03;scholar.n.03;seminarian.n.01;sixth-former.n.01;skipper.n.01;underachiever.n.01;withdrawer.n.05;wykehamist.n.01	1	20	4360
755	DENY	deny	v	00816556-v	deny.v.01	00823436-v	00820075-v;00757375-v;00816828-v	contradict.v.02	disavow.v.01;disclaim.v.02;repudiate.v.04	1	3	626
756	DEPEND	depend	v	02664234-v	depend.v.01	02604760-v	02664413-v	be.v.01	hang_by_a_thread.v.01	1	1	2012
757	BUTTON	button	n	02928608-n	button.n.01	03323703-n	03057541-n;04197781-n	fastener.n.02	coat_button.n.01;shirt_button.n.01	1	2	2172
759	SILVER	silver	n	14654954-n	silver.n.01	14821043-n;14627081-n	14816613-n	conductor.n.02;noble_metal.n.01	coin_silver.n.01	2	1	4840
760	KNOT	knot	n	03627232-n	knot.n.02	03323703-n	02795783-n;02880189-n;02969634-n;03053047-n;03335846-n;03350352-n;03350456-n;03448031-n;03477902-n;03500295-n;03522634-n;03689570-n;03693293-n;03864139-n;04010057-n;04187885-n;04241042-n;04291759-n;04328054-n;04363874-n;04499554-n	fastener.n.02	barrel_knot.n.01;bow.n.01;carrick_bend.n.01;clove_hitch.n.01;figure_eight.n.01;fisherman's_bend.n.01;fisherman's_knot.n.01;gordian_knot.n.02;half_hitch.n.01;hawser_bend.n.01;hitch.n.05;loop_knot.n.01;love_knot.n.01;overhand_knot.n.01;prolonge_knot.n.01;sheepshank.n.01;slipknot.n.01;square_knot.n.01;stopper_knot.n.01;surgeon's_knot.n.01;turk's_head.n.01	1	21	2401
761	COVER	cover	v	01033527-v	cover.v.05	00964911-v	01034312-v;01034118-v	broach.v.01	discourse.v.01;theologize.v.01	1	2	853
762	OUTSIDE	outside	n	08613472-n	outside.n.02	08660339-n		surface.n.02		1	0	3977
765	MOVE	move	n	00166172-n	move.n.05	00457382-n	00166355-n	turn.n.03	chess_move.n.01	1	1	149
768	LUNCH	lunch	n	07575076-n	lunch.n.01	07573696-n	07575226-n	meal.n.01	business_lunch.n.01	1	1	3693
769	ROOF	roof	n	04105068-n	roof.n.01	04014297-n	03149401-n;03220513-n;03409591-n;03522100-n;03546235-n;04234887-n;04357121-n;04417672-n;04435653-n;04523525-n	protective_covering.n.01	curb_roof.n.01;dome.n.04;gable_roof.n.01;hip_roof.n.01;housetop.n.01;slate_roof.n.01;sunroof.n.01;thatch.n.04;tile_roof.n.01;vault.n.03	1	10	2547
771	HAT	hat	n	03497657-n	hat.n.01	03502509-n	02817516-n;02859184-n;02869837-n;02881757-n;02945964-n;02987379-n;03061050-n;03124170-n;03170872-n;03237416-n;03256631-n;03325941-n;03404360-n;03766322-n;04208582-n;04248507-n;04259630-n;04264361-n;04356595-n;04441528-n;04456011-n;04505888-n	headdress.n.01	bearskin.n.02;boater.n.01;bonnet.n.01;bowler_hat.n.01;campaign_hat.n.01;cavalier_hat.n.01;cocked_hat.n.01;cowboy_hat.n.01;deerstalker.n.01;dress_hat.n.01;dunce_cap.n.01;fedora.n.01;fur_hat.n.01;millinery.n.02;shovel_hat.n.01;snap-brim_hat.n.01;sombrero.n.02;sou'wester.n.02;sunhat.n.01;titfer.n.01;toque.n.01;tyrolean.n.02	1	22	2354
772	BELT	belt	n	02827606-n	belt.n.02	02671780-n	02778294-n;02972397-n;03527565-n;03781683-n;04125853-n;04132465-n	accessory.n.01	baldric.n.01;cartridge_belt.n.01;holster.n.02;money_belt.n.01;safety_belt.n.01;sam_browne_belt.n.01	1	6	2117
773	HAVE	have	v	02203362-v	have.v.01		02302220-v;02636516-v;02202384-v;02202928-v;02203844-v;02203168-v;02204242-v;02285392-v;01184625-v;02204564-v		bear.v.11;carry.v.21;keep.v.03;keep.v.07;keep.v.19;keep.v.20;monopolize.v.02;stock.v.01;sustain.v.04;wield.v.01	0	10	1715
778	SMOKE (EXHAUST)	smoke	n	11508092-n	smoke.n.01	11422597-n	11464926-n;11508303-n	aerosol.n.01	gun_smoke.n.01;smother.n.02	1	2	4435
779	PART	part	n	13809207-n	part.n.01	00031921-n	13809769-n;13124855-n;13809920-n;06482401-n;06284225-n;13810615-n;13810818-n;13811340-n;00019613-n;13810323-n	relation.n.01	basis.n.03;butt.n.02;detail.n.02;item.n.01;language_unit.n.01;member.n.02;remainder.n.01;subpart.n.01;substance.n.01;unit.n.02	1	10	4606
781	FEAR (FRIGHT)	fear	n	07519253-n	fear.n.01	07480068-n	07519773-n;07521674-n;07519983-n;07520112-n;07520411-n;07520507-n;07523760-n;07520612-n;07521437-n;07521563-n;07522729-n	emotion.n.01	alarm.n.01;apprehension.n.01;creeps.n.02;frisson.n.01;horror.n.01;hysteria.n.02;intimidation.n.03;panic.n.01;scare.n.02;stage_fright.n.01;timidity.n.01	1	11	3667
783	VICTORY	victory	n	07473441-n	victory.n.01	07291312-n;07319103-n	07475035-n;07471371-n;07474006-n;07474185-n;07474318-n;07474533-n;07475107-n;07475242-n;07474645-n;07475762-n;07354731-n	ending.n.04;success.n.01	checkmate.n.01;fall.n.10;independence.n.02;landslide.n.01;last_laugh.n.01;pyrrhic_victory.n.01;runaway.n.01;service_break.n.01;slam.n.01;walk-in.n.03;win.n.01	2	11	3629
784	SNOW	snow	n	11508382-n	snow.n.01	11494638-n	11508578-n;11508808-n	precipitation.n.03	flurry.n.02;whiteout.n.01	1	2	4436
786	SAILCLOTH	sail	n	04127904-n	sail.n.01	03932670-n	02782602-n;03137473-n;03381776-n;03383099-n;03505383-n;03712981-n;03712337-n;04000998-n;04115802-n;04139642-n;04233027-n;04292080-n;04454792-n;04455652-n	piece_of_cloth.n.01	balloon_sail.n.01;crossjack.n.01;fore-and-aft_sail.n.01;foresail.n.01;headsail.n.01;main-topsail.n.01;mainsail.n.01;press_of_sail.n.01;royal.n.01;save-all.n.02;skysail.n.01;square_sail.n.01;topgallant.n.01;topsail.n.01	1	14	2554
787	SAIL	sail	v	01945516-v	sail.v.03	01944692-v	01945938-v;01946817-v;01928154-v;01946279-v;01927903-v;01946138-v;01946408-v;01946660-v;01928283-v	boat.v.01	beat.v.09;jibe.v.02;luff.v.01;outpoint.v.01;run.v.28;scud.v.02;tack.v.02;wear_ship.v.01;weather.v.03	1	9	1539
788	SOAP	soap	n	04253437-n	soap.n.01	03040587-n	02797455-n;02980325-n;03677231-n;04124764-n;04254319-n;04254535-n;04257385-n;04447965-n	cleansing_agent.n.01	bar_soap.n.01;castile_soap.n.01;liquid_soap.n.01;saddle_soap.n.01;soap_flakes.n.01;soap_powder.n.01;soft_soap.n.02;toilet_soap.n.01	1	8	2597
789	PEOPLE	people	n	07942152-n	people.n.01	00031264-n	07943480-n;07943646-n;07944242-n;07944408-n;07944618-n;07944754-n;07945077-n;08483136-n;07974025-n;08401554-n;08369406-n;07945490-n;07945657-n;07945949-n;07946135-n;07946288-n;07946694-n;07946851-n;07946969-n;07947255-n;07947958-n;07948183-n;07948518-n;07945818-n;08375912-n;07948971-n;07966421-n;08166552-n;07949463-n;07949160-n;07949796-n;07943300-n;07950090-n;08179205-n;08179689-n;08179879-n;08401711-n;07950295-n;08179455-n;07950418-n;08401970-n;07944900-n;07950685-n;08477164-n;08477307-n;07948754-n;08477912-n;07950786-n	group.n.01	age_group.n.01;ancients.n.01;baffled.n.01;blind.n.01;blood.n.05;brave.n.02;business_people.n.01;chosen_people.n.01;class.n.03;clientele.n.01;coevals.n.01;damned.n.01;dead.n.01;deaf.n.01;defeated.n.01;disabled.n.01;doomed.n.01;enemy.n.03;episcopacy.n.01;folk.n.01;free.n.01;homebound.n.01;initiate.n.03;living.n.02;lobby.n.02;mentally_retarded.n.01;migration.n.02;nation.n.02;nationality.n.01;network_army.n.01;peanut_gallery.n.01;peoples.n.01;pocket.n.07;poor_people.n.01;populace.n.01;population.n.01;rank_and_file.n.02;retreated.n.01;rich_people.n.01;sick.n.01;smart_money.n.03;timid.n.01;tradespeople.n.01;unconfessed.n.01;unemployed_people.n.01;uninitiate.n.01;womankind.n.01;wounded.n.01	1	48	3773
79	WASTE	waste	v	02268351-v	waste.v.01	01158572-v	02268881-v	use.v.03	burn.v.09	1	1	1764
790	READY	ready	a	01930512-a	ready.a.01					0	0	1528
