CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	CONCRETENESS_MEAN	CONCRETENESS_SD	DUNNO	FREQUENCY_SUBTITLE	POS	LINE_IN_SOURCE
1857	CROCODILE	crocodile	4.83	0.64	0	115	Noun	9749
496	CUCUMBER	cucumber	4.83	0.76	0	101	Noun	9751
2352	DRAGONFLY	dragonfly	4.83	0.6	0	145	Noun	9754
3733	FERRY	ferry	4.83	0.6	0	273	Noun	9757
1578	IGUANA	iguana	4.83	0.76	0	40	Noun	9771
1281	PRISON	jail	4.83	0.38	0	3602	Noun	9772
1297	LEG	leg	4.83	0.59	0	2882	Noun	9773
195	MAT	mat	4.83	0.76	0	178	Noun	9779
1049	MOLAR TOOTH	molar	4.83	0.48	1	26	Noun	9781
1491	MOUSE	mouse	4.83	0.59	0	975	Noun	9782
641	MUSHROOM	fungus	4.59	0.78	0	112	Noun	11426
796	NIPPLE	teat	4.38	1.24	1	16	Noun	12654
1183	PALM OF HAND	palm	4.83	0.46	0	675	Noun	9786
1605	SKULL	skull	4.83	0.75	0	750	Noun	9799
1343	SUN	sun	4.83	0.6	0	3553	Noun	9807
3100	SUNGLASSES	sunglasses	4.83	0.54	0	201	Noun	9808
1788	TELEVISION	tv	5	0	0	5199	#N/A	28800
1161	THREAD	thread	4.83	0.54	0	263	Noun	9811
14	YOKE	yoke	4.83	0.59	1	22	Noun	9817
2621	CURTAIN	curtain	4.82	0.48	0	525	Noun	9829
1690	FENCE	fence	4.82	0.55	0	819	Noun	9837
604	GLASS	glass	4.82	0.48	0	3096	Noun	9840
3114	GRATE (SOMETHING)	grate	4.82	0.39	0	52	Noun	9841
629	LEATHER	leather	4.82	0.61	0	693	Noun	9849
688	LUNG	lung	4.82	0.48	0	420	Noun	9853
2680	MACHETE	machete	4.82	0.55	0	53	Noun	9854
1298	NEWSPAPER	newspaper	4.82	0.55	0	1208	Noun	9855
644	OAK	oak	4.82	0.39	0	286	Noun	9856
789	PEOPLE	nation	3.62	1.32	0	1045	Noun	15996
1600	SKIRT	skirt	4.82	0.67	0	508	Noun	9866
1505	SPERM	sperm	4.82	0.61	0	318	Noun	9868
2956	TUBE	tube	4.82	0.77	0	838	Noun	9875
1836	VAGINA	vagina	4.82	0.77	0	258	Noun	9877
736	YARD	yard	4.82	0.48	0	1278	Noun	9879
803	ANKLE	ankle	4.81	0.79	0	409	Noun	9884
663	BAY	bay	4.81	0.62	0	1236	Noun	9888
2408	CAKE	cake	4.81	0.68	0	2298	Noun	9891
1299	COFFEE	coffee	4.81	0.79	1	7371	Noun	9895
1567	DOOR	doorway	4.75	0.7	0	164	Noun	10333
3722	FLAMINGO	flamingo	4.81	0.75	0	60	Noun	9904
1507	FRUIT	fruit	4.81	0.49	0	1108	Noun	9907
1369	GOLD	gold	4.81	0.8	0	4026	Noun	9908
1187	GOOSE	goose	4.81	0.65	0	665	Noun	9909
1667	HOLE	hole	4.81	0.4	0	2969	Noun	9912
1630	MACAW	macaw	4.81	0.79	2	12	Noun	9919
1374	RING	ring	4.81	0.62	0	4730	Noun	9930
944	SALMON	salmon	4.81	0.63	0	334	Noun	9935
1886	ARMPIT	armpit	4.8	0.81	0	64	Noun	9945
1251	BELLY	abdomen	4.7	0.67	0	171	Noun	10627
1348	BOAR (MALE PIG)	boar	4.8	0.76	0	111	Noun	9950
3727	CELERY	celery	4.8	0.76	0	95	Noun	9954
1318	CHICKEN	chicken	4.8	0.55	0	3148	Noun	9956
1632	FLOOR	floor	4.8	0.81	0	5132	Noun	9963
605	GRAIN	grain	4.8	0.48	0	243	Noun	9967
2428	LIBRARY	library	4.8	0.76	0	1170	Noun	9972
916	LINEN	linen	4.8	0.41	0	149	Noun	9973
810	LOCUST	locust	4.8	0.76	0	44	Noun	9974
234	PADDLE	paddle	4.8	0.48	0	191	Noun	9978
598	SHELL	shell	4.8	0.82	0	674	Noun	9981
2349	SHRIMP	shrimp	4.8	0.76	0	444	Noun	9983
1956	SUNFLOWER	sunflower	4.8	0.65	0	34	Noun	9987
3102	TANK	tank	4.8	0.55	0	1306	Noun	9989
3657	GRANARY	barn	4.79	0.57	0	693	Noun	9999
3460	BEACH	beach	4.79	0.77	0	2888	Noun	10001
1480	BODY	body	4.79	0.49	0	9972	Noun	10008
2371	BREADFRUIT	breadfruit	4.79	0.66	4	6	Noun	10009
2986	CAMPFIRE	campfire	4.79	0.49	0	64	Noun	10017
3202	CANNON	cannon	4.79	0.68	0	444	Noun	10018
919	CHILI PEPPER	chili pepper	4.83	0.6	0	0	#N/A	29359
2547	CITY	city	4.79	0.57	1	8624	Noun	10023
1511	ROOSTER	cock	4.79	0.57	0	580	Noun	10025
970	COCONUT	coconut	4.79	0.83	0	234	Noun	10026
576	DANDRUFF	dandruff	4.79	0.69	0	41	Noun	10031
1357	DAUGHTER	daughter	4.79	0.5	0	8739	Noun	10032
273	DOUGH	dough	4.79	0.59	0	810	Noun	10038
2817	EMU	emu	4.79	0.62	0	22	Noun	10043
2623	FLAG	flag	4.79	0.62	0	892	Noun	10045
1798	GUNPOWDER	gunpowder	4.79	0.69	0	85	Noun	10057
1071	HOOK	hook	4.79	0.49	0	1938	Noun	10063
1554	MAN	men	4.75	0.7	0	19011	Noun	10351
1372	MEDICINE	medication	4.53	1.07	0	652	Noun	11787
3094	PAINTBRUSH	paintbrush	4.79	0.69	0	27	Noun	10077
3252	PANCREAS	pancreas	4.79	0.57	0	40	Noun	10078
3388	PLACENTA	placenta	4.79	0.77	0	24	Noun	10082
654	PLASTIC	plastic	4.79	0.57	1	957	Noun	10083
2769	PORK	pork	4.79	0.82	0	537	Noun	10085
769	ROOF	roof	4.79	0.5	0	1818	Noun	10089
1450	ROOM	room	4.79	0.41	0	22415	Noun	10091
271	SAUCER	saucer	4.79	0.62	0	140	Noun	10093
673	SCHOOL	secondary school	4.19	1	0	0	#N/A	30789
1474	SEA	sea	4.79	0.49	0	3052	Noun	10097
2283	SEMEN	semen	4.79	0.77	0	201	Noun	10099
763	SKIN	skin	4.79	0.5	0	2246	Noun	10103
2973	STRAP	strap	4.79	0.49	0	263	Noun	10110
900	TRAIN	train	4.79	0.56	0	4848	Noun	10117
3062	TURNIP	turnip	4.79	0.68	0	88	Noun	10118
2241	WILD CAT	wildcat	4.79	0.5	0	71	Noun	10122
1524	WINE	wine	4.79	0.5	0	3078	Noun	10123
522	WOLF	wolf	4.79	0.83	0	1034	Noun	10124
1284	BANK	bank	4.78	0.61	0	4334	Noun	10129
3076	SLOPE	hillside	4.78	0.51	0	62	Noun	10146
507	MELON	cantaloupe	4.76	0.72	1	38	Noun	10254
60	OAT	oats	4.78	0.8	0	105	Noun	10157
1737	OKRA	okra	4.78	0.6	2	26	Noun	10158
649	PASTURE	pasture	4.78	0.51	0	78	Noun	10163
74	PUPPY	cub	4.67	0.68	0	107	Noun	10902
241	TREE STUMP	tree stump	4.59	1.01	0	0	#N/A	30075
1556	YOLK	yolk	4.78	0.64	1	21	Noun	10191
1870	ANCHOR	anchor	4.77	0.77	0	378	Noun	10192
2354	CRICKET	cricket	4.77	0.68	0	144	Noun	10201
3193	CROSSBOW	crossbow	4.77	0.67	0	56	Noun	10202
849	SPRING (OF WATER)	fountain	4.77	0.59	0	352	Noun	10213
2159	GROUND	ground	4.77	0.57	0	3696	Noun	10214
1481	HAMMER	hammer	4.77	0.82	0	636	Noun	10216
2045	COLUMN	column	4.48	0.7	0	559	Noun	12040
1809	PIMPLE	pimple	4.77	0.62	0	85	Noun	10229
480	PLATE	plate	4.77	0.68	0	1308	Noun	10230
852	PRIEST	priest	4.77	0.57	0	1336	Noun	10234
975	SPINACH	spinach	4.77	0.73	0	130	Noun	10237
2299	STRAW	straw	4.77	0.65	0	318	Noun	10238
404	ALCOHOL (FERMENTED DRINK)	alcohol	4.76	0.51	0	845	Noun	10244
1061	ARMOUR	armor	4.76	0.51	0	372	Noun	10246
1366	BOY	boy	4.76	0.6	0	27021	Noun	10252
1895	CLOTHES	clothes	4.76	0.69	0	5158	Noun	10257
731	BEVERAGE	drink	4.76	0.69	0	12617	Noun	10262
213	FIN	fin	4.76	0.91	1	174	Noun	10266
2355	GECKO	gecko	4.76	0.72	0	19	Noun	10268
208	NASAL MUCUS (SNOT)	snivel	2.77	1.69	4	5	Verb	26302
317	PIRANHA	piranha	4.76	0.83	1	60	Noun	10288
653	PLANT (VEGETATION)	plant	4.76	0.83	0	1408	Noun	10289
3368	POWDER	powder	4.76	0.6	0	818	Noun	10291
362	STRING	string	4.76	0.58	0	646	Noun	10303
1919	TORCH	torch	4.76	0.64	0	254	Noun	10313
1671	TOWER	tower	4.76	0.69	0	1165	Noun	10314
3280	TUSK	tusk	4.76	0.66	0	13	Noun	10316
951	WEAPONS	weapon	4.76	0.44	0	2379	Noun	10319
774	CABBAGE	cabbage	4.75	0.65	0	148	Noun	10328
1256	HEAD	head	4.75	0.65	0	18947	Noun	10339
854	KETTLE	kettle	4.75	0.65	0	143	Noun	10345
938	MARE	mare	4.75	0.59	1	148	Noun	10350
3060	PHEASANT	pheasant	4.75	0.59	0	41	Noun	10359
667	ROAD	road	4.75	0.8	0	5709	Noun	10365
132	SAUCE	sauce	4.75	0.59	0	795	Noun	10367
1362	STREET	street	4.75	0.76	0	7557	Noun	10371
3222	TWIG	twig	4.75	0.7	1	69	Noun	10376
2291	VOLCANO	volcano	4.75	0.59	0	170	Noun	10378
2570	BEEF	beef	4.74	0.81	0	1005	Noun	10383
1865	BUZZARD	buzzard	4.74	0.59	0	93	Noun	10387
284	HOE	hoe	4.74	0.81	2	47	Noun	10403
1991	INTESTINES	bowels	4.33	1.03	0	87	Noun	12852
674	MOUTH	mouth	4.74	0.81	0	5325	Noun	10412
2044	PERSIMMON	persimmon	4.74	0.92	4	4	Noun	10419
3095	POSTMAN	postman	4.74	0.71	0	128	Noun	10420
1315	RADIO	radio	4.74	0.53	0	3936	Noun	10423
23	RYE	rye	4.74	0.81	0	212	Noun	10424
266	SCALE	scales	4.74	0.86	0	103	Noun	10427
497	SCAR	scar	4.74	0.66	0	432	Noun	10428
915	SINK (BASIN)	sink	4.74	0.86	0	863	Noun	10430
2629	TRAY	tray	4.74	0.82	0	410	Noun	10437
3384	WEASEL	weasel	4.74	0.86	1	250	Noun	10441
1148	BRUISE	bruise	4.73	0.52	0	165	Noun	10447
1858	FISHERMAN	fisherman	4.73	0.83	0	221	Noun	10454
586	GARDEN	garden	4.73	0.91	0	1354	Noun	10457
3089	GIRAFFE	giraffe	4.73	0.83	1	76	Noun	10458
1392	LOUSE	lice	4.73	0.53	0	109	Noun	10466
842	LIQUOR	liquor	4.73	0.53	0	882	Noun	10467
1918	MANE	mane	4.73	0.78	0	30	Noun	10469
470	POSSUM	possum	4.73	0.83	0	105	Noun	10473
1773	GRAVE	tomb	4.73	0.78	0	287	Noun	10487
1185	VULTURE	vulture	4.73	0.78	0	90	Noun	10490
3084	BLACKBOARD	blackboard	4.72	1.03	1	60	Noun	10498
388	FISHNET	fishing net	4.52	1.18	1	0	#N/A	30208
5	GAZELLE	gazelle	4.72	0.84	1	62	Noun	10516
1277	HAND	hand	4.72	1.03	0	14262	Noun	10521
636	MILL	mill	4.72	0.7	0	486	Noun	10527
395	PILL	pill	4.72	0.8	0	603	Noun	10537
108	RUDDER	rudder	4.72	0.59	0	198	Noun	10543
1941	SOLDIER	soldier	4.72	0.59	0	1985	Noun	10550
1547	SOUP	broth	4.68	0.61	0	45	Noun	10805
936	STALLION	stallion	4.72	0.84	0	163	Noun	10552
857	STONE	stone	4.72	0.84	0	2072	Noun	10553
2607	TRIPOD	tripod	4.72	0.84	0	46	Noun	10558
795	TROUT	trout	4.72	0.92	0	205	Noun	10559
921	VALLEY	valley	4.72	0.59	0	1275	Noun	10560
1681	WAIST	waist	4.72	0.7	0	262	Noun	10561
2631	WIRE	wire	4.72	0.65	0	1403	Noun	10564
967	YEAST	ferment	2.92	1.41	1	11	Verb	25966
1584	BLISTER	blister	4.71	0.85	0	48	Noun	10571
326	CLOAK	cloak	4.71	0.9	0	153	Noun	10578
1971	FAN (OBJECT)	fan	4.71	0.53	0	1792	Noun	10584
331	HEADDRESS	headdress	4.71	0.71	0	15	Noun	10592
2444	KINGFISHER	kingfisher	4.71	0.85	1	9	Noun	10597
1838	NAVEL	navel	4.71	0.85	0	63	Noun	10600
2664	SCAB	scab	4.71	0.53	0	32	Noun	10613
714	SEED	seed	4.71	0.78	0	386	Noun	10614
125	SWEAT (SUBSTANCE)	sweat	4.71	0.71	0	1115	Noun	10619
68	TATTOO	tattoo	4.71	0.53	0	610	Noun	10620
344	TREE TRUNK	tree trunk	4.97	0.18	0	0	#N/A	28847
1561	ARMY	army	4.7	0.6	0	4370	Noun	10629
135	BOOMERANG	boomerang	4.7	0.67	1	47	Noun	10635
3743	BRASS	brass	4.7	0.65	0	618	Noun	10636
1569	CHEESE	cheese	4.7	0.79	0	1991	Noun	10644
3146	CHEETAH	cheetah	4.7	0.87	0	117	Noun	10645
2318	CHESTNUT	chestnut	4.7	1.02	0	65	Noun	10647
1612	LETTER	letter	4.7	0.65	0	4213	Noun	10676
631	LIVESTOCK	livestock	4.7	0.61	1	102	Noun	10678
633	MARKET	marketplace	4.28	1.16	0	83	Noun	13151
3074	FIX	patch	4.7	0.54	0	888	Noun	10688
660	REEF	reef	4.7	0.95	1	204	Noun	10692
1876	REINDEER	reindeer	4.7	0.87	0	172	Noun	10693
1641	SILK	silk	4.7	0.82	0	499	Noun	10699
1744	SPLEEN	spleen	4.7	0.61	1	131	Noun	10705
596	POSTAGE STAMP	stamp	4.7	0.6	0	302	Noun	10707
858	STORM	storm	4.7	0.67	0	1574	Noun	10709
883	TERMITE	termite	4.7	0.95	0	38	Noun	10712
1583	BRAIN	brains	3.96	1.22	0	1401	Noun	14524
597	PHYSICIAN	physician	4.65	0.63	0	313	Noun	11046
1013	FRESHWATER EEL	eel	4.69	0.89	0	73	Noun	10736
3317	ELM	elm	4.69	1.04	0	73	Noun	10737
446	LOWER ARM	forearm	4.69	0.74	1	50	Noun	10741
580	FUR	fur	4.69	0.84	0	422	Noun	10742
909	GARBAGE	rubbish	3.64	1.47	0	285	Noun	15922
198	GENITALIA	genitalia	4.69	0.6	1	37	Noun	10745
3389	MEASLES	measles	4.69	0.6	0	107	Noun	10756
2828	MOTH	moth	4.69	0.84	0	116	Noun	10758
2829	MUSSELS	mussel	4.69	0.76	0	14	Noun	10759
650	PETROLEUM	petroleum	4.69	0.89	0	64	Noun	10762
1430	STAR	star	4.69	0.62	0	4149	Noun	10778
2810	BREASTBONE	sternum	4.69	0.93	0	41	Noun	10779
2296	SUNRISE	sunrise	4.69	0.54	0	309	Noun	10782
1373	TEA	tea	4.69	0.97	0	2990	Noun	10783
1189	ULCER	ulcer	4.69	0.76	0	131	Noun	10787
3399	WAREHOUSE	warehouse	4.69	0.66	0	509	Noun	10790
1194	BEAVER	beaver	4.68	0.94	0	246	Noun	10802
3142	BISON	bison	4.68	0.86	0	17	Noun	10803
1555	CHAMELEON	chameleon	4.68	0.67	1	37	Noun	10814
221	FIRE	fire	4.68	0.75	0	10990	Noun	10823
185	FIREPLACE	hearth	4.38	1.15	1	34	Noun	12623
1224	LIVER	liver	4.68	0.86	0	729	Noun	10838
632	LIZARD	lizard	4.68	0.86	0	247	Noun	10839
2539	PIT (POTHOLE)	pit	4.68	0.61	0	674	Noun	10847
1851	POCKET	pocket	4.68	0.82	0	1821	Noun	10848
3404	TILE	tile	4.68	0.55	0	108	Noun	10869
295	WHETSTONE	whetstone	4.68	0.85	1	9	Noun	10875
662	BATTERY	battery	4.67	0.83	0	633	Noun	10887
2007	BOLT (OF LIGHTNING)	bolt	4.67	0.8	0	351	Noun	10891
889	FLAME	flame	4.67	0.68	0	461	Noun	10907
2939	FLOCK (OF ANIMALS)	flock	4.67	0.73	0	237	Noun	10908
2290	PUDDLE	puddle	4.67	0.73	0	99	Noun	10937
828	RACCOON	raccoon	4.67	0.84	0	73	Noun	10938
332	RAG	rag	4.67	1.07	0	244	Noun	10939
2544	SHEPHERD	shepherd	4.67	0.66	0	379	Noun	10948
881	TAILOR	tailor	4.67	0.68	0	213	Noun	10956
3106	WARDROBE	wardrobe	4.67	0.62	0	330	Noun	10964
2658	COAL	coal	4.66	0.86	0	335	Noun	10972
2606	COMPASS	compass	4.66	0.94	0	207	Noun	10974
249	FOG	mist	4.51	0.88	9	181	Noun	11908
1024	CHARACTER	graph	4.66	0.86	0	38	Noun	10981
281	POST	pole	4.66	1.04	0	642	Noun	11001
3405	RULER	ruler	4.66	0.9	0	162	Noun	11006
1064	SHIELD	shield	4.66	0.86	0	418	Noun	11009
308	TOUCAN	toucan	4.66	1.08	0	4	Noun	11018
2569	BUTCHER	butcher	4.65	0.71	0	434	Noun	11027
1069	GLUE	glue	4.65	0.91	0	300	Noun	11035
1496	GRANDMOTHER	grandmother	4.65	0.83	0	1417	Noun	11037
1678	HUT	shelter	4.64	0.62	0	595	Noun	11133
1893	QUAIL	quail	4.65	1.02	1	68	Noun	11048
2435	UNIVERSITY	university	4.65	0.75	0	1203	Noun	11059
2477	YAK	yak	4.65	0.98	0	71	Noun	11062
3396	BUILDING	building	4.64	0.91	0	5078	Noun	11070
1153	CATTLE	cattle	4.64	0.78	0	674	Noun	11073
2012	COLLAR	collar	4.64	0.91	0	536	Noun	11076
2057	DUNG (ANIMAL FAECES)	dung	4.64	0.76	4	90	Noun	11082
265	FOWL	fowl	4.64	0.91	1	35	Noun	11088
616	HOSPITAL	hospital	4.64	0.95	0	6334	Noun	11095
1332	NEIGHBOUR	neighbor	4.64	0.62	0	864	Noun	11110
255	SERVANT	servant	4.64	0.64	0	619	Noun	11131
3098	SNOWMAN	snowman	4.64	0.78	0	97	Noun	11138
1391	TOWN	town	4.64	0.78	0	12644	Noun	11144
2549	VEHICLE	vehicle	4.64	0.68	0	1153	Noun	11146
1982	WHIRLPOOL	whirlpool	4.64	0.68	1	31	Noun	11149
958	WILD ANIMAL	beast	4.63	0.67	0	1252	Noun	11154
1266	BRIDE	bride	4.63	0.74	0	1235	Noun	11159
543	SHUTTLE	shuttle	4.63	0.74	0	282	Noun	11203
2991	SKI	ski	4.63	0.63	0	413	Noun	11205
2628	PLANT STEM	stalk	3.5	1.6	0	86	Verb	24676
1833	DINNER (SUPPER)	supper	4.63	0.72	0	988	Noun	11213
1924	VEIN	vein	4.63	0.93	0	183	Noun	11216
1967	CALENDAR	calendar	4.62	0.86	0	363	Noun	11225
2685	CARP (FISH)	carp	4.62	0.9	0	39	Noun	11227
2765	CHERRY	cherry	4.62	1.1	0	693	Noun	11232
334	COOKHOUSE	cookhouse	4.62	0.92	2	1	Noun	11234
613	HIGH TIDE	flood	4.62	0.78	0	291	Noun	11243
2580	HELICOPTER	helicopter	4.62	1.02	0	806	Noun	11251
1526	MEAL	meal	4.62	0.73	0	1472	Noun	11262
238	PRAWNS	prawn	4.62	1.07	3	26	Noun	11273
2351	SILKWORM	silkworm	4.62	1.01	0	3	Noun	11281
619	ANIMAL	animal	4.61	0.8	0	2320	Noun	11303
192	CORNER	corner	4.61	0.99	0	2679	Noun	11322
323	FAT (ORGANIC SUBSTANCE)	grease	4.61	0.96	0	354	Noun	11333
3087	PACIFIER	pacifier	4.61	0.92	0	20	Noun	11342
354	POUND	pound	4.61	0.69	0	708	Noun	11349
1930	RAVINE	ravine	4.61	0.92	1	94	Noun	11353
830	SOOT	soot	4.61	0.79	0	55	Noun	11360
3689	BUBBLE	bubble	4.6	0.72	0	408	Noun	11373
1216	MOTHER	mother	4.6	0.72	0	24476	Noun	11390
1217	FATHER	padre	4.6	0.91	4	215	Noun	11392
876	ARCH	arch	4.59	0.91	0	188	Noun	11402
932	BARLEY	barley	4.59	1.08	0	46	Noun	11405
1934	BEGGAR	beggar	4.59	0.63	0	126	Noun	11406
1288	CAP	cap	4.59	0.84	1	956	Noun	11411
201	FARM	farm	4.59	0.93	0	1532	Noun	11421
2259	FLESH	flesh	4.59	0.95	0	1125	Noun	11425
621	IRON	iron	4.59	0.69	0	915	Noun	11435
1654	LIGHTNING	lightening	4.19	0.96	0	26	Verb	23616
216	MOVIE	movie	4.59	1.08	0	6271	Noun	11442
3303	PICTURE (PAINTING)	painting	4.59	0.91	0	1489	Noun	11446
1385	PEPPER	pepper	4.59	0.78	0	449	Noun	11449
3353	SIEVE (TOOL)	sieve	4.59	0.8	2	27	Noun	11463
3064	RUST	stain	4.59	0.64	0	316	Noun	11467
2977	WORKER	worker	4.59	0.73	0	558	Noun	11485
1476	CHAIR	chair	4.58	1.14	0	2511	Noun	11490
157	DYE	dye	4.58	0.76	0	197	Noun	11495
1915	FIR	fir	4.58	1.1	1	22	Noun	11500
4	COURTYARD	courtyard	4.57	0.94	0	109	Noun	11553
1799	HYENA	hyena	4.57	1.03	0	72	Noun	11566
626	LAND	land	4.57	0.69	0	4494	Noun	11567
1733	RAINBOW	rainbow	4.57	0.92	0	407	Noun	11584
3132	SURF	surf	4.57	0.86	0	324	Noun	11598
1527	TICK	tick	4.57	0.96	0	370	Noun	11601
1005	TWINS	twin	4.17	1.17	0	532	Noun	13698
2056	WOK	wok	4.57	1.16	0	38	Noun	11604
530	FRECKLE	pockmark	4.36	1.28	1	1	Noun	12758
2982	GIFT	present	3.39	1.59	0	4562	Noun	16859
2643	INK	ink	4.56	0.97	0	382	Noun	11624
1972	KID	kid	4.56	1.01	0	17299	Noun	11625
2498	OPIUM	opium	4.56	1.09	2	114	Noun	11641
3050	SEEDLING	seedling	4.56	0.89	2	5	Noun	11651
738	THING	utensil	4.56	0.8	0	12	Noun	11664
1627	CHAIN	chain	4.55	0.99	0	1082	Noun	11675
1344	RAM	ram	4.55	0.69	0	328	Noun	11695
978	WAVE	wave	4.55	1.02	0	1084	Noun	11710
1949	BEDBUG	bedbug	4.54	1	0	15	Noun	11716
2040	BUCKWHEAT	buckwheat	4.54	0.99	1	24	Noun	11719
1489	CLOUD	cloud	4.54	1.07	0	599	Noun	11723
979	FARMER	peasant	3.96	1.1	0	205	Noun	14584
3282	GROOM	groom	4.54	0.96	0	399	Noun	11738
1559	MONEY	money	4.54	0.84	0	32679	Noun	11747
1603	MOSQUE	mosque	4.54	0.92	0	60	Noun	11748
1388	SHADE	shade	3.38	1.27	0	304	Noun	16911
875	SHOEMAKER	shoemaker	4.54	0.58	0	30	Noun	11759
2295	SUNSET	sunset	4.54	0.88	0	526	Noun	11767
3269	PORCH	veranda	4.54	1.02	4	39	Noun	11774
3080	SPLIT OPEN	crack	4.53	0.82	0	1675	Noun	11782
3092	LIGHTER	lighter	4.53	0.73	0	457	Noun	11785
2963	NET	net	4.53	1.17	0	793	Noun	11789
911	TEMPLE	temple	4.53	0.72	0	895	Noun	11796
2489	ABACUS	abacus	4.52	1.12	2	12	Noun	11799
1204	BARK	bark	4.52	1.09	0	280	Noun	11806
1825	COPPER	copper	4.52	0.8	0	336	Noun	11820
2023	CROWD	crowd	4.52	0.87	0	1906	Noun	11823
1177	DIARRHEA	diarrhea	4.52	1.01	0	122	Noun	11826
1223	HEART	heart	4.52	0.95	0	12453	Noun	11844
1233	NIGHT	night	4.52	0.91	0	44168	Noun	11859
2604	NOOSE	noose	4.52	1.12	0	111	Noun	11860
191	NUT	nut	4.52	0.85	0	797	Noun	11861
2401	PICTURE	picture	4.52	1.01	0	7061	Noun	11868
1808	PUS	pus	4.52	0.92	3	51	Noun	11870
759	SILVER	silver	4.52	0.99	0	1619	Noun	11881
387	SLING	sling	4.52	0.72	0	117	Noun	11882
1038	TEACHER	teacher	4.52	0.74	0	2842	Noun	11893
3140	VEST	vest	4.52	1.08	0	284	Noun	11902
1769	AXLE	axle	4.5	1.14	1	63	Noun	11910
2467	GAME	game	4.5	0.91	0	11926	Noun	11937
623	LAGOON	lagoon	4.5	0.94	0	81	Noun	11951
3714	LARYNX	larynx	4.5	0.99	3	58	Noun	11953
1048	LINE	line	4.5	0.71	0	10515	Noun	11955
1787	LOOM	loom	4.5	1.21	1	21	Noun	11956
3314	LYNX	lynx	4.5	1.2	0	1	Noun	11958
1004	MUSCLE	muscle	4.5	1.07	0	694	Noun	11964
1926	OINTMENT	ointment	4.5	1.11	0	83	Noun	11970
2951	POUCH	pouch	4.5	1	0	87	Noun	11975
3171	RINGWORM	ringworm	4.5	1.01	0	5	Noun	11981
2797	SESAME	sesame seed	4.67	0.96	0	0	#N/A	29888
1451	SMILE	smiling	3.88	1.51	2	877	Verb	23989
1193	STEAM	steam	4.5	0.79	0	686	Noun	11994
752	STORE	store	4.5	0.65	0	4178	Noun	11996
947	STREAM	stream	4.5	1.06	0	410	Noun	11998
2992	TIP (OF OBJECT)	tip	4.5	0.86	0	1409	Noun	12003
1837	VULVA	vulva	4.5	1.17	1	6	Noun	12011
1925	ARTERY	artery	4.48	0.8	2	271	Noun	12017
1746	BLADDER	bladder	4.48	1.06	0	202	Noun	12020
2362	BRAN	bran	4.48	0.99	0	67	Noun	12023
1989	CALF	calf	4.48	0.89	1	151	Noun	12029
3151	CUT (WITH AXE)	chop	4.48	0.74	0	694	Noun	12038
3200	COUNTRYSIDE	countryside	4.48	0.94	0	180	Noun	12043
1488	FAUCET	faucet	4.48	1.15	0	73	Noun	12052
2459	GRINDSTONE	grindstone	4.48	0.95	0	23	Noun	12059
3380	HUNTING DOG	hound	4.48	0.91	0	257	Noun	12067
1835	MARROW	bone marrow	4.43	1.3	0	0	#N/A	30393
224	MORTAR	mortar	4.48	1.06	0	117	Noun	12079
1063	NEPHEW	nephew	4.48	0.69	0	846	Noun	12085
3061	PHLEGM	phlegm	4.48	1.12	1	34	Noun	12095
1748	RIDGE	ridge	4.48	0.77	1	361	Noun	12102
2841	WOMBAT	wombat	4.48	1.19	3	15	Noun	12130
2313	BRONZE	bronze	4.47	1.07	0	143	Noun	12135
823	SORCERER	sorcerer	4.47	1.07	0	87	Noun	12154
1137	TENDON	tendon	4.47	0.97	0	29	Noun	12155
1780	BILE	bile	4.46	0.9	2	40	Noun	12163
2805	BIRTH (ACCOUCHEMENT)	childbirth	4.04	1.24	0	78	Noun	14193
729	DAWN	dawn	4.46	1	0	1301	Noun	12174
3116	HATCH (OUT)	hatch	4.46	0.92	0	654	Noun	12188
3248	MAPLE TREE	maple	4.46	1.2	0	165	Noun	12197
2154	PLOUGH (INSTRUMENT)	plow	4.46	1.07	0	96	Noun	12204
1096	SONG	song	4.46	0.95	0	4778	Noun	12215
1176	SPADE	spade	4.46	1.07	0	118	Noun	12216
962	WOMAN	woman	4.46	1.03	0	22166	Noun	12235
2013	BAIT	bait	4.45	0.91	0	496	Noun	12241
1306	QUEEN	queen	4.45	0.99	0	2789	Noun	12270
1732	SKY	sky	4.45	1.12	0	2285	Noun	12278
3276	SUNSHINE	sunlight	4.45	0.83	0	236	Noun	12283
1151	VEIL	veil	4.45	1.09	0	151	Noun	12286
3415	BALDHEAD	baldhead	4.44	0.96	0	2	Noun	12293
966	BRAKE	brake	4.44	0.87	0	305	Noun	12296
1467	CIRCLE	circle	4.44	0.97	0	1097	Noun	12301
2287	HORIZON	horizon	4.44	0.97	0	228	Noun	12313
1347	NAPE (OF NECK)	nape	4.44	1.15	1	12	Noun	12318
2554	PRINCE (RULER)	prince	4.44	1.08	0	2299	Noun	12328
1439	SWIM	swimming	4.44	0.97	0	1019	Noun	12337
1322	BREAKFAST	breakfast	4.43	1.1	0	3381	Noun	12354
1262	BROTHER	brother	4.43	0.82	0	14481	Noun	12357
1032	CITIZEN	citizen	4.43	1.01	0	680	Noun	12361
2934	CUCKOO	cuckoo	4.42	1.06	2	151	Noun	12438
399	PLANTAIN	plantain	4.42	1.25	4	1	Noun	12448
