CONCEPTICON_ID	CONCEPTICON_GLOSS	ITALIAN	ITALIAN_VALENCE_MEAN	ITALIAN_AROUSAL_MEAN	ITALIAN_DOMINANCE_MEAN	ITALIAN_FAMILIARITY_MEAN	ITALIAN_IMAGEABILITY_MEAN	ITALIAN_CONCRETENESS_MEAN	ITALIAN_HEAD_ACTION_MEAN	ITALIAN_FOOT_LEG_ACTION_MEAN	ITALIAN_HAND_ARM_ACTION_MEAN	ITALIAN_MOUTH_THROAT_ACTION_MEAN	ITALIAN_TORSO_ACTION_MEAN	ITALIAN_INTEROCEPTIVE_MEAN	ITALIAN_GUSTATORY_MEAN	ITALIAN_OLFACTORY_MEAN	ITALIAN_HAPTIC_MEAN	ITALIAN_AUDITORY_MEAN	ITALIAN_VISUAL_MEAN	ITALIAN_PERCEPTUAL_STRENGTH_MAX	ITALIAN_PERCEPTUAL_EXCLUSIVITY	ITALIAN_PERCEPTUAL_DOMINANT	ITALIAN_ACTION_STRENGTH_MAX	ITALIAN_ACTION_EXCLUSIVITY	ITALIAN_ACTION_DOMINANT	ITALIAN_SENSORIMOTOR_STRENGTH_MAX	ITALIAN_SENSORIMOTOR_EXCLUSIVITY	ITALIAN_SENSORIMOTOR_DOMINANT	ITALIAN_POS	LINE_IN_SOURCE
620	INSECT	insetto	3.272727272727273	6.303030303030303	4.121212121212121	7.2	7.75	7.55	2.05	0.85	1.7	0.3157894736842105	0.3157894736842105	0.95	0	0.10526315789473684	1.7894736842105263	3.8	4.7894736842105265	4.7894736842105265	0.4252099905434723	vision	2.05	0.33148893360160964	head	2.05	0.2873835465024475	vision	n	434
621	IRON	ferro	4.411764705882353	5.235294117647059	4.647058823529412	7.75	7.95	8.4	0.7	0.45	2.15	0.7	0.3157894736842105	0.85	0.5263157894736842	0.3157894736842105	3.7	1.05	3.3	3.7	0.3345040105134364	touch	2.15	0.42499999999999993	hand/arm	2.15	0.24073380756271062	touch	n	328
624	LAKE	lago	6.909090909090909	4.303030303030303	5.424242424242424	6.25	7.75	7.25	2.1	2.2	2.65	1	2.2	1.3	0.631578947368421	2.1	3.15	2.4	4.35	4.35	0.306324511785106	vision	2.65	0.16256157635467977	hand/arm	2.65	0.15440935416894327	vision	n	454
625	LAMP	lampada	5.914285714285715	4.714285714285714	5.914285714285715	7.75	8.15	8.3	2.25	0.25	3.4	0.2	0.05263157894736842	0.21052631578947367	0	0	2.95	0.3	4.85	4.85	0.6002791779759596	vision	3.4	0.544054747647562	hand/arm	3.4	0.335334788937409	vision	n	457
630	LIGHT (RADIATION)	luce	7.742857142857143	4.8	6.428571428571429	7.5	8	7.05	3.7	0.10526315789473684	0.2631578947368421	0.05263157894736842	0.05263157894736842	1.8	0	0	0.35	0	4.85	4.85	0.7164966584593738	vision	3.7	0.8738965952080707	head	3.7	0.4340555817239755	vision	n	482
633	MARKET	mercato	6.181818181818182	4.757575757575758	5.636363636363637	7.05	8.2	7.55	1.75	3	3.4	2.5	1.15	0.9	0.9	3.3	3.7	4.473684210526316	4.7894736842105265	4.7894736842105265	0.2676770506499328	vision	3.4	0.1906779661016949	hand/arm	3.4	0.13024321466337682	vision	n	520
635	MILK	latte	6.285714285714286	4.2	5.6	8.4	8.5	8.45	0.2857142857142857	0	0.8571428571428571	4.4	0.45	0.8571428571428571	4.761904761904762	3.2857142857142856	1.6666666666666667	0.6666666666666666	3.238095238095238	4.761904761904762	0.3003003003003003	taste	4.4	0.7342073897497021	mouth/throat	4.4	0.23263929277654996	taste	n	461
638	MOTORCYCLE	motocicletta	6.666666666666667	6.090909090909091	6	7.25	8.25	8.55	1.5238095238095237	3.5238095238095237	3.761904761904762	0.3	2.380952380952381	1.0476190476190477	0	1.380952380952381	3.7142857142857144	3.761904761904762	3.9047619047619047	3.9047619047619047	0.26885245901639343	vision	3.761904761904762	0.30128470783257355	hand/arm	3.761904761904762	0.1543384152079804	vision	n	542
639	MOUNTAIN	montagna	6.818181818181818	4.0606060606060606	5.878787878787879	6.8	8.25	8.3	2.3	3.55	2.2	0.95	1.55	1.35	0.3157894736842105	2.7	2.15	2.75	4.7368421052631575	4.7368421052631575	0.34115215566646506	vision	3.55	0.24644549763033172	foot/leg	3.55	0.18006430868167203	vision	n	537
641	MUSHROOM	fungo	5.848484848484849	4.878787878787879	5.393939393939394	7.2	7.85	7.7	1.1	1.2	1.8	3.15	0.21052631578947367	1.3	3.5	2.9	2.75	0.15	3.8	3.8	0.24968710888610762	vision	3.15	0.3940035273368606	mouth/throat	3.15	0.166967617671843	vision	n	355
642	MUSIC	musica	8.419354838709678	4.774193548387097	6.580645161290323	7.95	6.75	5.5	4.35	1.380952380952381	2.0476190476190474	2.3333333333333335	1.380952380952381	3.4761904761904763	0.1	0	1.0476190476190477	4.857142857142857	2.238095238095238	4.857142857142857	0.3444782168186423	audition	4.35	0.25833851253366474	head	4.35	0.20925223099805107	audition	n	551
644	OAK	quercia	7	4.705882352941177	6.147058823529412	7.9	8.45	8.55	1.6666666666666667	1.1428571428571428	3	0.05	0.5	0.5238095238095238	0	2.4285714285714284	4.095238095238095	0.7619047619047619	5	5	0.4022988505747127	vision	3	0.4638712092849121	hand/arm	3	0.26083716308533106	vision	n	697
645	OCEAN	oceano	7.735294117647059	5.617647058823529	5.382352941176471	6.5	8	7.45	2.75	3	2.75	1.65	2.7	1.95	1.4	3.2	3.4	3.8421052631578947	4.55	4.55	0.24713281287222386	vision	3	0.10505836575875487	foot/leg	3	0.10098709187547457	vision	n	574
648	PAPER	carta	6.151515151515151	5.03030303030303	5.757575757575758	7.9	7.85	8.15	1.6666666666666667	0	3.619047619047619	0.23809523809523808	0	0.2857142857142857	0.23809523809523808	1.6666666666666667	4.666666666666667	2.142857142857143	4.666666666666667	4.666666666666667	0.3426573426573427	touch	3.619047619047619	0.6551724137931034	hand/arm	3.619047619047619	0.24317617866004965	touch	n	152
653	PLANT (VEGETATION)	pianta	6.2	4.3428571428571425	5.6571428571428575	8	8.4	8.55	1.75	1.2	3.05	0.5789473684210527	0.2631578947368421	1.65	1.25	3.7	3.85	0.7	4.4	4.4	0.2790276309829383	vision	3.05	0.40730769230769226	hand/arm	3.05	0.1847455635209778	vision	n	643
655	POISON	veleno	1.9411764705882353	6.411764705882353	4.117647058823529	3.95	6.6	6.05	1.45	0.15789473684210525	0.2631578947368421	2.85	0.42105263157894735	2.7	3.45	2.45	0.6	0.10526315789473684	1.95	3.45	0.24776809820367904	taste	2.85	0.5235414534288639	mouth/throat	2.85	0.20398009950248755	taste	n	933
658	RAIN (PRECIPITATION)	pioggia	4.361111111111111	4.611111111111111	4.5	7.9	8	7.5	3.0476190476190474	2.619047619047619	3.0476190476190474	1.1428571428571428	2.2857142857142856	1.0952380952380953	0.3	3.761904761904762	4.095238095238095	4.571428571428571	4.476190476190476	4.571428571428571	0.24786986831913244	audition	3.0476190476190474	0.1568627450980392	head	3.0476190476190474	0.14030971374941342	audition	n	649
665	BEE	ape	3.8125	6.34375	4.25	7.75	8.85	8.55	2.3333333333333335	0.7142857142857143	1.5238095238095237	0.25	0.5714285714285714	1.4285714285714286	0.05	0.1	1.3333333333333333	4.25	4.571428571428571	4.571428571428571	0.3880355699272433	vision	2.3333333333333335	0.38631346578366454	head	2.3333333333333335	0.26400667315445575	vision	n	40
666	RIVER	fiume	5.888888888888889	4.833333333333333	5.138888888888889	6.55	8	7.5	2.3	2.4	2.5	0.95	1.55	0.631578947368421	0.3157894736842105	1.3	3.25	3.55	4.578947368421052	4.578947368421052	0.3350510737405784	vision	2.5	0.1597938144329897	hand/arm	2.5	0.18276173285198555	vision	n	340
668	ROCK	roccia	5.121212121212121	5.03030303030303	5.2727272727272725	6.8	8.4	8.15	1.75	2.2	2.8	0.5	0.95	0.3684210526315789	0	0.10526315789473684	4	1.35	4.05	4.05	0.38782955131820523	vision	2.8	0.2804878048780488	hand/arm	2.8	0.22408270238788588	vision	n	744
674	MOUTH	bocca	6.5588235294117645	5.411764705882353	6.264705882352941	8.8	8.75	8.8	0.8	0	0.75	4.7894736842105265	0.3157894736842105	2.25	3.95	0.631578947368421	2.4	0.95	2.75	3.95	0.2668805933502104	taste	4.7894736842105265	0.719652036378015	mouth/throat	4.7894736842105265	0.24452505710063147	mouth/throat	n	103
681	DESTROY	distruggere	2.657142857142857	6.571428571428571	4.171428571428572	5.4	6.1	5.75	1.974293059125964	2.5655526992287916	3.506426735218509	1.2982005141388175	0.8560411311053985	2.32133676092545	0.21079691516709512	0.36246786632390743	3.4395886889460154	2.575835475578406	3.6683804627249357	3.6683804627249357	0.27114794741175724	vision	3.506426735218509	0.25982862903225806	hand/arm	3.506426735218509	0.15178873716284846	vision	v	262
683	PERSON	persona	6.774193548387097	5.161290322580645	5.709677419354839	8.05	8	7.95	3.85	1.4	2.95	2.15	2	1.8	0.5	2.7	3.05	3.65	4.35	4.35	0.2665596731835424	vision	3.85	0.19838056680161945	head	3.85	0.13556338028169013	vision	n	634
729	DAWN	aurora	7.4411764705882355	4.882352941176471	5.735294117647059	6	7.55	6.35	3.142857142857143	0	0.1	0	0.14285714285714285	2.3333333333333335	0.05	0.05	0	0.25	4.85	4.85	0.6641669383762634	vision	3.142857142857143	0.9282700421940928	head	3.142857142857143	0.4441779328390755	vision	n	65
730	SNAKE	serpente	2.9714285714285715	6.4	4.0285714285714285	5.85	7.25	7.5	2.0476190476190474	0.9523809523809523	1.1904761904761905	0.1	0	1.4285714285714286	0	0.4	2.380952380952381	2.6666666666666665	4.190476190476191	4.190476190476191	0.36454018227009116	vision	2.0476190476190474	0.47724750277469474	head	2.0476190476190474	0.27286821705426356	vision	n	792
731	BEVERAGE	bibita	7.090909090909091	5.242424242424242	6	7.85	8.05	8	1.7619047619047619	0.14285714285714285	2.380952380952381	4.476190476190476	0.35	1.2380952380952381	4.7	3.6666666666666665	1.9047619047619047	1.0952380952380953	3.9047619047619047	4.7	0.27287807575338685	taste	4.476190476190476	0.4755683302848183	mouth/throat	4.476190476190476	0.17786451073320322	taste	n	99
735	OWL	gufo	5.571428571428571	4.9714285714285715	5.057142857142857	5.1	7.4	6.75	1.45	0	0.3157894736842105	0.05263157894736842	0	0.10526315789473684	0	0.05263157894736842	0.7	3.9	4.421052631578948	4.421052631578948	0.47148126369808097	vision	1.45	0.7973950795947903	head	1.45	0.40201005025125636	vision	n	397
739	FEED	nutrire	6.7272727272727275	6.484848484848484	5.9393939393939394	7.2	6.65	5.85	2.1	0.15789473684210525	2.85	4	1.7	2.5	3.8	3.1	2.85	1.3	3	3.8	0.20914690079937098	taste	4	0.355490625760896	mouth/throat	4	0.1404386302424009	mouth/throat	v	567
74	PUPPY	cucciolo	7.424242424242424	5.2727272727272725	6.303030303030303	7.55	8	7.8	2.9	1	4.05	1.1	0.9	2.1	0	2.15	4.8	3.85	5	5	0.28540364229410164	vision	4.05	0.31658291457286436	hand/arm	4.05	0.17953321364452424	vision	n	227
740	SHIP	nave	6.916666666666667	5.277777777777778	5.722222222222222	6.95	8.4	7.95	2.272727272727273	2.4545454545454546	1.8636363636363635	0.7272727272727273	1.8181818181818181	2.1818181818181817	0.2857142857142857	2.3636363636363638	2.6363636363636362	3.5	4.333333333333333	4.333333333333333	0.2780169420913762	vision	2.4545454545454546	0.1890547263681592	foot/leg	2.4545454545454546	0.16563330380868024	vision	n	557
744	EGG	uovo	8.666666666666666	7.857142857142857	7.238095238095238	8	7.85	8.35	1.0909090909090908	0	2.909090909090909	3.3636363636363638	0	0.19047619047619047	4.454545454545454	3.772727272727273	3.909090909090909	0.8181818181818182	3.8636363636363638	4.454545454545454	0.2507615450225417	taste	3.3636363636363638	0.45679012345679015	mouth/throat	3.3636363636363638	0.1827708703374778	taste	n	914
747	BICYCLE	bicicletta	6.625	5.3125	6.46875	8.35	8.95	8.85	1.2380952380952381	4.857142857142857	3.9047619047619047	0.14285714285714285	2.380952380952381	1.380952380952381	0	0.47619047619047616	3.6666666666666665	2.5238095238095237	4.428571428571429	4.428571428571429	0.349624060150376	vision	4.857142857142857	0.3764258555133079	foot/leg	4.857142857142857	0.19428571428571428	foot/leg	n	101
760	KNOT	nodo	6.476190476190476	4.857142857142857	5.333333333333333	7.05	7.65	7.7	1.25	0.2	3.3	0.95	0.75	1.35	0	0.1	3.65	0.10526315789473684	3.1	3.65	0.3715273348809919	touch	3.3	0.4806201550387596	hand/arm	3.3	0.24736935972891028	touch	n	562
767	CORPSE	cadavere	1.6470588235294117	7.117647058823529	3.676470588235294	6.95	8.2	7.9	2.4761904761904763	0.05	0.3	0.45	0.6190476190476191	2.3	0	2.4	1.25	0.1	4.65	4.65	0.43584021423789343	vision	2.4761904761904763	0.6228606356968216	head	2.4761904761904763	0.31859706362153345	vision	n	118
769	ROOF	tetto	6.151515151515151	4.757575757575758	5.545454545454546	7.9	8.15	8.35	2.0476190476190474	1.380952380952381	1.7142857142857142	0.2	0.3	0.8095238095238095	0	0.15	1.8095238095238095	0.8095238095238095	4.238095238095238	4.238095238095238	0.5169909962242232	vision	2.0476190476190474	0.32742616033755273	head	2.0476190476190474	0.3148770564302141	vision	n	879
775	TRUMPET	tromba	5.428571428571429	5.0285714285714285	5.485714285714286	5.85	8	8.2	2.380952380952381	0	3.3333333333333335	3.5714285714285716	1	0.5	0.15	0.14285714285714285	2.619047619047619	4.85	3.6666666666666665	4.85	0.3765249537892791	audition	3.5714285714285716	0.3472222222222222	mouth/throat	3.5714285714285716	0.2183279742765273	audition	n	900
779	PART	parte	5.171428571428572	4.914285714285715	5.3428571428571425	6.05	4.9	4.3	1.4705882352941178	0.47058823529411764	0.47058823529411764	0.8235294117647058	0.125	1.5555555555555556	0.1111111111111111	0.1111111111111111	0.7777777777777778	0.23529411764705882	1.8421052631578947	1.8421052631578947	0.2486006472835314	vision	1.4705882352941178	0.40043763676148797	head	1.4705882352941178	0.21655701459457424	vision	n	611
781	FEAR (FRIGHT)	paura	2.212121212121212	6.9393939393939394	3.515151515151515	7.2	6.55	5	2.9047619047619047	1.1904761904761905	1.1904761904761905	1.2380952380952381	1.380952380952381	4.190476190476191	0.38095238095238093	0.4	1.0476190476190477	2.619047619047619	3.0952380952380953	4.190476190476191	0.31609195402298856	interoception	2.9047619047619047	0.21686746987951805	head	2.9047619047619047	0.19398642095053345	interoception	n	620
783	VICTORY	vittoria	8.323529411764707	7.411764705882353	8.147058823529411	5.65	6.85	4.9	3.15	1.75	2.2	2	1.1	3.85	0.3157894736842105	0.21052631578947367	1.05	3.15	2.9	3.85	0.29176915260353853	interoception	3.15	0.2009803921568627	head	3.15	0.16790093480636153	interoception	n	952
784	SNOW	neve	7.666666666666667	4.848484848484849	5.636363636363637	6.75	8.5	8.1	2.05	3.75	4.1	1.65	1.45	1.6	1.4	1.3	4.6	1.75	4.9	4.9	0.3209106502416966	vision	4.1	0.20384615384615384	hand/arm	4.1	0.12609457092819618	vision	n	561
789	PEOPLE	gente	5.735294117647059	5.9411764705882355	5.205882352941177	8.15	8.4	7.05	2.9523809523809526	1.3333333333333333	1.4285714285714286	1.5714285714285714	1.2380952380952381	1.380952380952381	0	2.238095238095238	2.4761904761904763	4.142857142857143	4.476190476190476	4.476190476190476	0.3012820512820513	vision	2.9523809523809526	0.2011173184357542	head	2.9523809523809526	0.19262295081967212	vision	n	364
79	WASTE	scorie	2.5454545454545454	6.03030303030303	4.848484848484849	5.95	5.95	5.45	1.6842105263157894	0.3684210526315789	0.8947368421052632	1.0526315789473684	0.7894736842105263	1.631578947368421	0.6842105263157895	2.1052631578947367	1.2105263157894737	0.1111111111111111	3	3	0.28952672740466023	vision	1.6842105263157894	0.2747252747252747	head	1.6842105263157894	0.21348314606741572	vision	n	778
796	NIPPLE	capezzolo	6.424242424242424	5.424242424242424	5.515151515151516	7.65	8.75	8.6	0.8571428571428571	0	2.1904761904761907	1.7619047619047619	4.142857142857143	1.2380952380952381	1.1428571428571428	0.2	4.333333333333333	0	4.65	4.65	0.40317919075144515	vision	4.142857142857143	0.46276595744680854	torso	4.142857142857143	0.22664500406173846	vision	n	140
803	ANKLE	caviglia	5.121212121212121	4.666666666666667	5.0606060606060606	8.25	8.35	8.35	0.15789473684210525	4.842105263157895	0.3	0	0.1	1.05	0	0	3.05	0.2631578947368421	2.95	3.05	0.3395602555874885	touch	4.842105263157895	0.8966861598440546	foot/leg	4.842105263157895	0.38087352515007245	foot/leg	n	160
818	WILLOW	salice	5.7272727272727275	4.606060606060606	5.212121212121212	6	7.55	7.85	2.1904761904761907	0.4	1.6666666666666667	0.15	0.2	0.5714285714285714	0	1.3333333333333333	2.8095238095238093	0.7619047619047619	4.238095238095238	4.238095238095238	0.419811320754717	vision	2.1904761904761907	0.44289405684754524	head	2.1904761904761907	0.2959268495428097	vision	n	745
819	STOMACH	stomaco	4.588235294117647	5.117647058823529	4.676470588235294	7.55	7.65	8.05	0.5	0.2	0.35	1.85	4.15	3.5	1.55	1	0.45	0.35	0.75	3.5	0.30516919244342955	interoception	4.15	0.5602836879432623	torso	4.15	0.2696245733788396	torso	n	834
82	ANGER	collera	2.696969696969697	7.03030303030303	4.636363636363637	6.35	6.3	5	3.0952380952380953	0.42857142857142855	1.3333333333333333	2.7142857142857144	0.9047619047619048	4.45	0	0	0.5714285714285714	2.3333333333333335	2.3333333333333335	4.45	0.37164446211970575	interoception	3.0952380952380953	0.31460674157303375	head	3.0952380952380953	0.2449862367282737	interoception	n	184
820	LAMB	agnello	6.363636363636363	4.909090909090909	5.0606060606060606	6	7.35	7.35	1.380952380952381	0	1.2380952380952381	2.238095238095238	0	1.1904761904761905	3.238095238095238	3.1904761904761907	2.4761904761904763	2.5238095238095237	4.571428571428571	4.571428571428571	0.26519337016574585	vision	2.238095238095238	0.46078431372549017	mouth/throat	2.238095238095238	0.20734341252699778	vision	n	21
843	SPIDER	ragno	3.878787878787879	5.818181818181818	4.818181818181818	6.15	8.35	8.15	1.45	1.25	2.05	0.45	0.3157894736842105	1.4	0	0.10526315789473684	1.35	0.25	4.25	4.25	0.5502109020116808	vision	2.05	0.3144083969465648	hand/arm	2.05	0.33019832345123695	vision	n	705
846	TIGER	tigre	5.222222222222222	6.777777777777778	4.583333333333333	5.95	8.1	8.15	2	1.55	1.9	0.3684210526315789	1.35	2	0	1.5	1.9	4.05	4.45	4.45	0.3162971738026739	vision	2	0.22760646108663735	head	2	0.2112165875593305	vision	n	880
852	PRIEST	prete	4.9411764705882355	5.147058823529412	5.205882352941177	6.7	8.3	8.3	1.9047619047619047	0	0.2857142857142857	0.2	0.14285714285714285	0.8571428571428571	0	0.15	0.35	2.619047619047619	3.9523809523809526	3.9523809523809526	0.45983379501385047	vision	1.9047619047619047	0.7518796992481203	head	1.9047619047619047	0.377787892580792	vision	n	674
854	KETTLE	bollitore	4.735294117647059	5.382352941176471	5.205882352941177	6.45	7.4	7.65	0.7142857142857143	0	2.9047619047619047	0.8095238095238095	0.15	0.2857142857142857	0.7619047619047619	0.9523809523809523	2.7142857142857144	3.9047619047619047	3.3333333333333335	3.9047619047619047	0.2949640287769784	audition	2.9047619047619047	0.6344253770150805	hand/arm	2.9047619047619047	0.23620913149935185	audition	n	105
858	STORM	tempesta	4.303030303030303	5.7272727272727275	4.393939393939394	6.65	7.8	7.15	2.9047619047619047	0.9523809523809523	0.9047619047619048	0.47619047619047616	1.0476190476190477	1.619047619047619	0.15	2.3333333333333335	2.0476190476190474	4.666666666666667	4.619047619047619	4.666666666666667	0.3023291685947864	audition	2.9047619047619047	0.38636363636363635	head	2.9047619047619047	0.20793598596952753	audition	n	866
859	STOVE	stufa	6.970588235294118	4.470588235294118	5.764705882352941	8.2	8.45	8.4	1.6666666666666667	1.3333333333333333	2.761904761904762	0.35	1.8095238095238095	1.4761904761904763	0.05	1.380952380952381	2.8095238095238093	1.4761904761904763	3.9523809523809526	3.9523809523809526	0.33460995766982465	vision	2.761904761904762	0.3044785091674181	hand/arm	2.761904761904762	0.20467032967032966	vision	n	842
860	CAUSE	causa	5.212121212121212	5.242424242424242	5.333333333333333	6.6	5.5	3.45	2.2	0.9	0.95	1.15	0.6	2.45	0.3684210526315789	0.5	0.2631578947368421	1.3	1.5	2.45	0.2578777286816593	interoception	2.2	0.2758620689655173	head	2.2	0.1795204147764096	interoception	n	158
865	FAME	fama	6.735294117647059	6.794117647058823	6.529411764705882	5.5	6.75	4.25	2.45	0.6	0.9	1.1	0.6	2.8	0.21052631578947367	0.10526315789473684	0.2631578947368421	1.5	2.3	2.8	0.29479906061165795	interoception	2.45	0.3274336283185841	head	2.45	0.21005128205128207	interoception	n	308
866	WIN	vincere	8.242424242424242	7.2727272727272725	7.121212121212121	6.05	6.95	5.15	3.2857142857142856	1.4761904761904763	2.2857142857142856	1.4285714285714286	1.1904761904761905	4.25	0.5	0.5238095238095238	1.4285714285714286	3.380952380952381	3.5714285714285716	4.25	0.2890688259109312	interoception	3.2857142857142856	0.2167487684729064	head	3.2857142857142856	0.16079632465543647	interoception	v	945
874	CANDY	caramella	7.303030303030303	6	5.484848484848484	8.7	8.6	8.8	1.05	0	1.7	4.894736842105263	0.3684210526315789	1.4	4.947368421052632	2.7	2.6	0.7	3.75	4.947368421052632	0.2915977310328528	taste	4.894736842105263	0.6108374384236452	mouth/throat	4.894736842105263	0.20519537218947828	taste	n	146
878	HELL	inferno	7.666666666666667	5.095238095238095	6.238095238095238	5.05	5.1	4.2	2.526315789473684	0.7894736842105263	0.5263157894736842	1.0526315789473684	1.4736842105263157	3.6842105263157894	0.7894736842105263	0.7368421052631579	1.4210526315789473	1.7894736842105263	2.526315789473684	3.6842105263157894	0.28252931001345377	interoception	2.526315789473684	0.3140495867768595	head	2.526315789473684	0.18237082066869303	interoception	n	425
883	TERMITE	termite	3.6129032258064515	6.064516129032258	4.548387096774194	4.2	4.9	5.6	2	0.3333333333333333	0.42857142857142855	0	0.23809523809523808	0.8095238095238095	0	0.3333333333333333	1.2380952380952381	1.1428571428571428	3.761904761904762	3.761904761904762	0.4619883040935673	vision	2	0.6666666666666666	head	2	0.36574074074074076	vision	n	871
892	TIME	tempo	5.361111111111111	5.777777777777778	4.277777777777778	7.55	4.8	2.95	2.0952380952380953	0.35	0.5	1	0.9523809523809523	2.4761904761904763	0.05	0.2	0.05	1.0952380952380953	2.0476190476190474	2.4761904761904763	0.2916432978126753	interoception	2.0952380952380953	0.35634419056878947	head	2.0952380952380953	0.22430112260620738	interoception	n	867
900	TRAIN	treno	5.388888888888889	5.25	5.055555555555555	7.8	8.25	8.35	1.9	2.45	2.15	0.3684210526315789	1.35	0.55	0	1.6	2.4	3.55	3.75	3.75	0.29483339573193557	vision	2.45	0.25328210054434847	foot/leg	2.45	0.18686073957513769	vision	n	897
906	TREE	albero	6.2272727272727275	4.386363636363637	4.795454545454546	8.3	8.65	8.5	1.8571428571428572	0.3	2.380952380952381	0	0.5	0.35	0	2.3333333333333335	3.761904761904762	1.380952380952381	4.571428571428571	4.571428571428571	0.3673235125310886	vision	2.380952380952381	0.4725897920604915	hand/arm	2.380952380952381	0.2621876280213027	vision	n	25
909	GARBAGE	rifiuto	2.4411764705882355	6.352941176470588	4.117647058823529	6.35	6.8	4.9	2.3	0.15789473684210525	1.05	1.25	0.42105263157894735	3	0.85	1.6	1.3157894736842106	1.5	1.85	3	0.23283181451259954	interoception	2.3	0.41361788617886175	head	2.3	0.1858224363386098	interoception	n	727
910	DEATH	morte	2.21875	7.375	2.90625	6.5	5.4	4.6	2.761904761904762	0.2	0.3	1	1.619047619047619	2.9047619047619047	0	0.42857142857142855	0.6666666666666666	1.2380952380952381	2.4761904761904763	2.9047619047619047	0.2946859903381643	interoception	2.761904761904762	0.4356275303643724	head	2.761904761904762	0.21366024518388788	interoception	n	540
928	EMBRACE	abbraccio	7.696969696969697	5.696969696969697	5.7272727272727275	7.75	8.35	7.7	2.619047619047619	0.7142857142857143	4.9	0.47619047619047616	3.380952380952381	3.1904761904761907	0.05	1.8571428571428572	4.85	1	3.0476190476190474	4.85	0.3115631691648822	touch	4.9	0.3658920834974399	hand/arm	4.9	0.18592552026286968	hand/arm	n	3
930	VILLAGE	villaggio	7	5.2727272727272725	5.363636363636363	5.95	7.1	6.9	1	2.25	1.45	0.15789473684210525	0.55	0.85	0.10526315789473684	1.5	1.75	2.05	3.6	3.6	0.3310554640054393	vision	2.25	0.3868613138686131	foot/leg	2.25	0.22896551724137934	vision	n	943
935	WAR	guerra	1.4857142857142858	7.6	3.5714285714285716	6.6	7.5	6.5	2.3	1.7	1.95	1.65	2	3	0.2631578947368421	1.15	1.3	3.15	3.35	3.35	0.24847566643120053	vision	2.3	0.06770833333333333	head	2.3	0.14151284835323924	vision	n	396
937	BIRD	uccello	6.333333333333333	4.818181818181818	5.333333333333333	6.95	8.55	7.95	2.25	0.2631578947368421	1.5	0.95	0.21052631578947367	0.9	1.25	0.9	2.15	3.85	4.3	4.3	0.3145793415781223	vision	2.25	0.39420142421159715	head	2.25	0.22076999573803097	vision	n	907
942	HONEY	miele	6.382352941176471	4.529411764705882	5.411764705882353	6.25	8.2	8.2	0.4	0	1.7619047619047619	4.75	0.38095238095238093	1.7142857142857142	4.666666666666667	3.0952380952380953	2.857142857142857	0.25	3.5238095238095237	4.666666666666667	0.271280276816609	taste	4.75	0.6513222331047992	mouth/throat	4.75	0.202991452991453	mouth/throat	n	525
943	WATERFALL	cascata	7.75	5	5.305555555555555	6.35	7.9	7.25	2.5714285714285716	1.1428571428571428	1.4285714285714286	0.7142857142857143	1	1.0952380952380953	0	1.4761904761904763	2.0952380952380953	4.15	4.55	4.55	0.33864965443912814	vision	2.5714285714285716	0.2708333333333333	head	2.5714285714285716	0.22498234047562984	vision	n	154
948	WATER	acqua	7.78125	4.75	6.1875	8.6	8.55	8.4	2.534526854219949	2.1994884910485935	2.8312020460358056	4.329923273657289	2.1687979539641944	2.0485933503836318	3.59846547314578	1.526854219948849	3.7365728900255752	3.1406649616368285	4.202046035805626	4.202046035805626	0.22506702500309847	vision	4.329923273657289	0.15366430260047279	mouth/throat	4.329923273657289	0.08673630895853118	mouth/throat	n	14
951	WEAPONS	arma	3.6470588235294117	6.235294117647059	4.264705882352941	6.3	8.2	8	1.5238095238095237	0.3	3.5714285714285716	0.9523809523809523	0.2	1.7619047619047619	0	0.47619047619047616	3.142857142857143	2.761904761904762	3.9523809523809526	3.9523809523809526	0.3097014925373135	vision	3.5714285714285716	0.5149090909090909	hand/arm	3.5714285714285716	0.21200510855683272	vision	n	49
953	RAPE	stupro	1.1818181818181819	7.5	3.8863636363636362	4.4	6.9	6.5	2.6315789473684212	2.473684210526316	2.5789473684210527	2.526315789473684	2.8421052631578947	4.2631578947368425	1.3157894736842106	1.3157894736842106	3.263157894736842	3	3.526315789473684	4.2631578947368425	0.23981390102918373	interoception	2.8421052631578947	0.028225806451612892	torso	2.8421052631578947	0.09911504424778762	interoception	n	843
958	WILD ANIMAL	bestia	3.6666666666666665	6.75	4.25	5.35	7.6	6.6	2.1904761904761907	0.45	1.1428571428571428	0.7619047619047619	0.5	1.619047619047619	0	1.3333333333333333	1.7619047619047619	2.761904761904762	3.9523809523809526	3.9523809523809526	0.3267716535433071	vision	2.1904761904761907	0.3449740443605474	head	2.1904761904761907	0.23991906344847522	vision	n	98
962	WOMAN	donna	6.909090909090909	5.9772727272727275	6.090909090909091	8.35	8.75	8.05	2.9523809523809526	1.8571428571428572	2.0476190476190474	2.5238095238095237	2.380952380952381	3.2	1.65	2.4	3.4	3.6	4.7368421052631575	4.7368421052631575	0.2510376888593724	vision	2.9523809523809526	0.0931174089068826	head	2.9523809523809526	0.10038920020376974	vision	n	272
