CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_EMOTION_POLARITY	FRENCH_JOY_ASSOCIATION	FRENCH_FEAR_ASSOCIATION	FRENCH_SADNESS_ASSOCIATION	FRENCH_ANGER_ASSOCIATION	FRENCH_SURPRISE_ASSOCIATION	FRENCH_DISGUST_ASSOCIATION	LINE_IN_SOURCE
3284	GRAVEYARD	cimetière	negative	0	1	1	0	0	0	3661
33	NETTLE	ortie	negative	0	0	1	1	0	1	9810
3302	QUARREL (VERB)	se disputer	negative	0	0	0	1	0	0	12306
3333	BELIEF (RELIGIOUS)	croyance	positive	0	0	0	0	0	0	4479
3336	FUNERAL	funérailles	negative	0	0	1	0	0	0	6913
3357	CUPBOARD	placard	positive	0	0	0	0	0	0	10425
336	PADLOCK	cadenas	negative	0	1	0	0	0	0	3173
3375	PATIENT (SICK PERSON)	patient	negative	0	1	1	0	0	0	10058
3377	EMPEROR	empereur	positive	0	0	0	0	0	0	5654
338	RAKE	râteau	negative	0	0	0	0	0	0	11320
341	SICKLE	faucille	negative	0	1	0	0	0	0	6527
3425	JOKE	blague	positive	1	0	0	0	0	0	2878
343	VINE	vigne	positive	0	0	0	0	0	0	13956
345	SAP	sève	positive	0	0	1	0	0	0	12536
3456	CRAWL OR CREEP	ramper	negative	0	0	1	0	0	1	11285
3458	SILENCE	silence	negative	1	0	0	0	0	0	12571
3460	BEACH	plage	positive	1	0	0	0	0	0	10429
3466	DANGEROUS	dangereux	negative	0	1	1	1	1	0	375
3467	HELP (ASSISTANCE)	aide	positive	0	0	0	0	0	0	1918
3468	KINDNESS	gentillesse	positive	0	0	0	0	0	0	7049
3469	LEVEL	niveau	positive	0	0	0	0	0	0	9492
3472	DANCE (MOVEMENT)	danse	positive	0	0	0	0	0	0	4559
353	STRIKE	frapper	negative	0	1	0	0	1	0	6843
3534	BEG	supplier	negative	0	0	1	0	0	0	1473
355	CUT DOWN	abattre	negative	0	1	1	1	1	0	1656
3552	GREET	saluer	positive	1	0	0	0	0	0	12069
357	HANG UP	accrocher	negative	0	1	0	0	1	0	1742
359	POTTER	potier	positive	0	0	0	0	0	0	10671
360	FAN (ACTION)	éventer	positive	0	0	0	0	0	0	6230
3608	WARRIOR	guerrier	negative	0	1	0	1	0	0	721
3614	PANT	haleter	negative	0	1	1	0	1	0	7329
3617	STUMBLE	trébucher	negative	0	1	0	0	1	0	13569
3618	STAMP	timbre	positive	0	0	0	0	0	0	13332
3622	BURN (INJURY)	brûlure	negative	0	1	0	0	0	0	3105
3624	LEPROSY	lèpre	negative	0	1	1	0	0	1	8487
3627	SURPRISE (SOMEBODY)	surprendre	negative	0	1	0	0	1	0	1481
3628	HONOR (SOMEBODY)	honneur	positive	0	0	0	0	0	0	7468
3629	HESITATE	hésiter	negative	0	1	1	0	0	0	7412
363	DWELL (LIVE, RESIDE)	habiter	positive	0	0	0	0	0	0	7315
3631	PRETEND	faire semblant	negative	0	0	0	1	0	1	6453
3632	GENEROUS	généreux	positive	0	0	0	0	0	0	695
3635	ADULT	adulte	positive	0	0	0	0	0	0	1838
3638	ASSEMBLE (GET TOGETHER)	se rassembler	positive	0	0	0	0	0	0	12373
3639	AVOID	éviter	negative	0	1	0	0	0	1	6237
364	SMEAR	enduire	positive	0	0	0	0	0	0	538
3641	SLANDER	calomnier	negative	0	1	1	1	0	1	3213
3642	COMPLAIN	se plaindre	negative	0	0	1	1	0	0	12351
3644	AGREEMENT	accord	positive	0	0	0	0	0	0	1737
3646	PROVERB	proverbe	positive	0	0	0	0	0	0	11002
3647	TICKLE (SOMEBODY)	chatouiller	positive	0	0	0	0	1	0	3548
3648	SERVE (SOMEONE)	servir	negative	0	0	0	0	0	0	12528
3649	PUNISH	punir	negative	0	1	1	1	0	0	1253
365	SPLASH	éclabousser	negative	0	0	0	0	1	0	5440
3652	FERMENT	fermenter	negative	0	0	0	0	0	1	6582
3653	COOKING POT	marmite	positive	0	0	0	0	0	0	8856
3657	GRANARY	grange	positive	0	0	0	0	0	0	7193
3658	BELLOWS	soufflet	negative	0	0	0	1	0	0	12716
3659	POLISH (SOMETHING)	polir	positive	0	0	0	0	0	0	1183
366	LIMP	boiter	negative	0	0	1	0	0	0	2930
3664	INHERIT	héritier	positive	0	0	0	0	0	0	7402
3665	TRAVEL	voyager	positive	1	0	0	0	0	0	14069
3666	WANDER	errer	negative	0	1	1	0	0	0	6060
3669	LOAD (SOMETHING)	charger	negative	0	1	1	0	0	0	3512
367	RIDE	chevaucher	positive	0	0	0	0	0	0	3591
3673	MOURNING	deuil	negative	0	0	1	0	0	0	5047
3674	ANTELOPE	antilope	positive	0	0	0	0	0	0	2170
3675	ZEBRA	zèbre	positive	0	0	0	0	0	0	14101
3682	PERCH (OF BIRD)	se percher	positive	0	0	0	0	0	0	12348
3684	PECK	picorer	negative	0	0	0	1	0	0	10354
3687	DESERT	désert	negative	0	1	1	1	0	1	4960
3689	BUBBLE	bulle	positive	0	0	0	0	0	0	3133
369	OWE	devoir	positive	0	0	0	0	0	0	5065
3695	MOVEMENT	mouvement	positive	0	0	0	0	0	0	1008
3709	BRILLIANT	brillant	positive	0	0	0	0	0	0	174
3711	TIE (NOUN)	cravate	positive	0	0	0	0	0	0	4395
372	POINTED	pointu	negative	0	1	0	0	0	0	10543
3729	LETTUCE	laitue	positive	0	0	0	0	0	0	8393
3745	CRANE (DEVICE)	grue	positive	0	0	0	0	0	0	7277
3746	VASE	vase	negative	0	1	0	0	0	1	13812
3747	SHAPE	forme	positive	0	0	0	0	0	0	658
377	LOUD	bruyant	negative	0	1	0	1	1	0	3122
378	PINCH	pincer	negative	0	1	0	1	0	0	10396
3780	PET	animal de compagnie	negative	0	0	0	0	0	0	2130
3797	OSTRICH	autruche	negative	0	1	0	0	0	0	2541
38	SPREAD OUT	étendre	negative	0	1	1	1	0	1	573
3808	JUNGLE	jungle	negative	0	1	0	0	0	0	8309
381	BLAME	blâme	negative	0	0	0	1	0	1	2881
383	MASTER	maître	positive	0	0	0	0	0	0	8734
3847	INTEREST (FEELING)	intérêt	positive	0	0	0	0	0	0	8085
385	RESPECT (SOMEBODY)	respecter	positive	0	0	0	0	0	0	11730
3855	ITCH (CAUSE ITCHING OR FEEL ITCHY)	démanger	negative	0	0	0	1	1	0	4840
3861	FAIL	échouer	negative	0	1	1	0	0	0	5439
387	SLING	fronde	negative	0	1	0	1	0	0	6891
390	PUNISHMENT	punition	negative	0	1	1	1	0	1	11055
391	BLESS	bénir	positive	0	0	0	0	0	0	2800
392	MAGIC	sorcellerie	negative	0	1	1	1	1	0	12690
3955	HOSTILITY	hostilité	negative	0	0	0	1	0	1	743
3957	SYSTEM	système	positive	0	0	0	0	0	0	13102
3958	SOCIETY	société	positive	0	0	0	0	0	0	12622
3974	UNHAPPY	malheureux	negative	0	0	1	1	0	1	927
3975	NERVOUS	nerveux	positive	0	0	0	0	1	0	1026
398	PIERCE	percer	negative	0	1	0	1	0	0	10168
402	SURPASS	dépasser	negative	0	0	1	0	0	1	4888
404	ALCOHOL (FERMENTED DRINK)	alcool	negative	0	0	0	0	0	0	1955
41	IGNORE	ignorer	negative	0	0	1	0	0	1	7577
410	YAM	igname	positive	0	0	0	0	0	0	7573
418	FOR A LONG TIME	longue	positive	0	0	0	0	0	0	904
419	SEVERE	méchant	negative	0	1	1	1	0	1	8933
430	TWIST	tordre	negative	0	1	0	1	0	0	13406
457	BLIND PERSON	aveugle	negative	0	1	0	0	0	0	2593
474	DRESS	robe	positive	0	0	0	0	0	0	11880
476	CUP	tasse	positive	0	0	0	0	0	0	13172
478	LIP	lèvre	positive	0	0	0	0	0	0	8505
479	GROW	croître	positive	0	0	0	0	0	0	360
48	BE SILENT	se taire	negative	0	0	0	0	0	0	12398
480	PLATE	assiette	positive	0	0	0	0	0	0	2390
481	DISH	vaisselle	positive	0	0	0	0	0	0	13781
482	NOBLE	noble	negative	0	0	0	0	0	0	1030
484	CONDEMN	condamner	negative	0	1	1	0	0	0	3999
485	DISAPPEAR	disparaître	negative	0	1	0	0	0	0	5174
486	MINISTER	ministre	positive	0	0	0	0	0	0	9154
487	SHY	timide	negative	0	1	1	0	0	0	13334
488	MANNER	manière	negative	0	0	0	1	0	1	933
49	REFUSE	refuser	negative	0	0	0	0	0	0	11499
490	DESCENDANTS	descendant	positive	0	0	0	0	0	0	434
495	REVENGE	se venger	negative	0	1	0	1	1	0	12407
497	SCAR	cicatrice	negative	0	1	1	1	0	1	3647
499	CURE	guérir	positive	0	0	0	0	0	0	7283
500	CRUEL	cruel	negative	0	1	1	1	0	1	363
501	LIFT	soulever	positive	0	0	0	0	0	0	12729
502	NAIL (TOOL)	clou	negative	0	0	0	0	0	0	3749
503	FROG	grenouille	negative	0	0	0	0	0	1	7229
504	LEARN	apprendre	positive	0	0	0	0	1	0	2231
518	SPARK	étincelle	positive	0	0	0	0	1	0	6153
519	SPOT	tache	negative	0	1	1	1	0	1	13119
52	SHIVER	frissonner	negative	0	1	0	0	0	0	6882
53	SPIRIT	esprit	positive	0	0	0	0	0	0	6093
539	NEST	nid	positive	0	0	0	0	0	0	9489
55	WHISPER	chuchoter	negative	0	1	0	0	0	0	3639
56	BAD LUCK	malheur	negative	0	1	1	0	0	1	8763
576	DANDRUFF	pellicule	positive	0	0	0	0	0	0	10125
579	BATTLE	bataille	negative	0	1	1	1	0	0	2750
580	FUR	fourrure	positive	0	0	0	0	0	0	6816
581	COME BACK	revenir	positive	0	0	1	0	0	0	11809
582	LEND	prêter	positive	0	0	0	0	0	0	10823
584	DIFFICULT	difficile	negative	0	0	1	0	0	0	455
585	BOOT	botte	positive	0	0	0	0	0	0	2967
586	GARDEN	jardin	positive	1	0	0	0	0	0	8231
587	ANT	fourmi	negative	0	1	0	0	0	1	6803
59	ELECTRICITY	électricité	positive	0	0	0	0	0	0	5560
590	NAKED	nu	negative	0	1	1	0	0	0	9600
594	PIECE	pièce	positive	0	0	0	0	0	0	10362
597	PHYSICIAN	docteur	positive	0	0	0	0	0	0	5245
6	EARTHQUAKE	tremblement de terre	negative	0	1	1	1	1	0	13579
600	STRANGE	étrange	negative	0	1	0	0	1	1	577
601	LIE (MISLEAD)	mentir	negative	0	0	1	1	0	1	9008
602	HIDE (CONCEAL)	cacher	negative	0	1	1	0	1	0	3166
603	COAT	manteau	positive	0	0	0	0	0	0	8827
604	GLASS	verre	positive	0	0	0	0	0	0	13887
606	GRASS	herbe	negative	0	0	0	0	0	1	7391
607	GRASSHOPPER	sauterelle	positive	0	1	0	0	0	1	12188
611	HARVEST	moisson	positive	0	0	0	0	0	0	9218
612	HEAT	chaleur	positive	0	0	0	0	0	0	3462
614	HILL	colline	positive	0	0	0	0	0	0	3816
615	HORSE	cheval	positive	0	0	0	0	0	0	3585
616	HOSPITAL	hôpital	negative	0	1	1	0	0	0	7472
617	ICE	glace	negative	0	0	0	0	0	0	7081
619	ANIMAL	animal	negative	0	1	0	0	0	1	63
620	INSECT	insecte	negative	0	1	0	0	0	1	8001
621	IRON	fer	positive	0	0	0	0	0	0	6576
622	ISLAND	île	positive	0	0	0	0	0	0	7580
624	LAKE	lac	positive	0	0	0	0	0	0	8368
625	LAMP	lampe	positive	0	0	0	0	0	0	8401
627	LEAD (CHEMICAL ELEMENT)	plomb	positive	0	0	0	0	0	0	10496
628	LEAF	feuille	positive	0	0	0	0	0	0	6601
629	LEATHER	cuir	positive	0	0	0	0	0	0	4493
630	LIGHT (RADIATION)	lumière	positive	0	0	0	0	0	0	8664
634	MEAT	viande	positive	0	0	0	0	0	0	13928
635	MILK	lait	positive	0	0	0	0	0	0	8389
637	MOSS	mousse	negative	0	0	0	0	0	1	1006
638	MOTORCYCLE	moto	positive	0	0	0	0	0	0	9295
639	MOUNTAIN	montagne	positive	0	0	0	0	0	0	9252
64	PIN	épingle	positive	0	0	0	0	0	0	6001
640	MUD	boue	negative	0	0	0	0	0	1	2978
642	MUSIC	musique	positive	0	0	1	0	0	0	9362
644	OAK	chêne	positive	0	0	0	0	0	0	3577
645	OCEAN	océan	positive	0	0	0	0	0	0	9666
646	ASH	cendre	negative	0	1	1	0	0	1	3403
647	PAINT (PIGMENTS)	peinture	positive	0	0	0	0	0	0	10115
648	PAPER	papier	positive	0	0	0	0	0	0	9924
651	SEAL	phoque	positive	0	0	0	0	0	0	10334
653	PLANT (VEGETATION)	plante	positive	0	0	0	0	0	0	10450
655	POISON	poison	negative	0	1	1	1	0	1	10546
658	RAIN (PRECIPITATION)	pluie	negative	0	0	1	0	0	0	10498
659	REED	roseau	positive	0	0	0	0	0	0	11907
660	REEF	récif	positive	0	0	0	0	0	0	11389
661	RELIGION	religion	positive	0	0	0	0	0	0	11575
662	BATTERY	batterie	positive	0	0	0	1	0	0	2763
665	BEE	abeille	negative	0	1	0	1	0	0	1662
666	RIVER	rivière	positive	0	0	0	0	0	0	11875
667	ROAD	route	positive	0	0	0	0	0	0	11937
67	EMBERS	braise	negative	0	1	0	0	0	0	3034
670	ROOT	racine	positive	0	0	0	0	0	0	11232
671	SAND	sable	negative	0	0	0	0	0	0	12011
673	SCHOOL	école	positive	0	0	0	0	0	0	5461
675	FAECES (EXCREMENT)	excrément	negative	0	0	0	0	0	1	6277
68	TATTOO	tatouage	positive	0	0	0	0	0	0	13176
681	DESTROY	détruire	negative	0	1	1	1	0	0	5045
683	PERSON	personne	positive	0	0	0	0	0	0	10234
684	OWN	posséder	negative	0	1	0	1	0	1	10636
686	EASY	facile	positive	0	0	0	0	0	0	613
688	LUNG	poumon	positive	0	0	0	0	0	0	10688
690	BOTTOM	bas	negative	0	1	1	1	0	0	2735
691	SEASON	saison	positive	0	0	0	0	0	0	12048
692	BRING	apporter	positive	0	0	0	0	0	0	2224
694	GET	obtenir	positive	1	0	0	0	0	0	9654
695	GO	aller	positive	0	0	0	0	0	0	1978
698	WISE	sage	positive	0	0	0	0	0	0	12036
699	SAD	triste	negative	0	1	1	0	0	0	13638
7	GATHER	cueillir	positive	1	0	0	0	0	0	4489
70	BRACKISH	saumâtre	negative	0	0	0	0	0	1	12180
700	CARRY	porter	positive	0	0	1	0	0	0	10615
701	SLOW	lent	negative	0	0	1	0	0	1	8481
702	CATCH	attraper	negative	0	1	0	0	1	0	2475
704	CLEAN	propre	positive	0	0	0	0	0	0	10972
705	GO UP (ASCEND)	monter	positive	0	0	0	0	0	0	998
706	DARK	sombre	negative	0	1	1	0	0	0	1427
707	REMEMBER	se souvenir	positive	0	0	0	0	0	0	12395
708	SHINE	briller	positive	0	0	0	0	0	1	175
709	TEACH	enseigner	positive	0	0	0	0	0	0	5904
710	WHEEL	roue	positive	0	0	0	0	0	0	11920
712	RICH	riche	positive	0	0	1	0	0	1	11839
713	STEAL	dérober	negative	0	1	1	1	1	0	4937
714	SEED	semence	positive	0	0	0	0	0	0	12464
715	SHOUT	crier	negative	0	1	1	1	0	1	4432
719	FIND	trouver	positive	0	0	0	0	0	0	13673
72	CLAW	griffe	negative	0	1	0	1	0	0	7238
720	GOOD LUCK	chance	positive	0	0	0	0	1	0	3479
722	ATTACK	attaquer	negative	0	1	0	1	1	0	2453
724	READ	lire	positive	0	0	0	0	0	0	8569
728	FIRST	premier	positive	1	0	0	0	0	0	1209
729	DAWN	aube	positive	0	0	0	0	1	0	2499
730	SNAKE	serpent	negative	0	1	0	0	0	1	12510
731	BEVERAGE	boisson	positive	0	0	0	0	0	0	2923
733	EARN	gagner	positive	1	0	0	0	0	0	6936
738	THING	chose	negative	0	1	0	1	0	1	3628
74	PUPPY	chiot	positive	0	0	0	0	0	0	3614
741	DRIVE	conduire	positive	0	0	0	0	0	0	4013
743	END (OF TIME)	fin	negative	0	1	1	0	0	0	644
745	SHELF	étagère	positive	0	0	0	0	0	0	6127
747	BICYCLE	vélo	positive	0	0	0	0	0	0	13838
749	ENTER	entrer	positive	0	0	0	0	0	0	5933
753	PUPIL (STUDENT)	étudiant	positive	0	0	0	0	0	0	583
754	HURRY	se dépêcher	negative	0	1	0	1	1	0	12293
755	DENY	nier	negative	0	0	0	1	0	0	9485
756	DEPEND	dépendre	negative	0	0	0	0	0	0	4893
757	BUTTON	touche	positive	0	0	0	0	0	0	13422
76	YOUNG MAN	jeune homme	positive	0	0	0	0	0	1	8263
761	COVER	couvrir	positive	0	0	0	0	0	0	4371
767	CORPSE	cadavre	negative	0	1	1	0	1	1	3170
768	LUNCH	déjeuner	positive	0	0	0	0	0	0	4809
769	ROOF	toit	positive	0	0	0	0	0	0	13366
77	YOUNG WOMAN	jeune fille	positive	0	0	0	1	0	1	8262
771	HAT	chapeau	positive	0	0	0	0	0	0	3498
772	BELT	ceinture	negative	0	1	1	1	0	0	3392
774	CABBAGE	chou	positive	0	0	0	0	0	0	3629
775	TRUMPET	trompette	positive	0	0	0	0	0	0	13650
777	FLUTE	flûte	positive	0	0	0	0	0	0	6722
781	FEAR (FRIGHT)	peur	negative	0	1	0	1	1	0	10317
782	DEFEAT	vaincre	positive	1	0	0	0	0	0	13775
783	VICTORY	victoire	positive	0	0	0	0	0	0	13939
784	SNOW	neige	positive	0	0	0	0	0	0	9457
785	STRONG	fort	positive	0	0	0	0	0	0	659
786	SAILCLOTH	voile	negative	0	1	1	0	0	0	14025
787	SAIL	naviguer	positive	0	0	0	0	0	0	9424
788	SOAP	savon	positive	0	0	0	0	0	0	12197
789	PEOPLE	gens	positive	0	0	0	0	0	0	7046
79	WASTE	gaspiller	negative	0	0	1	1	0	1	6989
790	READY	prêt	positive	0	0	0	0	0	0	10820
791	STRANGER	étranger	negative	0	1	1	0	0	1	578
792	BOIL (OF LIQUID)	bouillir	negative	0	0	0	0	0	1	2988
794	PEN	stylo	positive	0	0	0	0	0	0	12911
795	TROUT	truite	negative	0	0	0	0	0	1	13678
798	JAW	mâchoire	positive	0	0	0	0	0	0	8699
799	WRIST	poignet	positive	0	0	0	0	0	0	10532
8	CURSE	maudire	negative	0	0	0	1	0	0	955
803	ANKLE	cheville	positive	0	0	0	0	0	0	3594
804	WOMB	utérus	positive	0	0	0	0	0	0	13754
809	TROUSERS	pantalon	positive	0	0	0	0	0	0	9911
810	LOCUST	criquet	negative	0	1	0	0	0	1	4443
812	SLAVE	esclave	negative	0	1	1	1	0	1	6078
815	GOVERNMENT	gouvernement	positive	0	1	0	0	0	0	7163
819	STOMACH	estomac	positive	0	0	0	0	0	1	6115
82	ANGER	colère	negative	0	1	0	1	0	1	3797
820	LAMB	agneau	positive	0	0	0	0	0	0	1905
823	SORCERER	sorcier	negative	0	1	0	0	0	0	12691
827	ROLL	rouler	negative	0	0	0	0	0	0	11931
83	FORBID	interdire	negative	0	1	1	1	0	0	8083
830	SOOT	suie	negative	0	0	0	0	0	1	12970
833	ENDURE	supporter	negative	0	1	1	0	0	0	1475
834	BUTTOCKS	fesse	positive	0	0	0	0	0	0	6593
836	SCREWDRIVER	tournevis	positive	0	0	0	0	0	0	13446
837	BLUE	bleu	negative	0	1	1	0	0	0	2895
843	SPIDER	araignée	negative	0	1	0	0	0	1	2254
846	TIGER	tigre	negative	0	1	0	0	0	0	13329
848	THIRST	soif	negative	0	0	1	0	1	0	12629
849	SPRING (OF WATER)	source	positive	0	0	0	0	0	0	12746
85	GIVE BACK	rendre	positive	0	0	0	0	0	0	11611
852	PRIEST	prêtre	positive	0	0	0	0	0	0	10828
853	ALTAR	autel	positive	0	0	0	0	0	0	2520
854	KETTLE	bouilloire	positive	0	0	0	0	0	0	2989
855	SEIZE	saisir	negative	0	1	0	1	1	0	1366
857	STONE	pierre	positive	0	0	0	1	0	0	10370
861	JUDGE	juge	positive	0	0	0	0	0	0	8304
862	SUGAR	sucre	positive	0	0	0	0	0	0	12953
865	FAME	gloire	positive	0	0	0	0	0	0	7103
867	GLOVE	gant	positive	0	0	0	0	0	0	6963
868	BANANA	banane	positive	0	0	0	0	0	0	2689
870	BREATH	haleine	positive	0	0	0	0	0	0	7327
873	TAX	impôt	negative	0	0	1	1	0	0	7676
875	SHOEMAKER	cordonnier	positive	0	0	0	0	0	0	4239
876	ARCH	arche	positive	0	0	0	0	0	0	2263
877	MASON	maçon	positive	0	0	0	0	0	0	8701
878	HELL	enfer	negative	0	1	1	1	0	1	5852
879	COUGH	tousser	negative	0	0	0	0	0	1	13452
88	BEEHIVE	ruche	negative	0	1	0	1	0	0	11948
880	REPEAT	répéter	negative	0	0	0	0	0	0	11655
881	TAILOR	tailleur	positive	0	0	0	0	0	0	13137
882	PARROT	perroquet	negative	0	0	0	0	0	1	10214
883	TERMITE	termite	negative	0	0	0	0	0	1	13251
884	SHARE	partager	positive	0	0	0	0	0	0	10009
885	OPPOSITE	contraire	negative	0	1	1	1	0	0	4169
891	TIDE	marée	negative	0	1	0	0	0	0	8845
892	TIME	temps	positive	0	0	0	0	0	0	13225
893	TIN (METAL)	étain	positive	0	0	0	0	0	0	6129
894	TOAD	crapaud	negative	0	0	0	0	0	1	4388
897	SWALLOW	avaler	positive	0	1	0	0	1	0	2550
899	PRESIDENT	président	positive	0	0	0	0	0	0	1214
9	ANNOUNCE	annoncer	positive	0	0	0	0	0	0	2143
90	INNOCENT	innocent	positive	0	0	0	0	0	0	816
900	TRAIN	train	positive	0	0	0	0	0	0	13489
901	ADOBE	adobe	positive	0	0	0	0	0	0	1823
902	ADULTERY	adultère	negative	0	0	1	1	0	1	1839
905	BORING	terne	negative	0	0	1	0	0	1	13253
908	DRUM	tambour	positive	0	0	0	0	0	0	13144
910	DEATH	mort	negative	0	0	1	0	0	1	9282
913	CROW	corbeau	negative	0	0	0	1	0	1	331
914	SCULPTOR	sculpteur	positive	0	0	0	0	0	0	12248
915	SINK (BASIN)	bassine	positive	0	0	0	0	0	0	2747
916	LINEN	lin	positive	0	0	0	0	0	0	8550
917	ORNAMENT	ornement	positive	0	0	0	0	0	0	9799
92	SPOIL (SOMEBODY OR SOMETHING)	gâcher	negative	0	1	1	1	0	1	6931
920	GRAPE	raisin	positive	0	0	0	0	0	0	11270
921	VALLEY	vallée	positive	0	0	0	0	0	0	13785
923	LOVE	aimer	positive	0	0	0	0	0	0	43
924	VEGETABLES	légume	positive	0	0	0	0	0	0	8477
926	RICE	riz	positive	0	0	0	0	0	0	11877
928	EMBRACE	étreindre	positive	0	0	0	0	1	0	581
93	DRAW MILK	serrer	negative	0	1	0	1	0	0	12517
930	VILLAGE	village	positive	0	0	0	0	0	0	13964
934	BUFFALO	buffle	negative	0	1	0	0	0	0	3128
935	WAR	guerre	negative	0	1	1	1	0	0	7285
936	STALLION	étalon	positive	0	0	0	0	0	0	6133
937	BIRD	oiseau	positive	0	0	0	0	0	0	9697
938	MARE	jument	positive	0	0	0	0	0	0	8308
939	HORN (INSTRUMENT)	cor	negative	0	1	0	0	0	0	4234
941	MEAD	hydromel	positive	0	0	0	0	0	0	7535
942	HONEY	miel	positive	0	0	0	0	0	0	9116
945	SPEAR	lance	negative	0	1	1	1	0	0	8404
946	BLOOD	sang	negative	0	1	1	1	0	1	12083
947	STREAM	ruisseau	positive	0	0	0	0	0	0	1362
948	WATER	eau	positive	0	0	0	0	0	0	5396
950	SEAGULL	mouette	negative	0	1	0	0	0	1	9304
951	WEAPONS	arme	positive	0	0	0	0	0	0	2301
952	WEATHER	météo	positive	0	0	0	0	0	0	9044
953	RAPE	viol	negative	0	1	1	1	0	1	13971
954	WELL	puits	positive	0	0	0	0	0	0	11044
956	FLEE	fuir	negative	0	1	1	1	0	1	6905
957	WHALE	baleine	negative	0	1	0	0	0	0	2677
958	WILD ANIMAL	bête	negative	0	0	0	1	0	1	144
960	WIND	vent	positive	0	1	1	1	0	1	13854
962	WOMAN	femme	positive	0	0	0	0	0	0	6565
963	BOOK	livre	positive	0	0	0	0	0	0	8600
964	WOOL	laine	positive	0	0	0	0	0	0	8381
965	WORLD	monde	positive	0	0	0	0	0	0	9232
968	ACORN	gland	positive	0	0	0	0	0	0	7091
969	CIGARETTE	cigarette	negative	0	0	0	0	0	1	3655
974	TOBACCO	tabac	negative	0	0	0	0	0	1	13104
977	ARROW	flèche	positive	0	1	0	0	1	0	6681
978	WAVE	vague	negative	0	1	1	1	1	0	13773
979	FARMER	fermier	positive	0	0	0	0	0	0	632
980	HEEL	talon	positive	0	0	0	0	0	0	13142
981	ELBOW	coude	negative	0	0	0	1	0	0	4297
983	CONVICT	inculper	negative	0	1	0	1	0	1	7800
984	WORK (LABOUR)	travail	positive	0	0	0	0	1	0	13558
985	VINEGAR	vinaigre	negative	0	1	0	0	0	1	13967
987	REMAIN	rester	positive	0	0	0	0	0	0	11750
991	FRY	frire	negative	0	0	0	0	0	1	6879
992	CLIFF	falaise	negative	0	1	0	0	0	0	6488
994	BOW	arc	positive	0	0	0	0	0	0	2260
995	QUIVER (FOR ARROWS)	carquois	negative	0	1	0	0	0	0	3324
996	DEAF	sourd	negative	0	0	1	0	0	1	12747
998	PUT	mettre	positive	0	0	0	0	0	0	9061
