CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	STEDT_ID	SEMANTIC_CATEGORY	LINE_IN_SOURCE
3626	KNOW	know	216782	5d/1.12.1	4328
3628	HONOR (SOMEBODY)	honor	77069	5d/2.5.2	4477
3629	HESITATE	hesitate	1724	5d/1.10.5	4238
363	DWELL (LIVE, RESIDE)	dwell	1796	4a/	2980
3630	PLAN	plan	1864	5d/	4597
3631	PRETEND	pretend	1886	5d/3.4.4.1	4523
3632	GENEROUS	generous	1234	5c/3.1	3842
3633	CURIOUS	curious	61920	5d/	4567
3635	ADULT	adult	1165	3a/9.1	2581
3636	CO-WIFE	co-wife	19101	3b/4	2650
3637	WEAVER	weaver	18952	9a/	5804
3638	ASSEMBLE (GET TOGETHER)	assemble	1432	4f.1/	3493
3639	AVOID	avoid	1442	4a/	2968
3640	GOSSIP	gossip	167037	5f/8	4810
3642	COMPLAIN	complain	1533	5f/2.1	4720
3643	AGREE	agree	1404	5d/1.4.1	4389
3644	AGREEMENT	agreement	49592	5d/1.4.1	4390
3645	PERSUADE	persuade	1861	5d/2.3.3	4473
3647	TICKLE (SOMEBODY)	tickle	4195	1a/5.8.3	445
3648	SERVE (SOMEONE)	serve	248969	4a/2.1	2866
3649	PUNISH	punish	22490	4a/2.1	2844
365	SPLASH	splash	280293	4b.3/	3145
3657	GRANARY	barn	282196	6k/4	5385
3658	BELLOWS	bellows	11729	2c.3/1	2326
3659	POLISH (SOMETHING)	polish	63747	9d/	6160
366	LIMP	limp	1793	1a/5.19	390
3663	COWRIE SHELL	cowrie	141982	2a.1/13	1202
3665	TRAVEL	travel	2047	4b.4/4	3241
3666	WANDER	wander	2070	4b.4/4	3248
3667	LOST	lost	128	4c.7/1.1	3364
367	RIDE	ride	209081	4a/	3015
3670	PLUNDER	plunder	1872	4b.1/	3056
3673	MOURNING	mourning	829	5d/1.5.2	4406
3674	ANTELOPE	antelope	11461	2a.1/8	1408
3676	SHREW	shrew	11133	2a.1/16	1327
3677	MONGOOSE	mongoose	49838	2a.1/15	1313
3679	GROWL	growl	170837	1b/8.9.4	1031
3680	RUMINATE	ruminate	9983	5d/1.13.1	4348
3681	PARTRIDGE	partridge	11505	2a.1/11.2	1161
3683	CACKLE	cackle	35401	5f/5	4759
3684	PECK	peck	1852	2a.2/11	1418
3688	MARSH	marsh	48930	2c.1/6	2272
3689	BUBBLE	bubble	942	2c.1/4	2188
369	OWE	owe	215864	4f.4/	3582
3697	DIP	dip	153044	4b.3/	3111
3698	SINGE	singe	271300	2c.2/	2323
370	BARTER	barter	1449	4f.4/	3566
3700	LENGTHEN	lengthen	71666	6c/	4924
3701	HOLLOW	hollow	1249	5c/5.1	3986
3702	SLIPPERY	slippery	1345	5c/4.2	3932
3703	STICKY	sticky	29773	5c/4.2	3937
3704	ODOR (SMELL)	odor	234837	5c/4.5	3959
3709	BRILLIANT	brilliant	296012	5c/11.1	3738
3712	RAINCOAT	raincoat	44354	3c/2.2	2730
3714	LARYNX	larynx	16689	1a/3.5.4	267
3716	OVARY	ovary	116425	1a/9.1	696
3717	BADGER	badger	35834	2a.1/15	1306
3719	MARMOT	marmot	232984	2a.1/16	1321
372	POINTED	pointed	221066	4a/2.2	2912
3722	FLAMINGO	flamingo	233014	2a.1/11.2	1145
3724	STORK	stork	232860	2a.1/11.2	1174
3732	POMEGRANATE	pomegranate	36560	2b.1/3.2	1576
3733	FERRY	ferry	285307	9a/	5686
3736	INSTEP	instep	10093	1a/5.2.2	397
3737	BAREFOOT	barefooted	169425	1a/5.2.5	402
3739	MARTEN	marten	122537	2a.1/15	1311
374	ONE TIME	once	1150	6i/4	5236
3740	WHIRLWIND	whirlwind	61622	2c.1/1	2114
3743	BRASS	brass	22096	2c.1/5	2227
3744	INTERPRETER	interpreter	48791	5d/	4589
3747	SHAPE	shape	80253	6e/	4997
375	SNIFF	sniff	35723	1b/2.8.5	919
3758	WINDY	windy	301763	5c/5.1	4026
3759	FOGGY	foggy	59383	2c.1/1	2084
376	FRAGRANT	fragrant	225452	2b.2/	2056
3760	THUNDERY	thunderbolt	233494	2c.1/1	2111
3762	SAFE	safe	1330	5c/8.1	4092
377	LOUD	loud	1277	6a/	4825
3777	CATFISH	catfish	152031	2a.1/13	1201
378	PINCH	pinch	36	5e/	4615
379	BLUNT	dull	1212	5c/11.2	3748
3798	STINGER	stinger	64819	2a.2/14	1422
3799	FISHBONE	fishbone	114423	1a/6.3	493
38	SPREAD OUT	spread	1993	6c/	4938
380	WRINKLED	wrinkled	168636	6d/2	4977
3800	IVORY	ivory	17313	1a/3.4.1	247
3801	DATE (FRUIT)	date	290717	6i/	5250
3802	FERN	fern	11304	2b.1/1.1	1433
3803	RASPBERRY	raspberry	72682	2b.1/3.2	1580
3807	EYEBALL	eyeball	42007	1a/2.6	168
3808	JUNGLE	jungle	233972	2c.1/6	2266
3809	SCREAM (PRODUCE A CRY)	scream	1951	5f/4.1	4742
381	BLAME	blame	1469	5d/1.3.2	4387
3812	COWARDLY	cowardly	152617	3a/11.3	2414
3813	DISOBEDIENT	disobedient	123809	5d/2.5.6	4485
3814	HANDSOME	handsome	295177	5c/3.2	3910
382	GOVERN	govern	1706	4f.1/	3512
3821	BROOK	brook	151759	2c.1/4	2187
383	MASTER	master	156300	3a/5.1.2	2541
3837	ASTRINGENT	astringent	150898	5c/4.4	3944
3838	HANDSPAN	handspan	228920	1a/5.15	373
3842	ONE THIRD	one-third	80373	6h/	5121
3843	BUT	but	2175	8/	5553
3848	SURPRISE (FEELING)	surprise	2014	5d/1.9.1	4447
385	RESPECT (SOMEBODY)	respect	32507	5d/2.6.1	4492
3855	ITCH (CAUSE ITCHING OR FEEL ITCHY)	itch	225861	1a/6.5.4	549
3857	EGGSHELL	eggshell	9966	1a/9.1	685
3858	CONFUSED	confused	168043	5d/1.11.11	4260
3861	FAIL	fail	1666	4a/1	2770
3866	ABORTION	abortion	276792	1a/9.2	703
3869	ANXIOUS	anxious	18373	5d/1.7.2	4436
387	SLING	sling	64021	3c/2.2	2732
3874	KNOWLEDGE	knowledge	318809	5d/1.12.1	4329
3875	CRIMINAL	criminal	152665	4b.1/	3038
3876	DENTIST	dentist	152964	3a/3.1.5	2508
3879	IMAGINE	imagine	1738	5d/1.13.8	4359
388	FISHNET	fishnet	75375	2a.1/13	1210
3881	PISTOL	rifle	158100	9e/	6244
3883	NOISY	noisy	94	5c/4.3	3941
3888	SKUNK	skunk	158829	2a.1/15	1317
3891	EARHOLE	earhole	35457	1a/2.7	199
3892	ACQUIRE (SOMETHING)	acquire	1396	4f.3/	3546
3894	ATTACH	attach	1435	4d.2/1.3	3424
3896	ROAR	roar	12074	5f/5	4769
3897	NATURE	nature	921	2c.1/1	2095
39	KEEN	keen	155515	5c/3.1	3864
390	PUNISHMENT	punishment	801	4a/2.1	2845
3902	TRUST (SOMEBODY)	trust	2049	5d/2.5.7	4487
3903	SYMPATHIZE	sympathize	2025	5d/2.3.2	4470
3904	ENCOUNTER (MEET)	encounter	302607	4d.2/3	3434
391	BLESS	bless	237792	9d/	6067
3915	PRIDE	pride	265687	5d/3.8	4551
3916	PLEASURE	pleasure	22181	5d/1.1.1	4197
3917	DEVIL	devil	42271	3a/11.2	2407
392	MAGIC	magic	863	9d/3.2	6051
393	CIRCUMCISION	circumcision	118293	1a/9.7	745
394	SHAMAN (FOLK HEALER)	shaman	72845	3a/4	2530
3947	HONEYCOMB	honeycomb	21822	2a.1/14	1261
3954	FRIENDSHIP	friendship	154297	5d/2.1.1	4452
3956	DISPUTE	dispute	1603	5f/2.1	4725
3958	SOCIETY	society	159036	9d/	6180
3962	DISCIPLINE	discipline	276189	4a/2.1	2808
3967	CONTENT	content	1193	5d/	4566
3968	EFFECT	effect	305505	5a/	3618
3969	RESULT	result	36116	5a/	3648
3971	METHOD	method	272358	5a/	3636
3972	EXCITED	excited	320090	5d/1.5.6	4417
3974	UNHAPPY	unhappy	160516	5d/1.5.1	4402
3975	NERVOUS	nervous	13377	5d/1.5.6	4418
3976	EXPLODE	explode	46672	6c/	4908
3977	SHINY	shiny	158626	5c/11.1	3746
3978	COMPANION	companion	50	3a/12.2	2430
398	PIERCE	pierce	12101	4c.4/1	3317
399	PLANTAIN	plantain	44423	2b.1/3.2	1575
4	COURTYARD	courtyard	282	6k/4.0	5395
40	ENVY	envy	1644	5d/2.6.2	4497
402	SURPASS	surpass	2015	6d/1	4959
404	ALCOHOL (FERMENTED DRINK)	alcohol	120598	2b.1/3.3	1648
41	IGNORE	ignore	264752	5d/2.5.4	4482
410	YAM	yam	234429	2b.1/3.2	1590
411	GOURD	gourd	233880	2b.1/3.3.4	1953
413	CARRY ON SHOULDER	carry on shoulder	210203	1b/4.3	966
42	STINKING	stinky	225554	5c/4.5	3966
420	FOREST	forest	1046	2c.1/6	2257
421	RETREAT	retreat	218057	4b.4/2	3204
429	SWIDDEN FIELD	swidden	174430	6k/4	5392
43	LEAD (GUIDE)	lead	1782	4a/2.1	2828
430	TWIST	twist	2053	4b.4/6	3263
431	UPPER ARM	upper arm	44230	1a/5.8.1	439
44	INJURE	injure	1750	4b.1/	3045
442	FRONT TOOTH (INCISOR)	incisor	172892	1a/3.4	238
444	LONG HAIR	long hair	77012	1a/6.1	477
446	LOWER ARM	forearm	192864	1a/5.8	436
447	LOWER LEG	lower leg	166672	1a/5.9	456
45	EVIL	evil	63037	5d/1.15	4370
457	BLIND PERSON	blind person	195260	1b/2.6.11.	884
460	BREAK (OF ROPE)	snap	316273	6a/	4836
47	EXCRETA	excreta	48486	1a/8.6	659
471	UPPER LEG (THIGH)	thigh	193433	1a/5.9.1	460
472	PELICAN	pelican	232918	2a.1/11.2	1164
474	DRESS	dress	1618	4a/2.1	2809
476	CUP	cup	202910	9a/	5670
477	LATE	late	224483	6i/	5256
478	LIP	lip	192353	1a/3.2	225
479	GROW	grow	219485	6f/	5021
48	BE SILENT	silent	50864	5f/4.6	4755
480	PLATE	plate	202859	9b/	5868
481	DISH	dish	200360	9b/	5833
484	CONDEMN	condemn	1535	5f/2.1	4722
485	DISAPPEAR	disappear	1594	6c/	4904
487	SHY	shy	1346	5c/3.1	3885
488	MANNER	manner	292719	5a/	3632
489	KIDNEY	kidney	193730	1a/7.5	590
49	REFUSE	refuse	1910	5f/6	4780
490	DESCENDANTS	descendants	273234	3b/5	2661
491	CENTER	center	42148	1a/9.3	707
492	THREE	three	226523	6h/	5147
493	FIVE	five	226625	6h/	5088
494	FLIRT	flirt	264833	5d/2.7.1	4500
495	REVENGE	avenge	1441	4a/	2967
496	CUCUMBER	cucumber	190364	2b.1/3.2	1545
497	SCAR	scar	9947	1a/6.5.3	544
500	CRUEL	cruel	1197	5d/3.2.2	4515
501	LIFT	lift	12092	4e.2/	3478
503	FROG	frog	187610	2a.1/12	1183
504	LEARN	learn	211682	5d/1.12.1	4330
505	PARENTS	parents	21400	3b/1	2610
506	MAIZE	corn	11300	2b.1/3.1	1506
507	MELON	melon	190262	2b.1/3.2	1563
509	CERTAIN	certain	318484	5d/1.12.1	4324
51	SORE	sore	887	1a/1.5.1	73
518	SPARK	spark	1011	2c.3/3.3	2363
52	SHIVER	shiver	1964	1b/6.6.2	998
522	WOLF	wolf	186590	2a.1/6	1396
523	BACK OF HEAD	rear	114475	1a/1.2	15
525	BLOOD VESSEL	blood vessel	10333	1a/6.2.1	488
526	HOWL	howl	270921	5f/5	4762
528	DREADFUL	fearful	177537	5d/1.10.2	4212
53	SPIRIT	spirit	11794	9d/1.1	6017
530	FRECKLE	freckle	172970	1a/6.5.3	537
533	GLUTTON	glutton	17079	3a/11.3	2415
534	HUMP	hump	589	1a/4.8.3	326
535	INFLATED	inflated	33395	6c/	4922
537	TURBID	turbid	234362	4b.3/	3156
539	NEST	nest	198728	2a.1/11	1111
54	SHRINK	shrink	158690	6c/	4931
540	PALATE	palate	10460	1a/3.1.1	220
543	SHUTTLE	shuttle	257615	9a/	5774
544	SPICY	spicy	11949	2b.1/3.3.1	1715
549	COPULATE	copulate	10659	1b/9.1.1	1033
55	WHISPER	whisper	2082	5f/4.2	4750
550	DILUTE	dilute	179233	4b.3/	3110
554	HINDER	hinder	1727	4b.1/	3043
557	OFFEND	offend	1834	4b.1/	3051
56	BAD LUCK	misfortune	281664	5a/	3637
568	RISE (MOVE UPWARDS)	rise	231944	1b/1.4	828
569	SPOIL (BECOME SPOILED)	rot	1943	2b.2/	2068
57	ATOP	upon	286645	6j/1	5267
571	STING	sting	2003	2a.2/14	1421
573	SWAY	sway	21598	4b.4/4	3237
575	TREAD	tread	208877	4b.4/4	3243
576	DANDRUFF	dandruff	172858	1a/2.1.5	106
577	FOREFINGER	forefinger	76135	1a/5.7.2	429
578	KISS	kiss	1774	1a/3.2.2	232
579	BATTLE	battle	290465	4b.2/	3074
58	LIQUID	liquid	234017	2c.1/4	2203
580	FUR	fur	591	1a/6.1	471
581	COME BACK	return	1934	4a/2.1	2855
582	LEND	lend	215256	4f.4/	3581
584	DIFFICULT	difficult	224789	6d/2	4960
585	BOOT	boot	35886	3c/1	2670
586	GARDEN	garden	1047	6k/4	5388
587	ANT	ant	187967	2a.1/14	1228
588	BROKEN	broken	239	5c/5.1	3969
589	CLOSED	closed	46341	6j/	5340
59	ELECTRICITY	electricity	36023	9f/	6270
590	NAKED	naked	1287	1a/1.1	3
592	PISS	urinate	2061	1b/8	1003
593	POTATO	potato	189905	2b.1/3.2	1577
594	PIECE	piece	18270	5c/6.1	4045
595	GROUNDNUT (PEANUT)	peanut	190058	2b.1/3.1	1523
596	POSTAGE STAMP	stamp	178332	4a/2.1	2870
597	PHYSICIAN	doctor	195821	3a/3.1.5	2509
598	SHELL	shell	1031	2a.1/13	1217
6	EARTHQUAKE	earthquake	18825	2c.1/7	2291
600	STRANGE	strange	295374	x/	6404
601	LIE (MISLEAD)	deceive / cheat (people)	422439	5d/3.4.4.2	4541
602	HIDE (CONCEAL)	conceal	76710	4a/2.1	2804
603	COAT	coat	347	3c/2.1.2	2702
604	GLASS	glass	23	9f/	6276
605	GRAIN	grain	50130	2b.1/3.3.2	1748
606	GRASS	grass	191078	2b.1/4.2	2037
607	GRASSHOPPER	grasshopper	187916	2a.1/14	1255
609	HAIL	hail	180725	2c.1/1	2087
611	HARVEST	crop	152680	1a/7.6.1	599
612	HEAT	heat	977	6d/2	4966
613	HIGH TIDE	flood	950	2c.1/4	2195
614	HILL	hill	922	2c.1/6	2263
615	HORSE	horse	185723	2a.1/2	1349
616	HOSPITAL	hospital	914	9a/2	5614
617	ICE	ice	180521	2c.1/4	2200
618	PRECIPICE	precipice	31980	2c.1/6	2279
619	ANIMAL	animal	89	2a.1/18	1331
620	INSECT	insect	444	2a.1/14	1269
621	IRON	iron	181898	2c.1/5	2235
622	ISLAND	island	20763	2c.1/6	2265
624	LAKE	lake	180980	2c.1/6	2267
625	LAMP	lamp	203573	2c.3/1	2340
626	LAND	land	965	2c.1/6	2268
628	LEAF	leaf	191384	2b.1/3.4	2014
629	LEATHER	leather	166734	1a/6.5.1	524
630	LIGHT (RADIATION)	light	976	5c/11.1	3743
631	LIVESTOCK	livestock	148764	1a/1.1.1	9
632	LIZARD	lizard	430	2a.1/12	1187
633	MARKET	market	11790	6k/5	5424
634	MEAT	meat	491	1a/1.1.1	10
635	MILK	milk	194291	1a/9.3	711
636	MILL	mill	202094	2b.2/	2060
637	MOSS	moss	1038	2b.1/4.1	2025
638	MOTORCYCLE	motorcycle	36404	9a/	5730
639	MOUNTAIN	mountain	181235	2c.1/6	2275
64	PIN	pin	290732	9c/	6000
640	MUD	mud	181592	2c.1/12	2159
641	MUSHROOM	mushroom	191129	2b.1/4.1	2028
642	MUSIC	music	864	9a/	5731
644	OAK	oak	189140	2b.1/1.1	1440
645	OCEAN	ocean	285924	2c.1/4	2204
646	ASH	ashes	204032	2c.3/3.3	2347
647	PAINT (PIGMENTS)	paint	1848	9d/	6148
648	PAPER	paper	204950	9a/	5740
649	PASTURE	pasture	69080	2c.1/6	2276
65	AMBUSH	ambush	48806	4b.2/	3071
651	SEAL	seal	45690	4d.4/	3469
652	PLAIN	plain	181439	5c/8.3	4152
653	PLANT (VEGETATION)	plant	1865	2b.2/	2062
655	POISON	poison	205970	4b.1/	3057
656	POLICE	police	276159	3a/3.1	2488
657	PRICE	price	204746	9d/	6162
658	RAIN (PRECIPITATION)	rain	180368	2c.1/1	2096
659	REED	reed	35202	2b.1/4.2	2040
66	KNEEL	kneel	208826	1b/5.11.4	974
661	RELIGION	religion	832	9d/3.2	6056
664	RESIN	resin	158033	2b.1/3.3.3	1909
665	BEE	bee	449	2a.1/14	1231
666	RIVER	river	180878	2c.1/4	2209
667	ROAD	road	1063	6k/1	5355
668	ROCK	rock	957	2c.1/10	2126
670	ROOT	root	191282	2b.1/1.2	1468
671	SAND	sand	182153	2c.1/12	2164
672	EARLY	early	224432	6i/	5252
673	SCHOOL	school	206837	9d/	6173
674	MOUTH	mouth	192302	1a/3.1	217
675	FAECES (EXCREMENT)	excrement	194342	1a/8.6	658
676	SHIT (DEFECATE)	defecate	9955	1b/8.6	1010
677	AXE	axe	696	9a/3	5627
678	BEARD	beard	192506	1a/2.5.5	159
679	BRIGHT	bright	222443	5c/11.1	3736
68	TATTOO	tattoo	393	3c/3	2757
680	BREAK (DESTROY OR GET DESTROYED)	break	219026	6c/	4879
681	DESTROY	destroy	1590	4c.5/	3353
682	SIDE	side	182765	1a/4.5	309
683	PERSON	person	194699	3a/13	2452
684	OWN	own	1300	4f.1/	3519
685	DECIDE	decide	1572	5d/3.10	4510
686	EASY	easy	224738	5c/10	3711
687	NOTHING	nothing	1113	6h/	5114
688	LUNG	lung	193934	1a/7.2	576
689	BETWEEN	between	11863	6j/3	5286
69	SOBER	sober	159034	1b/1.4	829
690	BOTTOM	bottom	233644	6j/2	5277
691	SEASON	season	1001	2c.1/1	2104
692	BRING	bring	1486	4a/2.2.3	2932
693	FROM	from	2182	8/1.1	5456
694	GET	get	214385	1b/1.5	838
695	GO	go	217598	4b.4/2	3201
696	STIR	stir	2004	4a/2.1	2874
698	WISE	wise	1379	5d/3.3.1	4519
699	SAD	sad	1329	1a/1.5.1	69
7	GATHER	gather	233	4d.2/5	3442
70	BRACKISH	brackish	48680	5c/4.4	3948
700	CARRY	carry	1497	4a/2.2.1	2931
701	SLOW	slow	223973	5c/10	3728
702	CATCH	catch	208367	4f.3/	3552
703	SOON	soon	21693	6i/	5259
704	CLEAN	clean	223463	5c/8.1	4079
705	GO UP (ASCEND)	ascend	217853	4b.4/7	3269
706	DARK	dark	222494	6b/	4847
707	REMEMBER	remember	216935	5d/1.16.1	4382
708	SHINE	shine	1963	1a/1.2.1	21
709	TEACH	teach	211631	4f.1/	3534
710	WHEEL	wheel	773	9a/	5807
711	TALL	tall	1359	6f/	5033
712	RICH	rich	226370	9d/	6169
713	STEAL	steal	216425	4a/2.1	2871
714	SEED	seed	191180	2b.1/3.1	1529
715	SHOUT	shout	1966	5f/4.1	4743
716	GROAN	groan	1710	5f/5	4761
717	SWEET	sweet	225248	5c/4.4	3955
718	PAY	pay	1851	4f.4/	3584
719	FIND	find	1680	4f.3/	3558
72	CLAW	claw	188834	1a/5.17.4	384
720	GOOD LUCK	luck	308971	5a/	3631
721	LOW	low	220913	5c/5.3	4031
722	ATTACK	attack	1436	4b.2/	3072
723	PLACE (POSITION)	place	221	6k/4.0	5411
724	READ	read	207806	4a/2.9.3	2958
726	WHILE	while	2116	6i/3	5222
727	WHICH	which	230297	8/6.1	5523
728	FIRST	first	228104	6h/	5087
729	DAWN	dawn	995	6i/3	5202
73	BEAK	beak	234712	1a/3.1.2	221
730	SNAKE	snake	187712	2a.1/12	1193
731	BEVERAGE	beverage	35864	2b.1/3.3.3	1873
732	YOUR (SINGULAR)	your	1079	3a/2	2476
733	EARN	earn	1625	4a/	2981
734	MAKE	make	211	4d.3/	3460
735	OWL	owl	18826	2a.1/11.2	1157
736	YARD	yard	313930	6j/7	5317
737	LIGHT (IGNITE)	ignite	173752	2c.2/	2320
738	THING	thing	206378	5a/	3656
739	FEED	feed	1675	1b/3.5.7	956
74	PUPPY	puppy	410	2a.1/6	1394
740	SHIP	ship	310155	9a/	5772
741	DRIVE	drive	62966	4b.4/10	3173
742	END (OF SPACE)	end	1634	6c/	4905
744	EGG	egg	188630	1a/9.1	682
745	SHELF	shelf	120548	9c/4	5967
746	SHOP	shop	204644	6k/5	5427
747	BICYCLE	bicycle	35865	9a/	5653
748	SOW SEEDS	sow	1986	2a.1/3	1363
749	ENTER	enter	218006	4b.4/1	3165
75	DISGRACE	disgrace	264741	5d/	4578
750	DROP	drop	142402	4e.2/	3472
751	SHRUB	shrub	1018	2b.1/1.2	1471
752	STORE	store	45753	6k/5	5430
753	PUPIL (STUDENT)	pupil	10431	1a/2.6.2	183
754	HURRY	hurry	1734	4b.4/3	3212
755	DENY	deny	1582	5f/6	4779
756	DEPEND	depend	273661	4a/2.2	2900
757	BUTTON	button	11706	3c/2.3	2736
758	HERON	heron	232724	2a.1/11.2	1148
759	SILVER	silver	181796	2c.1/5	2245
760	KNOT	knot	32001	9a/	5713
761	COVER	cover	1555	9d/	6084
762	OUTSIDE	outside	183020	6j/7	5310
763	SKIN	skin	193526	1a/6.5	518
765	MOVE	move	1820	4b.4/11	3185
766	MENSTRUATION	menstruation	73417	1a/9.1	693
767	CORPSE	corpse	823	1a/1.6.1	82
768	LUNCH	lunch	200054	9b/	5852
769	ROOF	roof	11783	9c/	6004
770	EARRING	earring	198932	3c/3	2746
771	HAT	hat	198830	3c/2.1.1	2688
772	BELT	belt	17829	3c/2.1.3	2707
773	HAVE	have	217445	5b/	3680
774	CABBAGE	cabbage	18330	2b.1/3.2.1	1592
775	TRUMPET	trumpet	18919	9a/	5792
777	FLUTE	flute	205766	9a/	5694
778	SMOKE (EXHAUST)	smoke	182306	2c.3/3.3	2361
779	PART	part	37546	4c.7/1.2	3373
78	THAT	that	230093	8/1	5450
780	OUR	our	1072	3a/2	2464
782	DEFEAT	defeat	771	4b.2/	3080
783	VICTORY	victory	770	4b.2/	3090
784	SNOW	snow	180419	2c.1/1	2107
785	STRONG	strong	1355	5c/8.1	4094
787	SAIL	sail	296067	4b.4/5	3254
788	SOAP	soap	203522	3c/4	2762
789	PEOPLE	people	77283	3a/13	2451
79	WASTE	waste	2075	9a/	5801
790	READY	ready	1315	5c/8.3	4159
791	STRANGER	stranger	159498	3a/12.3	2446
794	PEN	pen	205001	9a/	5742
796	NIPPLE	nipple	539	1a/9.4	722
797	TESTICLES	testicle	10663	1a/9.7.1	763
798	JAW	jaw	533	1a/2.5.2	151
799	WRIST	wrist	542	1a/5.11.1	357
8	CURSE	curse	35273	5f/1	4630
801	RIB	rib	10129	1a/4.4.2	306
802	ADAM'S APPLE	Adam's apple	35310	1a/3.5.4	265
803	ANKLE	ankle	562	1a/5.11.2	359
804	WOMB	womb	10675	1a/9.6	742
805	SPINE	spine	271579	1a/4.8.2	325
806	BLANKET	blanket	719	9c/4	5952
807	SKILLED	skilled	171161	6d/1	4956
808	DRIP (FALL IN GLOBULES)	drip	219230	4b.3/	3116
809	TROUSERS	trousers	21259	3c/2.1.3	2719
81	FATHOM	fathom	233816	6g/	5042
810	LOCUST	locust	50551	2a.1/14	1276
811	SOUL	soul	577	1a/10.0	86
812	SLAVE	slave	780	3a/10	2398
813	DO	do	209744	4a/1.1	2782
815	GOVERNMENT	government	281991	9d/	6112
816	HALF	half	228257	6g/	5044
817	THEY	they	229838	3a/2	2472
818	WILLOW	willow	189242	2b.1/1.1	1448
819	STOMACH	stomach	193679	1a/7.6	594
82	ANGER	anger	18942	5d/1	4180
820	LAMB	lamb	18243	2a.1/4	1372
821	POPLAR	poplar	157545	2b.1/1.1	1443
824	WITCH	witch	737	3a/11.2	2411
825	AWAKE	awaken	8957	1b/1.4	824
827	ROLL	roll	12118	4b.4/6	3256
829	RAFTER	rafter	142532	9c/	6002
83	FORBID	forbid	1688	4a/2.1	2816
831	BASE	base	133789	9c/	5990
832	BEAN	bean	473	2b.1/3.1	1493
833	ENDURE	endure	1635	4a/	2985
834	BUTTOCKS	buttocks	193322	1a/4.10	277
837	BLUE	blue	222749	6b/	4842
84	JUST	just	21689	5c/10	3717
840	CORMORANT	cormorant	328716	2a.1/11.2	1138
842	LIQUOR	liquor	200464	2b.1/3.3.3	1887
843	SPIDER	spider	188069	2a.1/14	1294
844	KIND (THING)	sort	65999	4c.7/4	3395
845	MURDER	murder	1822	4b.1/	3049
846	TIGER	tiger	186284	2a.1/7	1405
847	THIRSTY	thirsty	225758	1a/1.3.1	34
848	THIRST	thirst	18129	1a/1.3.1	33
849	SPRING (OF WATER)	source	55850	2c.1/4	2214
850	SQUARE	square	221168	6e/	4999
852	PRIEST	priest	849	3a/4	2529
853	ALTAR	altar	292902	9d/	6063
854	KETTLE	kettle	325	9b/	5846
855	SEIZE	seize	1955	4f.3/	3563
857	STONE	stone	1029	2c.1/10	2130
858	STORM	storm	1007	2c.1/1	2108
859	STOVE	stove	290906	9b/	5883
860	CAUSE	cause	10903	5b/	3677
862	SUGAR	sugar	200564	2b.1/3.3.2	1821
863	EDGE	edge	183071	6j/7	5309
864	PUMPKIN	pumpkin	190303	2b.1/3.2	1578
866	WIN	win	214691	4f.1/	3541
867	GLOVE	glove	154515	3c/2.2	2725
868	BANANA	banana	486	2b.1/3.2	1539
869	BLADE	blade	151407	1a/4.3.2	294
870	BREATH	breath	576	1a/1.2.2	24
873	TAX	tax	21290	9d/	6188
875	SHOEMAKER	shoemaker	35887	3a/3.1.4	2504
876	ARCH	arch	150354	1a/5.2.3	398
878	HELL	hell	859	9d/4	6058
879	COUGH	cough	1553	1b/8.4	1005
88	BEEHIVE	beehive	61197	2a.1/14	1232
880	REPEAT	repeat	1927	5f/10.2	4653
881	TAILOR	tailor	159739	3a/3.1.4	2507
882	PARROT	parrot	11502	2a.1/11.2	1160
883	TERMITE	termite	11520	2a.1/14	1296
884	SHARE	share	45698	5c/6.2	4053
885	OPPOSITE	opposite	273950	4b.2/8	3069
886	PARAKEET	parakeet	234132	2a.1/11.2	1159
887	BITTER	bitter	225300	5c/4.4	3946
888	POISONOUS	poisonous	1303	4b.1/	3059
889	FLAME	flame	320	2c.3/3.3	2356
890	MULE	mule	185672	2a.1/2	1351
891	TIDE	tide	272671	2c.1/4	2217
892	TIME	time	183122	6i/4	5245
893	TIN (METAL)	tin	182051	2c.1/5	2250
894	TOAD	toad	11513	2a.1/12	1195
895	TORTOISE	tortoise	429	2a.1/12	1196
897	SWALLOW	swallow	2019	1b/3.5.6	948
898	TRADE	trade	2045	4a/2.1	2881
899	PRESIDENT	president	282116	3a/5.2	2546
90	INNOCENT	innocent	1260	5c/3.1	3861
900	TRAIN	train	204389	9a/	5790
902	ADULTERY	adultery	234697	3a/9.1	2582
905	BORING	boring	62666	5c/1	3700
906	TREE	tree	189038	2b.1/1.2	1482
908	DRUM	drum	205715	9a/	5676
909	GARBAGE	garbage	204083	9a/	5695
91	INSOLENT	insolent	261149	5c/3.1	3862
910	DEATH	death	817	1a/1.6	79
911	TEMPLE	temple	198473	1a/2.5.1	146
913	CROW	crow	187377	2a.1/11.2	1140
915	SINK (BASIN)	washbasin	202655	4a/2.5.2	2942
916	LINEN	linen	290817	9a/	5718
917	ORNAMENT	ornament	18214	9d/	6146
919	CHILI PEPPER	chili pepper	121555	2b.1/3.2.1	1606
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	1992	6c/	4935
920	GRAPE	grape	190976	2b.1/3.2	1553
921	VALLEY	valley	925	2c.1/6	2286
922	PEAR	pear	22053	2b.1/3.2	1571
923	LOVE	love	216629	5d/1.1.1	4191
