CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_FEMALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_MALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_FEMALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_MALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_5YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_FEMALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_MALE_5YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_FEMALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_MALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_FEMALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_MALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_7YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_FEMALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_MALE_7YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_FEMALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_MALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_FEMALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_MALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_9YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_FEMALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_POSITIVE_MALE_9YEAR	FRENCH_VALENCE_PERCENTAGE_NEGATIVE_ADULT	FRENCH_VALENCE_PERCENTAGE_NEUTRAL_ADULT	FRENCH_VALENCE_PERCENTAGE_POSITIVE_ADULT	LINE_IN_SOURCE
1077	WHEAT	blé										13.88888888888889	19.047619047619047	7.142857142857142	38.88888888888889	28.57142857142857	57.14285714285714	47.22222222222222	52.38095238095239	35.714285714285715	11.11111111111111	9.523809523809524	13.333333333333334	27.77777777777778	28.57142857142857	26.666666666666668	61.111111111111114	61.904761904761905	60.0				56
1092	HOPE	espoir										10.344827586206897	13.333333333333334	7.142857142857142	34.48275862068966	26.666666666666668	42.857142857142854	55.172413793103445	60.0	50.0	9.67741935483871	14.285714285714285	5.88235294117647	19.35483870967742	28.57142857142857	11.76470588235294	70.96774193548387	57.14285714285714	82.35294117647058				230
1110	SHARK	requin										33.33333333333333	52.38095238095239	7.142857142857142	19.444444444444446	19.047619047619047	21.428571428571427	47.22222222222222	28.57142857142857	71.42857142857143	41.17647058823529	36.36363636363637	50.0	11.76470588235294	18.181818181818183	0.0	47.05882352941176	45.45454545454545	50.0				490
1111	CAR	voiture	6.976744186046512	10.0	4.3478260869565215	20.930232558139537	30.0	13.043478260869565	72.09302325581395	60.0	82.6086956521739	16.666666666666664	19.047619047619047	14.285714285714285	27.77777777777778	23.809523809523807	35.714285714285715	55.55555555555556	57.14285714285714	50.0	24.324324324324326	42.857142857142854	13.043478260869565	21.62162162162162	28.57142857142857	17.391304347826086	54.054054054054056	28.57142857142857	69.56521739130434				594
112	TURTLE	tortue	11.627906976744185	0.0	21.73913043478261	32.55813953488372	50.0	17.391304347826086	55.81395348837209	50.0	60.86956521739131	9.67741935483871	10.526315789473683	8.333333333333332	22.58064516129032	15.789473684210526	33.33333333333333	67.74193548387096	73.68421052631578	58.333333333333336	14.705882352941178	9.090909090909092	25.0	20.588235294117645	13.636363636363635	33.33333333333333	64.70588235294117	77.27272727272727	41.66666666666667				563
1124	PIPE	pipe										19.444444444444446	4.761904761904762	42.857142857142854	69.44444444444444	90.47619047619048	42.857142857142854	11.11111111111111	4.761904761904762	14.285714285714285	55.55555555555556	66.66666666666666	40.0	36.11111111111111	33.33333333333333	40.0	8.333333333333332	0.0	20.0				444
1133	MATCH	allumette										21.875	25.0	16.666666666666664	46.875	55.0	33.33333333333333	31.25	20.0	50.0	21.62162162162162	28.57142857142857	17.391304347826086	70.27027027027027	57.14285714285714	78.26086956521739	8.108108108108109	14.285714285714285	4.3478260869565215				9
1136	RABBIT	lapin	2.3255813953488373	5.0	0.0	11.627906976744185	10.0	13.043478260869565	86.04651162790698	85.0	86.95652173913044	10.714285714285714	7.142857142857142	14.285714285714285	17.857142857142858	7.142857142857142	28.57142857142857	71.42857142857143	85.71428571428571	57.14285714285714	2.7027027027027026	0.0	4.3478260869565215	2.7027027027027026	0.0	4.3478260869565215	94.5945945945946	100.0	91.30434782608695				323
1139	LEOPARD	léopard										40.625	60.0	8.333333333333332	9.375	10.0	8.333333333333332	50.0	30.0	83.33333333333334	22.22222222222222	23.809523809523807	20.0	8.333333333333332	9.523809523809524	6.666666666666667	69.44444444444444	66.66666666666666	73.33333333333333				326
1175	GHOST	fantôme	27.906976744186046	35.0	21.73913043478261	20.930232558139537	30.0	13.043478260869565	51.162790697674424	35.0	65.21739130434783	30.555555555555557	42.857142857142854	14.285714285714285	38.88888888888889	23.809523809523807	64.28571428571429	30.555555555555557	33.33333333333333	21.428571428571427	48.38709677419355	71.42857142857143	29.411764705882355	12.903225806451612	7.142857142857142	17.647058823529413	38.70967741935484	21.428571428571427	52.94117647058824				240
1182	NOISE	bruit	32.55813953488372	30.0	34.78260869565217	37.2093023255814	55.0	21.73913043478261	30.23255813953488	15.0	43.47826086956522	48.275862068965516	86.66666666666667	7.142857142857142	17.24137931034483	0.0	35.714285714285715	34.48275862068966	13.333333333333334	57.14285714285714	69.44444444444444	71.42857142857143	66.66666666666666	22.22222222222222	28.57142857142857	13.333333333333334	8.333333333333332	0.0	20.0				79
1187	GOOSE	oie										25.0	30.0	16.666666666666664	37.5	40.0	33.33333333333333	37.5	30.0	50.0	8.823529411764707	9.090909090909092	8.333333333333332	23.52941176470588	22.727272727272727	25.0	67.64705882352942	68.18181818181817	66.66666666666666				399
1201	FEATHER	plume										28.125	20.0	41.66666666666667	31.25	30.0	33.33333333333333	40.625	50.0	25.0	6.451612903225806	0.0	11.76470588235294	41.935483870967744	28.57142857142857	52.94117647058824	51.61290322580645	71.42857142857143	35.294117647058826				453
1205	TONGUE	langue	20.930232558139537	25.0	17.391304347826086	46.51162790697674	50.0	43.47826086956522	32.55813953488372	25.0	39.130434782608695	13.793103448275861	6.666666666666667	21.428571428571427	31.03448275862069	33.33333333333333	28.57142857142857	55.172413793103445	60.0	50.0	5.88235294117647	4.545454545454546	8.333333333333332	38.23529411764706	31.818181818181817	50.0	55.88235294117647	63.63636363636363	41.66666666666667				322
1208	CAT	chat	11.904761904761903	8.333333333333332	16.666666666666664	4.761904761904762	4.166666666666666	5.555555555555555	83.33333333333334	87.5	77.77777777777779	3.125	0.0	8.333333333333332	3.125	5.0	0.0	93.75	95.0	91.66666666666666	12.903225806451612	0.0	23.52941176470588	16.129032258064516	0.0	29.411764705882355	70.96774193548387	100.0	47.05882352941176				124
1218	ROPE	corde										11.11111111111111	9.523809523809524	14.285714285714285	38.88888888888889	42.857142857142854	35.714285714285715	50.0	47.61904761904761	50.0	2.7027027027027026	0.0	4.3478260869565215	62.16216216216216	57.14285714285714	65.21739130434783	35.13513513513514	42.857142857142854	30.434782608695656				167
1219	WORM	ver de terre										78.125	90.0	58.333333333333336	15.625	10.0	25.0	6.25	0.0	16.666666666666664	55.55555555555556	61.904761904761905	46.666666666666664	22.22222222222222	23.809523809523807	20.0	22.22222222222222	14.285714285714285	33.33333333333333				583
122	CART	wagon										17.24137931034483	20.0	14.285714285714285	51.724137931034484	53.333333333333336	50.0	31.03448275862069	26.666666666666668	35.714285714285715	16.666666666666664	19.047619047619047	13.333333333333334	63.888888888888886	66.66666666666666	60.0	19.444444444444446	14.285714285714285	26.666666666666668				599
1221	NOSE	nez										16.666666666666664	9.523809523809524	28.57142857142857	50.0	52.38095238095239	50.0	33.33333333333333	38.095238095238095	21.428571428571427	16.129032258064516	14.285714285714285	17.647058823529413	70.96774193548387	71.42857142857143	70.58823529411765	12.903225806451612	14.285714285714285	11.76470588235294				389
1223	HEART	cœur	14.285714285714285	16.666666666666664	11.11111111111111	11.904761904761903	0.0	27.77777777777778	73.80952380952381	83.33333333333334	61.111111111111114	9.67741935483871	5.263157894736842	16.666666666666664	16.129032258064516	5.263157894736842	33.33333333333333	74.19354838709677	89.47368421052632	50.0	0.0	0.0	0.0	45.16129032258064	35.714285714285715	52.94117647058824	54.83870967741935	64.28571428571429	47.05882352941176				159
1226	YEAR	année										0.0	0.0	0.0	51.61290322580645	52.63157894736842	50.0	48.38709677419355	47.368421052631575	50.0	2.7027027027027026	0.0	4.3478260869565215	56.75675675675676	50.0	60.86956521739131	40.54054054054054	50.0	34.78260869565217				17
1228	EARTH (SOIL)	terre	26.190476190476193	21.052631578947366	30.434782608695656	40.476190476190474	52.63157894736842	30.434782608695656	33.33333333333333	26.31578947368421	39.130434782608695	20.689655172413794	40.0	0.0	34.48275862068966	20.0	50.0	44.827586206896555	40.0	50.0	5.405405405405405	7.142857142857142	4.3478260869565215	43.24324324324324	50.0	39.130434782608695	51.35135135135135	42.857142857142854	56.52173913043478				550
1229	OLD	vieux	37.2093023255814	45.0	30.434782608695656	37.2093023255814	35.0	39.130434782608695	25.581395348837212	20.0	30.434782608695656	35.483870967741936	21.052631578947366	58.333333333333336	41.935483870967744	47.368421052631575	33.33333333333333	22.58064516129032	31.57894736842105	8.333333333333332	36.11111111111111	42.857142857142854	26.666666666666668	47.22222222222222	47.61904761904761	46.666666666666664	16.666666666666664	9.523809523809524	26.666666666666668				588
1233	NIGHT	nuit	18.6046511627907	15.0	21.73913043478261	13.953488372093023	25.0	4.3478260869565215	67.44186046511628	60.0	73.91304347826086	28.125	30.0	25.0	9.375	0.0	25.0	62.5	70.0	50.0	9.67741935483871	14.285714285714285	5.88235294117647	38.70967741935484	35.714285714285715	41.17647058823529	51.61290322580645	50.0	52.94117647058824				396
1247	EAR	oreille	26.190476190476193	29.166666666666668	22.22222222222222	23.809523809523807	16.666666666666664	33.33333333333333	50.0	54.166666666666664	44.44444444444444	13.793103448275861	0.0	28.57142857142857	41.37931034482759	60.0	21.428571428571427	44.827586206896555	40.0	50.0	2.7027027027027026	7.142857142857142	0.0	86.48648648648648	78.57142857142857	91.30434782608695	10.81081081081081	14.285714285714285	8.695652173913043				404
1248	EYE	œil	9.523809523809524	16.666666666666664	0.0	47.61904761904761	50.0	44.44444444444444	42.857142857142854	33.33333333333333	55.55555555555556	13.793103448275861	20.0	7.142857142857142	27.586206896551722	33.33333333333333	21.428571428571427	58.620689655172406	46.666666666666664	71.42857142857143	11.11111111111111	9.523809523809524	13.333333333333334	58.333333333333336	61.904761904761905	53.333333333333336	30.555555555555557	28.57142857142857	33.33333333333333				397
1252	HOUSE	maison	2.4390243902439024	0.0	5.88235294117647	26.82926829268293	29.166666666666668	23.52941176470588	70.73170731707317	70.83333333333334	70.58823529411765	6.896551724137931	6.666666666666667	7.142857142857142	10.344827586206897	13.333333333333334	7.142857142857142	82.75862068965517	80.0	85.71428571428571	2.7777777777777777	4.761904761904762	0.0	36.11111111111111	47.61904761904761	20.0	61.111111111111114	47.61904761904761	80.0				352
1257	WING	aile										0.0	0.0	0.0	19.444444444444446	19.047619047619047	21.428571428571427	80.55555555555556	80.95238095238095	78.57142857142857	5.555555555555555	0.0	13.333333333333334	44.44444444444444	47.61904761904761	40.0	50.0	52.38095238095239	46.666666666666664				7
1258	FINGERNAIL	ongle										34.375	30.0	41.66666666666667	28.125	25.0	33.33333333333333	37.5	45.0	25.0	8.108108108108109	0.0	13.043478260869565	78.37837837837837	78.57142857142857	78.26086956521739	13.513513513513514	21.428571428571427	8.695652173913043				402
1259	WEDDING	mariage	16.666666666666664	4.166666666666666	33.33333333333333	9.523809523809524	8.333333333333332	11.11111111111111	73.80952380952381	87.5	55.55555555555556	9.375	0.0	25.0	3.125	5.0	0.0	87.5	95.0	75.0	11.76470588235294	9.090909090909092	16.666666666666664	23.52941176470588	27.27272727272727	16.666666666666664	64.70588235294117	63.63636363636363	66.66666666666666				358
1273	CANDLE	bougie	9.523809523809524	8.333333333333332	11.11111111111111	14.285714285714285	16.666666666666664	11.11111111111111	76.19047619047619	75.0	77.77777777777779	10.344827586206897	6.666666666666667	14.285714285714285	44.827586206896555	46.666666666666664	42.857142857142854	44.827586206896555	46.666666666666664	42.857142857142854	3.225806451612903	0.0	5.88235294117647	54.83870967741935	50.0	58.82352941176471	41.935483870967744	50.0	35.294117647058826				69
1277	HAND	main	21.951219512195124	25.0	17.647058823529413	29.268292682926827	25.0	35.294117647058826	48.78048780487805	50.0	47.05882352941176	12.903225806451612	15.789473684210526	8.333333333333332	54.83870967741935	57.89473684210527	50.0	32.25806451612903	26.31578947368421	41.66666666666667	0.0	0.0	0.0	55.55555555555556	61.904761904761905	46.666666666666664	44.44444444444444	38.095238095238095	53.333333333333336				350
1288	CAP	casquette										12.5	20.0	0.0	18.75	25.0	8.333333333333332	68.75	55.0	91.66666666666666	16.666666666666664	23.809523809523807	6.666666666666667	41.66666666666667	38.095238095238095	46.666666666666664	41.66666666666667	38.095238095238095	46.666666666666664				104
1289	BABY	bébé	23.809523809523807	16.666666666666664	33.33333333333333	14.285714285714285	12.5	16.666666666666664	61.904761904761905	70.83333333333334	50.0	9.67741935483871	0.0	25.0	12.903225806451612	5.263157894736842	25.0	77.41935483870968	94.73684210526315	50.0	11.76470588235294	4.545454545454546	25.0	11.76470588235294	13.636363636363635	8.333333333333332	76.47058823529412	81.81818181818183	66.66666666666666				50
1290	ELEPHANT	éléphant										9.67741935483871	15.789473684210526	0.0	48.38709677419355	31.57894736842105	75.0	41.935483870967744	52.63157894736842	25.0	33.33333333333333	38.095238095238095	26.666666666666668	16.666666666666664	9.523809523809524	26.666666666666668	50.0	52.38095238095239	46.666666666666664				220
1293	MISTAKE	erreur										56.25	70.0	33.33333333333333	31.25	25.0	41.66666666666667	12.5	5.0	25.0	61.111111111111114	66.66666666666666	53.333333333333336	25.0	28.57142857142857	20.0	13.88888888888889	4.761904761904762	26.666666666666668				227
1296	WALKING STICK	canne										21.875	20.0	25.0	46.875	55.0	33.33333333333333	31.25	25.0	41.66666666666667	27.77777777777778	38.095238095238095	13.333333333333334	58.333333333333336	47.61904761904761	73.33333333333333	13.88888888888889	14.285714285714285	13.333333333333334				95
1297	LEG	jambe	30.23255813953488	45.0	17.391304347826086	41.86046511627907	35.0	47.82608695652174	27.906976744186046	20.0	34.78260869565217	6.25	10.0	0.0	56.25	75.0	25.0	37.5	15.0	75.0	5.88235294117647	4.545454545454546	8.333333333333332	41.17647058823529	40.909090909090914	41.66666666666667	52.94117647058824	54.54545454545454	50.0				306
1298	NEWSPAPER	journal										9.67741935483871	5.263157894736842	16.666666666666664	45.16129032258064	52.63157894736842	33.33333333333333	45.16129032258064	42.10526315789473	50.0	20.588235294117645	18.181818181818183	25.0	50.0	50.0	50.0	29.411764705882355	31.818181818181817	25.0				311
1300	COUNTRY	pays										10.344827586206897	6.666666666666667	14.285714285714285	20.689655172413794	13.333333333333334	28.57142857142857	68.96551724137932	80.0	57.14285714285714	0.0	0.0	0.0	13.513513513513514	14.285714285714285	13.043478260869565	86.48648648648648	85.71428571428571	86.95652173913044				422
1301	FOOT	pied	52.38095238095239	54.166666666666664	50.0	19.047619047619047	25.0	11.11111111111111	28.57142857142857	20.833333333333336	38.88888888888889	35.483870967741936	36.84210526315789	33.33333333333333	51.61290322580645	57.89473684210527	41.66666666666667	12.903225806451612	5.263157894736842	25.0	5.405405405405405	0.0	8.695652173913043	83.78378378378379	78.57142857142857	86.95652173913044	10.81081081081081	21.428571428571427	4.3478260869565215				437
1302	FORK	fourchette	16.666666666666664	16.666666666666664	16.666666666666664	33.33333333333333	37.5	27.77777777777778	50.0	45.83333333333333	55.55555555555556	6.451612903225806	0.0	16.666666666666664	77.41935483870968	84.21052631578947	66.66666666666666	16.129032258064516	15.789473684210526	16.666666666666664	3.225806451612903	7.142857142857142	0.0	90.32258064516128	92.85714285714286	88.23529411764706	6.451612903225806	0.0	11.76470588235294				260
1303	FINGER	doigt	23.25581395348837	30.0	17.391304347826086	37.2093023255814	40.0	34.78260869565217	39.53488372093023	30.0	47.82608695652174	9.375	10.0	8.333333333333332	43.75	50.0	33.33333333333333	46.875	40.0	58.333333333333336	0.0	0.0	0.0	70.27027027027027	78.57142857142857	65.21739130434783	29.72972972972973	21.428571428571427	34.78260869565217				202
1305	CHIMNEY	cheminée										5.555555555555555	0.0	14.285714285714285	36.11111111111111	42.857142857142854	28.57142857142857	58.333333333333336	57.14285714285714	57.14285714285714	13.88888888888889	4.761904761904762	26.666666666666668	52.77777777777778	57.14285714285714	46.666666666666664	33.33333333333333	38.095238095238095	26.666666666666668				130
1306	QUEEN	reine										20.689655172413794	13.333333333333334	28.57142857142857	20.689655172413794	20.0	21.428571428571427	58.620689655172406	66.66666666666666	50.0	12.903225806451612	7.142857142857142	17.647058823529413	41.935483870967744	28.57142857142857	52.94117647058824	45.16129032258064	64.28571428571429	29.411764705882355				488
131	FESTIVAL	fête	9.523809523809524	12.5	5.555555555555555	4.761904761904762	8.333333333333332	0.0	85.71428571428571	79.16666666666666	94.44444444444444	0.0	0.0	0.0	9.67741935483871	10.526315789473683	8.333333333333332	90.32258064516128	89.47368421052632	91.66666666666666	13.88888888888889	9.523809523809524	20.0	2.7777777777777777	0.0	6.666666666666667	83.33333333333334	90.47619047619048	73.33333333333333				248
1312	FOX	renard										2.7777777777777777	4.761904761904762	0.0	22.22222222222222	28.57142857142857	14.285714285714285	75.0	66.66666666666666	85.71428571428571	10.81081081081081	21.428571428571427	4.3478260869565215	13.513513513513514	21.428571428571427	8.695652173913043	75.67567567567568	57.14285714285714	86.95652173913044				489
1313	MOON	lune	4.761904761904762	4.166666666666666	5.555555555555555	11.904761904761903	8.333333333333332	16.666666666666664	83.33333333333334	87.5	77.77777777777779	13.793103448275861	13.333333333333334	14.285714285714285	20.689655172413794	20.0	21.428571428571427	65.51724137931035	66.66666666666666	64.28571428571429	0.0	0.0	0.0	58.06451612903226	64.28571428571429	52.94117647058824	41.935483870967744	35.714285714285715	47.05882352941176				345
1316	TENT	tente										10.344827586206897	6.666666666666667	14.285714285714285	27.586206896551722	33.33333333333333	21.428571428571427	62.06896551724138	60.0	64.28571428571429	0.0	0.0	0.0	27.027027027027028	28.57142857142857	26.08695652173913	72.97297297297297	71.42857142857143	73.91304347826086				549
1318	CHICKEN	poulet	9.30232558139535	15.0	4.3478260869565215	11.627906976744185	10.0	13.043478260869565	79.06976744186046	75.0	82.6086956521739	2.7777777777777777	4.761904761904762	0.0	19.444444444444446	23.809523809523807	14.285714285714285	77.77777777777779	71.42857142857143	85.71428571428571	8.333333333333332	9.523809523809524	6.666666666666667	13.88888888888889	19.047619047619047	6.666666666666667	77.77777777777779	71.42857142857143	86.66666666666667				471
1320	APPLE	pomme	14.285714285714285	8.333333333333332	22.22222222222222	2.380952380952381	0.0	5.555555555555555	83.33333333333334	91.66666666666666	72.22222222222221	3.225806451612903	0.0	8.333333333333332	12.903225806451612	5.263157894736842	25.0	83.87096774193549	94.73684210526315	66.66666666666666	2.941176470588235	0.0	8.333333333333332	2.941176470588235	0.0	8.333333333333332	94.11764705882352	100.0	83.33333333333334				462
1321	BOTTLE	bouteille	7.142857142857142	12.5	0.0	28.57142857142857	25.0	33.33333333333333	64.28571428571429	62.5	66.66666666666666	3.225806451612903	5.263157894736842	0.0	58.06451612903226	57.89473684210527	58.333333333333336	38.70967741935484	36.84210526315789	41.66666666666667	3.225806451612903	7.142857142857142	0.0	77.41935483870968	85.71428571428571	70.58823529411765	19.35483870967742	7.142857142857142	29.411764705882355				71
1323	CLOCK	horloge										16.129032258064516	15.789473684210526	16.666666666666664	61.29032258064516	52.63157894736842	75.0	22.58064516129032	31.57894736842105	8.333333333333332	2.941176470588235	0.0	8.333333333333332	61.76470588235294	63.63636363636363	58.333333333333336	35.294117647058826	36.36363636363637	33.33333333333333				296
1325	FRIEND	ami	7.142857142857142	8.333333333333332	5.555555555555555	2.380952380952381	4.166666666666666	0.0	90.47619047619048	87.5	94.44444444444444	3.225806451612903	0.0	8.333333333333332	3.225806451612903	5.263157894736842	0.0	93.54838709677419	94.73684210526315	91.66666666666666	2.7027027027027026	7.142857142857142	0.0	0.0	0.0	0.0	97.2972972972973	92.85714285714286	100.0				11
1331	SHEEP	mouton	23.25581395348837	10.0	34.78260869565217	25.581395348837212	30.0	21.73913043478261	51.162790697674424	60.0	43.47826086956522	2.7777777777777777	4.761904761904762	0.0	33.33333333333333	38.095238095238095	28.57142857142857	63.888888888888886	57.14285714285714	71.42857142857143	19.444444444444446	14.285714285714285	26.666666666666668	16.666666666666664	23.809523809523807	6.666666666666667	63.888888888888886	61.904761904761905	66.66666666666666				382
1333	NECK	cou										25.806451612903224	26.31578947368421	25.0	45.16129032258064	47.368421052631575	41.66666666666667	29.03225806451613	26.31578947368421	33.33333333333333	5.555555555555555	4.761904761904762	6.666666666666667	63.888888888888886	76.19047619047619	46.666666666666664	30.555555555555557	19.047619047619047	46.666666666666664				169
1337	PIG	cochon	48.837209302325576	70.0	30.434782608695656	16.27906976744186	15.0	17.391304347826086	34.883720930232556	15.0	52.17391304347826	37.93103448275862	53.333333333333336	21.428571428571427	31.03448275862069	13.333333333333334	50.0	31.03448275862069	33.33333333333333	28.57142857142857	58.333333333333336	47.61904761904761	73.33333333333333	27.77777777777778	38.095238095238095	13.333333333333334	13.88888888888889	14.285714285714285	13.333333333333334				157
1338	PEACE	paix										11.11111111111111	9.523809523809524	14.285714285714285	2.7777777777777777	4.761904761904762	0.0	86.11111111111111	85.71428571428571	85.71428571428571	6.451612903225806	7.142857142857142	5.88235294117647	19.35483870967742	28.57142857142857	11.76470588235294	74.19354838709677	64.28571428571429	82.35294117647058				411
1339	MORNING	matin										0.0	0.0	0.0	12.5	15.0	8.333333333333332	87.5	85.0	91.66666666666666	36.11111111111111	38.095238095238095	33.33333333333333	30.555555555555557	28.57142857142857	33.33333333333333	33.33333333333333	33.33333333333333	33.33333333333333				362
134	FAULT	faute	30.952380952380953	29.166666666666668	33.33333333333333	35.714285714285715	45.83333333333333	22.22222222222222	33.33333333333333	25.0	44.44444444444444	52.77777777777778	71.42857142857143	21.428571428571427	33.33333333333333	28.57142857142857	42.857142857142854	13.88888888888889	0.0	35.714285714285715	70.27027027027027	71.42857142857143	69.56521739130434	24.324324324324326	21.428571428571427	26.08695652173913	5.405405405405405	7.142857142857142	4.3478260869565215				242
1343	SUN	soleil	0.0	0.0	0.0	7.142857142857142	4.166666666666666	11.11111111111111	92.85714285714286	95.83333333333334	88.88888888888889	0.0	0.0	0.0	9.375	15.0	0.0	90.625	85.0	100.0	2.7027027027027026	0.0	4.3478260869565215	8.108108108108109	0.0	13.043478260869565	89.1891891891892	100.0	82.6086956521739				523
1348	BOAR (MALE PIG)	sanglier										51.61290322580645	63.1578947368421	33.33333333333333	19.35483870967742	15.789473684210526	25.0	29.03225806451613	21.052631578947366	41.66666666666667	50.0	54.54545454545454	41.66666666666667	11.76470588235294	13.636363636363635	8.333333333333332	38.23529411764706	31.818181818181817	50.0				506
1349	CHURCH	église										11.11111111111111	14.285714285714285	7.142857142857142	41.66666666666667	42.857142857142854	42.857142857142854	47.22222222222222	42.857142857142854	50.0	47.05882352941176	59.09090909090909	25.0	29.411764705882355	18.181818181818183	50.0	23.52941176470588	22.727272727272727	25.0				218
1350	MONKEY	singe	13.953488372093023	10.0	17.391304347826086	11.627906976744185	15.0	8.695652173913043	74.4186046511628	75.0	73.91304347826086	13.793103448275861	20.0	7.142857142857142	27.586206896551722	20.0	35.714285714285715	58.620689655172406	60.0	57.14285714285714	3.225806451612903	0.0	5.88235294117647	25.806451612903224	21.428571428571427	29.411764705882355	70.96774193548387	78.57142857142857	64.70588235294117				520
1352	KNIFE	couteau	23.25581395348837	25.0	21.73913043478261	16.27906976744186	25.0	8.695652173913043	60.46511627906976	50.0	69.56521739130434	38.70967741935484	42.10526315789473	33.33333333333333	29.03225806451613	36.84210526315789	16.666666666666664	32.25806451612903	21.052631578947366	50.0	27.027027027027028	28.57142857142857	26.08695652173913	51.35135135135135	71.42857142857143	39.130434782608695	21.62162162162162	0.0	34.78260869565217				174
1353	HOUR	heure										9.375	10.0	8.333333333333332	31.25	40.0	16.666666666666664	59.375	50.0	75.0	25.0	19.047619047619047	33.33333333333333	47.22222222222222	47.61904761904761	46.666666666666664	27.77777777777778	33.33333333333333	20.0				293
1355	LAUGH	rire	4.761904761904762	4.166666666666666	5.555555555555555	14.285714285714285	8.333333333333332	22.22222222222222	80.95238095238095	87.5	72.22222222222221	3.125	0.0	8.333333333333332	12.5	15.0	8.333333333333332	84.375	85.0	83.33333333333334	6.451612903225806	7.142857142857142	5.88235294117647	6.451612903225806	7.142857142857142	5.88235294117647	87.09677419354838	85.71428571428571	88.23529411764706				494
1357	DAUGHTER	fille	16.666666666666664	0.0	38.88888888888889	11.904761904761903	8.333333333333332	16.666666666666664	71.42857142857143	91.66666666666666	44.44444444444444	19.444444444444446	4.761904761904762	42.857142857142854	19.444444444444446	4.761904761904762	42.857142857142854	61.111111111111114	90.47619047619048	14.285714285714285	10.81081081081081	0.0	17.391304347826086	18.91891891891892	7.142857142857142	26.08695652173913	70.27027027027027	92.85714285714286	56.52173913043478				251
1360	DUCK	canard	7.142857142857142	4.166666666666666	11.11111111111111	23.809523809523807	29.166666666666668	16.666666666666664	69.04761904761905	66.66666666666666	72.22222222222221	12.903225806451612	5.263157894736842	25.0	45.16129032258064	42.10526315789473	50.0	41.935483870967744	52.63157894736842	25.0	22.58064516129032	7.142857142857142	35.294117647058826	54.83870967741935	57.14285714285714	52.94117647058824	22.58064516129032	35.714285714285715	11.76470588235294				94
1365	KITCHEN	cuisine	11.904761904761903	4.166666666666666	22.22222222222222	19.047619047619047	12.5	27.77777777777778	69.04761904761905	83.33333333333334	50.0	6.896551724137931	6.666666666666667	7.142857142857142	27.586206896551722	6.666666666666667	50.0	65.51724137931035	86.66666666666667	42.857142857142854	2.7027027027027026	0.0	4.3478260869565215	45.94594594594595	50.0	43.47826086956522	51.35135135135135	50.0	52.17391304347826				189
1366	BOY	garçon	30.952380952380953	54.166666666666664	0.0	23.809523809523807	33.33333333333333	11.11111111111111	45.23809523809524	12.5	88.88888888888889	10.344827586206897	13.333333333333334	7.142857142857142	24.137931034482758	40.0	7.142857142857142	65.51724137931035	46.666666666666664	85.71428571428571	19.35483870967742	35.714285714285715	5.88235294117647	32.25806451612903	42.857142857142854	23.52941176470588	48.38709677419355	21.428571428571427	70.58823529411765				271
1367	CROSS	croix										30.555555555555557	33.33333333333333	28.57142857142857	50.0	52.38095238095239	50.0	19.444444444444446	14.285714285714285	21.428571428571427	22.58064516129032	21.428571428571427	23.52941176470588	74.19354838709677	78.57142857142857	70.58823529411765	3.225806451612903	0.0	5.88235294117647				185
1368	BREAD	pain										0.0	0.0	0.0	18.75	15.0	25.0	81.25	85.0	75.0	0.0	0.0	0.0	8.823529411764707	9.090909090909092	8.333333333333332	91.17647058823529	90.9090909090909	91.66666666666666				410
