CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_CONCRETENESS_MEAN	ENGLISH_DUNNO	ENGLISH_POS	LINE_IN_SOURCE
3100	SUNGLASSES	sunglasses	4.83	0	Noun	9809
3102	TANK	tank	4.8	0	Noun	9990
3103	TENNIS BALL	tennis ball	5	0	#N/A	28793
3104	THERMOMETER	thermometer	4.96	0	Noun	8926
3105	UMBRELLA	umbrella	5	0	Noun	8716
3106	WARDROBE	wardrobe	4.67	0	Noun	10965
3107	WHISTLE (INSTRUMENT)	whistle	4.42	4	Noun	12463
3109	BRUSH (TEETH)	brush	4.54	0	Verb	23424
3110	CLAP	clap	4.16	0	Verb	23648
3111	CONDUCT	conduct	2.08	0	Verb	27883
3112	ERUPT	erupt	3.7	0	Verb	24298
3114	GRATE (SOMETHING)	grate	4.82	0	Noun	9842
3116	HATCH (OUT)	hatch	4.46	0	Noun	12189
3117	HITCHHIKE	hitchhike	3.44	0	Verb	24786
3119	MASSAGE (SOMEBODY)	massage	4.18	0	Noun	13624
3120	MOP (SOMETHING)	mop	4.97	0	Noun	8771
3121	OPERATE (MEDICINE)	operate	3	0	Verb	25761
3127	RAKE (SOMETHING)	rake	4.84	0	Verb	23350
3128	SHOWER (ACTION)	shower	4.89	0	Noun	9362
3129	SKATE	skate	4.56	0	Verb	23416
3130	SPILL (SOMETHING)	spill	4.07	1	Verb	23753
3131	SUNBATHE	sunbath	4.17	0	Noun	13693
3132	SURF	surf	4.57	0	Noun	11599
3134	TYPE (ON SOMETHING)	type	3.3	0	Noun	17198
3135	VACUUM (SOMETHING)	vacuum	4.22	0	Noun	13440
3137	OAR	paddle	4.8	0	Noun	9979
3138	STRAWBERRY	strawberry	5	0	Noun	8700
3139	LADYBUG	ladybug	4.92	0	Noun	9130
3140	VEST	vest	4.52	0	Noun	11903
3141	TAMBOURINE	tambourine	4.86	1	Noun	9601
3142	BISON	bison	4.68	0	Noun	10804
3143	POLAR BEAR	polar bear	5	0	#N/A	28773
3144	GORILLA	gorilla	4.97	0	Noun	8753
3145	HIPPOPOTAMUS	hippopotamus	4.93	0	Noun	9015
3146	CHEETAH	cheetah	4.7	0	Noun	10646
3147	HAMSTER	hamster	4.86	0	Noun	9540
3148	MEERKAT	meerkat	5	1	#N/A	28760
3149	ARMLET	armband	4.67	0	Noun	10881
3153	LORD	lord	3.04	0	Noun	18144
3154	WILD BOAR	boar	4.8	0	Noun	9951
3160	SLAP	slap	4.72	0	Verb	23374
3167	SERMON	sermon	3.34	0	Noun	17035
3168	DOWRY	dowry	3.29	0	Noun	17219
3169	TREATY	treaty	3.07	0	Noun	18079
317	PIRANHA	piranha	4.76	1	Noun	10289
3171	RINGWORM	ringworm	4.5	0	Noun	11982
3172	SCABIES	scabies	4.24	0	Noun	13346
3174	WAKE UP (SOMEONE)	wake	3.11	1	Verb	25514
3176	RACK (FOR STORING FOOD)	rack	4.48	0	Noun	12102
3179	CORAL ROCK	coral	4.4	1	Noun	12540
318	FOOTPRINT	footprint	4.37	0	Noun	12677
3181	MUSTARD	mustard	4.93	0	Noun	9033
3188	MIGHTY OR POWERFUL OR STRONG	mighty	2.61	0	Adjective	2237
3189	STAB TO DEATH	stab	4.07	0	Verb	23756
319	LICK	lick	4.52	0	Verb	23438
3193	CROSSBOW	crossbow	4.77	0	Noun	10203
3197	SUSPICION	suspicion	1.62	0	Noun	22871
32	EARWAX	earwax	4.87	0	Noun	9461
320	LAME	lame	2.52	0	Adjective	2446
3200	COUNTRYSIDE	countryside	4.48	0	Noun	12044
3202	CANNON	cannon	4.79	0	Noun	10019
3204	INSULT	insult	2.79	0	Verb	26253
3205	GRAVEN IMAGE	idol	3.63	0	Noun	15949
3206	ELF OR FAIRY	fairy	4.11	0	Noun	13912
321	CHEW	chew	3.93	0	Verb	23901
3215	CREEP	creep	3.38	0	Noun	16885
322	FIG	fig	4.97	1	Noun	8750
3222	TWIG	twig	4.75	1	Noun	10377
3223	BRANCH OR TWIG	branch	4.9	0	Noun	9181
3230	DECEIVE	deceive	1.68	0	Verb	28552
3231	DEITY	god	2.07	0	Name	8528
3232	PELT	pelt	4.1	1	Name	8291
3238	ALLOW	let	2.26	0	Verb	27461
3243	CYPRESS	cypress	4.76	3	Name	8160
3247	KIWIFRUIT	kiwi	4.86	0	Noun	9549
3248	MAPLE TREE	maple	4.46	0	Noun	12198
325	FELT	felt	3.04	0	Verb	25647
3251	MOLD (GET ROTTEN)	mold	4.85	0	Noun	9676
3252	PANCREAS	pancreas	4.79	0	Noun	10079
3257	CLITORIS	clitoris	4.93	0	Noun	8977
3258	FALCON	falcon	4.9	0	Noun	9204
326	CLOAK	cloak	4.71	0	Noun	10579
3260	HORNBILL	hornbill	3.91	4	#N/A	31176
3261	HORNET	hornet	4.96	0	Noun	8865
3262	HORSEFLY	horsefly	4.97	0	Adverb	6129
3263	LAP	lap	4.11	0	Noun	13926
3267	PULSE	pulse	4.19	0	Noun	13591
3268	QUESTION	question	3.36	0	Noun	16998
3269	PORCH	veranda	4.54	4	Noun	11775
327	PONCHO	poncho	4.97	0	Noun	8775
3274	ENCIRCLE	surround	2.81	0	Verb	26230
3276	SUNSHINE	sunshine	4.21	0	Noun	13509
3279	MANTIS	mantis	4.85	1	Noun	9672
3282	GROOM	groom	4.54	0	Noun	11739
3283	CAGE	cage	5	0	Noun	8584
3284	GRAVEYARD	cemetery	4.93	0	Noun	8968
3287	BLOOM	blossom	4.26	1	Noun	13226
3288	WEED	weed	4.9	0	Noun	9273
329	STOCKING	stocking	4.86	0	Noun	9595
3290	IMPEL	drive	3.86	0	Verb	24005
33	NETTLE	nettle	3.88	4	Noun	14953
330	HEADBAND	headband	5	0	Noun	8632
3302	QUARREL (VERB)	argue	2.75	0	Verb	26336
3303	PICTURE (PAINTING)	painting	4.59	0	Noun	11447
3304	PICTURE (PHOTOGRAPH)	photo	4.93	0	Noun	9051
3309	STRIKE (SOMETHING)	hit	4.11	0	Verb	23695
331	HEADDRESS	headdress	4.71	0	Noun	10593
3311	FLOWING BODY OF WATER	river	4.89	0	Noun	9355
3312	SHORT (TIME)	brief	2.38	0	Adjective	2839
3314	LYNX	lynx	4.5	0	Noun	11959
3317	ELM	elm	4.69	0	Noun	10738
332	RAG	rag	4.67	0	Noun	10940
3320	SNARE (TRAP)	trap	4.3	0	Noun	13074
3325	PEARL	pearl	4.87	1	Name	8141
3328	ORANGE (COLOR)	orange	4.66	0	Adjective	43
3329	YEARLING (HORSE)	yearling	3.92	1	Noun	14786
3330	LENTILS	lentil	4.48	1	Noun	12075
3333	BELIEF (RELIGIOUS)	belief	1.19	0	Noun	23144
3334	RITE	ritual	2.6	0	Noun	19736
3336	FUNERAL	funeral	3.83	0	Noun	15156
334	COOKHOUSE	cookhouse	4.62	2	Noun	11235
3349	WRISTWATCH	wristwatch	4.85	0	Noun	9703
3353	SIEVE (TOOL)	sieve	4.59	2	Noun	11464
3356	INCENSE	incense	4.04	0	Noun	14227
3357	CUPBOARD	cupboard	4.79	0	Noun	10031
336	PADLOCK	padlock	4.92	0	Noun	9140
3361	OFFICIAL	official	2.54	0	Adjective	2395
3367	STUTTERER	stutterer	4.16	3	Adjective	167
3368	POWDER	powder	4.76	0	Noun	10292
337	PITCHFORK	fork	4.9	0	Noun	9210
3371	WASH (ONESELF)	wash	4.35	0	Verb	23501
3372	GALL BLADDER	gall	2.6	3	Noun	19725
3375	PATIENT (SICK PERSON)	patient	2.5	0	Noun	20091
3376	ROBBER	robber	4.31	0	Noun	12995
3382	PEACOCK	peacock	5	0	Name	8116
3384	WEASEL	weasel	4.74	1	Noun	10442
3385	ALUMINIUM	aluminum	4.88	0	Noun	9398
3386	SULPHUR	sulphur	4.23	0	#N/A	30734
3387	MIDDLE FINGER	middle finger	4.89	0	#N/A	29140
3388	PLACENTA	placenta	4.79	0	Noun	10083
3389	MEASLES	measles	4.69	0	Noun	10757
3396	BUILDING	building	4.64	0	Noun	11071
3399	WAREHOUSE	warehouse	4.69	0	Noun	10791
34	STAIRS	staircase	4.66	0	Noun	11016
340	LASSO	lasso	4.74	0	Noun	10409
3401	HENHOUSE	coop	4.46	1	Name	8218
3404	TILE	tile	4.68	0	Noun	10870
3406	MERCHANDISE	goods	4.26	0	Noun	13241
3407	FILE (TOOL)	file	4.41	0	Noun	12488
341	SICKLE	sickle	4.88	0	Noun	9440
3413	IN THIS WAY	thus	1.36	0	Adverb	7969
3415	BALDHEAD	baldhead	4.44	0	Noun	12294
3416	EVERY (EACH)	each	2.03	0	Pronoun	23317
342	HAY	hay	4.87	0	Noun	9466
3423	DRILL	drill	4.4	0	Noun	12541
3424	SHEATH	sheath	4.48	0	Noun	12110
3425	JOKE	joke	2.9	0	Noun	18671
3426	SURNAME	surname	2.79	0	Noun	19093
3427	DIRECTION	direction	2.79	0	Noun	19063
3429	COMPARE	compare	2.52	0	Verb	26857
3435	COW DUNG	excrement	4.43	0	Noun	12369
344	TREE TRUNK	tree trunk	4.97	0	#N/A	28848
3442	COTTON WOOL	cotton wool	4.92	1	#N/A	29042
3446	PINK	pink	3.93	0	Adjective	303
3447	BEGIN OR START	begin	2.56	0	Verb	26752
345	SAP	sap	4.37	0	Noun	12708
3451	FEW PIECES	few	2.48	0	Determiner	8041
3453	MANY PIECES	many	2.37	0	Determiner	8043
3455	COMMEND	praise	2.61	0	Verb	26637
3458	SILENCE	silence	3.33	0	Noun	17077
3460	BEACH	sand	5	0	Noun	8688
3463	RIVERBANK	bank	4.78	0	Noun	10130
3465	SHORE OF SEA	shore	4.79	0	Name	8152
3466	DANGEROUS	dangerous	2.13	0	Adjective	3769
3468	KINDNESS	kindness	1.74	0	Noun	22621
3469	LEVEL	level	2.86	0	Noun	18803
3470	LIAR	liar	3.43	0	Noun	16708
3471	OBLIGATION (DUTY)	duty	2.19	0	Noun	21177
3475	SUFFICE	suffice	1.72	0	Verb	28513
352	UNTIE	untie	3.89	0	Verb	23974
353	STRIKE	strike	4.07	0	Verb	23757
3533	ONE MILLION	million	2.9	0	Noun	18674
3534	BEG	beg	2.96	0	Verb	25837
3535	BE DEFEATED	defeated	2.59	0	Verb	26672
3536	DOUBT (SOMETHING)	doubt	1.79	0	Verb	28411
354	POUND	pound	4.61	0	Noun	11350
3541	HARVEST OR HARVEST SEASON	harvest	4	0	Noun	14390
3542	PREPARED FOOD	dish	4.9	0	Noun	9199
3543	SAW (SOMETHING)	saw	4.46	0	Verb	23454
3545	WATERY	watery	3.93	0	Adjective	311
3549	BIRD NEST	nest	4.86	0	Noun	9557
355	CUT DOWN	cut down	3.44	0	#N/A	32003
3551	FETCH	fetch	3.42	0	Verb	24836
3552	GREET	greet	2.96	0	Verb	25856
3553	HELLO	hello	2.8	0	Interjection	8073
3554	GOODBYE	farewell	2.21	0	Noun	21083
356	SHEARS	scissors	4.85	0	Noun	9690
357	HANG UP	hang up	3.15	0	#N/A	32677
359	POTTER	potter	4.12	3	Name	8289
3599	BILLION	billion	3.79	0	Noun	15312
36	PUBIC HAIR	pubic hair	4.69	0	#N/A	29813
3602	TRILLION	trillion	2.72	0	Noun	19331
3606	STURGEON	sturgeon	4.52	4	Noun	11890
3608	WARRIOR	warrior	4.17	0	Noun	13700
361	PEG	peg	4.93	0	Name	8132
3610	MALLARD	mallard	4.27	4	Noun	13200
3614	PANT	pant	4.38	0	Noun	12640
3615	BLEED	bleed	4.4	0	Verb	23477
3616	FAINT (PASS OUT)	faint	3.74	0	Adjective	464
3619	LEAN	lean	3	0	Verb	25754
3620	SLEEPY	sleepy	2.77	0	Adjective	1872
3621	DISABLED PERSON	cripple	3.78	0	Noun	15385
3624	LEPROSY	leprosy	4.1	0	Noun	13978
3625	HEADACHE	headache	3.9	0	Noun	14815
3628	HONOR (SOMEBODY)	honor	1.68	0	Noun	22755
3629	HESITATE	hesitate	2.46	0	Verb	26992
363	DWELL (LIVE, RESIDE)	dwell	2.62	0	Verb	26606
3630	PLAN	plan	3.4	0	Noun	16820
3631	PRETEND	pretend	2.11	0	Verb	27843
3632	GENEROUS	generous	2.25	0	Adjective	3313
3633	CURIOUS	curious	1.75	0	Adjective	5396
3634	STUBBORN	stubborn	2.18	0	Adjective	3613
3635	ADULT	adult	4.4	0	Noun	12532
3637	WEAVER	weaver	4.29	0	Name	8251
3638	ASSEMBLE (GET TOGETHER)	assemble	3.67	0	Verb	24350
3639	AVOID	avoid	2.41	0	Verb	27091
364	SMEAR	spread	3.68	0	Verb	24344
3640	GOSSIP	gossip	3	0	Noun	18283
3642	COMPLAIN	complain	2.6	0	Verb	26650
3643	AGREE	agree	2.31	0	Verb	27342
3644	AGREEMENT	agreement	2.22	0	Noun	21041
3645	PERSUADE	persuade	2.07	0	Verb	27941
3646	PROVERB	proverb	2.26	2	Noun	20920
3647	TICKLE (SOMEBODY)	tickle	3.85	0	Verb	24042
3648	SERVE (SOMEONE)	serve	3.78	0	Verb	24160
3649	PUNISH	punish	2.66	0	Verb	26520
365	SPLASH	splash	4.19	0	Noun	13600
3651	MUSH (FOOD)	porridge	4.89	1	Noun	9349
3653	COOKING POT	saucepan	4.67	0	Noun	10946
3654	TAKE OUT	take out	3.44	0	#N/A	32015
3657	GRANARY	barn	4.79	0	Noun	10000
3659	POLISH (SOMETHING)	polish	4.23	0	Noun	13387
366	LIMP	limp	4.15	0	Noun	13747
3664	INHERIT	inherit	2.04	0	Verb	27984
3665	TRAVEL	travel	3.67	0	Verb	24376
3666	WANDER	wander	2.28	0	Verb	27435
3667	LOST	lost	2.67	1	Verb	26493
367	RIDE	ride	3.75	0	Noun	15508
3670	PLUNDER	plunder	3.11	0	Verb	25500
3673	MOURNING	mourning	2.17	0	Noun	21250
3674	ANTELOPE	antelope	5	0	Noun	8555
3675	ZEBRA	zebra	4.86	0	Noun	9624
3676	SHREW	shrew	4.07	2	Noun	14145
3677	MONGOOSE	mongoose	4.89	1	Noun	9333
3678	ELEPHANT TRUNK	trunk	4.71	0	Noun	10623
3679	GROWL	growl	4.3	0	Noun	13036
3680	RUMINATE	ruminate	2.19	3	Verb	27665
3681	PARTRIDGE	partridge	4	2	Noun	14424
3683	CACKLE	cackle	3.63	1	Noun	15938
3684	PECK	peck	4.16	0	Name	8277
3685	HISS	hiss	3.6	0	Verb	24477
3687	DESERT	desert	4.86	0	Noun	9522
3688	MARSH	marsh	4.85	1	Name	8144
3689	BUBBLE	bubble	4.6	0	Noun	11374
369	OWE	owe	2.07	0	Verb	27939
3690	FULL MOON	full moon	5	0	#N/A	28744
3691	NEW MOON	new moon	4.28	0	#N/A	30659
3695	MOVEMENT	movement	3.63	0	Noun	15956
3697	DIP	dip	4.22	0	Verb	23579
3698	SINGE	singe	3.92	2	Verb	23928
3700	LENGTHEN	lengthen	3.47	0	Verb	24724
3701	HOLLOW	hollow	3.61	0	Noun	16037
3702	SLIPPERY	slippery	3.94	0	Adjective	288
3703	STICKY	sticky	3.59	0	Adjective	614
3704	ODOR (SMELL)	odor	3.52	0	Noun	16368
3705	SCATTER	scatter	3.55	0	Verb	24586
3707	BEIGE	beige	3.41	0	Adjective	820
3708	FEELING SORE	sore	3.23	0	Adjective	1065
3709	BRILLIANT	brilliant	2.07	0	Adjective	4000
3710	CLEAR (TO SEE)	clear	3.55	0	Adjective	657
3712	RAINCOAT	raincoat	5	0	Noun	8684
3714	LARYNX	larynx	4.5	3	Noun	11954
3716	OVARY	ovary	4.18	1	Noun	13628
3717	BADGER	badger	4.37	0	Noun	12665
3718	GUINEA PIG	guinea pig	4.93	0	#N/A	28971
3719	MARMOT	marmot	4.33	4	Noun	12881
372	POINTED	pointed	3.57	0	Verb	24545
3721	FINCH	finch	4.3	0	Name	8246
3722	FLAMINGO	flamingo	4.81	0	Noun	9905
3723	NIGHTINGALE	nightingale	4.46	3	Name	8219
3724	STORK	stork	4.72	0	Name	8168
3725	AVOCADO	avocado	4.89	0	Noun	9278
3726	BROCCOLI	broccoli	4.87	0	Noun	9451
3727	CELERY	celery	4.8	0	Noun	9955
3729	LETTUCE	lettuce	4.97	0	Noun	8764
3730	APRICOT	apricot	4.97	0	Noun	8727
3732	POMEGRANATE	pomegranate	4.86	0	Noun	9572
3733	FERRY	ferry	4.83	0	Noun	9758
3734	CHIMPANZEE	chimp	4.96	1	Noun	8833
3735	NEAR (IN SPACE)	close	3.2	0	Adjective	1117
3736	INSTEP	instep	3.3	2	Noun	17181
3737	BAREFOOT	barefooted	4.33	0	Adjective	97
3738	GRIZZLY BEAR	grizzly bear	4.85	0	#N/A	29311
3740	WHIRLWIND	whirlwind	4.07	0	Noun	14168
3742	POCKETKNIFE	pocket knife	4.97	0	#N/A	28837
3743	BRASS	brass	4.7	0	Noun	10637
3744	INTERPRETER	interpreter	3.67	0	Noun	15806
3745	CRANE (DEVICE)	crane	4.68	0	Name	8183
3746	VASE	vase	5	0	Noun	8719
3747	SHAPE	shape	3.14	0	Noun	17787
3748	DROP (OF A LIQUID)	drip	4.14	0	Noun	13786
375	SNIFF	sniff	4.17	0	Verb	23644
3750	KHAKI	khaki	4.19	0	Adjective	159
3752	LILAC	lilac	4.69	0	Adjective	41
3753	MAGENTA	magenta	3.81	1	Noun	15257
3754	TRANSPARENT	transparent	3.18	0	Adjective	1161
3755	MOUNTAINOUS	mountainous	3.67	0	Adjective	532
3756	FLORAL	floral	3.75	0	Adjective	459
3757	MUGGY	muggy	3.28	0	Adjective	990
3758	WINDY	windy	3.86	0	Adjective	363
3759	FOGGY	foggy	3.8	0	Adjective	409
376	FRAGRANT	fragrant	3.35	1	Adjective	895
3760	THUNDERY	thunderbolt	4.28	0	Noun	13171
3761	EMOTIONAL	emotional	2	0	Adjective	4324
3762	SAFE	safe	3.41	0	Adjective	830
3769	GRAPEVINE	vine	4.86	0	Noun	9614
377	LOUD	loud	3.73	0	Adverb	6164
3777	CATFISH	catfish	4.85	0	Noun	9635
378	PINCH	pinch	4	0	Noun	14428
3780	PET	pet	4.71	0	Noun	10606
379	BLUNT	blunt	3.07	0	Adjective	1333
3796	ALBATROSS	albatross	4.81	1	Noun	9882
3797	OSTRICH	ostrich	4.71	0	Noun	10604
3798	STINGER	sting	4.41	0	Noun	12527
3799	FISHBONE	fishbone	4.57	0	Name	8198
38	SPREAD OUT	spread out	3.85	0	#N/A	31278
380	WRINKLED	wrinkled	4.29	0	Adjective	124
3800	IVORY	ivory	4.76	0	Noun	10279
3801	DATE (FRUIT)	date	3.9	0	Noun	14803
3802	FERN	fern	5	1	Noun	8614
3803	RASPBERRY	raspberry	4.93	0	Noun	9065
3804	GRAPEFRUIT OR POMELO	grapefruit	4.96	1	Noun	8862
3805	SHY OR ASHAMED	ashamed	1.74	0	Adjective	5424
3807	EYEBALL	eyeball	4.92	0	Noun	9125
3808	JUNGLE	jungle	4.66	0	Noun	10989
3809	SCREAM (PRODUCE A CRY)	scream	4.32	0	Verb	23526
3812	COWARDLY	cowardly	1.96	0	Adjective	4503
3813	DISOBEDIENT	disobedient	2.19	0	Adjective	3549
3814	HANDSOME	handsome	2.63	0	Adjective	2173
3815	ALMOND	almond	4.71	1	Noun	10567
382	GOVERN	govern	2.21	0	Verb	27593
3821	BROOK	brook	4.43	0	Noun	12357
3823	FEMALE COUSIN	cousin	3.7	1	Noun	15649
3824	HINNY	mule	5	0	Noun	8660
3825	MALE CAT	cat	4.86	0	Noun	9508
3826	ROE DEER	deer	4.86	0	Noun	9521
3827	PREGNANT (OF ANIMALS)	pregnant	4.59	0	Adjective	53
3829	DINNER (MAIN MEAL)	dinner	4.5	0	Noun	11929
3830	WALL	wall	4.86	0	Noun	9615
3831	RENT (SOMETHING)	hire	3.11	0	Verb	25496
3833	PUT (IN A STANDING POSITION)	put	2.5	0	Verb	26916
3837	ASTRINGENT	astringent	3.21	4	Noun	17497
384	FREEMAN	freeman	3.32	4	Noun	17099
3840	CRANBERRY	cranberry	4.96	0	Noun	8841
3841	WINDMILL	windmill	4.89	0	Noun	9396
3843	BUT	but	2.04	0	Conjunction	8010
3844	CONTEMPT	contempt	1.82	0	Noun	22408
3845	DISAPPOINTMENT	disappointment	1.93	0	Noun	22039
3846	EXCITEMENT	excitement	2.48	0	Noun	20136
3847	INTEREST (FEELING)	interest	1.8	0	Noun	22471
3848	SURPRISE (FEELING)	surprise	3.24	0	Noun	17433
3849	TRIUMPH	triumph	2.17	0	Noun	21265
385	RESPECT (SOMEBODY)	respect	2.04	0	Noun	21727
3854	SADNESS	sadness	1.82	0	Noun	22420
3857	EGGSHELL	eggshell	4.77	0	Noun	10210
3858	CONFUSED	confused	2.33	0	Verb	27292
3859	MIDWIFE	midwife	4.56	0	Noun	11638
3860	POSSESSIONS	belongings	3.88	1	Noun	14924
3861	FAIL	fail	3	0	Verb	25741
3866	ABORTION	abortion	3.41	0	Noun	16751
3867	ALCOHOLIC (PERSON)	alcoholic	3.37	0	Noun	16927
3869	ANXIOUS	anxious	1.68	1	Adjective	5613
387	SLING	sling	4.52	0	Noun	11883
3870	RUSTY	rusty	3.9	0	Name	8317
3871	MURDERER	assassin	4.43	0	Noun	12347
3872	BLOND	blond	4.41	2	Adjective	80
3873	CHOCOLATE	chocolate	4.72	0	Noun	10505
3874	KNOWLEDGE	knowledge	1.73	0	Noun	22640
3875	CRIMINAL	criminal	3.48	1	Adjective	738
3876	DENTIST	dentist	4.93	0	Noun	8989
3877	DEPRESSION	depression	2.39	0	Noun	20441
3878	DIAMOND	diamond	4.89	0	Noun	9300
3879	IMAGINE	imagine	1.53	0	Verb	28654
388	FISHNET	fishnet	4.72	0	Noun	10514
3881	PISTOL	pistol	4.89	0	Noun	9345
3882	ROSE	rose	4.9	0	Noun	9255
3883	NOISY	noisy	3.56	0	Adjective	650
3885	IMPATIENT	impatient	2.38	0	Adjective	2855
3886	TARANTULA	tarantula	4.83	0	Noun	9810
3887	NOBODY	nobody	2.32	0	Pronoun	23308
3888	SKUNK	skunk	4.88	0	Noun	9441
3892	ACQUIRE (SOMETHING)	acquire	2.93	0	Verb	25910
3893	AFFORD	afford	1.83	0	Verb	28354
3894	ATTACH	attach	3.33	0	Verb	25015
3895	DETECT	detect	2.19	0	Verb	27647
3896	ROAR	roar	3.81	0	Noun	15266
3897	NATURE	nature	2.92	0	Noun	18629
39	KEEN	keen	1.61	1	Adjective	5798
390	PUNISHMENT	punishment	2.46	0	Noun	20225
3902	TRUST (SOMEBODY)	trust	2.04	0	Verb	28009
3903	SYMPATHIZE	sympathize	1.54	0	Verb	28650
3904	ENCOUNTER (MEET)	encounter	2.93	0	Noun	18541
391	BLESS	bless	2.68	0	Verb	26460
3913	COUGH (ACT OF COUGHING)	cough	4.36	0	Noun	12733
3914	TURQUOISE	turquoise	4.41	0	Noun	12528
3915	PRIDE	pride	1.66	0	Noun	22799
392	MAGIC	magic	2.9	0	Noun	18672
3929	BRAZILIAN CEDAR	cedar	4.83	0	Noun	9739
393	CIRCUMCISION	circumcision	4.13	0	Noun	13835
394	SHAMAN (FOLK HEALER)	shaman	4.08	3	Noun	14053
3947	HONEYCOMB	honeycomb	4.72	0	Noun	10525
3948	SHOTGUN	shotgun	4.96	0	Noun	8910
395	PILL	pill	4.72	0	Noun	10538
3951	PANDA	panda	4.75	0	Noun	10358
3952	REFRIGERATOR	refrigerator	5	0	Noun	8686
3953	CHARITY	charity	2.62	0	Noun	19672
3954	FRIENDSHIP	friendship	2.39	0	Noun	20449
3955	HOSTILITY	hostility	2.24	0	Noun	20980
3956	DISPUTE	dispute	2.9	0	Noun	18664
3957	SYSTEM	system	2.94	0	Noun	18517
3958	SOCIETY	society	2.54	0	Noun	19969
3959	RELATIONSHIP	relationship	2.8	0	Noun	19045
3960	IDENTITY	identity	2	0	Noun	21824
3961	TEAM	team	3.79	0	Noun	15367
3962	DISCIPLINE	discipline	2.24	1	Noun	20973
3963	SCENERY	scenery	3.38	0	Noun	16909
3964	SPLENDOR	splendor	1.59	0	Noun	22919
3965	TRAUMA	trauma	2.72	1	Noun	19329
3966	CONCEPT	concept	1.41	0	Noun	23093
3967	CONTENT	content	2.59	0	Noun	19754
3968	EFFECT	effect	1.8	0	Noun	22466
3969	RESULT	result	2.85	0	Noun	18870
3970	PROCESS	process	2.93	0	Noun	18573
3971	METHOD	method	2.41	0	Noun	20385
3972	EXCITED	excited	2.32	0	Adjective	3051
3973	DEPRESSED	depressed	1.93	0	Adjective	4616
3974	UNHAPPY	unhappy	2.04	0	Adjective	4217
3975	NERVOUS	nervous	1.85	0	Adjective	5042
3976	EXPLODE	explode	4.1	0	Verb	23709
3977	SHINY	shiny	3.33	0	Adjective	915
3978	COMPANION	companion	3.75	0	Noun	15485
3979	TADPOLE	tadpole	4.86	0	Noun	9598
398	PIERCE	pierce	3.73	0	Name	8350
3981	GUAVA	guava	4.86	1	Noun	9539
3982	BREEZE	breeze	3.62	0	Noun	15977
3984	THESE (PLURAL OF THIS)	these	2.03	0	Determiner	8050
3985	THOSE (PLURAL OF THAT)	those	2.32	0	Determiner	8045
3986	COLLAPSE	collapse	3.67	0	Verb	24355
3987	HOARSE	hoarse	3.07	0	Adjective	1344
3988	PLATEAU	plateau	4.31	0	Noun	12991
399	PLANTAIN	plantain	4.42	4	Noun	12449
3990	LAWN	lawn	4.93	0	Noun	9025
3991	TORTILLA	tortilla	4.89	0	Noun	9379
3992	SARDINE	sardine	5	0	Noun	8689
3993	JINGLE (INSTRUMENT)	jingle	3.7	0	Noun	15664
3994	PIANO (INSTRUMENT)	piano	4.9	0	Noun	9242
3995	AMAZONIAN MANATEE	manatee	4.66	0	Noun	10993
3997	ARTICHOKE	artichoke	4.63	0	Noun	11152
3998	IRONING BOARD	ironing board	5	0	#N/A	28750
3999	ROCKING CHAIR	rocking chair	4.93	0	#N/A	29009
4	COURTYARD	courtyard	4.57	0	Noun	11554
40	ENVY	envy	1.69	0	Verb	28540
4000	LIGHTBULB	lightbulb	5	0	Noun	8650
4001	LIGHT SWITCH	light switch	4.71	0	#N/A	29751
4002	ROLLING PIN	rolling pin	4.72	0	#N/A	29726
4003	PLIERS	pliers	4.93	0	Noun	9058
4004	RECORD PLAYER	record player	4.66	0	#N/A	29905
4005	SUITCASE	suitcase	4.97	0	Noun	8790
4006	ROBOT	robot	4.65	0	Noun	11051
4007	WALRUS	walrus	5	0	Noun	8721
4008	SANDWICH	sandwich	4.9	0	Noun	9256
4009	SPINNING WHEEL	spinning wheel	4.54	0	#N/A	30184
4010	TOASTER	toaster	4.9	0	Noun	9270
4011	TRUCK	truck	4.84	0	Noun	9721
4012	TELESCOPE	telescope	5	0	Noun	8704
4013	AMBULANCE	ambulance	4.81	0	Noun	9884
4014	MICROPHONE	microphone	4.88	0	Noun	9431
4015	PIRATE	pirate	4.64	0	Noun	11116
4016	MICROSCOPE	microscope	5	0	Noun	8658
4017	JELLYFISH	jellyfish	4.93	0	Noun	9020
4018	BLOUSE	blouse	4.96	0	Noun	8817
4019	CIGAR	cigar	4.93	0	Noun	8974
402	SURPASS	surpass	2.73	0	Verb	26371
4020	CLOWN	clown	4.9	0	Noun	9194
4021	DINOSAUR	dinosaur	4.87	0	Noun	9460
4022	SUBMARINE	submarine	4.8	0	Noun	9987
4023	VIOLIN	violin	4.96	0	Noun	8936
4024	SAXOPHONE	saxophone	5	0	Noun	8690
4025	LANTERN	lantern	5	0	Noun	8646
4026	SAILBOAT	sailboat	4.89	0	Noun	9356
4027	BATHTUB	bathtub	4.92	0	Noun	9116
4028	ASHTRAY	ashtray	4.97	0	Noun	8730
4029	BABY CARRIAGE	baby carriage	4.89	0	#N/A	29105
4030	DOORKNOB	doorknob	4.97	0	Noun	8745
4031	IRON (PRESSING)	iron	4.59	0	Noun	11436
4032	KITE (TOY)	kite	5	0	Noun	8643
