CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	NODE	DEGREE	WEIGHTED_DEGREE	EDGES	LINE_IN_SOURCE
2467	GAME	GAME	8413	49	100	ANIMAL:1;ANIMALS:1;BALL:6;BIG:1;BILLIARDS:1;BIRD:5;BOARD:1;CARDS:1;CHESS:1;DEER:1;DICE:1;ENERGY:1;ENOUGH:1;FOOTBALL:4;FUN:4;GROUSE:1;HEN:1;HER:1;HOCKEY:1;HOME:1;HOT:1;KEEPER:2;LAME:1;LOSER:1;LOST:1;MANY:1;MARBLES:1;MONOPOLY:1;NETBALL:2;OF:1;OVER:3;PARK:1;PARTRIDGE:1;PHEASANT:1;PIE:1;PLAY:17;POKER:1;RUBBER:1;RUGBY:4;SEX:1;SOCCER:1;SOCIALISM:1;SPORT:12;TABLE-TENNIS:1;TENNIS:3;THEORY:1;TRY:1;WAR:1;WIN:1	21459
2468	BAG	BAG	1620	58	99	BAGGAGE:1;BALLS:1;BANG:1;BASKET:2;BIG:1;BIRD:1;BONES:1;BOOKS:1;BOX:2;BRAND:1;BRIEF-CASE:1;CARPET:2;CARRY:3;CASE:3;CATCH:1;CONTAINER:2;COW:1;DUCK:1;FEMALE:1;FLOUR:1;FOOD:1;FULL:1;GIRL:1;GOLF:1;HAG:1;HAND:6;HANDBAG:1;HANDLE:4;HAT:1;HEAVY:1;LEATHER:2;LINEN:1;LUGGAGE:1;MARBLES:1;MONTH:1;MOTHER-IN-LAW:1;NAILS:2;OLD:5;PAPER:5;PARTRIDGE:1;POLYTHENE:1;RAG:4;SACK:6;SHIT:1;SHOES:2;SHOPPING:6;SHORT:1;SLIPPER:1;STRING:1;SWEETS:1;TOOL:1;TOTE:1;TRICKS:1;TROUSERS:1;TRUNK:1;WENCH:1;WOMAN:2;YOU:1	6892
2470	DEAR	DEAR	5308	40	97	ANNIE:1;AUNT:1;BELOVED:3;CHEAP:10;CHER:1;CHICK:1;CHILDREN:1;COST:1;DAD:1;DARLING:8;DEAREST:1;DICK:1;EXPENSIVE:2;FAMILY:1;FATHER:1;FRIEND:6;GEOFF:1;GIRL:2;GOD:3;HEART:1;JOHN:1;LETTER:1;LETTERS:1;LIZA:1;LOVE:4;LOVED:1;MADAM:1;MAN:1;ME:10;MOTHER:5;MUMMY:2;MY:2;NEAR:1;OLD:1;ONES:1;PEOPLE:1;SIR:12;SOD:1;STALK:1;TO:2	18009
248	HAPPEN	HAPPEN	9398	47	98	-ING:1;ACCIDENT:1;ACT:2;AGAIN:2;AGO:1;ALONG:1;APPEAR:1;AT:2;BECOME:1;BEGIN:1;CAUSE:1;CHANCE:4;COULD:1;DO:2;DOES:1;EVENT:7;FINISH:1;FUN:1;HAPPENING:8;HARPOON:1;HERE:2;HOPES:1;ING:1;INTERESTING:1;JELLY:1;JOHN:1;MAYBE:1;MIGHT:1;NOT:1;NOW:3;OCCASION:2;OCCUR:16;OFTEN:1;ONCE:1;PASS:2;QUICKLY:1;SAW:1;SEX:1;SUPREME:2;TAKE PLACE:1;THING:2;TO:7;TO-DAY:1;UPON:1;WHEN:4;YESTERDAY:1;YET:1	22552
2482	TOGETHER	TOGETHER	20960	38	100	AGAIN:4;ALL:2;ALONE:10;ALWAYS:4;APART:10;ATTACHED:1;BATH:1;BED:1;BETWEEN:1;BOTH:1;CLOSE:1;CONCESSIVE:1;COUPLE:1;DOUBLE:1;ENSEMBLE:1;GIRL:1;HAPPY:2;HER:1;JOINED:1;LOVE:3;MARRIAGE:1;NESS:12;ONE:1;ONENESS:1;PAIR:1;PASTED:1;PEOPLE:1;PIECE:1;PLEASE:1;SEPARATE:1;SEX:1;SHE:1;THEM:1;TWO:5;US:7;WE:4;WITH:9;YES:3	12181
2483	COLD (OF WEATHER)	COOL	4584	39	100	AIR:1;BEAT:1;BLONDE:1;BREEZE:1;CALM:3;CAT:2;COKE:1;COLD:10;COLLECTED:1;CUCUMBER:1;CUSTOMER:1;DOWN:3;DRINK:2;FOOL:1;FREEZE:1;FRESH:1;GREAT:1;HAND:1;HARD:1;HIP:2;HOT:22;ICE:8;IT:1;JUG:1;LIE:1;LUKE:1;MAN:4;ME:1;MOODY:1;OFF:2;RAIN:2;REAL:1;REFRESHING:1;STREAMS:1;SWIM:1;WARM:9;WATER:4;WET:2;WINTER:1	17204
2486	HIDE	HIDE	9731	27	99	AND SEEK:8;ATTIC:1;AWAY:7;BARK:1;BIRD:1;CAN:1;CHAIR:1;CONCEAL:6;COUNTRY:1;COW:5;COWER:1;CRY:1;FEAR:1;FIND:1;HORSE:1;HUSH:1;LEATHER:4;OUT:1;OUTSIDE:1;PARK:1;RETREAT:1;SECRET:1;SEEK:44;SHAME:2;SKIN:4;WALL:1;WIDE:1	22923
249	FOG	FOG	7933	49	99	ACCIDENTS:1;AUTUMN:1;BIRMINGHAM:1;BLIND:2;CAR:1;DARK:1;DAZZLE:1;DENSE:2;DEW:2;DIRTY:2;DOPE:1;DRIZZLE:1;ENCLOSED:1;FRIGHTENING:1;HAAR:2;HORN:1;ICE:1;JUMP:1;LAMP:8;LAMPS:1;LIGHT:2;LIGHTHOUSE:1;LIGHTS:1;LONDON:2;LOST:1;MANCHESTER:1;MARSH:1;MASK:1;MICE:1;MIST:26;MISTY:1;MOTORWAY:1;NICE:1;NIGHT:1;NOVEMBER:2;QUIET:1;SMOG:4;SMOKE:2;SNOW:2;SOUP:1;THICK:6;TRAFFIC:1;TRAIN:1;VISIBILITY:1;WARNING:1;WEATHER:1;WET:1;WHITE:1;YELLOW:1	20925
2493	BOIL	BOIL	2404	44	96	ANGER:1;BEEF:1;BUBBLE:2;BUBBLES:1;BURST:1;CARBUNCLE:1;CHICKEN:1;CLOTHES:1;COOK:1;DIRT:1;EGG:6;FISH:1;FREEZE:1;HEAT:3;HOT:2;HURT:1;KETTLE:9;LEG:1;MILK:4;NECK:1;ONIONS:1;OOZE:1;OUT:1;OVER:4;PAIN:1;PEAS:1;POTATOES:5;PUS:1;RICE:1;SAUCEPAN:1;SIMMER:1;SOIL:1;SORE:1;SPOIL:1;SPOT:3;SPUDS:1;STEAM:2;SWEET:1;SWELL:1;TEMPERATURE:1;ULCER:1;UP:1;WART:3;WATER:21	14783
25	DIRT	DIRT	5810	50	99	ASSOCIATE:1;BAD:1;BLACK:2;BROOM:1;CAR:1;CAVES:1;CHAFF:1;CLEAN:10;CLEANLINESS:2;CORROSION:1;DARK:1;DIRTY:1;DISEASE:1;DISGUSTING:1;DOG:1;DOZEN:1;DRY:1;DUST:6;EARTH:2;EXPRESS:1;FILTH:15;FLIRT:1;FOOT:1;GRIME:2;GRIT:1;GROUND:2;GRUBBY:1;HANDS:2;HOME:1;HOUSE:1;INDIAN:1;KIDS:1;MIND:3;MUCK:4;MUD:6;NASTY:1;PORNOGRAPHY:1;POVERTY:1;RACING:1;RUBBISH:1;SCRUB:1;SIN:1;SMELL:1;SMUT:1;SOAP:1;SOIL:4;SWEAT:1;TOILET PAPER:1;TRACK:2;WASH:2	18567
2500	GINGER	GINGER	8656	0	0		21728
2502	GONG	GONG	8874	38	96	AWAY:1;BALL:1;BAND:1;BANG:12;BELL:21;BONG:1;BRASS:1;BRONZE:2;CHINA:1;CHINESE:2;CINEMA:1;CLANG:1;DING:2;DINNER:11;DONG:2;DOWN:1;GOING:2;GONE:2;GONG:1;HALL:1;HAMMER:5;HAND:1;HOME:1;HOTEL:1;INSTRUMENT:1;KING:1;MEDAL:1;MUSIC:1;NOISE:4;OFF:1;RANK:2;RING:1;SAVED:1;SONG:1;SOUND:4;STICK:1;TEA-TIME:1;WITH THE WIND:1	21970
2509	EXCHANGE	EXCHANGE	7125	39	100	AND MART:2;BUS:1;CASH:1;CHANGE:2;CLOTHES:1;CORN:2;CURRENCY:1;CUSTOMS:1;DEAL:1;DESK:1;FATHER:1;FOREIGN:1;GARDENS:1;GIVE:1;GOODS:1;HOLIDAY:1;LABOUR:2;MARKET:2;MART:21;MAST:1;METAL:1;MONEY:12;RATE:4;ROBBERY:1;ROYAL:1;SELL:1;STATION:3;STOCK:5;STUDENT:1;SWAP:7;SYSTEM:1;TELEPHONE:10;TRADE:2;TRAIN:1;TRAINS:1;TRAVEL:1;VALUE:1;VISIT:1;WHY:1	20028
251	SHARPEN (SOMETHING)	SHARPEN	18185	23	96	AGGRESSION:1;BLUNT:3;CUT:1;HOPE:1;ICE-CAP:1;INSTRUMENT:1;IT:1;KNIFE:30;KNIVE:1;KNIVES:2;OUCH:1;PENCIL:28;PENCILS:1;POINT:5;POINTED:3;QUICK:1;SAW:2;SCRAPE:1;STEEL:1;STONE:1;TEETH:1;TOOL:2;WITS:7	9097
2514	SPOUSE	SPOUSE	19291	22	100	BED:1;EGO:1;FLAT:1;HUBBY:1;HUSBAND:22;IDEA:1;LOVE:1;MARRIAGE:1;MARRIED:1;MARRY:1;MATE:1;PEPPER:1;RELATIVE:1;RING:1;SHAKESPEARE:1;SLAVERY:1;WEDDING:1;WHO:1;WIDOW:1;WIFE:57;WOMAN:2;WOMEN:1	10326
252	FRIGHTEN	SCARE	17707	34	99	AFRAID:2;AWAY:1;BURNING:1;CAT:1;CHALLENGE:1;COAT:1;CROW:8;CROWS:1;CUT:1;DARE:1;DARK:2;DEATH:1;FEAR:4;FILMS:1;FRIGHT:29;FRIGHTEN:18;GHOST:5;HAIR:2;HORRIFY:1;HORROR:2;ME:3;NIGHTMARE:1;OFF:1;PREPARE:1;RED:1;RUN:1;SCAR:1;SCARCE:1;SCREAM:1;SHOCK:1;SQUEAL:1;TERRIFY:1;WITS:1;WORRY:1	8566
2524	JOY	JOY	11152	44	97	ANGER:1;BEAUTY:1;BELLS:2;BIRD:1;BLISS:1;DELIGHT:1;DESIRE:2;FULL:2;FUN:1;GLAD:1;GRIEF:2;HAPPINESS:19;HAPPY:7;HATE:1;HEAR:1;JUBILATION:1;KILL:1;LAUGHTER:4;LIFE:1;LOVE:1;MISERY:2;MORNING:1;NOW:1;OVERCOME:1;PAIN:1;PASS:1;PAUL:1;PEACE:2;PLEASURE:4;REST:1;RIDE:5;SAD:1;SADNESS:2;SEX:1;SORROW:8;SPRING:4;STRINGS:3;SUMMER:1;SUN:1;TEARS:1;TIDINGS:1;UNFOUNDED:1;WINNER:1;WOE:1	1284
2532	TORNADO	TORNADO	21059	38	97	AEROPLANE:1;AJAX:1;AMERICAN:1;BRITANNIA:1;CUBA:1;DANGER:1;DEATH:1;DESTRUCTION:3;FAST:1;FLORIDA:1;GALE:1;HAVOC:1;HOMELESS:1;HURRICANE:8;HURRICANES:1;HUSTLE:1;KILLS:1;MARY:1;MIKADO:1;MUSIC:1;PAKISTAN:1;PHENOMENON:1;SEA:1;SPINNING:1;SPIRE:1;STEAK:1;STORM:8;STORMS:1;THUNDER:1;TYPHOON:2;VENICE:1;WATER:1;WEATHER:1;WHIRL:1;WHIRLWIND:5;WHITE:4;WILD:1;WIND:36	12291
2537	LENGTH	LENGTH	11755	35	99	AMOUNT:1;BIG:1;BREADTH:27;COAT:1;COTTON:1;DISTANCE:1;ETERNITY:1;FEET:2;FILM:1;FOOT:5;HEIGHT:4;INCH:6;LONG:5;OF:2;POOL:1;RACE:1;ROPE:1;RULE:1;RULER:2;SHORT:6;SLIP:1;SPACE:1;STRENGTH:1;STRING:1;SWIM:1;TALL:1;TAPE:1;TIME:4;WAVE:1;WHAT:1;WIDTH:10;WISE:1;WOOD:1;YARD:3;YARDS:1	1953
2543	RAVEN	RAVEN	16585	0	0		7319
2546	BORDER	BORDER	2477	42	96	ACTION:1;BARREN:1;BOUNDARY:1;CHINA:1;CLASH:2;CONFLICT:1;COUNTRIES:1;COUNTRY:9;COUNTY:2;CURTAIN:1;DISPUTE:1;DIVISION:1;EDGE:10;ENGLAND:1;FIGHT:2;FLIGHT:1;FRINGE:1;FRONTIER:1;GUARD:1;GUARDS:2;HOME RULE:1;INCIDENT:1;LAND:1;LAUDER:1;LINE:10;NATION:1;PATH:1;PATROL:1;RAID:5;RAIDS:4;SCOT:1;SCOTLAND:14;SCOTTISH:1;SURROUND:1;TO:1;TOWN:2;USELESS:1;WALES:2;WAR:3;WARS:1;WELSH:1;WESTERNS:1	14863
2548	BARREL	BARREL	1753	27	100	APPLES:1;BEAR:1;BEEN:1;BEER:51;BOTTOM:1;BREAK:1;CHARGE:1;CHESTED:1;COOPER:2;DRINK:1;GUN:13;KEG:1;LOG:1;MONEY:1;NOISE:1;ORGAN:4;RED:1;ROUND:3;RUM:3;SHOTGUN:1;STAVE:1;TAR:1;TUB:2;VAULTING:1;WATER:1;WINE:3;WOOD:1	8369
255	SERVANT	SERVANT	18071	41	96	APRONS:1;ARISTOCRACY:1;BEG:1;BLACK:1;BUTLER:3;CAFE:1;CHILD:1;CIVIL:1;COOK:1;FILM:2;FOOD:1;GIRL:3;GOD:1;HELPER:1;HOMOSEXUAL:1;HOTEL:1;HOUSE:1;INDIA:1;KING:1;LACKEY:1;LORD:2;LOYAL:1;MAID:12;MAN:5;MANSION:1;MANY:1;MARIA:1;MASTER:17;NEVER:1;NOSEY:1;PLEB:1;POOR:1;SERVILE:2;SLAVE:18;SONGS:1;THE:1;TRAY:1;WAIT:1;WAITER:1;WILLS:1;WRONG:1	8971
2553	MISERY	MISERY	13057	55	98	ABSTENTION:1;BANK:1;COLD:1;CRY:1;DEPRESSION:2;DESPAIR:1;DISCOMFORT:1;DRUGS:1;EAR-ACHE:1;EMPTINESS:1;GREED:1;GUTS:3;HAPPINESS:5;HAPPY:2;HEARTBREAK:1;HISTOLOGY:1;HOPE:1;HORROR:1;JOY:1;LIFE:1;LONELINESS:4;LUCK:1;MAN:1;MASK:1;ME:3;MEAN:1;MONDAY:1;MONTH:1;MOTHER:1;NO:1;NONE:1;PAIN:3;POOR:1;POVERTY:10;PRACTICAL:1;SAD:6;SADNESS:5;SICK:1;SIN:1;SOBER:1;SORROW:5;SQUALOUR:1;STARVATION:1;STATE:1;SUICIDE:1;TEARS:4;TIGHT:1;UNHAPPINESS:2;UNHAPPY:3;UPSET:1;WEALTHY:1;WOE:1;WORK:1;WORRY:1;WRETCHED:1	3400
256	FOOD	FOOD	7967	49	98	AGAIN:1;APPLE:1;BABY:1;BACON:1;BREAD:1;BREAKFAST:1;CASE:1;CHEESE:1;CONSUMPTION:1;COOK:1;DINNER:3;DRINK:14;EAT:22;EATING:3;FIRM:1;FISH:1;FRANCE:1;GOO:1;GOOD:6;GREAT:1;HUNGER:3;HUNGRY:1;INDIAN:1;KITCHEN:1;LAMB:1;LOOT:1;MEAL:1;MEAT:1;MIX:1;MOUTH:1;NOAH:1;NOSY:1;OF:1;PIG:1;PLEASE:1;POISON:1;ROTTEN:1;SALAD:2;SAUSAGE:1;STEAK:1;STOMACH:1;STORAGE:1;STORE:1;STUFF:1;THOUGHT:4;TIME:1;WATER:1;YOGHURT:1;YUM:1	20962
2564	PIGLET	PIGLET	15330	0	0		5926
257	WORSHIP	WORSHIP	23007	34	97	A GOD:1;ADORE:8;ADORED:1;ALTAR:1;BATTLESHIP:1;BEG:1;BOW:1;CHURCH:11;CROSS:1;GOD:35;HATE:1;HEATHEN:1;HERO:3;IDOL:1;IDOLISE:1;JUDGE:1;KING:1;LIVERPOOL:1;LORD:3;LORDSHIP:1;LOVE:1;MAYOR:2;MONEY:1;MOSQUE:1;NOTHING:1;PING:1;PRAISE:4;PRAY:4;PRAYER:2;RELIGION:1;SUN:1;USELESS:1;WARSHIP:1;YOUR:1	14456
2578	PENCIL	PENCIL	15048	22	97	ARTIST:1;BEAM:1;BOX:2;CASE:6;CHALK:1;CRAYON:3;DRAWING:2;GRANITE:1;HARD:1;INFANT:1;INK:1;LEAD:16;NONE:1;PAPER:15;PEN:28;POINT:1;RUBBER:5;SHARP:1;SHARPENER:5;SLIM:1;WOOD:1;WRITE:3	5612
2579	TOOTHBRUSH	TOOTHBRUSH	21029	28	98	BORROWED:1;BRISTLE:3;BRISTLES:4;BRISTLY:1;CARIES:1;CLEAN:6;DENTIST:1;ELECTRIC:1;GARGLE:1;GUMS:2;HOLDER:1;MACLEANS:3;MARY:1;PASTE:10;PEPPERMINT:1;PINK:2;PLASTIC:2;SIGNAL:1;SOAP:2;SOCKS:1;SQUIRREL:1;STRIPE:1;TASTE:1;TEETH:34;TOOTH:1;TOOTHPASTE:11;VIRGIN:1;WHITE:3	12258
258	CALM	CALM	3107	41	97	ANXIOUS:1;BREEZE:1;CALAMITY:1;CLEAR:1;COOL:5;DEATH:1;DETACHED:1;DISTURBANCE:1;DISTURBED:1;DOCILE:1;EASY:1;EVENING:1;FEAR:1;FIRE:1;FURY:1;LOVED:1;PEACE:4;PEACEFUL:3;PLACID:6;POND:1;QUIET:12;RELAXED:1;ROUGH:3;SEA:20;SEAS:1;SERENE:2;SHINING:1;SMOOTH:3;SOFT:1;SQUALLS:1;STILL:2;STILLNESS:1;STORM:1;STORMY:2;STUCK:1;TRANQUIL:1;URBANE:1;WATER:5;WEATHER:2;WHY:1;WINDY:1	15564
2580	HELICOPTER	HELICOPTER	9633	0	0		22814
2584	BENCH	BENCH	2005	42	100	ACID:2;BUNSEN:1;CARPENTER:1;CARPENTRY:1;CHAIR:5;CHEMISTRY:1;CHURCH:1;COURT:1;DESK:1;DILUTE:1;ER:1;EXAMS:1;FLAT:1;HAMMER:1;HARD:3;HYDROCHLORIC:1;JUDGE:2;JUDICIAL:1;JURY:2;LAB:1;LIE:1;LIGHT:1;MAGISTRATE:5;MARK:3;PARK:7;REAGENT:1;SCHOOL:3;SEA:1;SEAT:20;SHOP:1;SIT:3;SQUAT:1;STOOL:2;TABLE:2;TOOL:2;TOP:1;UNTIDY:1;VICE:1;WOOD:7;WOODEN:1;WOODWORK:2;WORK:5	11170
2588	GLOBE	GLOBE	8750	23	99	AL:1;BALL:2;CIRCUS:1;COUNTRY:1;EARTH:5;FILM:1;GEOGRAPHY:2;INN:1;LIGHT:2;MAP:1;ORB:2;PEACH:1;ROUND:16;SEA:1;SPHERE:5;SWIFT:1;THEATRE:5;TIN:1;TROT:2;TROTTER:14;TROTTING:1;WAR:1;WORLD:32	21833
2589	WREATH	WREATH	23037	0	0		14489
2593	STILTS	STILTS	19604	36	95	CHEESE:2;CHILD:1;CHILDHOOD:2;CHILDREN:1;CIRCUS:5;CLOWN:5;CRUTCHES:1;DOMINATE:1;FEET:1;FUN:1;GAMES:1;GIANT:1;HIGH:5;HIGHT:1;HOME:1;HOUSE:2;HOUSES:2;JUMPS:1;LEARNING:1;LEGS:12;LENGTH:1;LONG:1;MAN:1;MEN:1;POLE:1;POLES:1;SKIN:1;SPASTIC:1;STICKS:6;TALL:16;TWIGGY:1;WALK:6;WALKING:2;WATER:1;WOOD:6;WOODEN:2	10674
2597	HARP	HARP	9448	0	0		22608
2599	STETHOSCOPE	STETHOSCOPE	19570	22	97	AUDIO:1;BEAT:1;BUMP:1;CHEST:4;COLD:1;DEAD:1;DOC:1;DOCTOR:67;DOCTORS:3;EAR:1;GLASS:1;HEART:3;HOSPITAL:1;INSTRUMENT:2;MEDIC:1;MEDICINE:2;MICROBES:1;QUACK:1;SHINY:1;TEAT:1;TUBE:1;WORK:1	10636
2602	FUNNEL	FUNNEL	8328	37	99	BRICKS:1;CEMENT:1;CHEMISTRY:1;CHIMNEY:2;CONICAL:1;DOWN:1;DRIVE:1;FILTER:5;FLUID:1;GLASS:2;LAB:1;LINER:1;LIQUID:1;MACHINE:1;MAST:1;OIL:2;PARAFFIN:2;PETROL:1;PLANT:1;PLASTIC:2;Q.E.2.:1;QUEEN MARY:1;RED:1;SCOOP:1;SHIP:40;SMOKE:3;STEAM:1;STEAMER:1;TECHNIQUE:1;THISTLE:1;THROUGH:2;TITANIC:1;TRAIN:4;TUBE:3;TUNNEL:7;VINEGAR:1;WATER:1	21364
2603	ACCORDION	ACCORDION	340	33	93	ACCORDING:1;AUSTRIA:1;BAGPIPES:1;BAND:1;BANJO:1;BARREL:1;BEGGARS:1;DAD:1;DISCORD:1;FLUTE:2;FRANCE:1;FRENCH:1;FULLNESS:1;GEOFF:1;GUITAR:1;INSTRUMENT:4;IRISH:1;JOANNA:1;KEYS:2;MARIAN:1;MERRY:1;MUSIC:33;MUSICAL:1;NOISE:1;OLD-FASHIONED:1;ORGAN:1;PIANO:14;PLAY:6;PLAYER:6;PLEASANT:1;TO:1;WIND:1;WING:1	15889
2604	NOOSE	NOOSE	13869	0	0		4301
2605	ASPARAGUS	ASPARAGUS	1317	0	0		3525
2606	COMPASS	COMPASS	4263	42	99	AROUND:1;BEARING:2;BOAT:2;BOOK:1;CIRCLE:3;CROWN:1;DEGREE:1;DIRECTION:8;DONNE:1;DRAWING:1;GEOMETRY:2;GUIDES:1;INSTRUMENT:1;MAGNETIC:1;MAP:4;MATHS:1;MONTH:1;NAVY:1;NEEDLE:19;NORTH:11;ORIENTEERING:1;OUTWARD BOUND:1;PATH:1;PLACE:1;POINT:11;POINTER:1;POINTS:1;PUB:1;ROSE:1;ROUND:1;SAILOR:1;SCOUT:3;SEA:1;SHIP:2;SIGN:1;SQUARE:1;STAKE:1;SUN:2;SURROUND:1;TIME:1;TRAPPED:1;WORLD:1	16848
2607	TRIPOD	TRIPOD	21305	0	0		12565
2608	SCROLL	SCROLL	17830	0	0		8703
2617	BULB	BULB	2863	20	99	BARE:1;BOTTLE:1;BRIGHT:1;CRASH:1;CROCUS:3;DAFFODIL:3;ELECTRIC:2;FLOWER:10;GLASS:2;GROW:1;HYACINTH:1;IRIS:1;KNEE:1;LAMP:2;LIGHT:47;ONION:3;PLANT:8;TUBER:1;TULIP:9;WIVES:1	15292
2618	CAMERA	CAMERA	3122	37	97	ACTION:1;BLACK:2;BOX:4;BROWNIE:1;CINE:1;CINEMA:1;CLICK:2;CLUB:1;DIAPHRAGM:1;EXPOSURE:1;EYE:1;FILM:9;HOLE:1;IN:2;JAPANESE:1;LENS:13;MAN:1;ME:1;NOTHING:1;OBSCURA:4;PHALLIC:1;PHOTO:4;PHOTOGRAPH:8;PHOTOGRAPHS:2;PHOTOS:1;PICTURE:18;PICTURES:1;PORNOGRAPHIC:1;PRIVATE:1;SEE:2;SHOT:1;SHUTTER:1;SHY:1;SNAP:3;T.V.:1;TRIPOD:1;WATER:1	15581
2619	CARD	CARD	3237	37	98	ACE:11;ALL:1;BEND:1;BIRTHDAY:9;BOARD:2;BRAG:1;BRIDGE:3;CARDBOARD:1;CHARACTER:1;CHRISTMAS:1;DEALER:1;DIAMOND:1;GAME:16;GIFT:1;HOLIDAYS:1;MONEY:1;PACK:3;PAPER:1;PARTY:1;PLAY:4;PLAYER:1;PLAYING:6;POKER:3;POST:2;PUNCH:1;PUNCHED:1;SCHOOL:2;SHARP:6;SHOP:1;SPADE:1;SQUARE:1;SUIT:1;TABLE:3;TITLE:1;TRICK:5;TRICKS:1;UNION:1	15708
2620	CARRIAGE	CARRIAGE	3286	32	93	BABY:1;BALL:1;BRITISH RAIL:1;CAR:4;CART:6;CHAIR:1;COACH:9;DANCE:1;DEPORTMENT:1;GENTLY:1;HACKNEY:1;HORSE:29;HORSES:7;LADY:1;MISS:2;PAID:3;PAIR:2;PARK:1;PEN:1;PRINCES:1;QUEEN:1;RAILWAY:4;ROYAL:1;SPOON:1;TRAIN:3;VANDALS:1;VEHICLE:1;VICTORIA:1;WALK:1;WAY:1;WHEEL:1;WHEELS:3	15762
2621	CURTAIN	CURTAIN	5083	40	97	ALLURE:1;BLIND:1;CALL:6;CHAIN:1;CHAIR:1;CLOSE:1;COVER:2;CURTAIN:1;DARKNESS:1;DOOR:1;DRAPE:2;DRAW:2;EYELID:1;FALL:1;FIRE:1;FOLD:1;HANG:2;HEAVEN:1;IRON:5;LACE:1;LINING:1;MATERIAL:1;NET:2;RAIL:21;RAILS:1;RAISER:2;RED:2;RING:3;RINGS:1;RISE:1;ROD:2;SATIN:1;SHADE:1;SHOW:1;SUN:1;THEATRE:2;TORN:1;UP:3;VELVET:3;WINDOW:14	17759
2622	ENGINE	ENGINE	6806	28	99	CAR:20;CARS:1;DRIVER:9;ENGINEER:1;EXHAUST:1;FIRE:9;FUNNEL:1;GOES:1;HEAT:1;ICE:1;LOCOMOTIVE:1;MAN:1;MOTOR:5;OIL:2;POWER:1;RAILWAY:2;RED:1;ROAR:1;RUN:1;SHED:1;SMOKE:2;SPEED:1;STEAM:8;STREAM:1;THROB:1;TRAIN:23;WATT:1;WHEELS:1	19673
2623	FLAG	FLAG	7774	45	97	BANNER:1;BARRIER:1;BOAT:2;CLOTH:1;COLOUR:1;COUNTRY:3;CROSS:1;DAP:1;DAY:7;DOWN:2;EMBLEM:1;ENGLISH:1;ENSIGN:1;FLAGPOLE:2;FLY:1;FLYING:2;FRANCE:1;FRENCH:1;GALLON:1;HANKY:1;HOIST:2;HOPE:1;INDEPENDENCE:1;JACK:2;LAMB:1;MAST:2;MINE:1;NATION:1;NAZI:1;OUT:1;PATRIOTISM:1;PIN:1;POLE:16;RAG:1;RED:7;SAUCE:1;SEMAPHORE:1;SHIP:5;STAFF:4;STANDARD:1;STICK:1;UNION JACK:5;WAVE:6;WAVING:1;WHITEHALL:1	20748
2624	FRAME	FRAME	8151	32	97	BICYCLE:1;BILLIARDS:1;BOAT:1;BODY:1;CLINIC:1;COLD:1;CONTAINER:1;CUCUMBER:1;DOOR:1;FIGURE:1;FIX:1;GLASS:1;GLASSES:2;HORSE:1;JOHN:1;LOOM:1;MANE:1;MIND:4;PAINTING:1;PICTURE:49;PLACE:1;POLICE:1;SHAPE:1;SNOOKER:1;SPECTACLES:2;STRUCTURE:1;SURROUND:1;TENT:2;TRAVEL:1;WINDOW:9;WOOD:1;WORK:4	21168
2625	MAP	MAP	12517	57	95	ATLAS:2;CAR:4;CASE:3;CHART:3;CHE:1;COLOUR:1;COLOURED:1;COMPASS:6;CONTINENT:1;CONTOUR:2;CONTOURS:2;COUNTRY:4;DIAGRAM:1;ENGLAND:1;EUGH:1;EUROPE:1;GEOGRAPHY:8;GEOLOGY:1;GRADIENTS:1;GUIDE:1;JOURNEY:1;LAKES:1;LAND:1;LINES:1;LOAD:1;LOST:1;MOORS:1;MOUNTAINEERING:1;NAVIGATOR:1;NUMBER:1;ORDINANCE:1;ORDNANCE:1;OUT:1;PAPER:1;PEN:2;PING:1;PLAN:1;POCKET:1;PROJECTION:2;READ:1;READER:1;READERS:1;READING:3;REFERENCE:2;ROAD:2;ROADS:1;ROUTE:3;SCENE:1;SCOTLAND:1;SCRAP:1;SENSATION:1;SKETCH:1;SLEEP:1;WALK:1;WALL:2;WORK:2;WORLD:4	2800
2626	NERVE	NERVE	13651	60	97	ACETYL CHOLINE:1;ARTERY:1;AXON:4;BIOLOGY:1;BODY:4;BOLD:2;BRAIN:1;BRAVE:2;CALM:1;CELL:1;CHECK:1;CHEEK:3;CONDUCTION:1;COOL:1;COURAGE:2;DARE:1;DARING:1;DISEASE:1;DOCTOR:1;DOLL:1;END:5;ENDING:4;ENDINGS:1;ENDS:2;ENDURE:1;EXAM:1;EYE:1;FEAR:1;FIBRE:6;GAS:2;HEIGHT:1;IMPULSE:2;IRRITATION:1;JANGLE:1;JUMP:1;LOST:1;MUSCLE:2;NERVOUS:6;OUCH:1;OUS:1;PAIN:3;PERVE:1;QUIVER:1;SCREAM:1;SENSITIVE:1;SKIN:1;STEEL:3;STRAIN:1;SWERVE:1;SYSTEM:1;TENDER:1;THREAD:1;TIME:1;TINGLE:1;TOOTH:1;TWISTED:2;TWISTING:1;TWITCH:1;WHITE:1;WIRE:1	4060
