CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_ICONICITY_MEAN_HUMAN	ENGLISH_ICONICITY_MEAN_MACHINE	ENGLISH_HUMOR_MEAN_MACHINE	LINE_IN_SOURCE
1636	MOTIONLESS	motionless	-1.08333333333333	0.9060485855751954	2.0200175854860136	22317
1637	AUTHORITY	authority		-0.25203955215392804	2.4138865240428284	2360
1638	TRUTH	truth	1.5	0.2508715839874678	1.9766613583737775	467
1639	BEER	beer	0.8461538461538459	0.9521114479432684	2.4862704562676643	1193
164	KANGAROO	kangaroo		1.0958178846349167	2.9981852459411935	12640
1640	SIBLING	sibling		0.08055890806093312	1.9547749328957225	14741
1641	SILK	silk	2.92307692307692	0.5668046858960707	2.4687449995235182	5341
1642	NIECE	niece		-0.351614607995004	2.386919111271341	3628
1643	COUSIN	cousin	0.0	-0.2284696050234649	2.4954225271525643	1293
1644	RELATIVES	relatives		-0.12717464515733834	2.19304084903464	3173
1645	SHORT	short	2.42857142857143	1.0810996686384309	2.2258479731264464	807
1646	GIRL	girl	0.636363636	0.6716190011962464	2.5403759227588782	198
1647	FOAL	pony	-0.071428571	1.656356812608656	2.8051174938391013	5544
1648	ANVIL	anvil		1.176764142350877	2.5230550274917842	23084
165	WALLABY	wallaby		0.9620695036785472	2.7695381269390613	35833
1650	WATCH	watch	1.15384615384615	1.6320472073219163	2.0959813532918887	372
1651	TEAR (OF EYE)	tear	0.5555555560000001	1.5147334501845624	2.039498444697024	2008
1652	INSTEAD	instead		0.4916200442740546	2.174090590855002	617
1653	BLIND	blind		0.3518619875401223	2.0778663548034286	1505
1654	LIGHTNING	lightning	2.2	1.6320422725616257	2.158556388214377	3795
1655	BLINK	blink		2.16684204796179	2.3565053645138083	6319
1656	NEVER	never		1.0065661227203506	2.1701882866012956	111
1657	TRUE	true		0.5150355926100536	2.0860187134399406	420
1659	DOLL	doll	-0.428571429	0.5284000748875719	2.591086793166788	2613
166	MAINLAND	mainland		0.024303634389044704	2.186225765710553	7386
1661	STRAIT	strait		0.6318253001008047	2.118348911529744	22048
1662	CAPE	cape	0.45454545454545503	-0.4407900513241045	2.328433131419862	6214
1663	BED	bed	0.4166666670000001	0.6059823385640425	2.238797692538872	497
1664	RAFT	raft	0.3	-0.017172541158585908	2.282362271142413	7886
1665	BEAT	beat		1.9997451197716083	2.1605681596986672	594
1666	MUTE	mute	0.545454545454545	1.0761250319880338	2.3616651830206914	7777
1667	HOLE	hole	2.53846153846154	1.373611854255766	2.5529798803043895	1166
1668	GRIEF	grief	0.3	0.41936587900266425	1.7291881012065755	3365
1669	ANCESTORS	ancestor		0.8281110953908509	2.289620576089619	9857
167	MAIL	mail		0.0882043552095717	2.0363129276019682	2276
1670	RAPIDS	rapids		0.6708769087701092	2.6847717486560816	20195
1671	TOWER	tower	1.38461538461538	0.5315666639661788	2.096426458030309	2445
1672	WRITE	write	1.181818182	0.6263739670674238	2.0508905736954133	569
1673	ARM	arm	0.2	-0.1156825223050426	2.1089344807522514	1087
1674	POOR	poor	-1.2	0.3209361486946568	1.9666362518320102	584
1675	PROMISE	promise		0.14544226292376014	2.009499455791497	609
1676	ALWAYS	always		0.6031271842826825	2.1268642338858594	155
1678	HUT	hut	1.1	0.4363802877338089	2.5853417457742585	5785
1679	LOAD	load	0.0625	1.04168499965786	2.525922394933978	2004
168	REST	rest		0.6735356612354171	2.171926459088812	399
1680	HELMET	helmet	0.9	0.3433708940589071	2.2628083943581703	4214
1681	WAIST	waist		0.4274805314764065	2.551671457446158	5817
1682	GUILTY	guilty		0.19271418192856984	1.7180024436066277	1568
1683	BUSH	bush	0.25	0.7578893268675451	2.598573358015653	3794
1684	BUD	bud		1.315136104748284	2.7708842162163414	3027
1685	AFTER	after	0.75	0.5122544008412719	2.1829550271971168	138
1686	BEHIND	behind	1.545454545	1.2336708689676628	2.13209333928568	431
1687	PRAISE	praise		1.4206937809853637	2.2821985241455094	4109
1688	FATE	fate		0.1067878686933107	1.877004303078212	1508
1689	SMOKE (INHALE)	smoking		0.8249246552214985	2.226676283779459	2583
169	IT	it	1.0	0.5959358717123937	2.212571424938132	8
1690	FENCE	fence	0.25	0.4485309510998832	2.2568686310787407	2972
1691	FLEXIBLE	flexible	0.6363636363636359	1.0719353539595926	2.3494585386149742	8791
1692	FRIDAY	friday		-0.19241188876993973	2.0134228827240053	1904
1693	THURSDAY	thursday		-0.19528977698744088	2.031670993610465	3135
1694	WEDNESDAY	wednesday		-0.04103888127790278	2.0856218893241243	3731
1696	SURRENDER	surrender		0.1451405826250436	1.9142740939744736	2781
1697	MONDAY	monday		-0.050776030097206985	1.9721955949012	2298
1698	CURVED	curved	1.15384615384615	1.0850341529273813	2.4460656021604352	15615
1699	SUNDAY	sunday		-0.3870536868569634	2.04311580223866	1758
17	EYELID	eyelid		0.10074154531625046	2.4133759410009885	27827
1700	SATURDAY	saturday		-0.2879419974911568	2.163269084650828	2075
1702	HOLY	holy	0.7692307692307689	0.4602234970651371	2.390868924251358	2070
1703	SIX	six		0.20008650924539506	2.0704911329288693	727
1704	SEVEN	seven		-0.16914952570643949	1.9179582825366983	1001
1705	EIGHT	eight		0.14570823748361014	2.034066883491471	1191
1706	ELEVEN	eleven		0.0670061805251021	1.9185718043359627	5556
1707	TWELVE	twelve		0.10698518871286844	1.956387915517192	4177
1708	THIRTEEN	thirteen		-0.21572657638856807	1.9342337733447552	8266
1709	FIFTEEN	fifteen		0.3803003985642852	1.94871905708562	6355
1710	TWENTY	twenty		0.3482588805877925	2.0161948557085823	3193
1711	TELL	tell		0.4609102324069916	2.20975422722268	96
1712	OATH	oath		-0.3178002496104437	1.6995369610601467	6286
1713	EIGHTEEN	eighteen		0.5008155851052264	1.9486427920303908	9760
1714	NINETEEN	nineteen		0.7711422928544297	1.7933239530863472	14160
1715	THIRTY	thirty		-0.2397165795240421	1.8692664417431144	4545
1716	FORTY	forty		0.17577929110272916	2.2092129675711885	6329
1717	FIFTY	fifty		0.12166938912234647	2.1753055079155867	4856
1718	SIXTY	sixty		0.409782690504238	2.1836587009103194	9407
1719	BURY	bury		1.3412582743776842	1.975438193039849	2327
1720	SIGN	sign		1.343146796181303	2.0362645107640094	604
1721	SEVENTY	seventy		-0.14914020908415426	2.1159165851132733	15221
1722	EIGHTY	eighty		0.35073988671201706	2.155895303312517	12319
1724	NINETY	ninety		0.7362020264109218	2.068065253621599	15032
1725	CORRECT (RIGHT)	correct	-0.166666666666667	0.6463734498901275	2.1332642412690617	1734
1726	WET	wet	2.25	1.7706273917839868	2.5433104045125843	1811
1727	THRESHOLD	threshold		0.2544372971089064	2.107437887946975	8750
1728	ROTTEN	rotten	2.14285714285714	1.4737719035706207	2.416220131507181	3359
1730	CHEEK	cheek	1.3	0.5350825923733574	2.641823383010416	5137
1732	SKY	sky	0.0	0.8718908507357637	2.1417401569107843	1124
1733	RAINBOW	rainbow	1.0	1.132049044560182	2.5657801323746305	5421
1737	OKRA	okra		0.1725260336841581	2.917684031773081	26315
1739	DECORATE	decorate		0.12148177725449948	2.123184313722509	9245
174	PROUD	proud		0.954579414204202	2.0153887132869563	921
1740	PINE	pine	1.3	0.5040883210292751	2.262787193121019	8682
1741	ABOVE	above	1.0625	0.285719992773434	2.256062638614293	1163
1743	JOIN	join	0.0	-0.3510547658359409	2.1154642467191316	787
1744	SPLEEN	spleen		0.24116945459680794	2.6908431615345942	11519
1745	HIP	hip		1.1440705251489132	2.605021970022193	4657
1746	BLADDER	bladder		0.3295238681493465	2.687430272674739	10461
1747	CUSTOM	custom		0.15007628115768012	2.17298130014196	5367
1748	RIDGE	ridge		0.5469068550325845	2.3711265835082793	6327
1749	TAKE	take	1.2	0.7699508402804076	2.0111163655527524	92
175	BLOW (OF WIND)	blow	1.363636364	2.5661256322271964	2.5358377016626052	774
1750	CHOOSE	choose	-0.4	-0.02475707593817078	1.8109147263299277	1006
1751	BIRTHMARK	birthmark		1.0212624079453119	2.381709385246878	14679
1752	LEAVE	leave	0.615384615384615	0.4223568122110277	1.7908249778380263	192
1753	TOP	top	1.0909090909999999	1.0873031801073942	2.243679916395601	547
1754	BRACELET	bracelet	0.4	0.4743507327991445	2.1342838498991297	5467
1755	UNDRESS	undress		0.1920966637073538	2.2652850227546906	8937
1756	WIDOW	widow		0.22459183004120956	1.9006601779487164	3506
1757	TIRED	tired	0.166666667	0.7143599424141911	2.1845650570712976	776
1763	CLUB	club		0.5545847809093087	2.5097892595086333	869
1764	OBSCURE	obscure		0.2148575573154331	2.2765026324657613	9722
1766	FINISH	finish	0.181818182	0.3379760791837721	2.0121063518646167	697
1767	SCRAPE	scrape		2.1635298537755925	2.330187542580973	8421
1768	FOAM	foam	1.61538461538462	1.4949813756358457	2.690616439695418	7703
1769	AXLE	axle		0.6387161398337023	2.468925130894596	20445
177	BETEL PEPPER VINE	betel		0.3928251088300455	2.664676160635428	42636
1770	CARCASS	carcass		-0.31640793721948457	2.6779971715039026	11544
1771	TASTELESS	tasteless	0.0666666666666667	0.8290470690416155	2.557588165294003	16691
1772	ELK	elk	-1.0	-0.1321057844667266	2.4627817125993414	14804
1773	GRAVE	grave	1.64285714285714	0.07221499684522438	1.7995305403016697	1896
1774	STINGY	stingy		1.009716793850735	2.506636084807289	11476
1775	TABLE	table	-0.125	-0.20145312789084446	1.947950158529104	743
1776	SHAME	shame	1.8	1.0367876350751648	1.993853343707925	1500
1777	RESEMBLE	resemble		0.1746885368941149	1.9768206413868752	9681
1778	APPROACH	approach		-0.15674922711944173	2.0845102069942936	2309
1779	DARE	dare		1.0126524031444812	2.439093959525588	1402
178	RIPE	ripe	0.7142857142857142	0.4535081108986235	2.461302278628028	8041
1780	BILE	bile		0.4531486902692429	2.4438673829282567	18901
1781	THUMB	thumb		0.7465173462836338	2.578082774630671	4833
1782	GUEST	guest		0.2539727152084743	2.2044140496890834	1788
1783	PAIN	pain	0.23076923076923106	1.2580635484328204	1.7582103841059575	679
1784	WANT	want	-0.214285714285714	0.4573201089324979	2.0615166286505784	63
1787	LOOM	loom		1.598818607731017	2.2918521198126345	20615
1788	TELEVISION	television		0.6139744673152709	2.020324128805251	2044
1789	AGE	age		0.2002876646557096	2.0275739847857093	672
179	RIPEN	ripen		0.39846629801397104	2.3650717623106736	28737
1791	BUTTERFLY	butterfly	0.545454545454545	0.7173581644663057	2.5519311265934297	5468
1792	PERJURY	perjury	0.8	-0.09830763948570563	1.948031878453441	13901
1793	BAT	bat	0.153846154	0.7133819371652271	2.567049937526062	2776
1794	FURROW	furrow		1.2881006788747056	2.6395137416149743	32845
1796	SLAUGHTER	slaughter		0.24484298393666185	2.0612099325750037	5459
1797	HEDGEHOG	hedgehog	0.4166666666666671	0.4983933935501981	2.9982238366922016	11892
1798	GUNPOWDER	gunpowder		0.4372942563740361	2.1574789702428725	9847
1799	HYENA	hyena	-0.6	0.7840122515929544	2.6892833947311363	15168
18	EARLOBE	earlobe		0.034586857027654405	2.7135906682730035	31872
1800	DANDELION	dandelion	-2.8	0.11637211967113392	2.6587490607662296	27028
1801	CHILD (DESCENDANT)	offspring		-0.3077992461371226	2.675216193948398	8618
1802	SCREW	screw		1.6970809280684356	2.5439138241846435	1724
1803	WOOD	wood		0.7043136785447709	2.2244844263090795	2056
1804	BOMB	bomb	1.9	1.1291286276536483	2.2990990711299513	1286
1806	BEGIN	begin	1.57142857142857	-0.036584307944766636	1.9558824368096088	1063
1807	AFTERNOON	afternoon		0.03247091399817659	2.222101306058312	1000
1808	PUS	pus		0.9859960447510648	2.9963885253993205	16717
1809	PIMPLE	pimple		1.5170715772478989	2.9458852286177706	17691
181	ANTEATER	anteater		-0.4824946253990152	2.692690280058351	41322
1810	DANGER	danger	1.07692307692308	0.5029822795929695	1.949925188205916	1180
1812	TRY	try	-0.294117647	0.7032858020210769	2.186964632902665	235
1813	TASTY	tasty	1.07692307692308	1.749667546116182	2.7711839048318576	5429
1814	ACCUSE	accuse		0.8173682196264455	2.002336436516888	4948
1815	ACHE	ache	1.15384615384615	1.8166754501741815	2.167682303434414	11846
1816	BESIDE	beside		0.345178295254722	2.0963918720949635	3068
1817	WEST	west	1.11764705882353	0.14418584131017542	2.1006119391031115	1386
1819	LOOK	look	1.8181818180000002	1.124962124384089	2.279944258570497	95
182	SPOKE	spoke		0.14306182403125467	1.8213031269251363	1243
1820	BEAR	bear	-0.25	-0.035433263440470264	2.129593637889775	1053
1821	BRUSH	brush	1.727272727	1.696784161545022	2.2722671967995627	3472
1823	BORROW	borrow		0.6481721796984501	2.0805505943751417	2048
1824	DEXTEROUS	skilful		0.3831360625859863	2.37772764502379	27165
1825	COPPER	copper		0.3692991826493587	2.3616289773407817	4940
1826	ANGRY	angry	1.7692307692307698	0.7845234101379532	1.923207518958608	877
1828	ASK (REQUEST)	request		-0.5244448884386734	1.89719755505912	1733
1829	JUMP	jump	1.0	1.7286920887848252	2.4323721530967948	1045
183	BAKE	bake		0.7641675842975263	2.3271250456719206	6647
1830	CRANE	crane	0.2	0.677875755757854	2.349835192346411	5096
1831	MEET	meet	-0.615384615384615	0.3887121676808492	2.121797872932829	305
1833	DINNER (SUPPER)	dinner	0.263157895	-0.10724847440327157	2.278226450837626	539
1834	SHE	she	0.7142857140000001	0.6558713009139215	2.2491216930568525	43
1835	MARROW	marrow		0.7750998426287293	2.3737157145968633	16219
1836	VAGINA	vagina	-0.9	0.2641547113018671	2.964459475318334	5314
1837	VULVA	vulva		0.1820832373161844	2.9325785939642284	30566
1838	NAVEL	navel		0.3235255223502305	2.8874980812795608	17280
1839	CRY	cry	0.8666666670000001	1.3356375032582637	2.060337538825788	988
184	MAST	mast		0.2310326233636041	2.5154152706744783	13094
1840	BUILD	build	1.153846154	0.22120999602406632	2.010166960514679	976
1841	SUSPECT	suspect		0.05600691536884761	1.7386052246992558	1154
1842	OBSTINATE	obstinate		0.07091004114620336	2.2647612131484496	16205
1843	THOUSAND	thousand		0.4042652736383052	1.9573279586519587	1908
1844	BOAT	boat	1.142857143	0.4345318361058314	2.2196441987691373	758
1845	BALL	ball	0.75	0.4316346711555976	2.4975393414833538	883
1846	RULE	rule		0.6910346014984518	2.004248610428081	1327
1847	SICK	sick	2.0	0.6187610896349646	2.1762750381877702	581
1848	QUARREL	quarrel	-0.0833333333333333	0.09332404019052433	1.9849592662133904	6241
1849	ROW	row		1.3674587074819289	2.134584007465504	2548
185	FIREPLACE	fireplace		0.17996141003855914	2.057475547866256	7794
1850	COTTON	cotton	0.307692307692308	0.12935463610031062	2.3857401382108367	5348
1851	POCKET	pocket		0.5339418818414771	2.219098738176017	1678
1852	OFTEN	often		0.3234814021182143	1.9623457552568149	790
1853	DOVE	dove	0.3	0.6553367590828812	2.4630855851700098	7039
1854	SPARROW	sparrow	-0.3	0.8259526704595045	2.530902071246961	10175
1855	BIRCH	birch	0.3	0.6127822651100805	2.359544266750216	16271
1856	SOFT	soft	2.333333333	2.281205124799043	2.6295547153615733	1819
1857	CROCODILE	crocodile	1.0	0.5278639066346202	2.802785974020239	8453
1858	FISHERMAN	fisherman		-0.24030206941698284	2.1903059719348135	7266
1859	THIRD	third		0.1930564141018488	2.2208292861494234	892
186	SHIN	shin		1.161521944418778	2.9070647024779923	6785
1860	BEAD	bead		0.2671647613993892	2.0867144938302267	12396
1861	ACTIVE	active		0.26531378981744896	2.0594252298777858	3641
1862	DONKEY	donkey	0.842105263	0.3746821474860365	3.3102878511613816	4804
1863	AMAZING	amazing		1.475695102656306	2.1521847311479667	888
1864	HUNGER	hunger		0.3525685976472216	1.5901402064020425	4033
1865	BUZZARD	buzzard	0.5	1.1429639280295083	2.9403683433777963	23163
1866	STUTTER	stutter		2.015469064630506	2.3321889414743846	16075
1867	COIN	coin	0.4	0.4547072631838714	2.355654359855353	4047
1868	VISIBLE	visible		0.6687881816074873	1.96628144591843	5497
1869	BUY	buy	-0.083333333	0.6471389717400983	2.1604370311956527	439
187	LOIN	loins		0.6340289174425006	2.7519532003188254	17514
1870	ANCHOR	anchor	2.1666666666666696	0.9766754966650372	2.0833298594345546	6539
1871	CAMEL	camel	0.272727272727273	0.32995853311998946	2.779852878284012	6762
1873	ANTHILL	anthill		0.7306748950607846	2.6597246983893617	35282
1874	SAUSAGE	sausage		0.2023324327941467	2.994248324372722	5126
1875	REGRET	sorry	0.153846153846154	0.6239002267187237	2.046783378021355	210
1876	REINDEER	reindeer		-0.022211701939456097	2.8553970126444934	8532
1877	EAST	east	0.384615384615385	0.07834546994592706	1.9673517137701328	1865
1879	DANCE	dance	0.153846154	1.2080466912577226	2.579177901371454	638
1880	PASSIONATE	passionate		0.5597102441555866	2.082403084119868	4637
1881	ENOUGH	enough		0.4957540470771841	2.2762009105065566	227
1882	BEFORE	before	-0.5	1.10665490026593	2.188769547224657	137
1884	HARD	hard	3.692307692	1.6979258759389744	2.271719171855789	285
1885	ARMADILLO	armadillo	-1.0	0.20792557571950776	2.6774309927174316	23549
1886	ARMPIT	armpit		1.3674205018761298	2.929208544428518	16025
1887	CHEAP	cheap		1.2196934629717382	2.523209632506413	1854
1888	PAIR	pair	-0.5	0.17883763294281094	2.606984354617225	1611
1889	ARSON	arson		0.07630668182807943	1.6513551297207651	9231
1890	BELIEVE	believe		0.16203507141308648	2.047287040428741	216
1891	PUMA	puma		0.7141134619572862	2.504052190910342	20321
1892	TOUCH	touch	0.8235294120000001	1.087063314877516	2.1944808852700843	607
1893	QUAIL	quail	-0.272727272727273	-0.06768729856685307	2.628144458471601	16091
1894	ASHAMED	ashamed		0.6327892755448671	2.166965836613787	2288
1895	CLOTHES	clothes		-0.19487871613103613	2.173870708177103	688
1896	FINGERNAIL OR TOENAIL	nails		1.4000262572358395	2.3014777661039068	3746
1897	HELP	help	1.533333333	0.5155385284925734	2.068253460677163	160
1898	SPECTACLES	glasses	0.4166666670000001	0.4256163696128837	2.363027402219247	2077
1899	MAD	mad	0.7333333329999999	1.1114857628549628	2.4396240957819115	745
190	MOW	reap		-0.022721195118110216	2.381416842853138	12346
1901	SHOVEL	shovel	1.2	1.1253584959629521	2.222729071196652	6230
1902	BETRAY	betray		0.5039369161232928	1.7386135078087912	3447
1903	SWELLING	swelling		1.8719596484114318	2.475378045115315	8095
1904	DROWN	drown		1.108995908313324	2.095204097886932	3835
1905	EAGLE	eagle	0.6	0.3782363797618093	2.1107482863348355	4411
1906	SOUR	sour	1.46153846153846	1.3955667880396798	2.5862371576315257	7628
1907	MOLE	mole		0.9612876850682796	2.8421297315516116	4543
1908	ATTENTIVE	attentive		-0.06306867544690042	2.263684581641653	14629
1909	SHAKE	shake	2.615384615	2.6208766080523667	2.5997685382225506	1907
191	NUT	nut	1.28571428571429	1.3826627173707458	3.0523951107439324	4052
1910	STINGRAY	stingray		0.8727166581802199	2.3172541071989654	26811
1913	PRESS	press	0.25	1.176075036647999	2.3180462240665847	1195
1914	DEBT	debt		0.23176584753773646	1.7709263220374138	2202
1915	FIR	fir		0.06892769917438146	2.059255393732831	17757
1916	GILL	gill		0.8371755023286309	2.4148974039101767	11424
1917	TIE	tie	0.4615384615384621	0.3053891152386441	2.2057705899504185	1498
1918	MANE	mane		0.4082185050575142	2.5714743049596365	15858
1919	TORCH	torch		0.6631200900884949	2.136054734464405	5511
192	CORNER	corner		0.04180245290165197	2.116139647341034	1196
1921	PLOUGH	ploughing		0.8040045608589275	2.384005528592036	26761
1923	ROUGH	rough	2.14285714285714	1.968699479133753	2.3384155369006105	1873
1924	VEIN	vein		-0.03871846054907091	2.661830514888833	8914
1925	ARTERY	artery		0.043686931636918384	2.5142522570653107	12416
1926	OINTMENT	ointment		0.5742334950302312	2.2745202848518717	12302
1927	BAMBOO	bamboo		0.7729065083939621	2.4676155937480786	9654
1928	CEASE	cease		-0.03875607520226454	2.2912439725506166	6288
1929	STUDY	study		0.5516158471089271	1.943344400325736	1132
193	SHALLOW	shallow	-0.916666666666667	1.1966102518314399	2.3364559238529647	6827
1930	RAVINE	ravine		0.3534491811047715	2.3280737386116566	13597
1931	BEESWAX	beeswax		0.43441724182990543	2.9152064897690018	27769
1932	GUESS	guess		0.863792519787928	2.3154798196954016	309
1933	LOOSEN	loosen		1.6225206389428637	2.6510897619351472	9449
1934	BEGGAR	beggar		0.2926193792120915	2.33787357912306	6346
1935	ANUS	anus		0.4629166953080637	3.0549413293772614	12235
1936	DEER	deer	-0.444444444	0.4340366112391484	2.3032293653966085	4511
1937	THERE	there	0.46153846200000004	0.6736260331854561	2.262023115658921	41
1938	FORTRESS	castle		0.400842421467396	2.428328998856823	1620
1939	SWEAR	swear		0.6172224208106805	2.235637792885713	906
194	FAMILY	family	0.4166666666666671	-0.2550984361907245	2.0253529054913626	239
1940	GUARD	guard		0.7513990137221142	2.181843153534248	1282
1941	SOLDIER	soldier	0.6	0.514151649364524	2.060936983559352	1523
1942	NEAR	near	0.538461538461538	0.35117656439465605	2.081439362450185	717
1943	CROWN (OF HEAD)	crown	0.9	0.4511422344443934	2.2391894269124157	2790
1944	GOD	god	0.23076923076923106	0.650691971986364	2.2830181830564884	224
1945	IDOL	idol		0.12566098173300289	2.500666715073272	5654
1947	BASTARD	bastard		1.1141394762402996	3.0506905666263884	1159
1948	SAW	saw	1.73333333333333	0.7537591763961456	1.938608020616515	237
1949	BEDBUG	bedbug		0.7553664768088476	2.69400809888758	34967
195	MAT	mat	0.545454545454545	0.9823292862992168	2.5039516257225127	7712
1950	BEECH	beech		0.38068470830857337	2.3147354588425317	25503
1951	PASS	pass		0.5457924557709105	2.2165875760043963	674
1952	TORTURE	torture		1.0474167823545106	1.7841404312737077	2696
1953	ABUSE	abuse		1.100438871012818	1.7782263228915491	4060
1954	GENTLE	gentle	2.642857143	1.4135862914595767	2.3174213259748417	3022
1955	GRIEVE	mourn		0.7012940006156353	1.6538994268141736	7843
1956	SUNFLOWER	sunflower		0.07671303088050951	2.193891403402619	19420
1957	GOITER	goiter		0.8079178142620187	2.5827644762489266	39197
1958	UNRIPE	unripe	-0.7142857142857142	0.11803267704483544	2.389477875150765	44184
1959	RAW	raw		1.5505495804259322	2.3034755790571517	4779
196	DONATE	donate		0.15271721240957506	1.9044802289942533	6674
1961	NECKLACE	necklace	-0.2	0.7912202052916171	2.2912652788511028	3369
1962	ROAST (SOMETHING)	roast	0.7142857142857142	0.7527390497449501	2.641175486610228	7293
1963	IMMEDIATELY	immediately		0.346646710588026	2.126794171844544	927
1964	ALONE	alone	1.23076923076923	0.7506081762701612	1.883415400249603	328
1965	LOINCLOTH	loincloth		-0.0049180259252443745	2.6319170057169656	29165
1966	BUNCH	bunch		0.4559830548742121	2.718242255184455	1017
1967	CALENDAR	calendar		-0.2453267033957169	2.1552803527045707	5337
197	OTHER	other	-0.083333333	0.1873962533728879	1.9641142911285965	166
1970	CANOE	canoe	-1.1818181818181799	-0.2556439582669199	2.374062694259886	10492
1971	FAN (OBJECT)	fan		1.281549485417342	2.28403652479763	2110
1972	YOUNG GOAT (KID)	kid	1.45454545454545	0.6319426163885434	2.3273783683082687	361
1973	DEMON	demon	0.583333333333333	0.488011715143259	2.184843173346029	2174
1974	CENTIPEDE	centipede		0.6987517430564865	2.399157202400235	20436
1975	CHECK	check		1.5739632802696464	2.071543337433463	401
1976	MERRY	funny		1.3291929353989738	2.561421486452969	620
1977	DEW	dew		1.6572376223550098	2.7263260591888048	12682
1978	RECOVER	recover		-0.0853217904542265	1.9229361357046408	3234
1979	CHISEL	chisel	1.6	1.1927717572239842	2.5922523713299284	16463
198	GENITALIA	genitalia		-0.314337250865578	2.8660844176375604	23038
1981	WIDOWER	widower		-0.2451289216467367	1.971725745087124	13512
1982	WHIRLPOOL	whirlpool		1.409367633128619	2.6403354016304474	21454
1983	SNORE	snore	2.76923076923077	2.1009063019297907	2.764143630162214	13344
1986	DISEASE	disease	0.166666666666667	-0.028649213555741793	1.5120169326874096	2094
1987	CHOPSTICKS	chopsticks		0.4025005169866891	2.8173501288730685	13599
1989	CALF	calf	-0.4	-0.4783165634419964	2.771222490782152	7705
199	FAMINE	famine		-0.14276301767550192	1.5637079919862695	10174
1990	BECOME	become		0.3978101676816364	1.966778385101818	416
1991	INTESTINES	intestines		0.03343434966355019	2.491343741669724	11561
1992	MORE	more	1.125	0.5206315512008353	2.046698190130692	110
1993	SELF	self		-0.2623889275789788	2.326685121384168	2231
1994	COLLARBONE	collarbone		0.17990785225980466	2.0471197787045274	22191
1995	DEFECT	defect		1.2213928152011362	2.254249921879666	11318
1996	GET TIRED	tire		-0.14668356727454168	2.281997495484513	4895
1997	PRESERVE	preserve		-0.19031840172039272	1.9648670117669291	5234
1998	COMMAND	command		0.5778995540076475	2.198528945054192	1541
1999	OVERCOME	overcome		0.5350273749321258	1.8434897360873468	3953
2	DUST	dust	0.538461538461538	0.8312581442951112	2.2398176694320684	2280
20	SCYTHE	scythe		0.7883093939630267	2.2151347000045942	21368
200	SAME	same	0.0	0.503644719731414	1.8973121264687844	213
2000	CLOVE	cloves		0.1587197083880636	2.5063055497070152	28120
2001	PAINTING	draw	0.2	0.8226363503672652	2.2711318147521764	1464
2002	DITCH	ditch	0.9	0.93315301682663	2.2985757734406693	4482
2003	FLOW	flow	1.84615384615385	1.4238197213683113	2.4324621514904328	3259
2005	MASK	mask		0.5470353256188147	2.162287691075036	2525
2006	FILL	fill		1.0161264021665344	2.224378558198245	1314
2007	BOLT (OF LIGHTNING)	bolt	1.1	1.734555383233434	2.412614813694571	6555
2008	RESCUE	rescue		0.9010779259296524	2.2439848425518294	2063
2009	DOG	dog	1.2727272729999999	0.5288225697409655	2.557715997996428	538
201	FARM	farm	-0.10526315800000001	-0.3396257758393497	2.176887378079761	1679
2010	INVESTIGATE	investigate	0.384615384615385	0.7453569939161642	2.09306447774859	2902
2011	COFFIN	coffin	-0.6	0.5144174337421897	2.030994514475417	3808
2012	COLLAR	collar		-0.049561785372486455	2.186664763342128	4731
2013	BAIT	bait		0.01575136599609861	2.31712151146592	3859
2014	GO DOWN (DESCEND)	descend		0.5036552997882362	2.084459264171584	9121
2016	JEALOUSY	jealousy	1.3	0.6017387698599339	1.8929788306091984	5259
2017	MIX	mix		0.6996366704110248	2.6001976775002205	2389
2018	GREEDY	greedy		0.9051558031628116	2.331632584578433	4879
2019	HAMMOCK	hammock		0.09107829123693044	2.6458264729143433	16103
202	STRENGTH	strength	1.07692307692308	0.9341049720276802	2.041706470536433	1245
2020	PLAINTIFF	plaintiff		-0.3867145798499578	2.0046432242934973	10562
2021	GRASP	grasp		0.5849384083760437	2.534593605740234	5641
2022	ADMIT	admit		0.3190147006667471	2.1609513508406533	1137
2023	CROWD	crowd	1.14285714285714	1.1957431606030449	2.4573510016874427	1710
2024	PLOT	plot		0.8255439595361667	2.3416316684984197	3552
2025	PEA	pea	1.6	0.9087964048418332	2.7485603546000865	15227
2027	SOYA	soybean		-0.03990064927026293	2.4993025553194888	34600
203	MARRY	marry		0.3212204353374335	2.228326739198303	703
2030	DRAG	drag	2.0833333333333304	1.2046862845790225	2.519764267498104	2153
2033	DELIVER	deliver		0.442043719509104	2.0678527082535108	1674
2034	FROST	frost	0.615384615384615	1.2414143462374159	2.3240903478194066	6944
2035	POND	pond		1.0205955892728502	2.424522709794086	5031
2038	DRAGON	dragon		1.5431869797400422	2.5302686362204225	2237
2039	MAGPIE	magpie	-0.916666666666667	0.9519696024209386	2.9695087775622144	21645
204	AGAIN	again		1.0208025185127294	2.4295393458659302	149
2040	BUCKWHEAT	buckwheat		0.3301838438305187	2.654022652333275	28894
2041	HEMP	hemp		0.5395618346955421	2.4247753791440587	19616
2042	WALNUT	walnut	0.6	0.469295269654049	2.6624867570933453	14760
2043	PEACH	peach	0.0	0.4309477731422672	2.7479872533228664	8560
